ic,name,direction,GENCONSETID,tier,treated_intervals,treated_binds_and_sets,treated_binds_only,treated_sets_only,treated_neither,control_intervals,control_binds_and_sets,control_binds_only,control_sets_only,control_neither
V-S-MNSP1,Murraylink,forward,S-X_BGRH+BRTX3,unsupported,156,0.0,0.0,0.07051282051282051,0.9294871794871795,222,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,S-X_BGRH+BRTX3,unsupported,156,0.0,0.0,0.0,1.0,198,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,S-X_BGRH+RBTX,indicative,906,0.019867549668874173,0.0,0.6876379690949227,0.2924944812362031,1902,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,S-X_BGRH+RBTX,indicative,906,0.013245033112582781,0.0011037527593818985,0.6125827814569537,0.3730684326710817,1872,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,S-X_BRMN_RBTU,supported,3474,0.12550374208405296,0.0005757052389176742,0.05814622913068509,0.8157743235463443,5165,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,S-X_BRMN_RBTU,supported,3474,0.0,0.0,0.0,1.0,4811,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,S-X_BRMN_WEWT,unsupported,768,0.0,0.0,0.0,1.0,1229,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,S-X_BRMN_WEWT,unsupported,768,0.0,0.0,0.0013020833333333333,0.9986979166666666,1361,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,S-X_BWMP+MPPA,indicative,1278,0.028951486697965573,0.003912363067292645,0.0,0.9671361502347418,1709,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,S-X_BWMP+MPPA,indicative,1278,0.0,0.0,0.0,1.0,1727,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,S-X_CNLK_CNRB,indicative,618,0.016181229773462782,0.0,0.012944983818770227,0.970873786407767,1170,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,S-X_CNLK_CNRB,indicative,618,0.0,0.0,0.10841423948220065,0.8915857605177994,1134,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,S-X_PA6510+BWPA,unsupported,48,0.22916666666666666,0.0,0.20833333333333334,0.5625,162,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,S-X_PA6510+BWPA,unsupported,48,0.0,0.0,0.0,1.0,132,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-ARCW,supported,312,0.1955128205128205,0.0,0.5128205128205128,0.2916666666666667,684,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-ARCW,supported,312,0.0,0.0,0.0,1.0,666,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-AR_WB_BA,supported,1296,0.3325617283950617,0.010030864197530864,0.2854938271604938,0.37191358024691357,2148,0.0,0.0,0.002793296089385475,0.9972067039106145
V-S-MNSP1,Murraylink,reverse,V-AR_WB_BA,supported,1296,0.0,0.021604938271604937,0.0,0.9783950617283951,2238,0.0,0.023681858802502235,0.0,0.9763181411974977
V-S-MNSP1,Murraylink,forward,V-BAML1_15M,unsupported,1254,0.0,0.0,0.0,1.0,2898,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-BAML1_15M,supported,1254,0.05980861244019139,0.009569377990430622,0.006379585326953748,0.9242424242424242,2802,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-BAML2_15M,indicative,546,0.0,0.0,0.0,1.0,1230,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-BAML2_15M,indicative,546,0.031135531135531136,0.038461538461538464,0.0,0.9304029304029304,1074,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-BEKG,unsupported,102,0.23529411764705882,0.0,0.7352941176470589,0.029411764705882353,132,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-BEKG,unsupported,102,0.0,0.0,0.0,1.0,114,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-BESH,unsupported,132,0.0,0.045454545454545456,0.12121212121212122,0.8333333333333334,234,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-BESH,unsupported,132,0.0,0.2878787878787879,0.0,0.7121212121212122,246,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-BUCW,unsupported,84,0.5952380952380952,0.0,0.0,0.40476190476190477,102,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-BUCW,unsupported,84,0.0,0.0,0.0,1.0,108,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-CPRC,unsupported,96,0.34375,0.125,0.0,0.53125,300,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-CPRC,unsupported,96,0.0,0.15625,0.0,0.84375,312,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-CRML,supported,1614,0.060099132589838906,0.004337050805452293,0.019206939281288724,0.9163568773234201,2592,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-CRML,supported,1614,0.004337050805452293,0.010532837670384139,0.0006195786864931846,0.9845105328376704,2424,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-CRMO,indicative,360,0.002777777777777778,0.0,0.0,0.9972222222222222,618,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-CRMO,indicative,360,0.08888888888888889,0.002777777777777778,0.002777777777777778,0.9055555555555556,708,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-CWHO,unsupported,228,0.19736842105263158,0.0043859649122807015,0.08333333333333333,0.7149122807017544,450,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-CWHO,unsupported,228,0.0,0.0,0.0,1.0,438,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-DDMS,supported,1944,0.09825102880658436,0.0,0.030349794238683128,0.8713991769547325,3222,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-DDMS,supported,1944,0.0,0.0,0.0,1.0,3367,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-DDSM,supported,918,0.12418300653594772,0.008714596949891068,0.015250544662309368,0.8518518518518519,1896,0.00949367088607595,0.0,0.0,0.990506329113924
V-S-MNSP1,Murraylink,reverse,V-DDSM,supported,918,0.049019607843137254,0.008714596949891068,0.0,0.9422657952069716,2040,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-DDWO_RADIAL,indicative,342,0.24853801169590642,0.005847953216374269,0.40350877192982454,0.34210526315789475,450,0.31555555555555553,0.006666666666666667,0.051111111111111114,0.6266666666666667
V-S-MNSP1,Murraylink,reverse,V-DDWO_RADIAL,indicative,342,0.038011695906432746,0.0,0.011695906432748537,0.9502923976608187,498,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-DDWO_X5,unsupported,240,0.3541666666666667,0.008333333333333333,0.6125,0.025,204,0.696078431372549,0.014705882352941176,0.11274509803921569,0.17647058823529413
V-S-MNSP1,Murraylink,reverse,V-DDWO_X5,unsupported,240,0.07916666666666666,0.0,0.016666666666666666,0.9041666666666667,204,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-HOMR,indicative,336,0.11607142857142858,0.0,0.43154761904761907,0.4523809523809524,624,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-HOMR,indicative,336,0.0,0.0,0.0,1.0,588,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-HYMO,supported,600,0.04666666666666667,0.0,0.008333333333333333,0.945,1260,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-HYMO,supported,600,0.0,0.0,0.0,1.0,1272,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-KGKO,unsupported,18,0.0,0.0,0.6111111111111112,0.3888888888888889,54,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-KGKO,unsupported,18,0.0,0.0,0.0,1.0,72,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-KG_WE_RC,supported,840,0.0880952380952381,0.0011904761904761906,0.5154761904761904,0.3952380952380952,1428,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-KG_WE_RC,supported,840,0.010714285714285714,0.04880952380952381,0.047619047619047616,0.8928571428571429,1638,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-KMRC,unsupported,1848,0.2916666666666667,0.00974025974025974,0.4577922077922078,0.2408008658008658,3432,0.0034965034965034965,0.0,0.055944055944055944,0.9405594405594405
V-S-MNSP1,Murraylink,reverse,V-KMRC,supported,1848,0.0,0.10551948051948051,0.0,0.8944805194805194,3504,0.0,0.007990867579908675,0.0,0.9920091324200914
V-S-MNSP1,Murraylink,forward,V-KOWE,unsupported,2244,0.27629233511586454,0.008467023172905526,0.4803921568627451,0.23484848484848486,3138,0.0,0.0,0.004461440407903123,0.9955385595920969
V-S-MNSP1,Murraylink,reverse,V-KOWE,unsupported,2244,0.0,0.12388591800356506,0.0,0.8761140819964349,3084,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-KO_WE_RC,unsupported,108,0.07407407407407407,0.0,0.17592592592592593,0.75,114,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-KO_WE_RC,unsupported,108,0.0,0.0,0.0,1.0,162,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-MLSY_NOEMTT_P,unsupported,78,0.0,0.0,0.0,1.0,150,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-MLSY_NOEMTT_P,unsupported,78,0.2692307692307692,0.14102564102564102,0.01282051282051282,0.5769230769230769,132,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-MLSY_NOEMTT_R,supported,8327,0.04011048396781554,0.001321003963011889,0.005284015852047556,0.953284496217125,8771,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-MLSY_NOEMTT_R,supported,8327,0.03350546415275609,0.03194427765101477,0.0016812777711060407,0.9328689804251231,8921,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-MOTR,unsupported,132,0.15151515151515152,0.007575757575757576,0.007575757575757576,0.8333333333333334,162,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-MOTR,unsupported,132,0.0,0.0,0.0,1.0,162,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-MRKM,supported,1068,0.1301498127340824,0.0046816479400749065,0.5636704119850188,0.301498127340824,2124,0.0,0.0,0.02495291902071563,0.9750470809792844
V-S-MNSP1,Murraylink,reverse,V-MRKM,supported,1068,0.0,0.0149812734082397,0.0,0.9850187265917603,2076,0.0,0.022639691714836225,0.0,0.9773603082851637
V-S-MNSP1,Murraylink,forward,V-RCTS_BUS2,indicative,570,0.0,0.0,0.0,1.0,548,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-RCTS_BUS2,indicative,570,0.03859649122807018,0.0,0.03508771929824561,0.9263157894736842,469,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-SMSC,indicative,12648,0.07748260594560405,0.007590132827324478,0.008697027197975965,0.9062302340290955,12406,0.03377398033209737,0.0012896985329679186,0.007899403514428503,0.9570369176205062
V-S-MNSP1,Murraylink,reverse,V-SMSC,indicative,12648,0.0,0.0,0.0,1.0,12514,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-X_BAML2_MLTG_B2CB,unsupported,72,0.0,0.0,0.0,1.0,60,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-X_BAML2_MLTG_B2CB,unsupported,72,0.7083333333333334,0.20833333333333334,0.0,0.08333333333333333,60,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,forward,V-X_RCTS_B2_SMTX,unsupported,228,0.013157894736842105,0.0,0.6228070175438597,0.36403508771929827,378,0.0,0.0,0.0,1.0
V-S-MNSP1,Murraylink,reverse,V-X_RCTS_B2_SMTX,unsupported,228,0.0,0.0,0.0,1.0,414,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,CA_BRIS_5964121F,unsupported,18,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,CA_BRIS_5964121F,unsupported,18,0.4444444444444444,0.0,0.5555555555555556,0.0,30,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,CA_SYDS_562A9792,unsupported,48,0.1875,0.0,0.14583333333333334,0.6666666666666666,144,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,CA_SYDS_562A9792,unsupported,48,0.0,0.0,0.0,1.0,168,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,CA_SYDS_597A8B26,unsupported,54,0.0,0.0,0.0,1.0,96,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,CA_SYDS_597A8B26,unsupported,54,0.9814814814814815,0.0,0.0,0.018518518518518517,96,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,CA_SYDS_597B3DBD,unsupported,24,0.0,0.0,0.0,1.0,48,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,CA_SYDS_597B3DBD,unsupported,24,0.4166666666666667,0.3333333333333333,0.0,0.25,36,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,CA_SYDS_597B5710,unsupported,84,0.0,0.0,0.0,1.0,162,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,CA_SYDS_597B5710,unsupported,84,0.23809523809523808,0.5,0.0,0.2619047619047619,216,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,F-I-HYSE,indicative,72,0.75,0.013888888888888888,0.1388888888888889,0.09722222222222222,108,0.046296296296296294,0.018518518518518517,0.2222222222222222,0.7129629629629629
V-SA,Heywood,reverse,F-I-HYSE,unsupported,72,0.0,0.0,0.8194444444444444,0.18055555555555555,108,0.027777777777777776,0.0,0.08333333333333333,0.8888888888888888
V-SA,Heywood,forward,I-6F_NS_050,unsupported,54,0.07407407407407407,0.0,0.7037037037037037,0.2222222222222222,156,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,I-6F_NS_050,unsupported,54,0.0,0.0,0.0,1.0,96,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,I-6F_SN_050,unsupported,54,0.0,0.0,0.0,1.0,120,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,I-6F_SN_050,unsupported,54,0.16666666666666666,0.0,0.6111111111111112,0.2222222222222222,180,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,I-BDBU_ONE,unsupported,22924,0.028223695690106437,0.016881870528703543,0.24742627813645088,0.7074681556447391,18699,0.004438740039574309,0.022781966950104284,0.08251778169955612,0.8902615113107653
V-SA,Heywood,reverse,I-BDBU_ONE,unsupported,22924,0.03930378642470773,0.04397138370266969,0.43160006979584714,0.4851247600767754,19185,0.012405525149856659,0.015845712796455563,0.15491269220745374,0.816836069846234
V-SA,Heywood,forward,I-HYSE,unsupported,4314,0.13421418636995827,0.015530829856281873,0.17107093184979139,0.6791840519239685,7288,0.008781558726673985,0.020993413830954995,0.01728869374313941,0.9529363336992316
V-SA,Heywood,reverse,I-HYSE,unsupported,4314,0.17246175243393602,0.01483541956420955,0.13630041724617525,0.6764024107556792,7510,0.005992010652463382,0.01970705725699068,0.008388814913448735,0.9659121171770972
V-SA,Heywood,forward,I-JNWO_63,unsupported,450,0.0,0.0,0.028888888888888888,0.9711111111111111,828,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,I-JNWO_63,unsupported,450,0.0,0.0,0.0,1.0,780,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,I-JNWO_RADIAL,unsupported,450,0.0,0.0,0.028888888888888888,0.9711111111111111,810,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,I-JNWO_RADIAL,unsupported,450,0.0,0.0,0.0,1.0,762,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,I-SV_HEY_250,unsupported,173,0.0,0.0,0.0,1.0,486,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,I-SV_HEY_250,unsupported,173,0.0,0.11560693641618497,0.43352601156069365,0.4508670520231214,438,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,I-VS_HEY_250,unsupported,173,0.017341040462427744,0.0,0.6647398843930635,0.3179190751445087,462,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,I-VS_HEY_250,unsupported,173,0.0,0.0,0.0,1.0,486,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,I-X_BDBU+HYSE,supported,510,0.3196078431372549,0.0,0.3862745098039216,0.29411764705882354,936,0.026709401709401708,0.057692307692307696,0.08867521367521368,0.8269230769230769
V-SA,Heywood,reverse,I-X_BDBU+HYSE,supported,510,0.48823529411764705,0.0,0.21764705882352942,0.29411764705882354,912,0.06798245614035088,0.0800438596491228,0.043859649122807015,0.8081140350877193
V-SA,Heywood,forward,N-BABU,supported,4955,0.0020181634712411706,0.00020181634712411706,0.004843592330978809,0.992936427850656,7848,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,N-BABU,unsupported,4955,0.0,0.0,0.0004036326942482341,0.9995963673057517,7956,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,N-JNWG_RADIAL,indicative,2304,0.05642361111111111,0.0,0.2183159722222222,0.7252604166666666,3911,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,N-JNWG_RADIAL,indicative,2304,0.0,0.0,0.0,1.0,3840,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,N-LTWG_63,unsupported,66,0.0,0.0,0.13636363636363635,0.8636363636363636,54,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,N-LTWG_63,unsupported,66,0.0,0.0,0.0,1.0,54,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,N-LTWG_RADIAL,indicative,504,0.001984126984126984,0.0,0.0496031746031746,0.9484126984126984,1014,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,N-LTWG_RADIAL,indicative,504,0.0,0.0,0.0,1.0,1038,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,N-LTWG_X5,indicative,2226,0.06918238993710692,0.0013477088948787063,0.03369272237196765,0.8957771787960467,2850,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,N-LTWG_X5,indicative,2226,0.0,0.0,0.0,1.0,2784,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,N-WGWA_63,unsupported,936,0.08653846153846154,0.0,0.11431623931623931,0.7991452991452992,1176,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,N-WGWA_63,unsupported,936,0.0,0.0,0.0,1.0,1110,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,N-WGWA_63_X5,indicative,1655,0.14501510574018128,0.0018126888217522659,0.08036253776435046,0.7728096676737161,2010,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,N-WGWA_63_X5,indicative,1655,0.0,0.0,0.0,1.0,1998,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,N-WGWA_RADIAL,unsupported,1128,0.030141843971631204,0.0,0.06826241134751773,0.901595744680851,2028,0.02465483234714004,0.0,0.013806706114398421,0.9615384615384616
V-SA,Heywood,reverse,N-WGWA_RADIAL,unsupported,1128,0.0,0.0,0.0,1.0,1974,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,N-WGWA_X5,unsupported,2952,0.17107046070460705,0.0040650406504065045,0.17344173441734417,0.6514227642276422,4452,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,N-WGWA_X5,unsupported,2952,0.0,0.0,0.0,1.0,4440,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-BGDV,supported,2208,0.016757246376811596,0.0,0.12092391304347826,0.8623188405797102,2808,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-BGDV,supported,2208,0.0,0.0,0.0,1.0,2772,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-DVLK,unsupported,24,0.0,0.0,0.16666666666666666,0.8333333333333334,30,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-DVLK,unsupported,24,0.0,0.0,0.0,1.0,30,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-KHKN,indicative,1098,0.0,0.0,0.04007285974499089,0.9599271402550091,2196,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-KHKN,indicative,1098,0.0,0.0,0.0,1.0,2202,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-KHTB2,unsupported,552,0.018115942028985508,0.02717391304347826,0.021739130434782608,0.9329710144927537,876,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-KHTB2,unsupported,552,0.0,0.0,0.0,1.0,822,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-KNPW,supported,1397,0.025769506084466716,0.0,0.11596277738010022,0.8582677165354331,3114,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-KNPW,supported,1397,0.0,0.0,0.009305654974946313,0.9906943450250537,3048,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-KNPW_BC-2CP,unsupported,558,0.0017921146953405018,0.0,0.30824372759856633,0.6899641577060932,1266,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-KNPW_BC-2CP,unsupported,558,0.0,0.0,0.0,1.0,1266,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-MOTB,indicative,948,0.06223628691983123,0.0010548523206751054,0.5021097046413502,0.4345991561181435,1050,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-MOTB,indicative,948,0.0,0.0,0.049578059071729956,0.95042194092827,1050,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-PA_VC1,supported,5904,0.0,0.0,0.018462059620596206,0.9815379403794038,9539,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-PA_VC1,supported,5904,0.009654471544715448,0.0005081300813008131,0.20071138211382114,0.7891260162601627,9299,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-RBTU,supported,3174,0.000630119722747322,0.007246376811594203,0.026149968494013864,0.9659735349716446,4704,0.00021258503401360543,0.0,0.0008503401360544217,0.998937074829932
V-SA,Heywood,reverse,S-RBTU,supported,3174,0.0,0.0,0.0,1.0,4494,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-SECB6611_10,supported,13943,0.0,0.0,0.005881087283941763,0.9941189127160582,17902,0.0,0.0,0.00011171936096525528,0.9998882806390348
V-SA,Heywood,reverse,S-SECB6611_10,supported,13943,0.0,0.0,7.172057663343613e-05,0.9999282794233666,18329,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-SE_1CP,supported,2831,0.0,0.0,0.012009890498057224,0.9879901095019428,4632,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-SE_1CP,supported,2831,0.0,0.0,0.0,1.0,4506,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-SE_VC1,supported,9168,0.00010907504363001745,0.0,0.02868673647469459,0.9712041884816754,16012,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-SE_VC1,supported,9168,0.0,0.0,0.0004363001745200698,0.9995636998254799,15796,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-TB132_E_BUS,indicative,486,0.00823045267489712,0.0,0.22016460905349794,0.7716049382716049,984,0.0,0.0,0.011178861788617886,0.9888211382113821
V-SA,Heywood,reverse,S-TB132_E_BUS,indicative,486,0.0,0.0,0.01440329218106996,0.98559670781893,1062,0.0,0.0,0.0018832391713747645,0.9981167608286252
V-SA,Heywood,forward,S-TB275_E_BUS,unsupported,636,0.0047169811320754715,0.0,0.19968553459119498,0.7955974842767296,1326,0.0,0.0,0.021116138763197588,0.9788838612368024
V-SA,Heywood,reverse,S-TB275_E_BUS,unsupported,636,0.0,0.0,0.0110062893081761,0.9889937106918238,1356,0.0,0.0,0.0014749262536873156,0.9985250737463127
V-SA,Heywood,forward,S-TB275_W_BUS,supported,6486,0.0033919210607462227,0.004008633980881899,0.06382978723404255,0.9287696577243293,9354,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-TB275_W_BUS,supported,6486,0.008171446191797719,0.0003083564600678384,0.04286154794942954,0.9486586493987049,9408,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-TB275_W_BUS_BC-2CP,supported,948,0.0010548523206751054,0.0,0.09177215189873418,0.9071729957805907,1428,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-TB275_W_BUS_BC-2CP,supported,948,0.002109704641350211,0.0,0.12341772151898735,0.8744725738396625,1386,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-TBCP1,unsupported,13133,0.0,0.0,0.030914490215487703,0.9690855097845122,12459,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-TBCP1,unsupported,13133,0.0,0.0,0.0,1.0,12369,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-TBSE,unsupported,10402,0.3582964814458758,0.03326283407037108,0.23706979427033262,0.3713708902134205,13079,0.0015291688967046411,0.0,0.0019879195657160334,0.9964829115375793
V-SA,Heywood,reverse,S-TBSE,supported,10402,0.1363199384733705,0.006825610459527014,0.49298211882330323,0.3638723322437993,12852,0.0001556178026766262,0.0,0.0020230314347961407,0.9978213507625272
V-SA,Heywood,forward,S-TBTU,supported,11460,0.2181500872600349,0.018237347294938918,0.2960732984293194,0.4675392670157068,12167,0.005095750801347909,0.0,0.005999835620941892,0.9889044135777102
V-SA,Heywood,reverse,S-TBTU,supported,11460,0.27408376963350783,0.004537521815008726,0.23795811518324608,0.48342059336823734,12083,0.0021517834974757923,0.0,0.009103699412397583,0.9887445170901267
V-SA,Heywood,forward,S-TBTX4,unsupported,924,0.0,0.0,0.22835497835497837,0.7716450216450217,1494,0.0006693440428380187,0.0,0.0107095046854083,0.9886211512717537
V-SA,Heywood,reverse,S-TBTX4,unsupported,924,0.0,0.0,0.011904761904761904,0.9880952380952381,1410,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-TB_CB6536,supported,2004,0.0,0.0,0.0,1.0,3318,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-TB_CB6536,unsupported,2004,0.0,0.0,0.06187624750499002,0.93812375249501,3168,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-TB_CB6596,supported,4746,0.004424778761061947,0.014749262536873156,0.11399072903497683,0.866835229667088,7774,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-TB_CB6596,unsupported,4746,0.0,0.0,0.016013485040033713,0.9839865149599663,7948,0.0005032712632108706,0.0002516356316054353,0.0027679919476597888,0.9964771011575239
V-SA,Heywood,forward,S-TPRS,indicative,4487,0.0028972587474927567,0.0,0.03231557833741921,0.964787162915088,6611,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-TPRS,indicative,4487,0.0,0.0,0.0,1.0,6503,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-WE_MWP4,supported,10355,0.004056011588604539,0.008691453404152583,0.003380009657170449,0.9838725253500724,8292,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-WE_MWP4,supported,10355,0.0,0.0,0.0,1.0,8142,0.0,0.0,0.0,1.0
V-SA,Heywood,forward,S-X_BDBU+SECB6611_10,indicative,1248,0.0,0.0,0.04487179487179487,0.9551282051282052,1734,0.0,0.0,0.0,1.0
V-SA,Heywood,reverse,S-X_BDBU+SECB6611_10,indicative,1248,0.0,0.0,0.024839743589743588,0.9751602564102564,1770,0.0,0.0,0.0,1.0
