ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
NSW1-QLD1,QNI,reverse,K2,N-DMSR_8J,N-DMSR_8J,system,786,0.016235510319479785,-0.013214838964172368,0.05225557164403098,True
NSW1-QLD1,QNI,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,system,1305,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,system,1305,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-DTSS_11,N-DTSS_11,system,1477,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-DTSS_11,N-DTSS_11,system,1477,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-LDTM_82,N-LDTM_82,system,2085,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-LDTM_82,N-LDTM_82,system,2085,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-LDTW_84,N-LDTW_84,system,552,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-LDTW_84,N-LDTW_84,system,552,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-MA_CB172A,N-MA_CB172A,system,480,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-MA_CB172A,N-MA_CB172A,system,480,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-MPWW_ONE,N-MPWW_ONE,system,770,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-MPWW_ONE,N-MPWW_ONE,system,770,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-TWUL_85,N-TWUL_85,system,664,0.021586345381526102,0.0,0.0513347861755696,True
NSW1-QLD1,QNI,reverse,K2,N-TWUL_85,N-TWUL_85,system,664,0.021586345381526102,0.0,0.0513347861755696,True
NSW1-QLD1,QNI,forward,K2,N-X_10+76,N-X_10+76,system,9,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_10+76,N-X_10+76,system,9,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE,system,289,-0.000461361014994233,-0.0012463459650919643,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_3L+11_WG_CLOSE,N-X_3L+11_WG_CLOSE,system,289,-0.0003460207612456748,-0.001145258367586612,0.0,True
NSW1-QLD1,QNI,forward,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,system,288,0.02025462962962963,0.0,0.06433823529411764,True
NSW1-QLD1,QNI,reverse,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,system,288,0.02025462962962963,0.0,0.06433823529411764,True
NSW1-QLD1,QNI,forward,K2,N-X_76_8,N-X_76_8,system,18,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_76_8,N-X_76_8,system,18,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-X_8E+DM+TW+LS_SVC,N-X_8E+DM+TW+LS_SVC,system,106,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_8E+DM+TW+LS_SVC,N-X_8E+DM+TW+LS_SVC,system,106,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-X_8U+DM+TW+LS_SVC,N-X_8U+DM+TW+LS_SVC,system,112,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_8U+DM+TW+LS_SVC,N-X_8U+DM+TW+LS_SVC,system,112,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-X_AVMA_KCTX,N-X_AVMA_KCTX,system,132,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_AVMA_KCTX,N-X_AVMA_KCTX,system,132,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,system,409,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,system,409,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-X_BWWO_BWLD,N-X_BWWO_BWLD,system,134,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_BWWO_BWLD,N-X_BWWO_BWLD,system,134,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,N-X_KCTX_LDTM,N-X_KCTX_LDTM,system,46,0.04033816425120774,0.0,0.08067632850241545,True
NSW1-QLD1,QNI,reverse,K2,N-X_KCTX_LDTM,N-X_KCTX_LDTM,system,46,0.03454106280193238,0.0,0.06908212560386472,True
NSW1-QLD1,QNI,forward,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,system,596,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,system,596,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-BCCP_812,Q-BCCP_812,system,80,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-BCCP_812,Q-BCCP_812,system,80,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-BKBM,Q-BKBM,system,1146,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-BKBM,Q-BKBM,system,1146,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-BRTX1,Q-BRTX1,system,89,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-BRTX1,Q-BRTX1,system,89,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-CPWO_813/1,Q-CPWO_813/1,system,1345,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-CPWO_813/1,Q-CPWO_813/1,system,1345,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-LCCP_8859,Q-LCCP_8859,system,328,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,system,328,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-RGLC_8875,Q-RGLC_8875,system,530,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,system,530,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_BRHA_TWO,Q-X_BRHA_TWO,system,240,-0.12748842592592594,-0.2086087708587709,-0.053564189189189204,False
NSW1-QLD1,QNI,reverse,K2,Q-X_BRHA_TWO,Q-X_BRHA_TWO,system,240,-0.13221064814814815,-0.2142889844209289,-0.054457965028384576,False
NSW1-QLD1,QNI,forward,K2,Q-X_HACL_HATR,Q-X_HACL_HATR,system,487,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_HACL_HATR,Q-X_HACL_HATR,system,487,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_HATR2+HA_275BUS,Q-X_HATR2+HA_275BUS,system,238,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_HATR2+HA_275BUS,Q-X_HATR2+HA_275BUS,system,238,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_HATR3+HACL,Q-X_HATR3+HACL,system,32,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_HATR3+HACL,Q-X_HATR3+HACL,system,32,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_HATR_TWO,Q-X_HATR_TWO,system,1115,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_HATR_TWO,Q-X_HATR_TWO,system,1115,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_METR+BKSP,Q-X_METR+BKSP,system,11,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_METR+BKSP,Q-X_METR+BKSP,system,11,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_METR+MESP,Q-X_METR+MESP,system,48,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_METR+MESP,Q-X_METR+MESP,system,48,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_MRGB_MRGB,Q-X_MRGB_MRGB,system,134,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_MRGB_MRGB,Q-X_MRGB_MRGB,system,134,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_WIDEBAY,Q-X_WIDEBAY,system,42,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_WIDEBAY,Q-X_WIDEBAY,system,42,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_WIDEBAY_TWO,Q-X_WIDEBAY_TWO,system,56,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_WIDEBAY_TWO,Q-X_WIDEBAY_TWO,system,56,0.0,0.0,0.0,True
NSW1-QLD1,QNI,forward,K2,Q-X_WOSP_WOPW_O,Q-X_WOSP_WOPW_O,system,28,0.0,0.0,0.0,True
NSW1-QLD1,QNI,reverse,K2,Q-X_WOSP_WOPW_O,Q-X_WOSP_WOPW_O,system,28,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,F-T-GO_CB_A752,F-T-GO_CB_A752,system,515,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,F-T-GO_CB_A752,F-T-GO_CB_A752,system,515,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,system,585,0.0014245014245014244,0.0,0.005243609901628768,True
T-V-MNSP1,Basslink,reverse,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,system,585,0.0014245014245014244,0.0,0.005243609901628768,True
T-V-MNSP1,Basslink,forward,K2,N-LDTW_84,N-LDTW_84,system,555,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,N-LDTW_84,N-LDTW_84,system,555,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,system,193,-0.030497985031663788,-0.07303142945036914,-0.003276227869092335,False
T-V-MNSP1,Basslink,reverse,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,system,193,-0.033390903857225096,-0.07909298879270947,-0.004688850927346262,False
