n_treated,n_matched,match_rate,treated_hours,treated_days,exact_share,effect_capacity,treated_capacity,control_capacity,effect_headroom,treated_headroom,control_headroom,effect_directional_flow,treated_directional_flow,control_directional_flow,effect_at_limit,treated_at_limit,control_at_limit,effect_restricted,treated_restricted,control_restricted,effect_forced_direction,treated_forced_direction,control_forced_direction,effect_tight_capacity,treated_tight_capacity,control_tight_capacity,effect_tightening,treated_tightening,control_tightening,effect_relief,treated_relief,control_relief,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,ci_lo_headroom,ci_hi_headroom,ci_lo_directional_flow,ci_hi_directional_flow,ci_lo_at_limit,ci_hi_at_limit,smd_before_temperature_mean,smd_after_temperature_mean,smd_before_vre_difference,smd_after_vre_difference,smd_before_residual_difference,smd_after_residual_difference,smd_before_half_hour,smd_after_half_hour,smd_before_other_count,smd_after_other_count,max_abs_smd_after,share_exact,share_count,share_coarse,placebo_n,placebo_effect_capacity,placebo_ci_lo,placebo_ci_hi,placebo_clean,target_ic,target_name,direction,GENCONSETID,episodes,tier
15,15,1.0,7.5,1,0.5333333333333333,-53.46666666666667,-8.700000000000001,45.0,3.954423333333324,64.54594499999999,6.699999999999999,-39.798333333333325,-86.64333333333333,-2.5499999999999994,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,-80.61002,-10.1,26.3,0.0,0.0,0.0,0.0,0.0,0.0,-97.82335711953392,-53.46666666666667,-53.46666666666667,3.954423333333324,3.954423333333324,-39.798333333333325,-39.798333333333325,0.0,0.0,1.7035609136997232,0.09750158413424376,2.3766313328111885,0.389980909847994,-1.8252203202942978,-0.30580016414753247,0.24369982996553324,-0.002923146076897983,0.1507127567465805,0.0,0.389980909847994,0.5333333333333333,0.4666666666666667,0.0,30,-52.333333333333336,-72.36667,-1.5999966666666623,False,N-Q-MNSP1,Directlink,forward,I-X_64_DDSM,1,unsupported
15,15,1.0,7.5,1,0.5333333333333333,41.92978166666666,86.64333333333333,35.13333333333333,0.0,0.0,8.333333333609971e-06,39.798333333333325,86.64333333333333,2.5499999999999994,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,38.67,85.99,15.2,-15.846168553423894,0.0,15.846168553423894,-3.9663939999999998,0.0,3.9663939999999998,46.93632276119403,41.92978166666666,41.92978166666666,0.0,0.0,39.798333333333325,39.798333333333325,0.0,0.0,1.7035609136997232,0.09750158413424376,2.3766313328111885,0.389980909847994,-1.8252203202942978,-0.30580016414753247,0.24369982996553324,-0.002923146076897983,0.1507127567465805,0.0,0.389980909847994,0.5333333333333333,0.4666666666666667,0.0,30,65.23839000000001,7.764960000000009,67.72879333333333,False,N-Q-MNSP1,Directlink,reverse,I-X_64_DDSM,1,unsupported
22,22,1.0,11.0,1,0.6818181818181818,28.651120833333337,55.291625833333335,20.191666666666666,-6.607793750000006,46.94146583333334,45.34274791666667,4.612682500000004,-3.2830716666666664,-24.73915125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.25,6.1857,4.749855,0.0,0.0,0.0,0.0,0.0,0.0,53.45353710512939,17.81125166666667,17.81125166666667,-13.525365833333339,-13.525365833333339,4.166666666666668,4.166666666666668,0.0,0.0,-1.061786547409825,-0.1895590477585359,0.3223191630999099,-0.09299276243949732,1.0369616091271137,-0.08763177355562941,3.0474968938459605e-05,-0.0064675271958416335,1.8953965481650958,0.0,0.1895590477585359,0.6818181818181818,0.3181818181818182,0.0,44,-1.9828437499999971,-6.141401666666653,12.614916666666666,True,N-Q-MNSP1,Directlink,forward,I-X_6F_KMRC,4,indicative
22,22,1.0,11.0,1,0.6818181818181818,-41.62586833333333,38.345005,89.03466541666667,-2.621592083333333,3.8530016666666747,56.29443833333333,-9.928593333333335,3.2830716666666664,24.73915125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-64.797675,-16.69922,65.44754,3.21242625,75.15969393543223,35.64643436499465,34.401681447966894,90.41668682116328,20.601298,-44.41674569036731,-53.450835,-53.450835,-3.3146541666666707,-3.3146541666666707,-14.798488333333331,-14.798488333333331,0.0,0.0,-1.061786547409825,-0.18479996918758118,0.3223191630999099,-0.07751085770198525,1.0369616091271137,-0.09794768130532162,3.0474968938459605e-05,-0.008154708203452179,1.8953965481650958,0.0,0.18479996918758118,0.6818181818181818,0.3181818181818182,0.0,44,9.691666666666663,-4.845275000000001,48.50006333333333,True,N-Q-MNSP1,Directlink,reverse,I-X_6F_KMRC,4,indicative
47,45,0.9574468085106383,23.5,3,0.9111111111111111,-5.229551666666673,39.93375666666666,44.93367666666666,0.27716166666667164,79.76342333333334,79.68392,-1.7501066666666638,-35.666666666666664,-33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.799799999999998,36.60059,38.50049,0.0,0.0,0.0,0.0,0.0,0.0,-9.756617749213413,-10.333494999999992,-0.883423333333333,-18.799265000000005,0.9293133333333401,-12.108260000000001,9.333333333333332,0.0,0.0,-0.4827514605866474,-0.11419514883619707,-0.616138224017896,0.23536488940797423,0.16029178030340027,-0.20567091869937817,-0.05174282724149623,-0.0003746495122466858,-1.0105440061735005,0.0,0.23536488940797423,0.9111111111111111,0.0,0.08888888888888889,71,-5.666525,-10.76559666666666,-0.4621316666666644,False,N-Q-MNSP1,Directlink,forward,I-X_BABU_BURC,5,unsupported
47,45,0.9574468085106383,23.5,3,0.9111111111111111,0.54992666666665,115.09956999999999,112.74975833333333,-1.6666666624587378e-06,77.81640666666665,78.44576,1.7501066666666638,35.666666666666664,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6000099999999975,107.69971,104.59985,-1.048882999999999,5.872547999999999,5.700881999999998,0.741031999999997,6.662681999999997,4.681731999999998,0.5867974382200232,-10.533223333333325,10.560383333333334,-0.9581850000000003,0.0,-12.245141666666667,12.108260000000001,0.0,0.0,-0.4827514605866474,-0.11419514883619707,-0.616138224017896,0.23536488940797423,0.16029178030340027,-0.20567091869937817,-0.05174282724149623,-0.0003746495122466858,-1.0105440061735005,0.0,0.23536488940797423,0.9111111111111111,0.0,0.08888888888888889,71,7.549806666666655,0.6000933333333478,12.299761666666669,False,N-Q-MNSP1,Directlink,reverse,I-X_BABU_BURC,5,unsupported
85,85,1.0,42.5,3,0.6588235294117647,5.450823333333332,60.48684333333333,57.4,-1.4453916666666657,66.696945,60.08501166666667,17.33011916666667,1.5,-7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.321849999999998,46.3,47.6,0.0,0.0,0.0,0.0,0.0,0.0,10.169437663424917,-36.93265666666667,12.818415000000002,-23.29277333333333,48.40273333333333,-73.76666666666667,34.0,-0.5,0.0,-1.0727205278884462,-0.08926011311910526,0.34835876947755684,0.30028510676296444,0.8768311627603944,-0.2248674580145833,0.07760860572755021,-0.0019081377427885543,1.3282027465554556,0.0,0.30028510676296444,0.6588235294117647,0.12941176470588237,0.21176470588235294,168,-2.299996666666665,-49.375875,6.616666666666674,True,N-Q-MNSP1,Directlink,forward,I-X_BDBU+HYSE,5,supported
85,85,1.0,42.5,3,0.6588235294117647,-7.391666666666666,69.06666666666666,66.36666666666667,0.2250799999999913,77.81666666666666,78.21156333333334,-17.33011916666667,-1.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,62.1,61.0,-0.37343900000000013,9.322511000000002,10.905653000000001,-1.3806209999999992,7.743856999999998,13.055922999999998,-7.8872535686754635,-27.85,73.76667,0.0,1.7926766666666794,-34.0,73.76666666666667,0.0,1.0,-1.0727205278884462,-0.08926011311910526,0.34835876947755684,0.30028510676296444,0.8768311627603944,-0.2248674580145833,0.07760860572755021,-0.0019081377427885543,1.3282027465554556,0.0,0.30028510676296444,0.6588235294117647,0.12941176470588237,0.21176470588235294,168,-9.433290833333324,-14.599999999999994,-6.065000000000026,False,N-Q-MNSP1,Directlink,reverse,I-X_BDBU+HYSE,5,unsupported
16,16,1.0,8.0,1,0.25,-30.51373416666667,31.666666666666664,70.19166666666666,-29.54975166666667,49.96666666666667,76.79741250000001,7.837035833333333,-9.96944,-9.649999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.56173,5.80303,60.45,0.0,0.0,0.0,0.0,0.0,0.0,-57.71798269536224,-34.11080166666667,-34.11080166666667,-30.46666666666667,-30.46666666666667,7.7156199999999995,7.7156199999999995,0.0,0.0,1.7908881012128213,-0.11742234281750534,1.7219859543628042,0.42652383593024346,-1.0814781005911527,-0.12597099612713433,-0.09686744655036875,0.019267909443462565,0.7674213040293838,0.0,0.42652383593024346,0.25,0.625,0.125,32,31.433475,25.46666666666667,30.08361666666667,False,N-Q-MNSP1,Directlink,forward,N-4+1_WG_CLOSE,2,unsupported
16,16,1.0,8.0,1,0.25,-19.13540083333332,65.11145083333334,79.24166666666667,-14.833829999999995,44.220615833333326,76.37500083333333,-7.480036666666667,9.96944,9.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.602625000000003,34.447375,74.94999999999999,256.37431218036664,574.7409844559584,200.78758126785473,32.427285527979286,41.63347178186528,2.6958661075129426,-24.958074747357212,-22.487468333333325,-22.487468333333325,-16.584326666666662,-16.584326666666662,-7.498953333333334,-7.498953333333334,0.0,0.0,1.7908881012128213,-0.12623970595637413,1.7219859543628042,0.4322228582344353,-1.0814781005911527,-0.08298427070063655,-0.09686744655036875,0.021789887119308564,0.7674213040293838,0.0,0.4322228582344353,0.25,0.625,0.125,32,-6.981024166666668,-61.70049833333333,1.6666666666666714,True,N-Q-MNSP1,Directlink,reverse,N-4+1_WG_CLOSE,2,unsupported
3280,3045,0.9283536585365854,1640.0,80,0.6091954022988506,-24.03095833333333,9.533331666666667,42.6459925,1.6666666666666643,74.95162,66.04579666666666,-24.192081666666667,-41.0,-16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-32.799319999999994,-6.89999,34.30029,0.0,0.0,0.0,0.0,0.0,0.0,-45.328684650307736,-32.64909333333333,-16.179499999999994,3.333333338773059e-06,3.950759833333319,-35.2328635,-15.932129499999999,0.0,0.0,0.11018761961600182,-0.08034582283520783,-0.24240929396367505,0.009434791384762766,-0.00580487884235617,0.06471762421955567,-0.006038371886930893,0.003188977651514108,-0.1477293300432602,0.0,0.08034582283520783,0.6091954022988506,0.15960591133004925,0.23119868637110016,2464,0.9745120833333356,-2.1859254583333327,5.689898333333325,True,N-Q-MNSP1,Directlink,forward,N-ARDM_8C,21,supported
3280,3045,0.9283536585365854,1640.0,80,0.6091954022988506,21.283141666666666,90.41666666666667,78.20000833333333,-0.5466666666666669,46.56666666666666,75.09993333333333,24.250666666666667,41.0,16.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.099999999999994,82.2,69.6001,-0.112761,2.9020530000000035,5.799992,-0.30275300000000005,3.0320709999999997,4.85041117,23.63805970149253,13.382916666666667,32.10708395833332,-1.4499166666666667,-1.666666669508654e-06,15.939701854166668,35.400439,0.0,0.0,0.11018761961600182,-0.07816640294771776,-0.24240929396367505,0.015268737851151251,-0.00580487884235617,0.06585332200464303,-0.006038371886930893,0.002604291453340651,-0.1477293300432602,0.0,0.07816640294771776,0.6091954022988506,0.13661740558292282,0.2541871921182266,2464,0.5500008333333319,-4.035833333333345,6.073730458333324,True,N-Q-MNSP1,Directlink,reverse,N-ARDM_8C,21,supported
150,150,1.0,75.0,5,0.36,10.840521666666664,50.602400833333334,33.017049166666666,1.6037720833333324,76.2003825,75.33562541666667,8.150093333333334,-21.0,-24.037386666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.393505,44.23032,22.150244999999998,0.0,0.0,0.0,0.0,0.0,0.0,20.22483624703311,-4.083373333333334,25.632978333333334,-1.683311666666654,17.275713333333336,-6.125226666666666,12.283046666666669,0.0,0.0,-0.5837391944367509,0.13182150831657566,-0.11638583675936097,0.07993742014480096,0.6768861765529377,-0.15849590735944286,0.028969236152373082,-0.020285676813726835,0.9477365048334563,0.0,0.15849590735944286,0.36,0.5666666666666667,0.07333333333333333,300,-23.36223166666666,-58.11712166666666,-1.2666666666666586,False,N-Q-MNSP1,Directlink,forward,N-ARKS_965,3,indicative
150,150,1.0,75.0,5,0.36,10.233156666666666,91.64387833333333,71.38309083333334,7.946593750000012,78.94154999999999,37.04733416666668,-5.775381666666668,21.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.749814999999998,80.349995,63.52489,-0.4448385000000009,0.0,24.07463162905829,-0.727775500000007,0.0,17.979469120064024,10.919256113368448,-23.016520000000014,56.15617449999997,0.0,73.74968500000001,-10.666666666666668,4.849999999999998,0.0,0.0,-0.5837391944367509,0.13441243892102422,-0.11638583675936097,0.18308612680433622,0.6768861765529377,-0.23556296258513965,0.028969236152373082,-0.016015925250700027,0.9477365048334563,0.0,0.23556296258513965,0.36,0.38666666666666666,0.25333333333333335,300,-11.607713333333333,-30.733173333333333,-0.01920416666667535,False,N-Q-MNSP1,Directlink,reverse,N-ARKS_965,3,indicative
1980,1430,0.7222222222222222,990.0,48,0.7118881118881119,-17.561293749999997,16.067341666666664,46.87527333333333,3.418290000000006,75.39887833333334,58.27120666666667,-18.601828333333334,-32.42702666666666,-10.333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-24.97262,0.0,39.2002,0.0,0.0,0.0,0.0,0.0,0.0,-38.226939792597804,-30.449274166666665,-9.343115458333335,1.4651476249999875,7.769558333333336,-29.316959583333336,-10.867693499999998,0.0,0.0,-0.22566110338153653,-0.04474063494916313,-0.49884894499568094,-0.05281604122055921,0.23262074663011384,0.026698298901556044,-0.01549882619162671,0.00010873576432904184,0.23467948995410892,0.0,0.05281604122055921,0.7118881118881119,0.03706293706293706,0.25104895104895103,1022,0.07946416666667488,-2.883727791666659,6.785929812500012,True,N-Q-MNSP1,Directlink,forward,N-ARSR_8E,10,supported
1980,1430,0.7222222222222222,990.0,48,0.7118881118881119,20.333250000000007,103.36651333333333,83.28331666666666,0.0,77.88603416666668,78.81847791666668,18.601828333333334,32.42702666666666,10.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.649949999999997,93.59017499999999,78.600005,0.0,0.8300929999999961,2.5698007500000006,0.0,0.579232500000002,2.9689989999999966,22.82351824411928,13.468763083333327,29.043663333333335,-0.03385999999999001,0.14513333333333378,10.936095416666666,29.31666666666667,0.0,0.0,-0.22566110338153653,-0.04461606787087283,-0.49884894499568094,-0.052067227327572796,0.23262074663011384,0.02642677668996224,-0.01549882619162671,-2.996654922433359e-05,0.23467948995410892,0.0,0.052067227327572796,0.7118881118881119,0.02727272727272727,0.26083916083916087,1022,-13.491615000000003,-23.383894166666664,-5.057916666666671,False,N-Q-MNSP1,Directlink,reverse,N-ARSR_8E,10,unsupported
1029,977,0.9494655004859086,514.5,34,0.7205731832139202,0.04385333333331687,50.791801666666665,53.55025166666667,-0.6015833333333234,53.23939166666666,61.95193749999999,1.796554999999998,0.0,-7.322579999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3318799999999982,43.80078,45.60059,0.0,0.0,0.0,0.0,0.0,0.0,0.0838425598452748,-4.035562249999992,2.196980083333333,-5.459846666666678,1.6666666347475711e-06,-3.154530000000001,9.347319041666657,0.0,0.0,0.6117230243390219,0.002712343764990231,-0.14578932206820033,-0.14170677365407142,-0.22814878489824764,-0.09287713284757593,0.0056710174976155,0.0038368696282487097,-0.4756282277250866,0.0,0.14170677365407142,0.7205731832139202,0.08290685772773797,0.19651995905834185,1167,-2.399981666666662,-5.477186666666668,1.316666666666677,True,N-Q-MNSP1,Directlink,forward,N-BABU,21,supported
1029,977,0.9494655004859086,514.5,34,0.7205731832139202,-0.6833500000000043,78.41667666666666,81.23333333333333,0.01666666666666572,79.32634833333334,79.36649833333334,-1.7513066666666663,-0.0,6.866666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,70.1001,71.80005,-0.1789590000000041,3.443231,3.7730759999999974,-0.050303000000000875,4.200580999999999,4.359157000000007,-0.7825275939167478,-6.766601666666659,5.466523333333328,-1.6666666624587378e-06,0.30212833333332867,-9.333333333333336,3.154530000000001,0.0,0.0,0.6117230243390219,0.002329006475460153,-0.14578932206820033,-0.1464098597023795,-0.22814878489824764,-0.0904652197337638,0.0056710174976155,0.003828219680616518,-0.4756282277250866,0.0,0.1464098597023795,0.7205731832139202,0.07881269191402251,0.20061412487205732,1167,8.066666666666663,2.857500000000001,12.35075060416667,False,N-Q-MNSP1,Directlink,reverse,N-BABU,21,unsupported
182,181,0.9945054945054945,91.0,11,0.6519337016574586,-3.9,17.783333333333335,42.74742333333333,0.6666666666666661,57.75178999999999,66.0153925,2.6666666666666643,-11.874826666666666,-12.034423333333335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.378079999999997,3.4,33.19773,0.0,0.0,0.0,0.0,0.0,0.0,-7.27611306806076,-31.32612639583333,8.731680833333328,-26.728443875000004,8.128479999999996,-17.182152499999997,19.210376666666676,0.0,0.0,-0.07070453764939588,-0.029493418643525768,-0.38834100614083744,-0.6240463736773708,0.6308855360432899,0.7433674417806095,0.13633591848451548,0.008371248520390156,-0.023885088872336813,0.0,0.7433674417806095,0.6519337016574586,0.03314917127071823,0.3149171270718232,353,-6.26864333333333,-34.77883437500002,6.525591124999984,True,N-Q-MNSP1,Directlink,forward,N-BADP,14,supported
182,181,0.9945054945054945,91.0,11,0.6519337016574586,-7.566666666666677,49.116944999999994,80.96666666666667,-0.018123333333335268,0.0,30.32769166666667,-2.6666666666666643,11.874826666666666,12.034423333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,22.1,72.03341499999999,0.0,13.220016,23.667357414507702,0.0,8.584753000000001,8.165292202702702,-8.470149253731355,-30.097398791666652,11.933335,-17.28333333333334,0.0,-21.418146666666665,14.871081666666667,0.0,0.0,-0.07070453764939588,-0.03119043436490786,-0.38834100614083744,-0.6191452567933758,0.6308855360432899,0.7376966193993204,0.13633591848451548,0.0082033656877112,-0.023885088872336813,0.0,0.7376966193993204,0.6519337016574586,0.03314917127071823,0.3149171270718232,353,9.166582500000004,-1.0925666666666665,25.082991666666686,True,N-Q-MNSP1,Directlink,reverse,N-BADP,14,supported
137,137,1.0,68.5,4,0.9197080291970803,-34.770455,22.258399999999998,63.583333333333336,3.041086666666672,78.804035,65.79417833333333,-9.0,-15.115868333333333,-1.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-49.44022,0.0,59.3,-0.4092615536457913,386.1559086875001,305.40753609791665,-19.15434402812508,389.0599687541666,377.81574775520835,-63.61650816721354,-70.43137666666667,2.8333333333333286,-0.5126316666666639,8.450737500000002,-47.23973666666667,-5.386490000000009,0.0,0.0,-0.4478791577128309,0.18811601974427278,-0.25494817874263687,-0.2185837840403406,0.21177148626195988,0.14296980396001965,-0.0201347339043795,0.008483356928968643,-1.0121190354072558,0.0,0.2185837840403406,0.9197080291970803,0.0,0.08029197080291971,273,14.078830000000004,0.21666666666666146,49.73081333333333,False,N-Q-MNSP1,Directlink,forward,N-BJYS_970,1,unsupported
137,137,1.0,68.5,4,0.9197080291970803,10.933333333333337,93.60000000000001,80.11666666666666,-0.1250000000000142,78.01666666666667,79.3,9.0,15.115868333333333,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.099999999999994,88.4,78.9,0.0,46.734342999999996,41.819665,-1.005491499999998,48.727337000000006,37.153623,12.238805970149258,0.36666666666666003,34.216666666666654,-0.3499999999999943,-1.6666666766695926e-06,4.499999999999999,47.23973666666667,0.0,0.0,-0.4478791577128309,0.18811601974427278,-0.25494817874263687,-0.2185837840403406,0.21177148626195988,0.14296980396001965,-0.0201347339043795,0.008483356928968643,-1.0121190354072558,0.0,0.2185837840403406,0.9197080291970803,0.0,0.08029197080291971,273,-4.783333333333346,-17.10000000000001,5.416666666666657,True,N-Q-MNSP1,Directlink,reverse,N-BJYS_970,1,unsupported
2195,1072,0.48838268792710704,1097.5,48,0.47201492537313433,-6.091832916666667,48.474999999999994,49.608333333333334,-0.21666833333333102,78.00181833333333,78.18333333333334,0.0,-23.666666666666668,-22.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8135200000000005,43.0,39.9,0.0,0.0,0.0,0.0,0.0,0.0,-11.957578805480459,-13.768248458333336,0.6387830000000003,-1.0833333333333428,0.31506112500000394,-10.666666666666668,9.0,0.0,0.0,-1.2465272906977338,-0.02673254268041587,-0.20156102291098088,-0.0812075782957336,0.996650759106016,0.11368316868516201,0.0013552269000768886,0.0023552162480825565,-0.029804194396837923,0.0,0.11368316868516201,0.47201492537313433,0.06902985074626866,0.458955223880597,915,-3.33814000000001,-8.438387291666668,2.6571406458333255,True,N-Q-MNSP1,Directlink,forward,N-BU_330_TX_ONE,4,indicative
2195,1072,0.48838268792710704,1097.5,48,0.47201492537313433,2.9499999999999957,98.88333333333333,97.13333333333333,-0.0326841666666553,79.5,79.74286666666666,0.0,23.666666666666668,22.543747083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350000000000001,95.35,90.0,-0.013557499999999627,1.9322590000000002,2.91161831696906,-0.7895140000000003,2.2382029999999995,4.269023,3.428491313688504,-8.016666666666666,14.502499999999998,-0.2333829583333479,0.03333333333333144,-9.0,10.666666666666666,0.0,0.0,-1.2465272906977338,-0.024443398354549426,-0.20156102291098088,-0.07816967104964474,0.996650759106016,0.10946409257288009,0.0013552269000768886,0.0024196343508373864,-0.029804194396837923,0.0,0.10946409257288009,0.47201492537313433,0.04197761194029851,0.48600746268656714,915,3.9699516666666703,0.2818750000000119,9.149999999999991,False,N-Q-MNSP1,Directlink,reverse,N-BU_330_TX_ONE,4,indicative
308,300,0.974025974025974,154.0,8,0.5533333333333333,-10.232356666666664,17.1421725,38.03872833333334,1.3023758333333504,79.53684916666666,78.6822525,-16.643132499999997,-61.137690000000006,-40.299144166666665,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-14.559150000000004,-12.049805,26.8050875,0.0,0.0,0.0,0.0,0.0,0.0,-19.090201040869736,-31.050131666666665,0.8914800000000049,0.26884416666665345,2.6758316666666815,-35.885125,-1.0161499999999961,0.0,0.0,-1.2378072542436038,-0.11248897605042846,-1.4516991555810153,-0.13202474827840333,1.9252560604640283,0.3092582255767775,0.039296740608307124,0.006978829372723661,0.31692148888662003,0.0,0.3092582255767775,0.5533333333333333,0.22,0.22666666666666666,498,-4.201418333333336,-11.153699999999994,5.992553374999996,True,N-Q-MNSP1,Directlink,forward,N-BU_7118,1,unsupported
308,300,0.974025974025974,154.0,8,0.5533333333333333,25.09343333333335,134.50815833333334,106.07899083333334,-1.643877500000002,69.28873249999998,78.1105375,23.023865000000004,61.137690000000006,38.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.599359999999997,113.04980499999999,92.79981,-0.6899365000000008,0.0,2.752826999999998,-0.20541950000000053,0.0,2.960584,26.775865381103046,7.416634999999999,41.066688333333346,-6.656105875000003,-0.01924166666667304,3.0,38.67606345833332,0.0,0.0,-1.2378072542436038,-0.12341535779081393,-1.4516991555810153,-0.2135946004105867,1.9252560604640283,0.3747640452068588,0.039296740608307124,-0.006712855784570653,0.31692148888662003,0.0,0.3747640452068588,0.5533333333333333,0.12666666666666668,0.32,498,5.5673895833333376,-2.1964399166666664,11.133333333333297,True,N-Q-MNSP1,Directlink,reverse,N-BU_7118,1,unsupported
653,651,0.996937212863706,326.5,19,0.7649769585253456,-20.35,0.975366666666666,39.275,-0.25,72.95476666666666,77.66666666666667,-9.775653333333338,-33.78333333333333,-23.094836666666673,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-29.5,-17.7,15.8,0.0,0.0,0.0,0.0,0.0,0.0,-38.391398570290896,-34.45,-10.677281666666666,-2.5394800000000117,0.23333499999999674,-23.22980702083332,3.9319566666666663,0.0,0.0,-0.30479932854887454,-0.07828468315967499,0.2575395044979337,0.11139831239726919,0.07097959455445892,0.28970897298634435,-0.0025361008567209463,0.003373415172208179,-0.6355950604232167,0.0,0.28970897298634435,0.7649769585253456,0.016897081413210446,0.21812596006144394,782,-10.558333333333326,-29.992728833333334,0.2537484583333309,True,N-Q-MNSP1,Directlink,forward,N-CLDE_99L_C,8,supported
653,651,0.996937212863706,326.5,19,0.7649769585253456,8.591666666666669,96.55,90.24166666666667,-3.3333333284701894e-06,37.60654833333331,59.868951666666675,9.775653333333338,33.78333333333333,22.870956666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.299999999999997,80.8,82.3,0.09995150000000022,4.545783,2.5223199999999997,0.0,3.843429799999999,2.8751379999999997,9.944029850746261,-1.3833333333333258,20.967708333333334,-0.6333333333333258,0.0,-4.0,23.22980702083331,0.0,0.0,-0.30479932854887454,-0.07851049326205094,0.2575395044979337,0.11113788508912027,0.07097959455445892,0.2902877854869432,-0.0025361008567209463,0.0032563504467410676,-0.6355950604232167,0.0,0.2902877854869432,0.7649769585253456,0.015360983102918587,0.2196620583717358,782,-3.5874558333333404,-18.183333333333334,6.516666666666666,True,N-Q-MNSP1,Directlink,reverse,N-CLDE_99L_C,8,supported
1790,1606,0.8972067039106145,895.0,41,0.5921544209215442,1.0706529166666705,44.599364166666675,39.552944999999994,1.6666666666666679,52.154565833333336,42.96638333333334,-5.534641666666667,-12.111631666666666,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2708100000000044,39.048159999999996,32.085755000000006,0.0,0.0,0.0,0.0,0.0,0.0,2.330492454889546,-7.342557041666673,9.436680958333332,-0.39807047916665805,8.716970166666666,-9.191666666666666,-0.8886697083333368,0.0,0.0,0.5761239609902926,0.1280561711289883,0.15531051405253707,-0.283198028849144,-0.3654136773866196,0.3516986171221736,-0.004451199718289049,0.0047690453197921775,-0.10934200461408516,0.0,0.3516986171221736,0.5921544209215442,0.028642590286425903,0.3792029887920299,1381,1.913294999999998,-1.0447016666666684,5.064933958333328,True,N-Q-MNSP1,Directlink,forward,N-CNLT_07,10,supported
1790,1606,0.8972067039106145,895.0,41,0.5921544209215442,1.5291666666666615,81.75,79.53333333333335,-0.007194999999995844,78.60500416666666,79.2684125,5.5869374999999994,12.111631666666666,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40000000000000213,73.197255,71.1,0.15128299999999995,4.293699500000001,4.804591000000002,0.4395244999999991,4.655584999999999,3.8540994999999993,1.6993887756991977,-3.0166666666666657,7.424999999999983,-0.3020432916666582,0.03333333333331723,0.8887127500000006,9.191994020833333,0.0,0.0,0.5761239609902926,0.1282170735896237,0.15531051405253707,-0.2842909360815057,-0.3654136773866196,0.35308634203041517,-0.004451199718289049,0.004794065748338143,-0.10934200461408516,0.0,0.35308634203041517,0.5921544209215442,0.0323785803237858,0.37546699875467,1381,-4.1000000000000085,-9.116666666666664,-0.49666666666666953,False,N-Q-MNSP1,Directlink,reverse,N-CNLT_07,10,unsupported
