ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
T-V-MNSP1,Basslink,reverse,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,near,585,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,N-LDTW_84,N-LDTW_84,near,555,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,N-LDTW_84,N-LDTW_84,near,555,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,near,193,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,near,193,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,N-MMWB_ONE,N-MMWB_ONE,near,102,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,N-MMWB_ONE,N-MMWB_ONE,near,102,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,N-TWUL_85,N-TWUL_85,near,719,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,N-TWUL_85,N-TWUL_85,near,719,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,Q-X_BRHA_TWO,Q-X_BRHA_TWO,near,254,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,Q-X_BRHA_TWO,Q-X_BRHA_TWO,near,254,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,Q-X_BRTX1+BRHA,Q-X_BRTX1+BRHA,near,32,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,Q-X_BRTX1+BRHA,Q-X_BRTX1+BRHA,near,32,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,S-TBSE,S-TBSE,near,2261,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,S-TBSE,S-TBSE,near,2261,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-CRML,V-CRML,near,486,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-CRML,V-CRML,near,486,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-DDMS,V-DDMS,near,739,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-DDMS,V-DDMS,near,739,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-HGMO,V-HGMO,near,24,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-HGMO,V-HGMO,near,24,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-HYMO,V-HYMO,near,270,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-HYMO,V-HYMO,near,270,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-HYTR,V-HYTR,near,41,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-HYTR,V-HYTR,near,41,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-KG_WE_RC,V-KG_WE_RC,near,220,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-KG_WE_RC,V-KG_WE_RC,near,220,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,near,1089,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,near,1089,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-MOTR,V-MOTR,near,44,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,reverse,K2,V-MOTR,V-MOTR,near,44,0.0,0.0,0.0,True
T-V-MNSP1,Basslink,forward,K2,V-RCTS_BUS2,V-RCTS_BUS2,near,193,0.0,0.0,0.0,True
