ic,name,GENCONSETID,lead_forward,lead_reverse,invoked_share,relevant,excluded_reason
N-Q-MNSP1,Directlink,#R032724_RAMP,0,9,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032725_RAMP,0,10,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032731_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032761_RAMP,0,10,4.756468797564688e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032768_RAMP,0,8,3.805175038051751e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032770_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032791_RAMP,0,8,3.805175038051751e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032801_RAMP,0,11,5.232115677321157e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032831_RAMP,0,8,3.805175038051751e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032858_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032903_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032976_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032986_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R032987_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033005_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033016_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033071_RAMP,0,10,5.232115677321157e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033080_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033119_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033180_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033199_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033201_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033209_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033216_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033219_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033241_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033288_RAMP,0,5,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033289_RAMP,0,11,5.232115677321157e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033331_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033341_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033351_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033361_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033369_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033382_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033388_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033394_RAMP,0,3,1.4269406392694063e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033407_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033415_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033432_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033440_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033445_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033512_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033514_RAMP,0,11,5.232115677321157e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033593_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033739_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033749_RAMP,0,10,4.756468797564688e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033750_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033756_RAMP,0,12,5.7077625570776254e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R033767_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034041_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034066_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034083_RAMP,0,7,3.3295281582952815e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034096_RAMP,0,10,4.756468797564688e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034188_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034210_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034297_RAMP,0,10,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034367_RAMP,0,9,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034413_RAMP,0,10,4.756468797564688e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034419_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034455_RAMP,0,11,5.232115677321157e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034479_RAMP,0,4,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034491_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034531_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034623_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034638_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034772_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034848_RAMP,0,5,4.280821917808219e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034860_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034894_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034922_RAMP,0,8,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034924_RAMP,0,21,9.988584474885845e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034948_RAMP,0,10,4.756468797564688e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R034987_RAMP,0,10,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035060_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035072_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035222_RAMP,0,9,4.280821917808219e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035251_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035312_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035334_RAMP,0,11,8.08599695585997e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035440_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035445_RAMP,0,7,3.3295281582952815e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035483_RAMP,0,9,5.232115677321157e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035485_RAMP,0,2,1.4269406392694063e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035513_RAMP,0,19,9.037290715372907e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035531_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035625_RAMP,0,11,5.232115677321157e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035657_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035692_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035742_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035768_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035777_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035838_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035855_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035881_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R035933_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036082_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036114_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036135_RAMP,0,2,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036137_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036245_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036266_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036299_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036312_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036370_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036409_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036498_RAMP,0,5,9.037290715372907e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036525_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036536_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,#R036606_RAMP,0,25,0.00011891171993911719,False,ramp/discretionary (#)
N-Q-MNSP1,Directlink,CA_BRIS_5667C22F,258,0,0.001388888888888889,True,
N-Q-MNSP1,Directlink,CA_BRIS_57A00625,0,24,0.0031154870624048705,True,
N-Q-MNSP1,Directlink,CA_BRIS_593C7214,0,32,0.00015220700152207003,True,
N-Q-MNSP1,Directlink,CA_BRIS_59712B29,0,93,0.0015934170471841704,True,
N-Q-MNSP1,Directlink,CA_SYDS_566A36E5,17,0,0.00013793759512937596,True,
N-Q-MNSP1,Directlink,CA_SYDS_57B55E34,0,189,0.0011843607305936073,True,
N-Q-MNSP1,Directlink,CA_SYDS_59839EB2,0,139,0.0016124429223744292,True,
N-Q-MNSP1,Directlink,N-96L_96R_CB4102,1495,0,0.059317922374429226,True,
N-Q-MNSP1,Directlink,N-ARTW_86,58,0,0.03144977168949772,True,
N-Q-MNSP1,Directlink,N-AVMA_17,0,143,0.04228025114155251,True,
N-Q-MNSP1,Directlink,N-CHKS_ONE,0,306,0.013280060882800608,True,
N-Q-MNSP1,Directlink,N-DTMN_8_15M,0,18,0.03090277777777778,True,
N-Q-MNSP1,Directlink,N-DTSS_11,0,1,0.03824200913242009,False,led <12 intervals
N-Q-MNSP1,Directlink,N-LDTM_82,1473,3403,0.08375190258751902,True,
N-Q-MNSP1,Directlink,N-LDTW_84,397,0,0.024467275494672754,True,
N-Q-MNSP1,Directlink,N-MPWW_ONE,0,11,0.05699200913242009,False,led <12 intervals
N-Q-MNSP1,Directlink,N-TWUL_85,152,377,0.019577625570776257,True,
N-Q-MNSP1,Directlink,N-X_10+76,30,0,0.00017123287671232877,True,
N-Q-MNSP1,Directlink,N-X_2+8,0,3,0.003310502283105023,False,led <12 intervals
N-Q-MNSP1,Directlink,N-X_4+17_WG_CLOSE,0,29,0.0045662100456621,True,
N-Q-MNSP1,Directlink,N-X_96T+9UG+9U2,0,29,0.0010797184170471842,True,
N-Q-MNSP1,Directlink,N-X_9U6_9G2,0,227,0.0024162861491628614,True,
N-Q-MNSP1,Directlink,N-X_ARKK_CH_CB892A,0,212,0.0076436453576864535,True,
N-Q-MNSP1,Directlink,N-X_AVMA_KCTX,0,23,0.001997716894977169,True,
N-Q-MNSP1,Directlink,N-X_AVMA_SSWW,0,156,0.006392694063926941,True,
N-Q-MNSP1,Directlink,N-X_KCTX_LDTM,0,92,0.0006801750380517504,True,
N-Q-MNSP1,Directlink,N-X_LPSS_MPWW,0,12,0.030978881278538813,True,
N-Q-MNSP1,Directlink,Q-BKBM,0,101,0.028396118721461187,True,
N-Q-MNSP1,Directlink,Q-GBMU_835_836,0,13865,0.13124048706240488,True,
N-Q-MNSP1,Directlink,Q-LCCP_8859,23,0,0.02029109589041096,True,
N-Q-MNSP1,Directlink,Q-NIL,170082,331,1.0,False,invoked >95% of window
N-Q-MNSP1,Directlink,Q-RGLC_8875,194,0,0.01958238203957382,True,
N-Q-MNSP1,Directlink,Q-WO_VC,3,0,0.018107876712328767,False,led <12 intervals
VIC1-NSW1,VNI,#R030701_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030702_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030738_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030739_RAMP,8,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030750_RAMP,11,10,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030774_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030794_RAMP,8,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030809_RAMP,4,0,5.232115677321157e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030810_RAMP,11,11,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030821_RAMP,7,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030825_RAMP,9,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030837_RAMP,7,1,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030838_RAMP,0,6,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030846_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030920_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030930_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R030958_RAMP,9,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031029_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031069_RAMP,0,5,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031070_RAMP,15,0,8.08599695585997e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031184_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031185_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031211_RAMP,10,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031217_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031237_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031249_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031258_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031276_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031306_RAMP,4,0,4.756468797564688e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031308_RAMP,1,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031350_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031381_RAMP,1,6,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031391_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031405_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031411_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031432_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031450_RAMP,4,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031458_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031479_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031542_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031558_RAMP,0,11,5.232115677321157e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031563_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031645_RAMP,11,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031658_RAMP,11,11,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031690_RAMP,3,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031734_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031747_RAMP,12,6,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031765_RAMP,0,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031812_RAMP,4,4,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031839_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031840_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031845_RAMP,11,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031894_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031918_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031936_RAMP,10,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031944_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R031982_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032007_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032016_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032056_RAMP,5,0,2.378234398782344e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032059_RAMP,5,0,2.8538812785388127e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032060_RAMP,12,5,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032075_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032076_RAMP,0,9,5.232115677321157e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032079_RAMP,11,0,5.232115677321157e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032084_RAMP,9,0,5.232115677321157e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032085_RAMP,0,5,5.232115677321157e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032156_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032186_RAMP,2,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032261_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032262_RAMP,0,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032282_RAMP,0,9,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032285_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032296_RAMP,0,12,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032297_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032302_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032354_RAMP,13,6,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032373_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032383_RAMP,7,3,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032396_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032402_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032409_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032410_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032418_RAMP,1,0,2.8538812785388127e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032419_RAMP,1,0,8.08599695585997e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032426_RAMP,7,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032432_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032434_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032483_RAMP,0,11,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032490_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032491_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032513_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032516_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032524_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032526_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032528_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032542_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032568_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032575_RAMP,10,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032599_RAMP,11,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032614_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032620_RAMP,6,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032625_RAMP,7,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032636_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032644_RAMP,0,8,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032649_RAMP,0,1,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032655_RAMP,0,6,2.8538812785388127e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032705_RAMP,0,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032769_RAMP,9,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032787_RAMP,1,13,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032815_RAMP,8,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032833_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032835_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032848_RAMP,12,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032855_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032860_RAMP,13,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032879_RAMP,9,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032895_RAMP,3,0,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032898_RAMP,2,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032912_RAMP,9,7,6.183409436834095e-05,False,ramp/discretionary (#)
VIC1-NSW1,VNI,#R032960_RAMP,50,0,0.00024257990867579908,False,ramp/discretionary (#)
