ic,name,direction,GENCONSETID,during_leader_1,during_share_1,during_top3,before_top3,leader_changed_share
V-S-MNSP1,Murraylink,reverse,N-DTMN_8_15M,S>>NIL_RBTX_RBTX_1,0.34402852049910876,S>>NIL_RBTX_RBTX_1 (34%); V^^V_BDBU_KGTS (17%); I_6F_NS_150 (13%),S>>NIL_RBTX_RBTX_1 (27%); V^^V_BDBU_KGTS (23%); N^^V_NIL_1 (15%),0.34615384615384615
V-S-MNSP1,Murraylink,reverse,N-DTSS_11,S>>NIL_RBTX_RBTX_1,0.32769830949284784,S>>NIL_RBTX_RBTX_1 (33%); S>>MW2MW3_RBNW1 (10%); V^^V_BDBU_KGTS (10%),S>>NIL_RBTX_RBTX_1 (39%); V^^V_BDBU_KGTS (11%); I_6F_NS_150 (11%),0.34210526315789475
V-S-MNSP1,Murraylink,reverse,N-GFYC-99J-C,S>>NIL_RBTX_RBTX_1,0.5207296849087893,S>>NIL_RBTX_RBTX_1 (52%); I_6F_NS_150 (10%); V^^V_NIL_KGTS (8%),S>>NIL_RBTX_RBTX_1 (43%); V^^V_NIL_KGTS (14%); I_6F_NS_150 (11%),0.10714285714285714
V-S-MNSP1,Murraylink,reverse,N-KVCW_3W_WG_CLOSE,S>>NIL_RBTX_RBTX_1,0.2905982905982906,S>>NIL_RBTX_RBTX_1 (29%); N>>NIL_060_051 (14%); V^^V_BDBU_KGTS (9%),S>>NIL_RBTX_RBTX_1 (57%); V^^V_BDBU_KGTS (14%); V^^V_NIL_KGTS_2 (7%),0.5
V-S-MNSP1,Murraylink,reverse,N-LTUT_64_15M,S>>NIL_RBTX_RBTX_1,0.5165876777251185,S>>NIL_RBTX_RBTX_1 (52%); N^^V_LTUT_1 (11%); I_6F_NS_150 (9%),S>>NIL_RBTX_RBTX_1 (59%); N^^V_LTUT_1 (11%); N>>NIL_060_051 (7%),0.2962962962962963
V-S-MNSP1,Murraylink,reverse,S-BGDV,S>>NIL_RBTX_RBTX_1,0.4889502762430939,S>>NIL_RBTX_RBTX_1 (49%); V^^V_NIL_KGTS (20%); N>>NIL_060_051 (10%),S>>NIL_RBTX_RBTX_1 (38%); S>X_BGRH+RBTX_12 (12%); #R032320_001_RAMP_F (12%),0.375
V-S-MNSP1,Murraylink,reverse,S-PA_VC1,S>>NIL_RBTX_RBTX_1,0.46605876393110435,S>>NIL_RBTX_RBTX_1 (47%); N>>NIL_060_051 (10%); N^^N_NIL_WGLT (7%),S>>NIL_RBTX_RBTX_1 (35%); I_6F_NS_150 (20%); V>>NIL_ELML_BAML2 (6%),0.46938775510204084
V-S-MNSP1,Murraylink,reverse,S-RBTU,S>>NIL_RBTX_RBTX_1,0.6566901408450704,S>>NIL_RBTX_RBTX_1 (66%); N>>NIL_060_051 (7%); I_6F_NS_150 (5%),S>>NIL_RBTX_RBTX_1 (50%); V^^V_NIL_KGTS (12%); I_6F_NS_150 (9%),0.375
V-S-MNSP1,Murraylink,reverse,S-TBSE,S>>NIL_RBTX_RBTX_1,0.505,S>>NIL_RBTX_RBTX_1 (50%); S>>MW2MW3_RBNW1 (7%); N>>NIL_060_051 (5%),S>>NIL_RBTX_RBTX_1 (41%); S>>MW2MW3_RBNW1 (10%); N>>NIL_060_051 (7%),0.36666666666666664
V-S-MNSP1,Murraylink,reverse,S-X_BRMN_RBTU,S>>NIL_RBTX_RBTX_1,0.7253886010362695,S>>NIL_RBTX_RBTX_1 (73%); I_6F_NS_150 (8%); N>>NIL_060_051 (6%),S>>NIL_RBTX_RBTX_1 (71%); I_6F_NS_150 (12%); N^^N_NIL_X5_BESH (8%),0.25
V-S-MNSP1,Murraylink,reverse,V-ARCW,S>X_BGRH+RBTX_12,0.5192307692307693,S>X_BGRH+RBTX_12 (52%); S>>MW2MW3_RBNW1 (25%); V^^V_BDBU_KGTS (10%),S>>MW2MW3_RBNW1 (50%); N^^V_CTMN_1 (25%); S>X_BGRH+RBTX_12 (25%),0.25
V-S-MNSP1,Murraylink,reverse,V-AR_WB_BA,S>>NIL_RBTX_RBTX_1,0.3472222222222222,S>>NIL_RBTX_RBTX_1 (35%); N>>NIL_060_051 (14%); I_6F_NS_150 (11%),S>>NIL_RBTX_RBTX_1 (26%); V^^V_NIL_SWVIC (13%); I_6F_NS_150 (9%),0.2608695652173913
V-S-MNSP1,Murraylink,reverse,V-BAML1_15M,V^^V_BDBU_KGTS,0.22966507177033493,V^^V_BDBU_KGTS (23%); N>>NIL_060_051 (22%); V^^V_NIL_KGTS (18%),S>>NIL_RBTX_RBTX_1 (38%); V^^V_NIL_SWVIC (15%); V^^V_NIL_KGTS (15%),0.38461538461538464
V-S-MNSP1,Murraylink,reverse,V-CRML,S>>NIL_RBTX_RBTX_1,0.19330855018587362,S>>NIL_RBTX_RBTX_1 (19%); S>NWCB6021+22_TX2 (19%); S>>MW2MW3_RBNW1 (14%),S>>NIL_RBTX_RBTX_1 (27%); S>>MW2MW3_RBNW1 (18%); S>NWCB6021+22_TX2 (14%),0.36363636363636365
V-S-MNSP1,Murraylink,reverse,V-DDMS,S>>NIL_RBTX_RBTX_1,0.2006172839506173,S>>NIL_RBTX_RBTX_1 (20%); V^^V_BDBU_KGTS (15%); V^^V_NIL_KGTS_2 (13%),S>>NIL_RBTX_RBTX_1 (33%); V^^V_BDBU_KGTS (11%); V^^V_NIL_KGTS_2 (11%),0.2222222222222222
V-S-MNSP1,Murraylink,reverse,V-DDSM,V^^V_NIL_KGTS,0.27450980392156865,V^^V_NIL_KGTS (27%); S>>NIL_RBTX_RBTX_1 (18%); V^^V_BDBU_KGTS (7%),S>>NIL_RBTX_RBTX_1 (38%); V^^V_NIL_KGTS (15%); V^^V_BDBU_KGTS (8%),0.46153846153846156
V-S-MNSP1,Murraylink,reverse,V-HYMO,S>>NIL_RBTX_RBTX_1,0.22,S>>NIL_RBTX_RBTX_1 (22%); N>>NIL_060_051 (11%); I_6F_NS_150 (8%),S>>NIL_RBTX_RBTX_1 (33%); S>VMLMHNW1 (22%); S>>BWMP_BRTW_WEMWP4 (11%),0.1111111111111111
V-S-MNSP1,Murraylink,reverse,V-KG_WE_RC,S>>NIL_RBTX_RBTX_1,0.4,S>>NIL_RBTX_RBTX_1 (40%); N>>NIL_990_051 (17%); V^^V_BDBU_KGTS (15%),S>>NIL_RBTX_RBTX_1 (20%); #R030774_009_RAMP_F (10%); #R031432_009_RAMP_V (10%),0.3
V-S-MNSP1,Murraylink,reverse,V-KMRC,S>>NIL_RBTX_RBTX_1,0.42207792207792205,S>>NIL_RBTX_RBTX_1 (42%); N^^V_NIL_1 (10%); I_6F_NS_150 (7%),N^^V_NIL_1 (9%); S>>NIL_RBTX_RBTX_1 (9%); N^^V_4+07_1 (4%),0.2608695652173913
V-S-MNSP1,Murraylink,reverse,V-MLSY_NOEMTT_R,S>>NIL_RBTX_RBTX_1,0.33645533141210376,S>>NIL_RBTX_RBTX_1 (34%); V^^V_BDBU_KGTS (21%); V^^V_BDBU_KGTS_2 (7%),S>>NIL_RBTX_RBTX_1 (34%); V^^V_BDBU_KGTS (31%); V^^V_BDBU_KGTS_2 (9%),0.3125
V-S-MNSP1,Murraylink,reverse,V-MRKM,S>>NIL_RBTX_RBTX_1,0.3651685393258427,S>>NIL_RBTX_RBTX_1 (37%); V^^V_NIL_KGTS (16%); I_6F_NS_150 (15%),S>>NIL_RBTX_RBTX_1 (27%); V^^V_NIL_KGTS (13%); N^^V_NIL_1 (13%),0.06666666666666667
T-V-MNSP1,Basslink,forward,N-LDTW_84,F_MAIN++APD_TL_L1,0.7955665024630542,F_MAIN++APD_TL_L1 (80%); F_MAIN++GFT_TG_R1 (12%); F_MAIN++ERB_TL_L6 (4%),F_MAIN++APD_TL_L1 (67%); F_MAIN++GFT_TG_R1 (20%); F_MAIN++TTS_TG_R1 (7%),0.13333333333333333
T-V-MNSP1,Basslink,forward,N-TWUL_85,F_MAIN++APD_TL_L1,0.7946287519747235,F_MAIN++APD_TL_L1 (79%); F_MAIN++TTS_TG_R1 (6%); F_MAIN++ERB_TL_L6 (3%),F_MAIN++APD_TL_L1 (79%); F_MAIN++TTS_TG_R1 (7%); F_MAIN++MREH_TL_L5 (7%),0.14285714285714285
T-V-MNSP1,Basslink,forward,Q-X_BRHA_TWO,F_MAIN++GFT_TG_R1,0.9225352112676056,F_MAIN++GFT_TG_R1 (92%); F_T++NIL_GHWF_TG_R6 (4%); F_T++NIL_WNWF_TG_R6 (3%),F_MAIN++GFT_TG_R1 (91%); F_T++NIL_CHWF_TG_R6 (9%),0.09090909090909091
T-V-MNSP1,Basslink,forward,S-TBSE,F_MAIN++GFT_TG_R1,0.27601585728444006,F_MAIN++GFT_TG_R1 (28%); F_MAIN++ERB_TL_L60 (14%); F_MAIN++ERB_TL_L6 (13%),F_MAIN++GFT_TG_R1 (24%); F_MAIN++MREH_TL_L6 (22%); F_MAIN++ERB_TL_L60 (20%),0.35294117647058826
T-V-MNSP1,Basslink,forward,V-CRML,F_MAIN++GFT_TG_R1,0.496551724137931,F_MAIN++GFT_TG_R1 (50%); F_QNV++CRML_L5 (18%); F_MAIN++MREH_TL_L6 (7%),F_MAIN++GFT_TG_R1 (53%); F_MAIN++ERB_TL_L6 (18%); F_QNV++CRML_L5 (12%),0.23529411764705882
T-V-MNSP1,Basslink,forward,V-DDMS,F_MAIN++APD_TL_L1,0.5835616438356165,F_MAIN++APD_TL_L1 (58%); F_MAIN++GFT_TG_R1 (13%); F_MAIN++ERB_TL_L6 (10%),F_MAIN++TTS_TG_R1 (42%); F_MAIN++APD_TL_L1 (33%); F_MAIN++GFT_TG_R1 (8%),0.16666666666666666
T-V-MNSP1,Basslink,forward,V-HYMO,F_MAIN++LDBES_TL_L6,0.2222222222222222,F_MAIN++LDBES_TL_L6 (22%); F_MAIN++ERB_TL_L6 (21%); F_MAIN++APD_TL_L1 (19%),F_MAIN++ERB_TL_L60 (43%); F_MAIN++GFT_TG_R1 (29%); F_MAIN++APD_TL_L1 (14%),0.42857142857142855
T-V-MNSP1,Basslink,forward,V-KG_WE_RC,F_MAIN++GFT_TG_R1,0.7435897435897436,F_MAIN++GFT_TG_R1 (74%); F_MAIN++APD_TL_L1 (15%); F_MAIN++TTS_TG_R1 (11%),F_MAIN++GFT_TG_R1 (78%); F_MAIN++APD_TL_L1 (11%); F_MAIN++TTS_TG_R1 (11%),0.0
T-V-MNSP1,Basslink,forward,V-MLSY_NOEMTT_R,F_MAIN++APD_TL_L1,0.5771503611293499,F_MAIN++APD_TL_L1 (58%); F_MAIN++TTS_TG_R1 (20%); F_MAIN++GFT_TG_R1 (6%),F_MAIN++APD_TL_L1 (60%); F_MAIN++TTS_TG_R1 (17%); F_MAIN++GFT_TG_R1 (11%),0.10638297872340426
T-V-MNSP1,Basslink,reverse,N-LDTW_84,V::N_NIL_V2,0.27832512315270935,V::N_NIL_V2 (28%); V::N_NIL_V1 (22%); F_NVS++LDTW_R5 (16%),V::N_NIL_V2 (40%); F_T++NIL_ML_RECL_L5 (20%); V::N_MLSY_V2 (13%),0.3333333333333333
T-V-MNSP1,Basslink,reverse,N-TWUL_85,V::N_MLSY_V2,0.382306477093207,V::N_MLSY_V2 (38%); V::N_NIL_V2 (28%); F_MAIN++MREH_TG_R6 (10%),V::N_MLSY_V2 (29%); V::N_NIL_V2 (29%); V::N_MLSY_V1 (21%),0.0
T-V-MNSP1,Basslink,reverse,Q-X_BRHA_TWO,F_MAIN++BRHA_TG_R6,0.795774647887324,F_MAIN++BRHA_TG_R6 (80%); F_T++NIL_ML_RECL_L5 (10%); F_MAIN++BRHA_TG_R5 (7%),F_T++NIL_ML_RECL_L5 (55%); F_MAIN++NIL_MG_R1 (18%); F_MAIN++BRHA_TG_R6 (18%),0.8181818181818182
T-V-MNSP1,Basslink,reverse,S-TBSE,F_MAIN++MREH_TG_R6,0.5089197224975223,F_MAIN++MREH_TG_R6 (51%); F_T++NIL_ML_RECL_L5 (28%); F_MAIN++GFT_TG_R6 (10%),F_MAIN++MREH_TG_R6 (41%); F_T++NIL_ML_RECL_L5 (18%); F_MAIN++GFT_TG_R6 (18%),0.21568627450980393
T-V-MNSP1,Basslink,reverse,V-CRML,F_MAIN++MREH_TG_R6,0.33793103448275863,F_MAIN++MREH_TG_R6 (34%); F_T++NIL_ML_RECL_L5 (29%); F_T++NIL_ML_RECL_L6 (8%),F_MAIN++MREH_TG_R6 (47%); F_T++NIL_ML_RECL_L5 (41%); F_T++NIL_ML_RECL_L60 (12%),0.4117647058823529
T-V-MNSP1,Basslink,reverse,V-DDMS,V::N_NIL_V1,0.28493150684931506,V::N_NIL_V1 (28%); F_MAIN++MREH_TG_R6 (21%); F_T++NIL_ML_RECL_L5 (11%),F_MAIN++NIL_MG_R1 (42%); F_T++NIL_ML_RECL_L5 (17%); F_MAIN++GFT_TG_R6 (17%),0.16666666666666666
T-V-MNSP1,Basslink,reverse,V-HYMO,F_MAIN++MREH_TG_R6,0.3037037037037037,F_MAIN++MREH_TG_R6 (30%); F_QNV++HYMO_R6 (27%); F_QNV++HYMO_R5 (20%),F_MAIN++MREH_TG_R6 (57%); #R031037_016_RAMP_F (14%); F_T++NIL_ML_RECL_L5 (14%),0.5714285714285714
T-V-MNSP1,Basslink,reverse,V-KG_WE_RC,F_MAIN++NIL_MG_R1,0.8782051282051282,F_MAIN++NIL_MG_R1 (88%); V::N_KGRC_V1 (12%); #R030774_010_RAMP_F (1%),F_MAIN++NIL_MG_R1 (89%); #R030774_010_RAMP_F (11%),0.0
T-V-MNSP1,Basslink,reverse,V-MLSY_NOEMTT_R,V::N_MLSY_V2,0.273145108338805,V::N_MLSY_V2 (27%); F_MAIN++NIL_MG_R1 (25%); F_MAIN++MREH_TG_R6 (15%),V::N_MLSY_V2 (26%); F_MAIN++NIL_MG_R1 (23%); F_MAIN++MREH_TG_R6 (11%),0.14893617021276595
