ic,name,direction,level,key,families,layer,GENCONSETID,tier,n_units,treated_hours,own_treated,own_control,own_diff,own_ci_lo,own_ci_hi,treated_coverage,any_treated,any_control,any_diff,any_ci_lo,any_ci_hi,class_own_set_treated,class_own_set_control,class_other_outage_set_treated,class_other_outage_set_control,class_system_normal_other_treated,class_system_normal_other_control,class_fcas_treated,class_fcas_control,class_ramp_discretionary_treated,class_ramp_discretionary_control,top1_treated,top1_treated_share,top1_control_share,top1_control,top1_control_share_c,top1_control_share_t
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_044,I-SVML_044,system,I-SVML_044,unsupported,36,18.0,0.12037037037037036,0.0,0.12037037037037036,0.0,0.3939393939393939,1.0,0.9583333333333334,0.9637345679012346,-0.005401234567901243,-0.11185035842293908,0.10421401515151511,0.12037037037037035,0.0,1.0046296296296298,0.5806327160493827,2.3657407407407405,2.6170524691358024,2.643518518518519,2.3983024691358024,0.18518518518518517,0.0,SVML_ZERO,0.4722222222222224,0.09722222222222222,V^^V_NIL_KGTS,0.375,0.16203703703703703
V-S-MNSP1,Murraylink,forward,K2,I-SVML_088,I-SVML_088,system,I-SVML_088,supported,39,19.5,0.04273504273504273,0.0,0.04273504273504273,0.0,0.0900997425997426,1.0,0.8803418803418804,0.9683760683760682,-0.08803418803418804,-0.31670454545454546,0.003703703703703703,0.042735042735042736,0.0,0.423076923076923,0.877065527065527,3.551282051282051,2.2087606837606835,1.2179487179487176,1.3437321937321935,0.13675213675213674,0.1202991452991453,V^^V_NIL_KGTS,0.3162393162393162,0.12856125356125356,SVML_ZERO,0.2948717948717949,0.15384615384615383
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_088,I-SVML_088,system,I-SVML_088,unsupported,39,19.5,0.04273504273504273,0.0,0.04273504273504273,0.0,0.0900997425997426,1.0,0.8803418803418804,0.9534188034188034,-0.07307692307692307,-0.3014989276960784,0.03148148148148148,0.042735042735042736,0.0,0.423076923076923,0.8015669515669515,3.551282051282051,2.2101851851851855,1.2179487179487176,1.6690883190883188,0.13675213675213674,0.10128205128205128,V^^V_NIL_KGTS,0.3162393162393162,0.15847578347578348,SVML_ZERO,0.297008547008547,0.15384615384615383
V-S-MNSP1,Murraylink,forward,K2,I-SVML_132,I-SVML_132,system,I-SVML_132,supported,58,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8936781609195401,0.9919540229885058,-0.09827586206896552,-0.2034662356321839,0.007407407407407406,0.0,0.0,0.3649425287356322,1.620545977011494,3.2097701149425286,2.9476532567049807,1.8074712643678161,2.4519157088122605,0.14942528735632182,0.1450191570881226,N>>NIL_060_051,0.41379310344827575,0.47442528735632183,SVML_ZERO,0.516810344827586,0.0
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_132,I-SVML_132,system,I-SVML_132,supported,58,29.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8936781609195401,0.985632183908046,-0.09195402298850576,-0.20210477941176472,0.019360098176718073,0.0,0.0,0.3649425287356322,1.667480842911877,3.2097701149425286,3.102777777777778,1.8074712643678161,2.330555555555556,0.14942528735632182,0.15201149425287355,N>>NIL_060_051,0.41379310344827575,0.49568965517241376,SVML_ZERO,0.515229885057471,0.0
V-S-MNSP1,Murraylink,forward,K2,I-VSML_044,I-VSML_044,system,I-VSML_044,unsupported,36,18.0,0.17129629629629628,0.0,0.17129629629629628,0.016646825396825396,0.4509962049335863,1.0,0.9583333333333334,0.9660493827160495,-0.007716049382716059,-0.11292964801029319,0.10419659961685822,0.17129629629629628,0.0,0.9537037037037037,0.3949845679012346,2.3657407407407405,3.077237654320988,2.643518518518519,2.9672067901234565,0.18518518518518517,0.016203703703703703,SVML_ZERO,0.4722222222222224,0.08518518518518518,V^^V_NIL_KGTS,0.38603395061728396,0.16203703703703703
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_044,I-VSML_044,system,I-VSML_044,unsupported,36,18.0,0.17129629629629628,0.0,0.17129629629629628,0.016646825396825396,0.4509962049335863,1.0,0.9583333333333334,0.9637345679012346,-0.005401234567901243,-0.11185035842293908,0.10421401515151511,0.17129629629629628,0.0,0.9537037037037037,0.42554012345679004,2.3657407407407405,2.8516203703703704,2.643518518518519,3.352777777777778,0.18518518518518517,0.0,SVML_ZERO,0.4722222222222224,0.09722222222222222,V^^V_NIL_KGTS,0.375,0.16203703703703703
V-S-MNSP1,Murraylink,forward,K2,I-VSML_088,I-VSML_088,system,I-VSML_088,supported,39,19.5,0.2649572649572649,0.0,0.2649572649572649,0.030280748663101608,0.4722685185185185,1.0,0.8803418803418804,0.9683760683760682,-0.08803418803418804,-0.31670454545454546,0.003703703703703703,0.26495726495726496,0.0,0.20085470085470084,0.8475071225071225,3.551282051282051,2.2960826210826206,1.2179487179487176,1.5537749287749287,0.13675213675213674,0.11923076923076922,V^^V_NIL_KGTS,0.3162393162393162,0.15847578347578348,SVML_ZERO,0.2948717948717949,0.15384615384615383
V-S-MNSP1,Murraylink,reverse,K2,I-VSML_088,I-VSML_088,system,I-VSML_088,unsupported,39,19.5,0.2649572649572649,0.0,0.2649572649572649,0.030280748663101608,0.4722685185185185,1.0,0.8803418803418804,0.9662393162393161,-0.08589743589743588,-0.3091287878787879,0.003703703703703703,0.26495726495726496,0.0,0.20085470085470084,0.8443019943019943,3.551282051282051,2.2704415954415955,1.2179487179487176,1.586182336182336,0.13675213675213674,0.11923076923076922,V^^V_NIL_KGTS,0.3162393162393162,0.15847578347578348,SVML_ZERO,0.30982905982905984,0.15384615384615383
V-S-MNSP1,Murraylink,forward,K2,I-VSML_132,I-VSML_132,system,I-VSML_132,supported,58,29.0,0.2672413793103448,0.0,0.2672413793103448,0.07403381642512077,0.5,1.0,0.8936781609195401,0.985632183908046,-0.09195402298850576,-0.20210477941176472,0.019360098176718073,0.2672413793103448,0.0,0.09770114942528736,1.633860153256705,3.2097701149425286,3.051436781609196,1.8074712643678161,2.4654693486590036,0.14942528735632182,0.12203065134099615,N>>NIL_060_051,0.41379310344827575,0.4774904214559388,SVML_ZERO,0.5315613026819922,0.0
