ic,name,direction,GENCONSETID,DUID,tightening_per_hh_treated,tightening_per_hh_base,relief_per_hh_treated,relief_per_hh_base,excess_tightening,excess_relief,treated_half_hours,base_half_hours
V-SA,Heywood,reverse,I-X_BDBU+HYSE,WEMENSF1,2.994855299081658,6.0950433088074165,0.48572350459170943,4.93956510114457,-3.1001880097257586,-4.453841596552861,85,2891
V-SA,Heywood,forward,N-BABU,MURRAY,38.247660610922516,21.412726972085792,33.57656157251263,12.650343532307897,16.834933638836723,20.926218040204734,826,10529
V-SA,Heywood,forward,N-BABU,LIMOSF11,0.0,10.627932965515063,0.0,5.483632331053603,-10.627932965515063,-5.483632331053603,826,10529
V-SA,Heywood,forward,N-BABU,MUWAWF1,3.6022452222955477,10.835971223690064,3.792082499505675,12.5309907609732,-7.233726001394517,-8.738908261467525,826,10529
V-SA,Heywood,forward,N-BABU,STWF1,0.14736509031477,6.4025492381394145,0.00013430185633575464,7.2793379101228854,-6.255184147824645,-7.27920360826655,826,10529
V-SA,Heywood,forward,N-BABU,GSWF1A,0.0,8.082847799123298,0.0,5.015274032843501,-8.082847799123298,-5.015274032843501,826,10529
V-SA,Heywood,forward,N-BABU,SUNRSF1,0.000192580387409201,8.403212576174882,0.00047193631961259084,4.086073451957847,-8.403019995787472,-4.085601515638235,826,10529
V-SA,Heywood,forward,N-BABU,MUWAWF2,3.871365686540829,9.24970712044602,3.803181726973515,10.737693161314048,-5.378341433905192,-6.934511434340534,826,10529
V-SA,Heywood,forward,N-BABU,KIAMSF1,4.883114428730154,12.78452317296374,1.8400342378094017,5.879780315014602,-7.901408744233585,-4.0397460772052005,826,10529
V-SA,Heywood,forward,N-BABU,KESSB1,16.35409159563894,8.094198363827035,11.202454402150863,8.021996458906617,8.259893231811906,3.180457943244246,826,10529
V-SA,Heywood,forward,N-BABU,MACARTH1,12.52575773406217,7.78852607559378,12.993624776461296,7.5617269572624135,4.73723165846839,5.431897819198882,826,10529
V-SA,Heywood,forward,S-BGDV,GSWF1B1,50.061700130993536,8.083410493073094,41.48143980571037,5.5133205905901645,41.97828963792044,35.96811921512021,368,5469
V-SA,Heywood,forward,S-BGDV,PAREPW1,28.365034327081954,6.756225455449718,18.4110136827504,5.088052845733625,21.608808871632235,13.322960837016776,368,5469
V-SA,Heywood,forward,S-BGDV,SNOWTWN1,22.504300455667007,3.6301202944850712,13.412621563531244,2.7596886472251514,18.874180161181936,10.652932916306092,368,5469
V-SA,Heywood,forward,S-BGDV,BNGSF1,11.664822033943613,2.2092311834197775,13.249243197238654,2.2467427824787514,9.455590850523835,11.002500414759902,368,5469
V-SA,Heywood,forward,S-BGDV,NBHWF1,13.30601875394885,3.1777852886185767,9.942726165820993,1.5706147524487084,10.128233465330274,8.372111413372284,368,5469
V-SA,Heywood,forward,S-BGDV,BNGSF2,10.663791355675624,2.2796661361326294,12.274768775547473,2.1825000119866504,8.384125219542995,10.092268763560822,368,5469
V-SA,Heywood,forward,S-BGDV,LGAPWF2,12.681668137474523,3.148582708078099,10.302698176216323,2.49560094840118,9.533085429396424,7.807097227815143,368,5469
V-SA,Heywood,forward,S-BGDV,GSWF1A,16.604163340307988,6.9849047672617735,12.477439272982872,5.915663439572779,9.619258573046213,6.561775833410093,368,5469
V-SA,Heywood,forward,S-BGDV,LGAPWF1,11.085270659572615,2.9778299641043144,9.732206427081092,2.2505493638733935,8.1074406954683,7.481657063207699,368,5469
V-SA,Heywood,forward,S-BGDV,MURRAY,24.913752319081155,17.13364089910402,18.589549744929965,11.086887900253705,7.7801114199771355,7.502661844676259,368,5469
V-SA,Heywood,reverse,S-BGDV,KIAMSF1,35.41499824698893,48.456442736607436,18.31906568334543,36.85816683271213,-13.041444489618506,-18.5391011493667,368,5469
V-SA,Heywood,reverse,S-BGDV,KARSF1,20.42104816248773,32.051776821989485,7.9390770628666045,23.713156130065542,-11.630728659501756,-15.774079067198937,368,5469
V-SA,Heywood,reverse,S-BGDV,SUNRSF1,21.258208825483692,34.36047529426648,12.146631942840074,24.319015183755504,-13.102266468782787,-12.17238324091543,368,5469
V-SA,Heywood,reverse,S-BGDV,YATSF1,17.888458375467156,29.16398416901756,8.877459328105612,22.354779315819986,-11.275525793550404,-13.477319987714374,368,5469
V-SA,Heywood,reverse,S-BGDV,MUWAWF1,3.910573262591566,20.419517204572188,6.224925718648808,12.295145076687232,-16.508943941980622,-6.0702193580384245,368,5469
V-SA,Heywood,reverse,S-BGDV,LIMOSF11,45.69945497118224,53.348877449933795,25.59879469398637,39.861171930995305,-7.6494224787515535,-14.262377237008934,368,5469
V-SA,Heywood,reverse,S-BGDV,WEMENSF1,35.24554847200308,43.28251414996422,20.880644746902647,34.579631252277714,-8.036965677961142,-13.698986505375068,368,5469
V-SA,Heywood,reverse,S-BGDV,BANN1,34.61993962708647,40.33739405451107,19.325899539129434,33.76379881588428,-5.717454427424606,-14.437899276754845,368,5469
V-SA,Heywood,reverse,S-BGDV,ARWF1,2.5839511549866985,12.62303551576041,1.254703852145501,10.161774627240526,-10.039084360773712,-8.907070775095026,368,5469
V-SA,Heywood,reverse,S-BGDV,KESSB1,39.960086334145345,27.00940962056667,31.29967098817604,27.232032356350096,12.950676713578673,4.067638631825943,368,5469
V-SA,Heywood,forward,S-KNPW,TBSF1,39.39167488937985,1.0013814374846695,7.807140350663364,0.5062325988334428,38.39029345189518,7.300907751829921,233,8416
V-SA,Heywood,forward,S-KNPW,KESSB1,35.580496837749536,5.7744683109217805,14.855670551281579,4.593455757935599,29.806028526827756,10.26221479334598,233,8416
V-SA,Heywood,forward,S-KNPW,BLYTHB1,69.23867125260112,43.86417723068561,33.66797870893481,24.192929559535035,25.37449402191551,9.475049149399776,233,8416
V-SA,Heywood,forward,S-KNPW,MURRAY,1.1910038884120173,21.75624348086821,1.7460345702696147,15.207670041029402,-20.565239592456194,-13.461635470759788,233,8416
V-SA,Heywood,forward,S-KNPW,PAREPW1,37.05589036646485,16.914237404821304,29.322004473140463,15.874400157592598,20.141652961643548,13.447604315547865,233,8416
V-SA,Heywood,forward,S-KNPW,GSWF1B1,40.028808386351514,21.22967678673278,25.700104147920136,16.546115406963448,18.799131599618732,9.153988740956688,233,8416
V-SA,Heywood,forward,S-KNPW,WGWF1,27.54725228840232,13.66712065122911,25.676820138877638,12.829329219779966,13.880131637173209,12.847490919097671,233,8416
V-SA,Heywood,forward,S-KNPW,SNOWNTH1,17.05218505394171,5.48285524019426,19.560173632850084,5.116755170840164,11.56932981374745,14.44341846200992,233,8416
V-SA,Heywood,forward,S-KNPW,TB2SF1,21.39272900724141,2.3410965352637216,7.2800540065213,0.4577444366986111,19.05163247197769,6.822309569822688,233,8416
V-SA,Heywood,forward,S-KNPW,WATERLWF,22.12576346187985,7.270100549946389,17.122992069503596,6.292664992686388,14.855662911933461,10.830327076817209,233,8416
V-SA,Heywood,reverse,S-KNPW,WEMENSF1,5.228421960690977,26.115780399503517,6.459090457234305,20.99816813649048,-20.88735843881254,-14.539077679256176,233,8416
V-SA,Heywood,reverse,S-KNPW,ARWF1,40.099365216383134,14.700369993357933,21.962127779924955,14.469559047303386,25.398995223025203,7.492568732621569,233,8416
V-SA,Heywood,reverse,S-KNPW,BANN1,5.799282318420298,25.542954921971983,7.730713980501197,20.708220349134635,-19.743672603551687,-12.977506368633438,233,8416
V-SA,Heywood,reverse,S-KNPW,KESSB1,7.764307087946152,24.3143798906946,6.642480328890382,21.771668377295494,-16.550072802748446,-15.129188048405112,233,8416
V-SA,Heywood,reverse,S-KNPW,LIMOSF11,11.64518473787094,25.952890541256316,8.19429166804615,21.737759926708907,-14.307705803385376,-13.543468258662758,233,8416
V-SA,Heywood,reverse,S-KNPW,CRWARP1,0.0,13.222133604667432,0.005796657149698833,11.32667929043187,-13.222133604667432,-11.32088263328217,233,8416
V-SA,Heywood,reverse,S-KNPW,MUWAWF1,7.6191542838492206,24.483756955532826,7.959952764415985,15.377543739253044,-16.864602671683606,-7.417590974837059,233,8416
V-SA,Heywood,reverse,S-KNPW,BULGANA1,21.816931711754403,4.0443530828203995,4.119849343746308,4.247989825058844,17.772578628934003,-0.12814048131253575,233,8416
V-SA,Heywood,reverse,S-KNPW,MUWAWF2,7.104991580549742,16.970200375627044,6.354971369498429,13.301489175993394,-9.865208795077303,-6.946517806494965,233,8416
V-SA,Heywood,reverse,S-KNPW,MERCER01,3.3199237223166427,10.78933265342043,8.35078521117648,15.2419874034634,-7.4694089311037875,-6.891202192286919,233,8416
V-SA,Heywood,forward,S-PA_VC1,BLYTHB1,0.0136139008448908,5.064097158185405,0.1793098908980469,3.4208513846614257,-5.050483257340514,-3.241541493763379,984,11998
V-SA,Heywood,forward,S-PA_VC1,GSWF1B1,9.465326753461841,12.435481168948632,4.330302052376964,7.397572798474359,-2.9701544154867907,-3.067270746097395,984,11998
V-SA,Heywood,forward,S-PA_VC1,MURRAY,18.84994823079974,21.6458225549819,11.493838838902482,13.538554717606575,-2.7958743241821615,-2.0447158787040927,984,11998
V-SA,Heywood,forward,S-PA_VC1,RANGEB1,5.286278125087805,6.991386093059233,3.9960023814588377,7.090654961857751,-1.7051079679714274,-3.094652580398913,984,11998
V-SA,Heywood,forward,S-PA_VC1,GSWF1A,5.897178177348573,9.152290425944988,3.894999871260245,5.382249729171528,-3.255112248596415,-1.4872498579112832,984,11998
V-SA,Heywood,forward,S-PA_VC1,VBBL1,3.4793040603741496,1.4380446092273742,3.5411230416251867,1.376333534767045,2.041259451146775,2.164789506858142,984,11998
V-SA,Heywood,forward,S-PA_VC1,WGWF1,3.643517583196681,4.74145255101226,1.8296284517385104,4.652830103608005,-1.0979349678155788,-2.8232016518694945,984,11998
V-SA,Heywood,forward,S-PA_VC1,TB2SF1,0.1335087819105691,2.530625012517611,0.050569756541774584,1.416737216929953,-2.397116230607042,-1.3661674603881784,984,11998
V-SA,Heywood,forward,S-PA_VC1,HPR1,2.2470923341708025,4.024496266487901,1.7845949209447103,3.6902558877090494,-1.7774039323170987,-1.9056609667643392,984,11998
V-SA,Heywood,forward,S-PA_VC1,TBSF1,0.5948167742280217,2.58781814096165,0.3760490225609756,1.8782295426185833,-1.9930013667336282,-1.5021805200576077,984,11998
V-SA,Heywood,reverse,S-PA_VC1,ARWF1,3.754189413710168,13.936678296811397,8.578601941019208,14.850148761508398,-10.182488883101229,-6.27154682048919,984,11998
V-SA,Heywood,reverse,S-PA_VC1,MOORAWF1,7.809110069969689,12.986231032702378,17.290710916093282,8.357669571157917,-5.177120962732689,8.933041344935365,984,11998
V-SA,Heywood,reverse,S-PA_VC1,MUWAWF2,5.384686409695765,14.43349924382668,7.022453683831802,9.627695204907905,-9.048812834130914,-2.6052415210761026,984,11998
V-SA,Heywood,reverse,S-PA_VC1,STOCKYD1,5.536463926623931,11.984528715014008,5.244437960980438,10.43555664562837,-6.448064788390077,-5.1911186846479325,984,11998
V-SA,Heywood,reverse,S-PA_VC1,KESSB1,27.947668024039007,21.35755845900092,19.460660741453534,14.572646486597964,6.590109565038087,4.88801425485557,984,11998
V-SA,Heywood,reverse,S-PA_VC1,MUWAWF1,18.243819101241016,23.62193412542004,7.978752216096778,13.789167345224099,-5.378115024179024,-5.810415129127321,984,11998
V-SA,Heywood,reverse,S-PA_VC1,MERCER01,8.071337333931726,10.876344697400107,8.954221117049544,15.882279720174749,-2.8050073634683805,-6.928058603125205,984,11998
V-SA,Heywood,reverse,S-PA_VC1,CRWARP1,7.772993833289262,1.835671588614828,5.130698142960711,1.4490715667454621,5.937322244674434,3.6816265762152485,984,11998
V-SA,Heywood,reverse,S-PA_VC1,BRYB2WF2,2.9506039153915564,6.522195229037495,1.191922454671986,6.171413715355672,-3.5715913136459383,-4.979491260683686,984,11998
V-SA,Heywood,reverse,S-PA_VC1,MURRAY,0.0,4.631646381593901,0.0,2.615199609462456,-4.631646381593901,-2.615199609462456,984,11998
V-SA,Heywood,forward,S-RBTU,GSWF1A,44.591362267543765,9.224801894445559,40.92803106939599,5.020320667567006,35.36656037309821,35.907710401828986,529,10619
V-SA,Heywood,forward,S-RBTU,GSWF1B1,29.87327788593041,13.177545054245405,37.385957484416004,8.79600375403061,16.695732831685007,28.589953730385396,529,10619
V-SA,Heywood,forward,S-RBTU,HPR1,21.690192088323652,4.120461001386808,21.455877371660343,3.213628932974613,17.569731086936844,18.242248438685728,529,10619
V-SA,Heywood,forward,S-RBTU,WGWF1,23.050667134146458,4.937782240072351,20.746206619177762,4.240231789663805,18.112884894074107,16.505974829513956,529,10619
V-SA,Heywood,forward,S-RBTU,MURRAY,1.980317642454351,25.397111239981335,8.666401587103323,16.934178645164902,-23.416793597526983,-8.26777705806158,529,10619
V-SA,Heywood,forward,S-RBTU,SNOWTWN1,18.416137208319014,4.657397378691028,15.435869083377215,2.4806563656594065,13.758739829627986,12.955212717717808,529,10619
V-SA,Heywood,forward,S-RBTU,WPWF,13.282663906611392,2.3726107825439713,16.26630112423312,1.7630616580287943,10.91005312406742,14.503239466204326,529,10619
V-SA,Heywood,forward,S-RBTU,PAREPW1,19.530712748151025,7.9928380762637765,19.64184452112683,5.946065807485686,11.537874671887248,13.695778713641145,529,10619
V-SA,Heywood,forward,S-RBTU,NBHWF1,16.055641244660276,3.664904820316074,13.909835010645898,2.751113480541927,12.390736424344201,11.158721530103971,529,10619
V-SA,Heywood,forward,S-RBTU,HDWF2,15.668276464636982,2.656220299791307,11.670138498637064,1.7640477275958608,13.012056164845674,9.906090771041203,529,10619
V-SA,Heywood,reverse,S-RBTU,LIMOSF11,12.076092570253817,28.66546776375158,4.689944736449007,21.811141827080018,-16.589375193497762,-17.12119709063101,529,10619
V-SA,Heywood,reverse,S-RBTU,WEMENSF1,8.95911588570236,23.634928934415345,3.0914966100687313,20.060389671376857,-14.675813048712985,-16.968893061308126,529,10619
V-SA,Heywood,reverse,S-RBTU,KIAMSF1,11.422130128924435,24.588209439263473,3.898033666084121,21.012854565988214,-13.166079310339038,-17.114820899904092,529,10619
V-SA,Heywood,reverse,S-RBTU,MUWAWF1,2.7707360882453798,24.07999372324158,7.647410490289357,14.701921666269037,-21.3092576349962,-7.0545111759796795,529,10619
V-SA,Heywood,reverse,S-RBTU,BANN1,10.378008419432309,22.994860127031625,3.9573588960015558,18.79511136570647,-12.616851707599317,-14.837752469704917,529,10619
V-SA,Heywood,reverse,S-RBTU,ARWF1,0.8941436475479347,14.758602682862975,1.6131284813093434,14.47352036386811,-13.86445903531504,-12.860391882558766,529,10619
V-SA,Heywood,reverse,S-RBTU,MUWAWF2,4.3829448160358755,18.077057565545566,3.888844567949546,11.941858315304009,-13.69411274950969,-8.053013747354463,529,10619
V-SA,Heywood,reverse,S-RBTU,YATSF1,5.185755420908536,15.674892008209955,2.4752120022286195,12.871893445566329,-10.48913658730142,-10.396681443337709,529,10619
V-SA,Heywood,reverse,S-RBTU,STOCKYD1,1.007973579537952,12.200970033369286,0.5103217546347285,9.472596397002391,-11.192996453831334,-8.962274642367662,529,10619
V-SA,Heywood,reverse,S-RBTU,KARSF1,6.332281424128163,15.92888992934284,3.215144019922685,13.13514503361414,-9.596608505214679,-9.920001013691456,529,10619
V-SA,Heywood,forward,S-SECB6611_10,KESSB1,15.970458531563846,9.104884530592482,15.522893262794168,7.55480464443187,6.865574000971364,7.968088618362298,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,HBESS1,7.879490333573539,2.6770911579137096,8.34076787800926,3.036814258247569,5.20239917565983,5.303953619761691,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,BLYTHB1,10.680412958444048,18.0159330761113,7.439114015750077,10.316437589928848,-7.335520117667251,-2.877323574178771,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,MURRAY,23.083000175930575,19.657034777377444,16.563622218137787,10.746612332781247,3.4259653985531315,5.817009885356541,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,RANGEB1,10.228957679433359,5.632015346313633,10.16041841554618,5.894115111421488,4.596942333119726,4.266303304124692,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,RYANCWF1,10.95308350340917,6.840785165602714,10.297301663590702,6.791487260332257,4.112298337806456,3.5058144032584444,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,VBB1,11.562196345667386,7.754743553242533,11.027864018102726,7.807013054528988,3.8074527924248533,3.2208509635737377,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,LIMBESS1,5.984640003063684,2.5376323644875702,5.838452923000574,2.30311260339016,3.447007638576114,3.535340319610414,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,MLB01,3.5979574569707404,0.0,3.1780502710843375,0.0003440564252537416,3.5979574569707404,3.1777062146590835,2324,17439
V-SA,Heywood,forward,S-SECB6611_10,GSWF1A,9.368092176598735,12.807890276946637,7.058846435282343,9.147781839391232,-3.439798100347902,-2.0889354041088897,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,BANN1,13.261640743969467,24.054029299950408,10.28201791929575,18.93558732163445,-10.79238855598094,-8.6535694023387,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,WEMENSF1,15.015491940522764,24.86218360896268,11.41532823326057,19.93431581743207,-9.846691668439917,-8.518987584171498,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,SUNRSF1,11.797922777538732,21.195718563516852,7.915442433489405,15.261433327379082,-9.39779578597812,-7.345990893889677,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,LIMOSF11,19.845938989076682,29.06571518929088,15.167361886703576,21.896062365057166,-9.219776200214199,-6.7287004783535895,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,KIAMSF1,19.22831511635821,28.102749965952,14.924148038840558,21.886577108297033,-8.87443484959379,-6.9624290694564746,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,STWF1,4.532480848896792,10.990076351837585,7.339157271338311,14.676103496141378,-6.457595502940793,-7.336946224803067,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,GPWFWST1,8.050159087249847,1.0612559013514886,7.726439370868837,1.014025296229468,6.988903185898359,6.712414074639369,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,VBB1,11.648617960068625,4.52029265976315,8.96036098687613,2.636260904304587,7.128325300305475,6.324100082571544,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,GPWFEST2,9.230943734661306,2.2384759303391464,8.171433494991456,2.0714303990535905,6.9924678043221595,6.100003095937866,2324,17439
V-SA,Heywood,reverse,S-SECB6611_10,YATSF1,10.000902306597483,16.654026994062107,6.842097258268837,12.988967505153365,-6.653124687464624,-6.146870246884528,2324,17439
V-SA,Heywood,forward,S-SE_1CP,BLYTHB1,104.02111555397886,38.11628320436532,45.482651697191535,21.16561203937869,65.90483234961354,24.317039657812845,472,8175
V-SA,Heywood,forward,S-SE_1CP,TB2SF1,51.69009575344784,8.467497636284751,4.261402266874437,2.9423795096517384,43.22259811716309,1.3190227572226982,472,8175
V-SA,Heywood,forward,S-SE_1CP,HPR1,37.15117515643645,14.93637610414938,25.944972035092906,11.476624426718685,22.21479905228707,14.468347608374222,472,8175
V-SA,Heywood,forward,S-SE_1CP,GSWF1A,33.125650259386646,27.668188904024678,45.085802090828295,19.39853159988992,5.457461355361968,25.687270490938374,472,8175
V-SA,Heywood,forward,S-SE_1CP,BNGSF1,17.657805659468472,5.305444861540743,13.234835628158764,6.026318497990755,12.35236079792773,7.208517130168009,472,8175
V-SA,Heywood,forward,S-SE_1CP,BNGSF2,15.659462187129881,5.431004236114385,13.09670676862162,5.916898606823196,10.228457951015496,7.179808161798425,472,8175
V-SA,Heywood,forward,S-SE_1CP,AGLHAL,12.46315466543079,1.2828608563367927,7.01693271144255,1.2924748156955292,11.180293809093998,5.724457895747021,472,8175
V-SA,Heywood,forward,S-SE_1CP,GSWF1B1,14.638120235510408,21.190512386163064,24.467242718857207,15.334394176872854,-6.552392150652656,9.132848541984353,472,8175
V-SA,Heywood,forward,S-SE_1CP,PAREPS1,11.458816735856082,3.176497428217542,10.886650644229118,3.587704412017592,8.28231930763854,7.2989462322115255,472,8175
V-SA,Heywood,forward,S-SE_1CP,HDWF2,8.884895265183212,6.931617697822753,16.239220478952774,5.415731043685848,1.9532775673604599,10.823489435266925,472,8175
V-SA,Heywood,reverse,S-SE_1CP,ARWF1,10.567220851939895,25.191178560637685,5.658769441057042,22.14826011567876,-14.62395770869779,-16.489490674621717,472,8175
V-SA,Heywood,reverse,S-SE_1CP,STWF1,16.97830701073375,15.135383111656187,40.40029972500934,18.368295688997186,1.8429238990775634,22.032004036012154,472,8175
V-SA,Heywood,reverse,S-SE_1CP,MERCER01,11.713182541446534,15.74831913319123,3.571208050544054,20.856753261524755,-4.0351365917446955,-17.2855452109807,472,8175
V-SA,Heywood,reverse,S-SE_1CP,VBB1,15.402812828798535,3.808813250402561,10.36625403998738,2.288257636423299,11.593999578395973,8.07799640356408,472,8175
V-SA,Heywood,reverse,S-SE_1CP,WEMENSF1,47.28698709244881,32.86002444398607,23.39993441485195,27.734642107037377,14.426962648462741,-4.334707692185429,472,8175
V-SA,Heywood,reverse,S-SE_1CP,MUWAWF1,14.734929362733581,31.61850824344287,19.901899608409323,19.10041375100974,-16.88357888070929,0.8014858573995838,472,8175
V-SA,Heywood,reverse,S-SE_1CP,LIMOSF11,51.22756996156423,38.87637297206858,34.96900779238637,30.348724555692403,12.351196989495648,4.620283236693968,472,8175
V-SA,Heywood,reverse,S-SE_1CP,BANN1,41.73375024987939,30.351571502591675,21.762771372190166,26.489424682265625,11.382178747287718,-4.726653310075459,472,8175
V-SA,Heywood,reverse,S-SE_1CP,STOCKYD1,4.650988468090625,13.992725304002034,3.9256781989398974,10.077193173586544,-9.341736835911409,-6.151514974646647,472,8175
V-SA,Heywood,reverse,S-SE_1CP,BROKENH1,16.737711361436254,10.485123234561332,12.889139259478693,8.021767845257802,6.252588126874922,4.867371414220891,472,8175
V-SA,Heywood,forward,S-SE_VC1,BLYTHB1,37.07177628942658,24.0142581515373,13.271963763439333,14.496880763121,13.057518137889279,-1.2249169996816676,1528,14415
V-SA,Heywood,forward,S-SE_VC1,MLB01,6.1099737630890045,0.0,6.236289018324607,0.0526572528616025,6.1099737630890045,6.183631765463004,1528,14415
V-SA,Heywood,forward,S-SE_VC1,MUWAWF1,15.325073430615834,11.762329560962804,15.233008476635165,11.612156576578004,3.56274386965303,3.6208519000571613,1528,14415
V-SA,Heywood,forward,S-SE_VC1,GSWF1B1,12.006179172091253,18.45326061647279,12.143686198098944,12.286561790940508,-6.447081444381537,-0.14287559284156437,1528,14415
V-SA,Heywood,forward,S-SE_VC1,RANGEB1,8.399134683601927,6.376604026831817,11.163215464866864,6.8964093231569565,2.02253065677011,4.266806141709908,1528,14415
V-SA,Heywood,forward,S-SE_VC1,MURRAY,14.380102997046631,16.935383912302072,12.897966470955389,9.245317910864497,-2.555280915255441,3.652648560090892,1528,14415
V-SA,Heywood,forward,S-SE_VC1,RYANCWF1,9.977187066207883,7.257433444965162,10.514654167785919,7.2111930483356925,2.7197536212427202,3.303461119450226,1528,14415
V-SA,Heywood,forward,S-SE_VC1,GSWF1A,12.745701889578198,18.107170895194752,11.812465815390148,12.377770200022898,-5.361469005616554,-0.5653043846327499,1528,14415
V-SA,Heywood,forward,S-SE_VC1,SNOWTWN1,2.9059327499905576,6.852474643516443,2.547148733073536,4.261919427082628,-3.946541893525885,-1.7147706940090917,1528,14415
V-SA,Heywood,forward,S-SE_VC1,PAREPW1,10.012212801215627,14.40199559686414,9.87446486661697,11.096607310281804,-4.389782795648513,-1.2221424436648345,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,GPWFEST2,17.142187916313024,1.8282074979837746,19.321878129040336,1.3507400224372792,15.31398041832925,17.971138106603057,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,GPWFEST1,16.762224711901034,1.6525686733712948,18.639738475682908,1.1528749492143922,15.109656038529739,17.486863526468515,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,BRYB1WF1,14.37151094963819,4.750319983420818,15.892489200645873,4.998174463695077,9.621190966217371,10.894314736950797,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,GPWFEST3,10.102432943583224,1.3036942522858812,11.607533675149847,0.8638740390848169,8.798738691297343,10.743659636065031,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,MLB01,9.210960085955165,0.7274106980384233,9.1075730477129,0.5988637928673971,8.483549387916742,8.508709254845504,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,STOCKYD1,19.713261048983284,11.752625819309193,17.71936146824315,8.73755612366543,7.960635229674091,8.98180534457772,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,RYANCWF1,16.389669009494156,8.953031437773308,15.541044725017276,7.008657714898634,7.436637571720848,8.532387010118642,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,VBB1,13.473850753353437,4.455097214626728,9.686230294328361,2.7626705216217293,9.01875353872671,6.923559772706632,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,GPWFWST1,8.412889430377346,1.1960153206221253,8.779069296218907,1.1109181313526542,7.216874109755221,7.668151164866253,1528,14415
V-SA,Heywood,reverse,S-SE_VC1,MUWAWF1,31.283252272417872,24.56653848026714,22.631447627307082,15.128840383804318,6.716713792150731,7.502607243502764,1528,14415
V-SA,Heywood,forward,S-TB275_W_BUS,GSWF1B1,9.938593887397683,20.894178851562206,6.617979407943032,14.41337012503465,-10.955584964164522,-7.7953907170916175,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,KIAMSF1,27.55958403683527,14.082387558658564,12.2251465640428,7.513074617573363,13.477196478176705,4.712071946469438,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,GSWF1A,10.324007223890796,19.606910980034606,7.521389996533998,14.792812647505245,-9.28290375614381,-7.271422650971248,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,BLYTHB1,20.794080940036963,31.896713574472678,12.703598968188999,17.898114027774795,-11.102632634435714,-5.194515059585797,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,KESSB1,15.433601664136797,6.729021837666964,11.984217074239963,5.647142709829281,8.704579826469832,6.3370743644106815,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,WGWF1,3.21100715350697,10.951963129230077,3.349611594655363,9.738221887525281,-7.740955975723106,-6.388610292869918,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,TB2SF1,15.843398698051875,3.1976938520688947,1.3477299070348574,0.941051559657699,12.64570484598298,0.40667834737715836,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,MURRAY,9.021379997214646,18.09922859757449,9.977668806943027,13.633303317448423,-9.077848600359845,-3.6556345105053953,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,LIMOSF11,21.818990277890784,11.607407547897168,8.861653342274286,6.427348154205408,10.211582729993616,2.434305188068878,1081,10310
V-SA,Heywood,forward,S-TB275_W_BUS,MUWAWF1,17.98582234296322,12.893840457866474,18.86948480841526,11.657799749555686,5.091981885096747,7.211685058859576,1081,10310
V-SA,Heywood,reverse,S-TB275_W_BUS,KIAMSF1,83.9556054139596,36.31045901656337,53.52669330110439,28.5338290139376,47.64514639739623,24.99286428716679,1081,10310
V-SA,Heywood,reverse,S-TB275_W_BUS,MUWAWF1,50.913462092292995,20.65423437373545,48.81092672233034,12.765617699074227,30.259227718557547,36.04530902325612,1081,10310
V-SA,Heywood,reverse,S-TB275_W_BUS,LIMOSF11,78.17282251573288,42.02934386755065,54.951180251093554,31.762259191697396,36.143478648182224,23.188921059396158,1081,10310
V-SA,Heywood,reverse,S-TB275_W_BUS,BANN1,65.47665111623965,29.995483292237257,46.84029406529814,25.01556251560224,35.4811678240024,21.824731549695898,1081,10310
