ic,name,direction,level,key,families,layer,GENCONSETID,tier,dimension,value,n_units,own_treated,own_control,own_diff,top_control_treated,top_control_control
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,near,CA_SYDS_59839EB2,indicative,vbin,2,16,0.29166666666666663,0.0,0.29166666666666663,0.5625,0.45677083333333335
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,near,CA_SYDS_59839EB2,indicative,rbin,0,8,0.3125,0.0,0.3125,0.33333333333333337,0.6135416666666667
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,near,CA_SYDS_59839EB2,indicative,rbin,1,39,0.10683760683760682,0.0,0.10683760683760682,0.17948717948717946,0.10256410256410255
NSW1-QLD1,QNI,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,near,CA_SYDS_59839EB2,indicative,rbin,2,9,0.9814814814814814,0.0,0.9814814814814814,0.0,0.022222222222222223
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,season,Autumn,26,0.19230769230769232,0.0,0.19230769230769232,0.02564102564102564,0.03205128205128205
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,day_period,Evening peak,1,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,day_period,Solar period,25,0.2,0.0,0.2,0.026666666666666665,0.03333333333333333
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,tbin,1,25,0.2,0.0,0.2,0.026666666666666665,0.03333333333333333
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,tbin,2,1,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,vbin,1,3,0.611111111111111,0.0,0.611111111111111,0.0,0.0
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,vbin,2,23,0.13768115942028986,0.0,0.13768115942028986,0.02898550724637681,0.03623188405797101
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,rbin,0,21,0.11111111111111109,0.0,0.11111111111111109,0.031746031746031744,0.03968253968253968
NSW1-QLD1,QNI,forward,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,rbin,1,5,0.5333333333333333,0.0,0.5333333333333333,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,season,Autumn,26,0.41666666666666663,0.0,0.41666666666666663,0.0,0.43076923076923074
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,day_period,Evening peak,1,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,day_period,Solar period,25,0.4066666666666666,0.0,0.4066666666666666,0.0,0.44799999999999995
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,tbin,1,25,0.41999999999999993,0.0,0.41999999999999993,0.0,0.44133333333333336
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,tbin,2,1,0.3333333333333333,0.0,0.3333333333333333,0.0,0.16666666666666666
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,vbin,1,3,0.0,0.0,0.0,0.0,0.8333333333333334
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,vbin,2,23,0.4710144927536232,0.0,0.4710144927536232,0.0,0.3782608695652174
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,rbin,0,21,0.5079365079365079,0.0,0.5079365079365079,0.0,0.33333333333333337
NSW1-QLD1,QNI,reverse,K2,I-BCDM_ONE,I-BCDM_ONE,near,I-BCDM_ONE,unsupported,rbin,1,5,0.03333333333333333,0.0,0.03333333333333333,0.0,0.8400000000000001
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,season,Autumn,841,0.8367023384859296,0.0,0.8367023384859296,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,season,Spring,1594,0.7324341279799247,0.0,0.7324341279799247,0.0056461731493099125,0.028856475672661367
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,season,Winter,577,0.82842287694974,0.0,0.82842287694974,0.0,0.127315617176969
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,day_period,Evening peak,602,0.787375415282392,0.0,0.787375415282392,0.0,0.04408914728682171
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,day_period,Morning peak,427,0.8083528493364559,0.0,0.8083528493364559,0.006635441061670569,0.03729508196721311
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,day_period,Overnight,990,0.8523569023569023,0.0,0.8523569023569023,0.0008417508417508417,0.038591470258136924
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,day_period,Solar period,993,0.6910036925142665,0.0,0.6910036925142665,0.005370929842228936,0.03905952780575137
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,tbin,0,257,0.8625162127107651,0.0,0.8625162127107651,0.0,0.05103761348897535
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,tbin,1,1880,0.8122340425531915,0.0,0.8122340425531915,0.002304964539007092,0.04065159574468085
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,tbin,2,875,0.6862857142857143,0.0,0.6862857142857143,0.005333333333333332,0.03419047619047619
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,vbin,0,1063,0.8933835058011915,0.0,0.8933835058011915,0.00031357792411414236,0.0568647433887321
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,vbin,1,1370,0.7501216545012166,0.0,0.7501216545012166,0.00462287104622871,0.035616382806163825
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,vbin,2,579,0.6421991940126653,0.0,0.6421991940126653,0.004029936672423719,0.017645365572826713
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,rbin,0,675,0.6409876543209876,0.0,0.6409876543209876,0.0,0.016864197530864197
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,rbin,1,1713,0.814263475384316,0.0,0.814263475384316,0.0028215606149056237,0.035867873127067525
NSW1-QLD1,QNI,forward,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,rbin,2,624,0.8360042735042736,0.0,0.8360042735042736,0.006677350427350426,0.07473290598290598
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,season,Autumn,841,0.14546175188267937,0.0,0.14546175188267937,0.02437574316290131,0.05924164354604307
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,season,Spring,1594,0.06503554997908824,0.0,0.06503554997908824,0.0038686741948975325,0.09724661926669455
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,season,Winter,577,0.44858463316002306,0.07763335259002503,0.3709512805699981,0.0,0.019718852301174657
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,day_period,Evening peak,602,0.14562569213732005,0.0032115171650055367,0.1424141749723145,0.0008305647840531562,0.010520487264673311
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,day_period,Morning peak,427,0.18345042935206868,0.024355971896955503,0.15909445745511316,0.00702576112412178,0.06559979182930004
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,day_period,Overnight,990,0.12053872053872054,0.010505050505050505,0.11003367003367004,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,day_period,Solar period,993,0.20090634441087613,0.022216627503636566,0.1786897169072396,0.023329976502181937,0.18314870762000673
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,tbin,0,257,0.13618677042801555,0.0,0.13618677042801555,0.0,0.0010376134889753567
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,tbin,1,1880,0.15124113475177303,0.016010638297872342,0.1352304964539007,0.007978723404255319,0.051742021276595745
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,tbin,2,875,0.18914285714285714,0.016793650793650795,0.17234920634920634,0.01333333333333333,0.13562222222222223
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,vbin,0,1063,0.23189087488240825,0.026560050172467854,0.20533082470994043,0.0023518344308560675,0.03200324030521585
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,vbin,1,1370,0.11739659367396595,0.011577453365774534,0.10581914030819141,0.007420924574209245,0.04993714517437146
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,vbin,2,579,0.13385146804835923,0.0012089810017271159,0.13264248704663212,0.024179620034542312,0.19650738821723276
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,rbin,0,675,0.13901234567901233,0.0015308641975308643,0.13748148148148148,0.012098765432098764,0.15291769547325104
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,rbin,1,1713,0.1311539209963028,0.013520788739702926,0.11763313225659985,0.010702471297917883,0.041806123110851655
NSW1-QLD1,QNI,reverse,K2,N-ARDM_8C,N-ARDM_8C,near,N-ARDM_8C,supported,rbin,2,624,0.26655982905982906,0.033012820512820513,0.23354700854700858,0.00026709401709401707,0.06631054131054132
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,season,Autumn,19,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,season,Winter,131,0.0,0.0,0.0,0.0,0.002968617472434266
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,day_period,Evening peak,26,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,day_period,Morning peak,18,0.0,0.0,0.0,0.0,0.001851851851851852
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,day_period,Overnight,36,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,day_period,Solar period,70,0.0,0.0,0.0,0.0,0.0050793650793650785
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,tbin,0,21,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,tbin,1,70,0.0,0.0,0.0,0.0,0.005555555555555555
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,tbin,2,59,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,vbin,0,34,0.0,0.0,0.0,0.0,0.000980392156862745
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,vbin,1,86,0.0,0.0,0.0,0.0,0.004134366925064599
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,vbin,2,30,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,rbin,0,48,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,rbin,1,68,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,rbin,2,34,0.0,0.0,0.0,0.0,0.011437908496732025
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,season,Autumn,19,0.0,0.0,0.0,0.47368421052631576,0.514327485380117
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,season,Winter,131,0.0,0.0,0.0,0.03307888040712468,0.23365139949109415
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,day_period,Evening peak,26,0.0,0.0,0.0,0.0,0.013461538461538462
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,day_period,Morning peak,18,0.0,0.0,0.0,0.0,0.2228395061728395
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,day_period,Overnight,36,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,day_period,Solar period,70,0.0,0.0,0.0,0.19047619047619047,0.514563492063492
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,tbin,0,21,0.0,0.0,0.0,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,tbin,1,70,0.0,0.0,0.0,0.019047619047619046,0.19865079365079363
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,tbin,2,59,0.0,0.0,0.0,0.2033898305084746,0.4487288135593221
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,vbin,0,34,0.0,0.0,0.0,0.0,0.06078431372549019
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,vbin,1,86,0.0,0.0,0.0,0.15503875968992248,0.2348514211886305
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,vbin,2,30,0.0,0.0,0.0,0.0,0.603888888888889
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,rbin,0,48,0.0,0.0,0.0,0.024305555555555556,0.3958333333333333
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,rbin,1,68,0.0,0.0,0.0,0.16666666666666669,0.23909313725490194
NSW1-QLD1,QNI,reverse,K2,N-ARKS_965,N-ARKS_965,near,N-ARKS_965,indicative,rbin,2,34,0.0,0.0,0.0,0.024509803921568624,0.15065359477124182
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,season,Autumn,1595,0.8112434691745037,0.0,0.8112434691745037,0.6271682340647857,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,season,Spring,210,0.7293650793650793,0.0,0.7293650793650793,0.4984126984126984,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,season,Summer,90,0.3611111111111111,0.0,0.3611111111111111,0.2685185185185185,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,day_period,Evening peak,385,0.7636363636363637,0.0,0.7636363636363637,0.5069264069264068,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,day_period,Morning peak,255,0.788888888888889,0.0,0.788888888888889,0.6294117647058822,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,day_period,Overnight,636,0.8264150943396227,0.0,0.8264150943396227,0.6174004192872117,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,day_period,Solar period,619,0.7412493268712979,0.0,0.7412493268712979,0.615239633817986,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,tbin,0,551,0.8309134906231095,0.0,0.8309134906231095,0.6110102843315184,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,tbin,1,1167,0.7752927734932876,0.0,0.7752927734932876,0.6085404170237074,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,tbin,2,177,0.6610169491525424,0.0,0.6610169491525424,0.4651600753295668,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,vbin,0,706,0.8391406987724269,0.0,0.8391406987724269,0.7193106704438149,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,vbin,1,932,0.7571530758226037,0.0,0.7571530758226037,0.5545422031473533,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,vbin,2,257,0.7062256809338522,0.0,0.7062256809338522,0.4066147859922179,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,rbin,0,245,0.5700680272108843,0.0,0.5700680272108843,0.3122448979591837,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,rbin,1,1039,0.760763554700032,0.0,0.760763554700032,0.5673724735322425,0.0
NSW1-QLD1,QNI,forward,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,rbin,2,611,0.8993453355155483,0.0,0.8993453355155483,0.7580469176213857,0.0
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,season,Autumn,1595,0.22267502612330195,0.0064385231626610945,0.21623650296064084,0.050261233019853704,0.09538662486938349
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,season,Spring,210,0.07380952380952381,0.0,0.07380952380952381,0.0,0.12615079365079362
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,season,Summer,90,0.059259259259259255,0.0,0.059259259259259255,0.005555555555555556,0.03722222222222222
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,day_period,Evening peak,385,0.15844155844155844,0.01396825396825397,0.14447330447330448,0.0,0.004567099567099567
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,day_period,Morning peak,255,0.1607843137254902,0.0024836601307189543,0.15830065359477122,0.0058823529411764705,0.07387799564270152
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,day_period,Overnight,636,0.15435010482180292,0.003039832285115304,0.1513102725366876,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,day_period,Solar period,619,0.2840603123317178,0.003756058158319871,0.28030425417339794,0.1278944534194938,0.2607206964638305
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,tbin,0,551,0.20568663036902604,0.0,0.20568663036902604,0.0018148820326678765,0.015396249243799152
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,tbin,1,1167,0.1982290774064553,0.008428544225459396,0.18980053318099588,0.050699800057126536,0.10641245358469006
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,tbin,2,177,0.17702448210922786,0.002448210922787194,0.17457627118644067,0.11581920903954802,0.2786252354048964
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,vbin,0,706,0.26062322946175637,0.006043437204910294,0.2545797922568461,0.019593956562795084,0.04675794774944917
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,vbin,1,932,0.15057224606580827,0.005877443967572723,0.14469480209823557,0.054184549356223174,0.11241654744873628
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,vbin,2,257,0.20103761348897534,0.002042801556420233,0.1989948119325551,0.06355382619974059,0.17198443579766534
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,rbin,0,245,0.14013605442176869,0.0016326530612244899,0.13850340136054418,0.08571428571428572,0.2187528344671202
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,rbin,1,1039,0.0872633942893808,0.007413645599401134,0.07984974868997968,0.040263073468078274,0.07138006630306919
NSW1-QLD1,QNI,reverse,K2,N-ARSR_8E,N-ARSR_8E,near,N-ARSR_8E,supported,rbin,2,611,0.41080196399345337,0.0035460992907801418,0.40725586470267316,0.02918712493180578,0.08874795417348608
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,season,Autumn,114,0.0,0.0,0.0,0.42543859649122806,0.42950779727095517
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,season,Spring,515,0.028478964401294497,0.042518878101402376,-0.01403991370010788,0.24724919093851133,0.0
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,season,Summer,5,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,season,Winter,85,0.1411764705882353,0.0,0.1411764705882353,0.0,0.05516339869281046
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,day_period,Evening peak,131,0.026717557251908393,0.1138676844783715,-0.0871501272264631,0.25063613231552156,0.029156064461407973
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,day_period,Morning peak,104,0.011217948717948716,0.005128205128205128,0.00608974358974359,0.25,0.13664529914529916
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,day_period,Overnight,215,0.05193798449612403,0.02425064599483204,0.027687338501291993,0.37364341085271324,0.11343669250645992
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,day_period,Solar period,269,0.04275092936802974,0.004584882280049565,0.03816604708798017,0.1363073110285006,0.041759603469640645
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,tbin,0,81,0.0,0.02139917695473251,-0.02139917695473251,0.38683127572016457,0.0
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,tbin,1,487,0.03388090349075975,0.036989504905315995,-0.0031086014145562443,0.2789185489390828,0.09415925165411819
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,tbin,2,151,0.07174392935982339,0.01423841059602649,0.0575055187637969,0.057395143487858714,0.05163723325974981
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,vbin,0,221,0.013574660633484163,0.022071392659627955,-0.008496732026143794,0.4668174962292609,0.20462543991955756
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,vbin,1,392,0.04549319727891155,0.030598072562358275,0.014895124716553285,0.17517006802721086,0.021506519274376416
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,vbin,2,106,0.061320754716981125,0.04740566037735849,0.013915094339622642,0.03773584905660377,0.0
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,rbin,0,75,0.02666666666666667,0.009592592592592592,0.01707407407407407,0.017777777777777778,0.0
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,rbin,1,419,0.05648369132856006,0.04383452665075577,0.01264916467780429,0.17780429594272076,0.04121585786263591
NSW1-QLD1,QNI,forward,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,rbin,2,225,0.007407407407407407,0.012493827160493826,-0.0050864197530864205,0.4444444444444444,0.16170370370370368
NSW1-QLD1,QNI,reverse,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,season,Autumn,114,0.07309941520467836,0.0,0.07309941520467836,0.0,0.003167641325536062
NSW1-QLD1,QNI,reverse,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,season,Spring,515,0.002912621359223301,0.0,0.002912621359223301,0.019093851132686086,0.01233009708737864
NSW1-QLD1,QNI,reverse,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,season,Summer,5,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0
NSW1-QLD1,QNI,reverse,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,season,Winter,85,0.0,0.0,0.0,0.12941176470588237,0.2356862745098039
NSW1-QLD1,QNI,reverse,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,day_period,Evening peak,131,0.03816793893129771,0.0,0.03816793893129771,0.0012722646310432569,0.0012722646310432569
NSW1-QLD1,QNI,reverse,K2,N-ARTW_86,N-ARTW_86,near,N-ARTW_86,supported,day_period,Morning peak,104,0.011217948717948716,0.0,0.011217948717948716,0.0,0.01810897435897436
