target_ic,target_name,direction,GENCONSETID,relation,relevant_to,tier,n_units,any_binding_treated,any_binding_control,any_binding_diff,ci_lo,ci_hi
T-V-MNSP1,Basslink,reverse,S-X_BGBW+BGDV+BGTX,not relevant (spillover),Heywood|Murraylink,indicative,770,0.09458874458874458,0.08501082251082252,0.009577922077922074,-0.032133350753773035,0.05524494225903557
T-V-MNSP1,Basslink,forward,S-X_BGRH+BRTX3,not relevant (spillover),Murraylink,unsupported,44,0.018939393939393936,0.0,0.018939393939393936,0.0,0.05952380952380952
T-V-MNSP1,Basslink,reverse,S-X_BGRH+BRTX3,not relevant (spillover),Murraylink,unsupported,44,0.0,0.0,0.0,0.0,0.0
T-V-MNSP1,Basslink,forward,S-X_BGRH+RBTX,not relevant (spillover),Murraylink,indicative,163,0.0,0.21100886162235857,-0.21100886162235857,-0.28110174781523095,-0.11079234972677597
T-V-MNSP1,Basslink,reverse,S-X_BGRH+RBTX,not relevant (spillover),Murraylink,indicative,163,0.03476482617586912,0.04079754601226994,-0.00603271983640082,-0.0316468253968254,0.02103577687944758
T-V-MNSP1,Basslink,forward,S-X_BRMN_RBTU,not relevant (spillover),Heywood|Murraylink,supported,671,0.004967709885742672,0.015805596953137935,-0.010837887067395266,-0.021717022137847163,0.0012969634230503753
T-V-MNSP1,Basslink,reverse,S-X_BRMN_RBTU,not relevant (spillover),Heywood|Murraylink,supported,671,0.06954793840039743,0.09867527736380195,-0.029127338963404543,-0.07208067419407625,0.019085510846678328
T-V-MNSP1,Basslink,forward,S-X_BRMN_WEWT,not relevant (spillover),Murraylink,unsupported,137,0.008515815085158149,0.13890916463909167,-0.1303933495539335,-0.16214896214896213,-0.06757246376811596
T-V-MNSP1,Basslink,reverse,S-X_BRMN_WEWT,not relevant (spillover),Murraylink,unsupported,137,0.060827250608272494,0.06490267639902678,-0.0040754257907542665,-0.061272141706924306,0.060499999999999984
T-V-MNSP1,Basslink,forward,S-X_BWMP+MPPA,not relevant (spillover),Murraylink,indicative,324,0.23045267489711932,0.058436213991769556,0.1720164609053498,0.02765018893793471,0.3018961064266455
T-V-MNSP1,Basslink,reverse,S-X_BWMP+MPPA,not relevant (spillover),Murraylink,indicative,324,0.062242798353909466,0.04396433470507544,0.018278463648834016,-0.02151139235801368,0.10139334097859325
T-V-MNSP1,Basslink,forward,S-X_CNLK_CNRB,not relevant (spillover),Murraylink,indicative,117,0.008547008547008548,0.10878442545109211,-0.10023741690408357,-0.21565656565656563,0.006296296296296296
T-V-MNSP1,Basslink,reverse,S-X_CNLK_CNRB,not relevant (spillover),Murraylink,indicative,117,0.39743589743589736,0.17889363722697058,0.21854226020892692,-0.1350095785440613,0.5940048958532996
T-V-MNSP1,Basslink,forward,S-X_KNPW+CB36_BC-2CP,not relevant (spillover),Heywood,unsupported,46,0.0,0.010869565217391304,-0.010869565217391304,-0.03571428571428571,0.0
T-V-MNSP1,Basslink,reverse,S-X_KNPW+CB36_BC-2CP,not relevant (spillover),Heywood,indicative,46,0.5362318840579711,0.06002415458937198,0.4762077294685991,0.277037037037037,0.6797619047619047
T-V-MNSP1,Basslink,forward,S-X_MGTI+PATI,not relevant (spillover),Heywood,supported,224,0.04092261904761905,0.11292162698412699,-0.07199900793650793,-0.12231989430835497,-0.031079598506069107
T-V-MNSP1,Basslink,reverse,S-X_MGTI+PATI,not relevant (spillover),Heywood,supported,224,0.06770833333333333,0.23900049603174606,-0.17129216269841271,-0.2626052590662464,-0.09358622157690481
T-V-MNSP1,Basslink,forward,S-X_PA6510+BWPA,not relevant (spillover),Murraylink,unsupported,8,0.0,0.03333333333333333,-0.03333333333333333,-0.03333333333333333,-0.03333333333333333
T-V-MNSP1,Basslink,reverse,S-X_PA6510+BWPA,not relevant (spillover),Murraylink,unsupported,8,0.020833333333333332,0.004166666666666667,0.016666666666666666,0.016666666666666666,0.016666666666666666
T-V-MNSP1,Basslink,forward,S-X_TBSE+BDBU,not relevant (spillover),Heywood|VNI,indicative,31,0.0,0.0035842293906810036,-0.0035842293906810036,-0.007936507936507936,0.0
T-V-MNSP1,Basslink,reverse,S-X_TBSE+BDBU,not relevant (spillover),Heywood|VNI,indicative,31,0.11827956989247311,0.19686379928315412,-0.07858422939068099,-0.11904761904761903,-0.04526143790849672
T-V-MNSP1,Basslink,forward,S-X_TBTU+BDBU,not relevant (spillover),Heywood,indicative,32,0.0,0.003125,-0.003125,-0.008333333333333335,0.0
T-V-MNSP1,Basslink,reverse,S-X_TBTU+BDBU,not relevant (spillover),Heywood,indicative,32,0.005208333333333333,0.02829861111111111,-0.02309027777777778,-0.16666666666666666,0.0
T-V-MNSP1,Basslink,forward,V-ARCW,not relevant (spillover),Heywood|Murraylink|VNI,supported,50,0.0,0.19477777777777777,-0.19477777777777777,-0.38861111111111113,0.0
T-V-MNSP1,Basslink,reverse,V-ARCW,not relevant (spillover),Heywood|Murraylink|VNI,supported,50,0.26,0.05533333333333333,0.2046666666666667,0.0,0.8333333333333334
T-V-MNSP1,Basslink,forward,V-AR_WB_BA,not relevant (spillover),Heywood|Murraylink|VNI,supported,230,0.003623188405797101,0.1590338164251208,-0.15541062801932368,-0.26298831569664904,-0.04774756944444445
T-V-MNSP1,Basslink,reverse,V-AR_WB_BA,not relevant (spillover),Heywood|Murraylink|VNI,supported,230,0.14565217391304347,0.144975845410628,0.0006763285024154488,-0.09133597409068261,0.0775101687492517
T-V-MNSP1,Basslink,forward,V-BAML1_15M,not relevant (spillover),Heywood|Murraylink|VNI,supported,211,0.07977883096366509,0.04032385466034755,0.039454976303317534,-0.021853040621123934,0.1219658736592666
T-V-MNSP1,Basslink,reverse,V-BAML1_15M,not relevant (spillover),Heywood|Murraylink|VNI,supported,211,0.3262243285939968,0.11790416008425486,0.20832016850974197,0.045204377973629285,0.35105082685793987
T-V-MNSP1,Basslink,forward,V-BAML2_15M,not relevant (spillover),Murraylink,indicative,136,0.24877450980392155,0.11756535947712418,0.13120915032679736,0.004326923076923081,0.2202951388888889
T-V-MNSP1,Basslink,reverse,V-BAML2_15M,not relevant (spillover),Murraylink,indicative,136,0.3897058823529412,0.24844771241830066,0.14125816993464052,-0.044965277777777764,0.36732253086419747
T-V-MNSP1,Basslink,forward,V-BEKG,not relevant (spillover),Murraylink|VNI,unsupported,17,0.0,0.08562091503267974,-0.08562091503267974,-0.08562091503267975,-0.08562091503267975
T-V-MNSP1,Basslink,reverse,V-BEKG,not relevant (spillover),Murraylink|VNI,unsupported,17,0.0,0.011764705882352941,-0.011764705882352941,-0.011764705882352941,-0.011764705882352941
T-V-MNSP1,Basslink,forward,V-BESH,not relevant (spillover),Murraylink,unsupported,24,0.006944444444444444,0.01759259259259259,-0.010648148148148148,-0.010648148148148148,-0.010648148148148148
T-V-MNSP1,Basslink,reverse,V-BESH,not relevant (spillover),Murraylink,unsupported,24,0.5694444444444444,0.10879629629629628,0.46064814814814814,0.4606481481481482,0.4606481481481482
T-V-MNSP1,Basslink,forward,V-BUCW,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,12,0.0,0.0,0.0,0.0,0.0
T-V-MNSP1,Basslink,reverse,V-BUCW,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,12,1.0,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.8333333333333334
T-V-MNSP1,Basslink,forward,V-BUHO,not relevant (spillover),VNI,unsupported,42,0.06349206349206349,0.044444444444444446,0.019047619047619042,-0.05396825396825398,0.09206349206349206
T-V-MNSP1,Basslink,reverse,V-BUHO,not relevant (spillover),VNI,unsupported,42,0.4325396825396825,0.2615079365079365,0.17103174603174603,0.13253968253968249,0.2095238095238095
T-V-MNSP1,Basslink,forward,V-CPRC,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,21,0.23015873015873015,0.32751322751322753,-0.09735449735449735,-0.09735449735449735,-0.09735449735449735
T-V-MNSP1,Basslink,reverse,V-CPRC,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,21,0.5555555555555556,0.26481481481481484,0.29074074074074074,0.29074074074074074,0.29074074074074074
T-V-MNSP1,Basslink,forward,V-CRGP,not relevant (spillover),VNI,indicative,322,0.016563146997929604,0.007065217391304349,0.009497929606625257,-0.009450925340082253,0.030723695888526477
T-V-MNSP1,Basslink,reverse,V-CRGP,not relevant (spillover),VNI,indicative,322,0.2779503105590062,0.25388198757763975,0.024068322981366453,-0.0561147262434997,0.12599164639699673
T-V-MNSP1,Basslink,forward,V-CRML1,not relevant (spillover),Heywood,unsupported,43,0.003875968992248062,0.0031007751937984496,0.0007751937984496123,0.0,0.0013888888888888885
T-V-MNSP1,Basslink,reverse,V-CRML1,not relevant (spillover),Heywood,unsupported,43,0.4922480620155039,0.1235142118863049,0.36873385012919896,0.2625,0.5029239766081871
T-V-MNSP1,Basslink,forward,V-CRMO,not relevant (spillover),Heywood|Murraylink|VNI,indicative,74,0.24099099099099097,0.08190690690690691,0.1590840840840841,0.019855967078189294,0.32156607613248656
T-V-MNSP1,Basslink,reverse,V-CRMO,not relevant (spillover),Heywood|Murraylink|VNI,indicative,74,0.11711711711711711,0.1779654654654655,-0.060848348348348354,-0.1700292397660819,0.054398148148148154
T-V-MNSP1,Basslink,forward,V-CWHO,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,40,0.06666666666666667,0.18,-0.11333333333333333,-0.17611111111111113,-0.050555555555555555
T-V-MNSP1,Basslink,reverse,V-CWHO,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,40,0.3791666666666667,0.17958333333333334,0.19958333333333333,-0.12333333333333334,0.5224999999999999
T-V-MNSP1,Basslink,forward,V-DDSM,not relevant (spillover),Murraylink|VNI,supported,142,0.018779342723004695,0.07689749608763694,-0.05811815336463224,-0.10777902601555972,-0.00954861111111111
T-V-MNSP1,Basslink,reverse,V-DDSM,not relevant (spillover),Murraylink|VNI,supported,142,0.16666666666666666,0.1859741784037559,-0.019307511737089205,-0.1409419121302511,0.12571313725490194
T-V-MNSP1,Basslink,forward,V-DDWO_63,not relevant (spillover),VNI,indicative,61,0.046448087431693985,0.02213114754098361,0.02431693989071038,-0.020454545454545454,0.06862745098039216
T-V-MNSP1,Basslink,reverse,V-DDWO_63,not relevant (spillover),VNI,indicative,61,0.0,0.048724954462659384,-0.048724954462659384,-0.07904040404040404,-0.00784313725490196
T-V-MNSP1,Basslink,forward,V-DDWO_RADIAL,not relevant (spillover),Murraylink|VNI,indicative,62,0.0456989247311828,0.021774193548387093,0.0239247311827957,-0.020454545454545454,0.06481481481481481
T-V-MNSP1,Basslink,reverse,V-DDWO_RADIAL,not relevant (spillover),Murraylink|VNI,indicative,62,0.005376344086021505,0.04793906810035843,-0.04256272401433692,-0.07904040404040404,0.011111111111111112
T-V-MNSP1,Basslink,forward,V-DDWO_X5,not relevant (spillover),Murraylink|VNI,unsupported,42,0.027777777777777773,0.02023809523809524,0.007539682539682538,-0.02142857142857143,0.03650793650793651
T-V-MNSP1,Basslink,reverse,V-DDWO_X5,not relevant (spillover),Murraylink|VNI,unsupported,42,0.0,0.06203703703703705,-0.06203703703703705,-0.07962962962962963,-0.04444444444444444
T-V-MNSP1,Basslink,forward,V-HGTR,not relevant (spillover),Heywood|VNI,unsupported,24,0.3333333333333333,0.10868055555555556,0.22465277777777778,0.2246527777777777,0.2246527777777777
T-V-MNSP1,Basslink,reverse,V-HGTR,not relevant (spillover),Heywood|VNI,unsupported,24,0.020833333333333332,0.02291666666666667,-0.0020833333333333307,-0.002083333333333333,-0.002083333333333333
T-V-MNSP1,Basslink,forward,V-HOMR,not relevant (spillover),Murraylink|VNI,indicative,87,0.0,0.03869731800766283,-0.03869731800766283,-0.04569288389513109,-0.03414634146341463
T-V-MNSP1,Basslink,reverse,V-HOMR,not relevant (spillover),Murraylink|VNI,indicative,87,0.036398467432950186,0.05006385696040868,-0.013665389527458494,-0.05150462962962963,0.03962962962962963
T-V-MNSP1,Basslink,forward,V-KMRC,not relevant (spillover),Heywood|Murraylink|VNI,supported,348,0.1685823754789272,0.09446839080459771,0.07411398467432952,-0.012682925135404546,0.17439575637477164
T-V-MNSP1,Basslink,reverse,V-KMRC,not relevant (spillover),Heywood|Murraylink|VNI,supported,348,0.20306513409961682,0.15217911877394635,0.05088601532567048,-0.03787333743842365,0.15008721493616728
T-V-MNSP1,Basslink,forward,V-KOWE,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,482,0.009681881051175656,0.006725449515905947,0.0029564315352697086,-0.006509145296606685,0.016074276000228406
T-V-MNSP1,Basslink,reverse,V-KOWE,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,482,0.18637621023513135,0.09414476717381282,0.09223144306131857,0.010255958233570756,0.1797051294885937
T-V-MNSP1,Basslink,forward,V-KO_WE_RC,not relevant (spillover),Murraylink,unsupported,23,0.3260869565217391,0.042028985507246375,0.28405797101449276,0.28405797101449276,0.28405797101449276
T-V-MNSP1,Basslink,reverse,V-KO_WE_RC,not relevant (spillover),Murraylink,unsupported,23,0.25362318840579706,0.1536231884057971,0.1,0.1,0.1
T-V-MNSP1,Basslink,forward,V-MLSY_NOEMTT_P,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,13,0.0,0.028205128205128202,-0.028205128205128202,-0.028205128205128202,-0.028205128205128202
T-V-MNSP1,Basslink,reverse,V-MLSY_NOEMTT_P,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,13,0.0641025641025641,0.02564102564102564,0.038461538461538464,0.038461538461538464,0.038461538461538464
T-V-MNSP1,Basslink,forward,V-MRKM,not relevant (spillover),Heywood|Murraylink|VNI,unsupported,195,0.16581196581196578,0.1262820512820513,0.039529914529914514,-0.09332058194132803,0.16878768196965702
T-V-MNSP1,Basslink,reverse,V-MRKM,not relevant (spillover),Heywood|Murraylink|VNI,supported,195,0.252991452991453,0.1734045584045584,0.07958689458689457,0.006308757699886728,0.16282791641573824
T-V-MNSP1,Basslink,forward,V-SMSC,not relevant (spillover),Heywood|Murraylink|VNI,indicative,2609,0.011370895617733487,0.024151441591073637,-0.012780545973340149,-0.02385512569501816,-0.002642534543885182
T-V-MNSP1,Basslink,reverse,V-SMSC,not relevant (spillover),Heywood|Murraylink|VNI,indicative,2609,0.2669221924108854,0.20606021890038753,0.06086197351049785,0.009095378958441033,0.11353165375683556
T-V-MNSP1,Basslink,forward,V-X_BAML2_MLTG_B2CB,not relevant (spillover),Murraylink,unsupported,18,0.25,0.21234567901234566,0.037654320987654324,0.03765432098765432,0.03765432098765432
T-V-MNSP1,Basslink,reverse,V-X_BAML2_MLTG_B2CB,not relevant (spillover),Murraylink,unsupported,18,0.09259259259259259,0.15308641975308643,-0.060493827160493834,-0.060493827160493834,-0.060493827160493834
T-V-MNSP1,Basslink,forward,V-X_RCTS_B2_SMTX,not relevant (spillover),Murraylink,unsupported,38,0.017543859649122806,0.0935672514619883,-0.07602339181286548,-0.2,0.014141414141414142
T-V-MNSP1,Basslink,reverse,V-X_RCTS_B2_SMTX,not relevant (spillover),Murraylink,unsupported,38,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,CA_BRIS_5964121F,relevant,Heywood|Murraylink|VNI,unsupported,3,0.9444444444444443,0.11111111111111112,0.8333333333333334,0.8333333333333334,0.8333333333333334
V-S-MNSP1,Murraylink,reverse,CA_BRIS_5964121F,relevant,Heywood|Murraylink|VNI,unsupported,3,0.7777777777777777,0.2111111111111111,0.5666666666666667,0.5666666666666667,0.5666666666666667
V-S-MNSP1,Murraylink,forward,CA_BRIS_59643BAE,relevant,Murraylink,unsupported,13,0.9487179487179488,0.39294871794871794,0.5557692307692308,0.5557692307692308,0.5557692307692308
V-S-MNSP1,Murraylink,reverse,CA_BRIS_59643BAE,relevant,Murraylink,unsupported,13,0.769230769230769,0.038461538461538464,0.7307692307692307,0.7307692307692307,0.7307692307692307
V-S-MNSP1,Murraylink,forward,CA_SYDS_562A9792,relevant,Heywood|Murraylink|VNI,unsupported,7,0.21428571428571427,0.6785714285714286,-0.4642857142857143,-0.4642857142857143,-0.4642857142857143
V-S-MNSP1,Murraylink,reverse,CA_SYDS_562A9792,relevant,Heywood|Murraylink|VNI,unsupported,7,0.5714285714285714,0.7698412698412699,-0.1984126984126984,-0.1984126984126984,-0.1984126984126984
V-S-MNSP1,Murraylink,forward,CA_SYDS_597A8B26,relevant,Heywood|Murraylink,unsupported,1,1.0,1.0,0.0,,
V-S-MNSP1,Murraylink,reverse,CA_SYDS_597A8B26,relevant,Heywood|Murraylink,unsupported,1,1.0,1.0,0.0,,
V-S-MNSP1,Murraylink,forward,CA_SYDS_597B3DBD,relevant,Heywood|Murraylink,unsupported,1,1.0,1.0,0.0,,
V-S-MNSP1,Murraylink,reverse,CA_SYDS_597B3DBD,relevant,Heywood|Murraylink,unsupported,1,1.0,1.0,0.0,,
V-S-MNSP1,Murraylink,forward,CA_SYDS_597B5710,relevant,Heywood|Murraylink,unsupported,1,1.0,1.0,0.0,,
V-S-MNSP1,Murraylink,reverse,CA_SYDS_597B5710,relevant,Heywood|Murraylink,unsupported,1,1.0,1.0,0.0,,
V-S-MNSP1,Murraylink,forward,I-6F_NS_050,relevant,Heywood|Murraylink|VNI,unsupported,9,0.31481481481481477,0.04074074074074074,0.2740740740740741,0.1619047619047619,0.6666666666666666
V-S-MNSP1,Murraylink,reverse,I-6F_NS_050,relevant,Heywood|Murraylink|VNI,unsupported,9,0.2962962962962963,0.3259259259259259,-0.02962962962962963,-0.10476190476190476,0.23333333333333334
V-S-MNSP1,Murraylink,forward,I-BDBU_ONE,relevant,Heywood|Murraylink|VNI,unsupported,3167,0.1999789495842543,0.22313879240781673,-0.023159842823562433,-0.07588694568048897,0.028695202764756563
V-S-MNSP1,Murraylink,reverse,I-BDBU_ONE,relevant,Heywood|Murraylink|VNI,unsupported,3167,0.40879907378170716,0.3527821632810581,0.05601691050064906,0.004356643078810259,0.109547992443477
V-S-MNSP1,Murraylink,forward,I-BURC,relevant,Murraylink|VNI,supported,273,0.08302808302808302,0.15222832722832724,-0.0692002442002442,-0.1341890171006809,-0.007183185684359316
V-S-MNSP1,Murraylink,reverse,I-BURC,relevant,Murraylink|VNI,supported,273,0.33455433455433453,0.7347578347578348,-0.40020350020350015,-0.5780635803856914,-0.2251965949625101
V-S-MNSP1,Murraylink,forward,I-BURC_X1,relevant,Murraylink,unsupported,1453,0.23732507455838495,0.2332778924829854,0.004047182075399557,-0.047542184740766096,0.06038888888888886
V-S-MNSP1,Murraylink,reverse,I-BURC_X1,relevant,Murraylink,unsupported,1453,0.3102775866024317,0.3883880094822972,-0.07811042287986542,-0.14896059942326445,-0.013700827773120022
V-S-MNSP1,Murraylink,forward,I-HYSE,relevant,Heywood|Murraylink|VNI,supported,607,0.41707852828116415,0.286051619989017,0.13102690829214717,-0.01878979341150194,0.2640886341619011
V-S-MNSP1,Murraylink,reverse,I-HYSE,relevant,Heywood|Murraylink|VNI,supported,607,0.31438769906644704,0.40055830129965214,-0.0861706022332052,-0.19642904613258824,0.022972278338944947
V-S-MNSP1,Murraylink,forward,I-LTMS,relevant,Murraylink|VNI,unsupported,98,0.43537414965986393,0.3775226757369614,0.05785147392290249,-0.14173669467787114,0.2302706552706553
V-S-MNSP1,Murraylink,reverse,I-LTMS,relevant,Murraylink|VNI,unsupported,98,0.4030612244897959,0.3252551020408163,0.0778061224489796,-0.0604990583804143,0.2870370370370371
V-S-MNSP1,Murraylink,forward,I-MURRAY_SRAS_R,relevant,Murraylink|VNI,indicative,10,0.7,0.10555555555555556,0.5944444444444444,0.5944444444444444,0.5944444444444444
V-S-MNSP1,Murraylink,reverse,I-MURRAY_SRAS_R,relevant,Murraylink|VNI,indicative,10,0.85,0.17500000000000002,0.675,0.675,0.675
V-S-MNSP1,Murraylink,forward,I-SVML_044,relevant,Murraylink,unsupported,36,0.648148148148148,0.5617283950617283,0.08641975308641975,-0.26493152006172843,0.5979340277777777
V-S-MNSP1,Murraylink,reverse,I-SVML_044,relevant,Murraylink,unsupported,36,0.375,0.4429012345679012,-0.06790123456790124,-0.47645596590909095,0.47853225806451605
V-S-MNSP1,Murraylink,forward,I-SVML_088,relevant,Murraylink,supported,39,0.6965811965811967,0.5965811965811966,0.09999999999999998,-0.17424242424242423,0.4171302910052908
V-S-MNSP1,Murraylink,reverse,I-SVML_088,relevant,Murraylink,unsupported,39,0.4658119658119658,0.36210826210826214,0.10370370370370373,-0.12696469907407407,0.27900641025641026
V-S-MNSP1,Murraylink,forward,I-SVML_132,relevant,Murraylink,supported,58,0.4827586206896552,0.6199233716475095,-0.13716475095785438,-0.373375,0.10243339831059112
V-S-MNSP1,Murraylink,reverse,I-SVML_132,relevant,Murraylink,supported,58,0.4827586206896552,0.6300766283524903,-0.1473180076628352,-0.3630284391534391,0.0848598765432098
V-S-MNSP1,Murraylink,forward,I-VSML_044,relevant,Murraylink,unsupported,36,0.648148148148148,0.5214506172839505,0.1266975308641975,-0.2620067866161616,0.7109053497942388
V-S-MNSP1,Murraylink,reverse,I-VSML_044,relevant,Murraylink,unsupported,36,0.375,0.4429012345679012,-0.06790123456790124,-0.47645596590909095,0.47853225806451605
V-S-MNSP1,Murraylink,forward,I-VSML_088,relevant,Murraylink,supported,39,0.6965811965811967,0.5822649572649573,0.11431623931623928,-0.17424242424242423,0.42262400793650773
V-S-MNSP1,Murraylink,reverse,I-VSML_088,relevant,Murraylink,unsupported,39,0.4658119658119658,0.36296296296296293,0.10284900284900285,-0.12696469907407407,0.27708333333333335
V-S-MNSP1,Murraylink,forward,I-VSML_132,relevant,Murraylink,supported,58,0.4827586206896552,0.5943486590038314,-0.11159003831417624,-0.3867215806159421,0.1914766081871345
V-S-MNSP1,Murraylink,reverse,I-VSML_132,relevant,Murraylink,supported,58,0.4827586206896552,0.6028735632183908,-0.12011494252873565,-0.2968457005957006,0.0848598765432098
V-S-MNSP1,Murraylink,forward,I-VSML_176,relevant,Murraylink,supported,52,0.5480769230769231,0.27361111111111114,0.274465811965812,0.07767010971055088,0.46982645732054473
V-S-MNSP1,Murraylink,reverse,I-VSML_176,relevant,Murraylink,supported,52,0.37179487179487175,0.5399038461538462,-0.16810897435897437,-0.4654984493797519,0.09988078703703698
V-S-MNSP1,Murraylink,forward,I-X_64_DDSM,relevant,Murraylink|VNI,unsupported,15,0.03333333333333333,0.05555555555555555,-0.022222222222222223,-0.022222222222222223,-0.022222222222222223
V-S-MNSP1,Murraylink,reverse,I-X_64_DDSM,relevant,Murraylink|VNI,unsupported,15,0.7444444444444444,0.4977777777777777,0.24666666666666667,0.24666666666666667,0.24666666666666667
V-S-MNSP1,Murraylink,forward,I-X_6F_KMRC,relevant,Murraylink,indicative,11,0.5454545454545454,0.07272727272727274,0.47272727272727266,0.47272727272727266,0.47272727272727266
V-S-MNSP1,Murraylink,reverse,I-X_6F_KMRC,relevant,Murraylink,indicative,11,0.5151515151515151,0.5141414141414141,0.0010101010101010368,0.0010101010101010166,0.0010101010101010166
V-S-MNSP1,Murraylink,forward,I-X_BABU_BURC,relevant,Murraylink|VNI,indicative,35,0.5999999999999999,0.30071428571428566,0.29928571428571427,-0.5294871794871795,0.8316666666666667
V-S-MNSP1,Murraylink,reverse,I-X_BABU_BURC,relevant,Murraylink|VNI,indicative,35,0.15714285714285714,0.2923809523809523,-0.13523809523809524,-0.30208333333333326,0.0
V-S-MNSP1,Murraylink,forward,I-X_BDBU+HYSE,relevant,Heywood|Murraylink|VNI,supported,67,0.15671641791044774,0.34361525704809287,-0.1868988391376451,-0.5291666666666667,0.2470588235294118
V-S-MNSP1,Murraylink,reverse,I-X_BDBU+HYSE,relevant,Heywood|Murraylink|VNI,supported,67,0.4875621890547264,0.6410447761194029,-0.15348258706467666,-0.7041666666666667,0.30196078431372547
V-S-MNSP1,Murraylink,forward,N-BABU,relevant,Heywood|Murraylink|VNI,supported,806,0.5679073614557485,0.3244727047146402,0.24343465674110834,0.11348582331768932,0.37994122529964375
V-S-MNSP1,Murraylink,reverse,N-BABU,relevant,Heywood|Murraylink|VNI,supported,806,0.29218362282878413,0.3795871243451888,-0.08740350151640475,-0.1701425928425369,-0.0030272799495868648
V-S-MNSP1,Murraylink,forward,N-BADP,relevant,Murraylink|VNI,supported,178,0.24812734082397006,0.2328027465667915,0.015324594257178527,-0.15564007374925254,0.2293220945434986
V-S-MNSP1,Murraylink,reverse,N-BADP,relevant,Murraylink|VNI,supported,178,0.28651685393258425,0.38437890137328345,-0.09786204744069912,-0.3011055486187565,0.10452931273519508
V-S-MNSP1,Murraylink,forward,N-BJYS_970,relevant,Murraylink|VNI,unsupported,134,0.25124378109452733,0.20731757877280266,0.04392620232172469,-1.3877787807814457e-17,0.07055844907407405
V-S-MNSP1,Murraylink,reverse,N-BJYS_970,relevant,Murraylink|VNI,unsupported,134,0.33084577114427854,0.2038557213930348,0.12699004975124378,0.043765432098765426,0.16311728395061728
V-S-MNSP1,Murraylink,forward,N-BU_7118,relevant,Murraylink,unsupported,246,0.3882113821138211,0.2750677506775068,0.11314363143631434,-0.043239159100735,0.30098673987679564
V-S-MNSP1,Murraylink,reverse,N-BU_7118,relevant,Murraylink,unsupported,246,0.12940379403794036,0.17353206865401988,-0.0441282746160795,-0.15918034162220207,0.10103969691741428
V-S-MNSP1,Murraylink,forward,N-CLDE_99L_C,relevant,Murraylink,supported,501,0.3166999334664005,0.19478820137502773,0.12191173209137281,0.005776803008688933,0.23954800409290947
V-S-MNSP1,Murraylink,reverse,N-CLDE_99L_C,relevant,Murraylink,supported,501,0.4278110445775116,0.4866877356398315,-0.05887669106231981,-0.1562772299964925,0.05904365897323081
V-S-MNSP1,Murraylink,forward,N-CNLT_07,relevant,Murraylink|VNI,supported,1373,0.1489439184268026,0.23867038925305492,-0.08972647082625233,-0.15507065946425624,-0.029023831641635616
V-S-MNSP1,Murraylink,reverse,N-CNLT_07,relevant,Murraylink|VNI,supported,1373,0.27858703568827387,0.3415210002427774,-0.06293396455450354,-0.12279993615909045,0.004211907286715402
V-S-MNSP1,Murraylink,forward,N-CTMN_4_WG_CLOSE,relevant,Murraylink|VNI,supported,2037,0.10865652102765504,0.19015300278186878,-0.08149648175421371,-0.12730817685986373,-0.032375293201957804
V-S-MNSP1,Murraylink,reverse,N-CTMN_4_WG_CLOSE,relevant,Murraylink|VNI,supported,2037,0.3389788905252823,0.39953362788414337,-0.060554737358861084,-0.11907125768967874,-0.001500749308875808
V-S-MNSP1,Murraylink,forward,N-CTYS_3L_WG_CLOSE,relevant,Murraylink|VNI,supported,1267,0.17324388318863457,0.3048364465491537,-0.13159256336051914,-0.2235940679609607,-0.03575835467546872
V-S-MNSP1,Murraylink,reverse,N-CTYS_3L_WG_CLOSE,relevant,Murraylink|VNI,supported,1267,0.3572744014732965,0.33789353678856443,0.019380864684732078,-0.05372683579622744,0.09174222356352571
V-S-MNSP1,Murraylink,forward,N-DPWG_63,relevant,Murraylink|VNI,unsupported,288,0.1747685185185185,0.23600501543209879,-0.061236496913580254,-0.2417156347173953,0.10366022069147067
V-S-MNSP1,Murraylink,reverse,N-DPWG_63,relevant,Murraylink|VNI,unsupported,288,0.18518518518518517,0.3095775462962963,-0.12439236111111113,-0.2890218609768353,0.04627233072696766
V-S-MNSP1,Murraylink,forward,N-DPWG_63_X5,relevant,Murraylink|VNI,unsupported,269,0.13258983890954154,0.23359149111937216,-0.10100165220983066,-0.2604402777153642,0.028399074074074056
V-S-MNSP1,Murraylink,reverse,N-DPWG_63_X5,relevant,Murraylink|VNI,unsupported,269,0.24039653035935565,0.301755472945064,-0.0613589425857084,-0.23420550073099408,0.12564369033903874
