ic,name,direction,level,key,families,layer,GENCONSETID,tier,dimension,value,n_units,own_treated,own_control,own_diff,top_control_treated,top_control_control
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGRH+RBTX,S-X_BGRH+RBTX,binding,S-X_BGRH+RBTX,indicative,rbin,0,1,0.0,0.0,0.0,0.0,0.6000000000000001
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGRH+RBTX,S-X_BGRH+RBTX,binding,S-X_BGRH+RBTX,indicative,rbin,1,122,0.01639344262295082,0.0,0.01639344262295082,0.16530054644808742,0.38975409836065567
V-S-MNSP1,Murraylink,reverse,K2,S-X_BGRH+RBTX,S-X_BGRH+RBTX,binding,S-X_BGRH+RBTX,indicative,rbin,2,28,0.005952380952380952,0.0,0.005952380952380952,0.05952380952380953,0.29404761904761906
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,season,Autumn,579,0.1260794473229706,0.0,0.1260794473229706,0.0025906735751295338,0.09343216273268086
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,day_period,Evening peak,129,0.023255813953488372,0.0,0.023255813953488372,0.0,0.04015934539190353
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,day_period,Morning peak,74,0.24324324324324326,0.0,0.24324324324324326,0.0,0.09084084084084085
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,day_period,Overnight,190,0.18157894736842106,0.0,0.18157894736842106,0.007894736842105263,0.15862573099415206
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,day_period,Solar period,186,0.09408602150537634,0.0,0.09408602150537634,0.0,0.0648148148148148
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,tbin,0,244,0.23565573770491804,0.0,0.23565573770491804,0.0,0.05942622950819672
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,tbin,1,335,0.0462686567164179,0.0,0.0462686567164179,0.004477611940298508,0.11820066334991708
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,vbin,0,153,0.2723311546840959,0.0,0.2723311546840959,0.00980392156862745,0.1439360929557008
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,vbin,1,350,0.07666666666666666,0.0,0.07666666666666666,0.0,0.07313492063492064
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,vbin,2,76,0.05921052631578947,0.0,0.05921052631578947,0.0,0.08523391812865497
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,rbin,0,7,0.0,0.0,0.0,0.0,0.2619047619047619
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,rbin,1,264,0.12436868686868685,0.0,0.12436868686868685,0.0006313131313131313,0.0928135521885522
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,rbin,2,308,0.1304112554112554,0.0,0.1304112554112554,0.004329004329004329,0.09013347763347763
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,season,Autumn,579,0.0,0.0,0.0,0.026770293609671845,0.06939167146421032
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,day_period,Evening peak,129,0.0,0.0,0.0,0.01421188630490956,0.015633074935400518
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,day_period,Morning peak,74,0.0,0.0,0.0,0.0,0.0075075075075075074
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,day_period,Overnight,190,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,day_period,Solar period,186,0.0,0.0,0.0,0.07347670250896057,0.20218040621266428
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,tbin,0,244,0.0,0.0,0.0,0.0,0.011498178506375228
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,tbin,1,335,0.0,0.0,0.0,0.0462686567164179,0.11155887230514097
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,vbin,0,153,0.0,0.0,0.0,0.0,0.02352941176470588
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,vbin,1,350,0.0,0.0,0.0,0.02476190476190476,0.08234920634920635
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,vbin,2,76,0.0,0.0,0.0,0.08991228070175439,0.10204678362573101
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,rbin,0,7,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,rbin,1,264,0.0,0.0,0.0,0.05555555555555555,0.08651094276094276
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,binding,S-X_BRMN_RBTU,supported,rbin,2,308,0.0,0.0,0.0,0.0027056277056277055,0.056295093795093794
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,season,Autumn,128,0.0,0.0,0.0,0.0,0.19513888888888892
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,day_period,Evening peak,27,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,day_period,Morning peak,18,0.0,0.0,0.0,0.0,0.046913580246913576
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,day_period,Overnight,44,0.0,0.0,0.0,0.0,0.5454545454545454
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,day_period,Solar period,39,0.0,0.0,0.0,0.0,0.003418803418803419
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,tbin,0,24,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,tbin,1,86,0.0,0.0,0.0,0.0,0.2888888888888889
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,tbin,2,18,0.0,0.0,0.0,0.0,0.007407407407407408
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,vbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,vbin,1,31,0.0,0.0,0.0,0.0,0.07096774193548387
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,vbin,2,96,0.0,0.0,0.0,0.0,0.23726851851851852
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,rbin,0,88,0.0,0.0,0.0,0.0,0.27929292929292926
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,rbin,1,36,0.0,0.0,0.0,0.0,0.01111111111111111
V-S-MNSP1,Murraylink,forward,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,rbin,2,4,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,season,Autumn,128,0.0,0.0,0.0,0.08854166666666666,0.1257595486111111
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,day_period,Evening peak,27,0.0,0.0,0.0,0.22839506172839505,0.08765432098765433
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,day_period,Morning peak,18,0.0,0.0,0.0,0.0,0.3925925925925926
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,day_period,Overnight,44,0.0,0.0,0.0,0.11363636363636363,0.022727272727272728
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,day_period,Solar period,39,0.0,0.0,0.0,0.004273504273504273,0.14522792022792022
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,tbin,0,24,0.0,0.0,0.0,0.0,0.041666666666666664
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,tbin,1,86,0.0,0.0,0.0,0.09883720930232558,0.17554909560723517
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,tbin,2,18,0.0,0.0,0.0,0.1574074074074074,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,vbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,vbin,1,31,0.0,0.0,0.0,0.0,0.011827956989247313
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,vbin,2,96,0.0,0.0,0.0,0.11805555555555554,0.16385995370370368
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,rbin,0,88,0.0,0.0,0.0,0.12878787878787878,0.11341540404040402
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,rbin,1,36,0.0,0.0,0.0,0.0,0.16990740740740742
V-S-MNSP1,Murraylink,reverse,K2,S-X_BRMN_WEWT,S-X_BRMN_WEWT,binding,S-X_BRMN_WEWT,unsupported,rbin,2,4,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,season,Spring,204,0.0,0.0,0.0,0.0,0.04978213507625272
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,season,Summer,9,0.7777777777777778,0.0,0.7777777777777778,0.0,0.15185185185185185
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,day_period,Evening peak,31,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,day_period,Morning peak,37,0.0,0.0,0.0,0.0,0.0018018018018018018
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,day_period,Overnight,42,0.0,0.0,0.0,0.0,0.2402116402116402
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,day_period,Solar period,103,0.06796116504854369,0.0,0.06796116504854369,0.0,0.013268608414239482
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,tbin,1,90,0.0,0.0,0.0,0.0,0.1128395061728395
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,tbin,2,123,0.056910569105691054,0.0,0.056910569105691054,0.0,0.011111111111111112
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,vbin,0,90,0.0,0.0,0.0,0.0,0.11061728395061729
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,vbin,1,107,0.028037383177570093,0.0,0.028037383177570093,0.0,0.01090342679127726
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,vbin,2,16,0.25,0.0,0.25,0.0,0.025
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,rbin,0,16,0.0625,0.0,0.0625,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,rbin,1,125,0.032,0.0,0.032,0.0,0.08871111111111109
V-S-MNSP1,Murraylink,forward,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,rbin,2,72,0.027777777777777776,0.0,0.027777777777777776,0.0,0.0060185185185185185
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,season,Spring,204,0.0,0.0,0.0,0.40767973856209144,0.2199210239651416
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,season,Summer,9,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,day_period,Evening peak,31,0.0,0.0,0.0,0.3064516129032258,0.10985663082437276
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,day_period,Morning peak,37,0.0,0.0,0.0,0.3918918918918919,0.20735735735735736
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,day_period,Overnight,42,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,day_period,Solar period,103,0.0,0.0,0.0,0.5744336569579288,0.32802049622437973
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,tbin,1,90,0.0,0.0,0.0,0.27037037037037037,0.14203703703703704
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,tbin,2,123,0.0,0.0,0.0,0.4783197831978319,0.26081752484191517
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,vbin,0,90,0.0,0.0,0.0,0.14444444444444443,0.16666666666666666
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,vbin,1,107,0.0,0.0,0.0,0.5872274143302181,0.19997403946002074
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,vbin,2,16,0.0,0.0,0.0,0.4583333333333333,0.5291666666666667
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,rbin,0,16,0.0,0.0,0.0,0.7916666666666666,0.4395833333333333
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,rbin,1,125,0.0,0.0,0.0,0.4973333333333333,0.12304444444444446
V-S-MNSP1,Murraylink,reverse,K2,S-X_BWMP+MPPA,S-X_BWMP+MPPA,binding,S-X_BWMP+MPPA,indicative,rbin,2,72,0.0,0.0,0.0,0.11574074074074073,0.31180555555555556
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,season,Autumn,74,0.0,0.0,0.0,0.07432432432432433,0.042867867867867865
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,season,Summer,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,season,Winter,28,0.05952380952380952,0.0,0.05952380952380952,0.02976190476190476,0.3068452380952381
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,day_period,Evening peak,14,0.0,0.0,0.0,0.0,0.021825396825396824
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,day_period,Morning peak,13,0.0,0.0,0.0,0.0,0.24102564102564106
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,day_period,Overnight,26,0.0,0.0,0.0,0.0,0.11730769230769232
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,day_period,Solar period,50,0.03333333333333333,0.0,0.03333333333333333,0.12666666666666665,0.10550000000000001
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,tbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,tbin,1,73,0.0091324200913242,0.0,0.0091324200913242,0.07534246575342465,0.14185692541856926
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,tbin,2,29,0.034482758620689655,0.0,0.034482758620689655,0.028735632183908042,0.048563218390804595
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,vbin,0,21,0.0,0.0,0.0,0.0,0.2690476190476191
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,vbin,1,39,0.017094017094017092,0.0,0.017094017094017092,0.0,0.04786324786324787
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,vbin,2,43,0.023255813953488372,0.0,0.023255813953488372,0.14728682170542634,0.09877260981912143
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,rbin,0,47,0.0,0.0,0.0,0.11702127659574468,0.06099290780141844
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,rbin,1,45,0.02592592592592593,0.0,0.02592592592592593,0.018518518518518517,0.1384567901234568
V-S-MNSP1,Murraylink,forward,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,rbin,2,11,0.045454545454545456,0.0,0.045454545454545456,0.0,0.24242424242424246
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,season,Autumn,74,0.0,0.0,0.0,0.0,0.15675675675675677
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,season,Summer,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,season,Winter,28,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,day_period,Evening peak,14,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,day_period,Morning peak,13,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,day_period,Overnight,26,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,day_period,Solar period,50,0.0,0.0,0.0,0.0,0.23199999999999998
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,tbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,tbin,1,73,0.0,0.0,0.0,0.0,0.1095890410958904
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,tbin,2,29,0.0,0.0,0.0,0.0,0.12413793103448276
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,vbin,0,21,0.0,0.0,0.0,0.0,0.047619047619047616
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,vbin,1,39,0.0,0.0,0.0,0.0,0.015384615384615387
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,vbin,2,43,0.0,0.0,0.0,0.0,0.23255813953488372
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,rbin,0,47,0.0,0.0,0.0,0.0,0.2127659574468085
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,rbin,1,45,0.0,0.0,0.0,0.0,0.013333333333333336
V-S-MNSP1,Murraylink,reverse,K2,S-X_CNLK_CNRB,S-X_CNLK_CNRB,binding,S-X_CNLK_CNRB,indicative,rbin,2,11,0.0,0.0,0.0,0.0,0.09090909090909091
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,season,Summer,8,0.22916666666666663,0.0,0.22916666666666663,0.0,0.11527777777777778
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,day_period,Evening peak,2,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,day_period,Solar period,6,0.3055555555555555,0.0,0.3055555555555555,0.0,0.1537037037037037
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,tbin,2,8,0.22916666666666663,0.0,0.22916666666666663,0.0,0.11527777777777778
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,vbin,0,7,0.14285714285714285,0.0,0.14285714285714285,0.0,0.13174603174603175
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,vbin,1,1,0.8333333333333333,0.0,0.8333333333333333,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,rbin,1,2,0.0,0.0,0.0,0.0,0.46111111111111114
V-S-MNSP1,Murraylink,forward,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,rbin,2,6,0.3055555555555555,0.0,0.3055555555555555,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,season,Summer,8,0.0,0.0,0.0,1.0,0.4708333333333333
V-S-MNSP1,Murraylink,reverse,K2,S-X_PA6510+BWPA,S-X_PA6510+BWPA,binding,S-X_PA6510+BWPA,unsupported,day_period,Evening peak,2,0.0,0.0,0.0,1.0,0.5333333333333333
