ic,name,direction,level,key,families,layer,GENCONSETID,tier,dimension,value,n_units,own_treated,own_control,own_diff,top_control_treated,top_control_control
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,season,Autumn,25,0.0,0.0,0.0,0.44,0.35588888888888887
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,season,Summer,9,0.3888888888888889,0.0,0.3888888888888889,0.4074074074074074,0.37037037037037035
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,season,Winter,84,0.0,0.0,0.0,0.43650793650793646,0.32493386243386246
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,day_period,Evening peak,18,0.19444444444444445,0.0,0.19444444444444445,0.6018518518518517,0.532716049382716
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,day_period,Morning peak,18,0.0,0.0,0.0,0.12037037037037039,0.10138888888888888
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,day_period,Overnight,37,0.0,0.0,0.0,0.3018018018018018,0.23843843843843837
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,day_period,Solar period,45,0.0,0.0,0.0,0.6037037037037037,0.428641975308642
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,tbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,tbin,1,109,0.03211009174311927,0.0,0.03211009174311927,0.4220183486238531,0.3254587155963303
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,tbin,2,8,0.0,0.0,0.0,0.6666666666666666,0.5062500000000001
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,vbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,vbin,1,38,0.0,0.0,0.0,0.35964912280701755,0.09473684210526312
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,vbin,2,79,0.04430379746835443,0.0,0.04430379746835443,0.47679324894514763,0.45474683544303796
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,rbin,0,52,0.0,0.0,0.0,0.5384615384615384,0.3204594017094017
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,rbin,1,63,0.05555555555555555,0.0,0.05555555555555555,0.37037037037037035,0.3628747795414462
V-S-MNSP1,Murraylink,forward,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,rbin,2,3,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,season,Autumn,25,0.0,0.0,0.0,0.44,0.35588888888888887
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,season,Summer,9,0.3888888888888889,0.0,0.3888888888888889,0.4074074074074074,0.37037037037037035
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,season,Winter,84,0.0,0.0,0.0,0.43650793650793646,0.27605820105820106
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,day_period,Evening peak,18,0.19444444444444445,0.0,0.19444444444444445,0.6018518518518517,0.532716049382716
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,day_period,Morning peak,18,0.0,0.0,0.0,0.12037037037037039,0.04583333333333333
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,day_period,Overnight,37,0.0,0.0,0.0,0.3018018018018018,0.23963963963963955
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,day_period,Solar period,45,0.0,0.0,0.0,0.6037037037037037,0.35864197530864206
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,tbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,tbin,1,109,0.03211009174311927,0.0,0.03211009174311927,0.4220183486238531,0.28779306829765544
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,tbin,2,8,0.0,0.0,0.0,0.6666666666666666,0.5062500000000001
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,vbin,0,1,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,vbin,1,38,0.0,0.0,0.0,0.35964912280701755,0.095906432748538
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,vbin,2,79,0.04430379746835443,0.0,0.04430379746835443,0.47679324894514763,0.40221518987341764
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,rbin,0,52,0.0,0.0,0.0,0.5384615384615384,0.24225427350427356
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,rbin,1,63,0.05555555555555555,0.0,0.05555555555555555,0.37037037037037035,0.36225749559082887
V-S-MNSP1,Murraylink,reverse,K2,N-WNMR_991,N-WNMR_991,system,N-WNMR_991,indicative,rbin,2,3,0.0,0.0,0.0,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,season,Autumn,216,0.54320987654321,0.01082818930041152,0.5323816872427983,0.529320987654321,0.6007844650205761
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,day_period,Evening peak,51,0.7483660130718954,0.03333333333333334,0.7150326797385621,0.46732026143790845,0.4441721132897603
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,day_period,Morning peak,23,0.5797101449275361,0.0,0.5797101449275361,0.15217391304347827,0.6042270531400965
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,day_period,Overnight,65,0.17692307692307693,0.0,0.17692307692307693,0.34615384615384615,0.4352991452991453
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,day_period,Solar period,77,0.7056277056277056,0.008297258297258296,0.6973304473304474,0.8376623376623377,0.8431818181818181
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,tbin,0,19,0.11403508771929827,0.0,0.11403508771929827,0.21929824561403505,0.4504385964912281
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,tbin,1,191,0.5715532286212914,0.01224549156486329,0.5593077370564282,0.5514834205933683,0.6056428155904595
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,tbin,2,6,1.0,0.0,1.0,0.8055555555555555,0.9222222222222222
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,vbin,0,26,0.16666666666666669,0.0,0.16666666666666669,0.10897435897435898,0.2373931623931624
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,vbin,1,133,0.525062656641604,0.006766917293233083,0.5182957393483709,0.5375939849624061,0.5900793650793651
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,vbin,2,57,0.7573099415204679,0.02524366471734893,0.7320662768031189,0.7017543859649124,0.7915204678362573
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,rbin,0,67,0.7114427860696517,0.014013266998341625,0.69742951907131,0.7611940298507462,0.7911691542288556
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,rbin,1,133,0.45363408521303256,0.010526315789473684,0.4431077694235589,0.47243107769423553,0.5581244778613199
V-S-MNSP1,Murraylink,forward,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,rbin,2,16,0.5833333333333334,0.0,0.5833333333333334,0.03125,0.1581597222222222
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,season,Autumn,216,0.54320987654321,0.01684670781893004,0.5263631687242799,0.529320987654321,0.6217978395061728
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,day_period,Evening peak,51,0.7483660130718954,0.058823529411764705,0.6895424836601307,0.46732026143790845,0.46802832244008713
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,day_period,Morning peak,23,0.5797101449275361,0.0,0.5797101449275361,0.15217391304347827,0.6259661835748791
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,day_period,Overnight,65,0.17692307692307693,0.0,0.17692307692307693,0.34615384615384615,0.4352991452991453
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,day_period,Solar period,77,0.7056277056277056,0.008297258297258296,0.6973304473304474,0.8376623376623377,0.8798340548340549
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,tbin,0,19,0.11403508771929827,0.0,0.11403508771929827,0.21929824561403505,0.4504385964912281
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,tbin,1,191,0.5715532286212914,0.01905177428737638,0.5525014543339151,0.5514834205933683,0.6294066317626528
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,tbin,2,6,1.0,0.0,1.0,0.8055555555555555,0.9222222222222222
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,vbin,0,26,0.16666666666666669,0.0,0.16666666666666669,0.10897435897435898,0.2373931623931624
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,vbin,1,133,0.525062656641604,0.011278195488721804,0.5137844611528821,0.5375939849624061,0.62890559732665
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,vbin,2,57,0.7573099415204679,0.03752436647173489,0.719785575048733,0.7017543859649124,0.7805555555555556
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,rbin,0,67,0.7114427860696517,0.016998341625207296,0.6944444444444443,0.7611940298507462,0.8118159203980099
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,rbin,1,133,0.45363408521303256,0.018796992481203006,0.4348370927318295,0.47243107769423553,0.5818504594820384
V-S-MNSP1,Murraylink,reverse,K2,N-X_03+4_WG_CLOSE,N-X_03+4_WG_CLOSE,system,N-X_03+4_WG_CLOSE,unsupported,rbin,2,16,0.5833333333333334,0.0,0.5833333333333334,0.03125,0.1581597222222222
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,season,Winter,27,0.6604938271604938,0.13991769547325103,0.5205761316872428,0.5123456790123457,0.5400205761316873
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,day_period,Evening peak,10,0.8333333333333333,0.0,0.8333333333333333,0.33333333333333337,0.4525
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,day_period,Morning peak,3,0.0,0.9444444444444443,-0.9444444444444443,1.0,1.0
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,day_period,Overnight,6,1.0,0.0,1.0,0.13888888888888887,0.009259259259259259
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,day_period,Solar period,8,0.4375,0.11805555555555555,0.3194444444444444,0.8333333333333333,0.875
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,tbin,1,27,0.6604938271604938,0.13991769547325103,0.5205761316872428,0.5123456790123457,0.5400205761316873
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,vbin,0,16,0.8958333333333333,0.0,0.8958333333333333,0.26041666666666663,0.28628472222222223
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,vbin,1,10,0.35,0.2777777777777778,0.07222222222222223,0.8666666666666666,0.9
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,vbin,2,1,0.0,1.0,-1.0,1.0,1.0
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,rbin,0,2,0.0,0.9583333333333333,-0.9583333333333333,1.0,1.0
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,rbin,1,13,0.5769230769230769,0.14316239316239315,0.4337606837606838,0.6538461538461539,0.6196581196581197
V-S-MNSP1,Murraylink,forward,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,rbin,2,12,0.861111111111111,0.0,0.861111111111111,0.2777777777777778,0.3770833333333334
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,season,Winter,27,0.6604938271604938,0.13991769547325103,0.5205761316872428,0.5123456790123457,0.567798353909465
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,day_period,Evening peak,10,0.8333333333333333,0.0,0.8333333333333333,0.33333333333333337,0.4525
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,day_period,Morning peak,3,0.0,0.9444444444444443,-0.9444444444444443,1.0,1.0
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,day_period,Overnight,6,1.0,0.0,1.0,0.13888888888888887,0.009259259259259259
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,day_period,Solar period,8,0.4375,0.11805555555555555,0.3194444444444444,0.8333333333333333,0.96875
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,tbin,1,27,0.6604938271604938,0.13991769547325103,0.5205761316872428,0.5123456790123457,0.567798353909465
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,vbin,0,16,0.8958333333333333,0.0,0.8958333333333333,0.26041666666666663,0.28628472222222223
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,vbin,1,10,0.35,0.2777777777777778,0.07222222222222223,0.8666666666666666,0.975
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,vbin,2,1,0.0,1.0,-1.0,1.0,1.0
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,rbin,0,2,0.0,0.9583333333333333,-0.9583333333333333,1.0,1.0
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,rbin,1,13,0.5769230769230769,0.14316239316239315,0.4337606837606838,0.6538461538461539,0.6773504273504274
V-S-MNSP1,Murraylink,reverse,K2,N-X_051_X5,N-X_051_X5,system,N-X_051_X5,unsupported,rbin,2,12,0.861111111111111,0.0,0.861111111111111,0.2777777777777778,0.3770833333333334
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,season,Spring,57,0.13157894736842105,0.049999999999999996,0.08157894736842104,0.0,0.32222222222222224
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,day_period,Evening peak,18,0.14814814814814814,0.1111111111111111,0.03703703703703703,0.0,0.11296296296296296
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,day_period,Morning peak,10,0.05,0.0,0.05,0.0,0.22999999999999998
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,day_period,Solar period,29,0.14942528735632182,0.029310344827586206,0.12011494252873564,0.0,0.4839080459770115
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,tbin,1,3,0.05555555555555555,0.0,0.05555555555555555,0.0,0.13333333333333333
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,tbin,2,54,0.13580246913580246,0.05277777777777777,0.08302469135802469,0.0,0.3327160493827161
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,vbin,0,24,0.11805555555555554,0.004166666666666667,0.11388888888888889,0.0,0.5055555555555555
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,vbin,1,31,0.12365591397849461,0.08870967741935484,0.03494623655913979,0.0,0.2010752688172043
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,vbin,2,2,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,rbin,1,31,0.0,0.029569892473118274,-0.029569892473118274,0.0,0.43440860215053756
V-S-MNSP1,Murraylink,forward,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,rbin,2,26,0.28846153846153844,0.07435897435897436,0.2141025641025641,0.0,0.18846153846153849
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,season,Spring,57,0.13157894736842105,0.040497076023391816,0.09108187134502924,0.0,0.4101851851851852
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,day_period,Evening peak,18,0.14814814814814814,0.1111111111111111,0.03703703703703703,0.0,0.12361111111111109
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,day_period,Morning peak,10,0.05,0.0,0.05,0.0,0.38
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,day_period,Solar period,29,0.14942528735632182,0.010632183908045975,0.13879310344827586,0.0,0.5984674329501918
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,tbin,1,3,0.05555555555555555,0.0,0.05555555555555555,0.0,0.13333333333333333
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,tbin,2,54,0.13580246913580246,0.04274691358024691,0.09305555555555554,0.0,0.4255658436213992
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,vbin,0,24,0.11805555555555554,0.004166666666666667,0.11388888888888889,0.0,0.5592592592592592
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,vbin,1,31,0.12365591397849461,0.07123655913978492,0.05241935483870968,0.0,0.3212365591397849
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,vbin,2,2,0.41666666666666663,0.0,0.41666666666666663,0.0,0.0
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,rbin,1,31,0.0,0.012096774193548387,-0.012096774193548387,0.0,0.6144265232974913
V-S-MNSP1,Murraylink,reverse,K2,N-X_2_5,N-X_2_5,system,N-X_2_5,unsupported,rbin,2,26,0.28846153846153844,0.07435897435897436,0.2141025641025641,0.0,0.16666666666666669
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,season,Autumn,94,0.056737588652482254,0.0,0.056737588652482254,0.6914893617021277,0.524113475177305
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,day_period,Evening peak,13,0.10256410256410256,0.0,0.10256410256410256,0.23076923076923078,0.5925213675213675
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,day_period,Morning peak,12,0.1111111111111111,0.0,0.1111111111111111,0.75,0.5263888888888889
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,day_period,Overnight,34,0.0,0.0,0.0,0.5833333333333333,0.6909313725490196
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,day_period,Solar period,35,0.07619047619047618,0.0,0.07619047619047618,0.9476190476190476,0.33587301587301593
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,tbin,1,46,0.02898550724637681,0.0,0.02898550724637681,0.6268115942028986,0.6480072463768115
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,tbin,2,48,0.08333333333333333,0.0,0.08333333333333333,0.7534722222222222,0.4053819444444444
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,vbin,0,18,0.09259259259259259,0.0,0.09259259259259259,0.6203703703703705,0.4018518518518518
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,vbin,1,37,0.09009009009009009,0.0,0.09009009009009009,0.5,0.5198198198198197
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,vbin,2,39,0.008547008547008546,0.0,0.008547008547008546,0.9059829059829061,0.5846153846153844
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,rbin,0,38,0.043859649122807015,0.0,0.043859649122807015,0.9342105263157895,0.5557017543859647
V-S-MNSP1,Murraylink,forward,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,rbin,1,56,0.06547619047619047,0.0,0.06547619047619047,0.5267857142857143,0.5026785714285714
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,season,Autumn,94,0.056737588652482254,0.0,0.056737588652482254,0.6914893617021277,0.535047281323877
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,day_period,Evening peak,13,0.10256410256410256,0.0,0.10256410256410256,0.23076923076923078,0.5352564102564102
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,day_period,Morning peak,12,0.1111111111111111,0.0,0.1111111111111111,0.75,0.4152777777777778
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,day_period,Overnight,34,0.0,0.0,0.0,0.5833333333333333,0.6909313725490196
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,day_period,Solar period,35,0.07619047619047618,0.0,0.07619047619047618,0.9476190476190476,0.4246031746031746
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,tbin,1,46,0.02898550724637681,0.0,0.02898550724637681,0.6268115942028986,0.6190217391304348
V-S-MNSP1,Murraylink,reverse,K2,N-X_3L+07_WG_CLOSE,N-X_3L+07_WG_CLOSE,system,N-X_3L+07_WG_CLOSE,unsupported,tbin,2,48,0.08333333333333333,0.0,0.08333333333333333,0.7534722222222222,0.45457175925925924
