ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
V-S-MNSP1,Murraylink,reverse,K2,I-6F_NS_050,I-6F_NS_050,binding,18,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-BDBU_ONE,I-BDBU_ONE,binding,2013,0.002359662195727769,4.145474953119494e-05,0.006475672002291797,False
V-S-MNSP1,Murraylink,reverse,K2,I-BDBU_ONE,I-BDBU_ONE,binding,2013,0.010107909698073632,-0.0031399727348343505,0.030851841456868333,True
V-S-MNSP1,Murraylink,forward,K2,I-BURC,I-BURC,binding,334,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-BURC,I-BURC,binding,334,0.010978043912175649,0.0,0.03716373416563772,True
V-S-MNSP1,Murraylink,forward,K2,I-BURC_X1,I-BURC_X1,binding,1928,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-BURC_X1,I-BURC_X1,binding,1928,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-HYSE,I-HYSE,binding,669,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-HYSE,I-HYSE,binding,669,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-LTMS,I-LTMS,binding,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-LTMS,I-LTMS,binding,202,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-MURRAY_SRAS_R,I-MURRAY_SRAS_R,binding,20,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-MURRAY_SRAS_R,I-MURRAY_SRAS_R,binding,20,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-SVML_044,I-SVML_044,binding,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_044,I-SVML_044,binding,164,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,forward,K2,I-SVML_088,I-SVML_088,binding,115,0.0,0.0,0.0,True
V-S-MNSP1,Murraylink,reverse,K2,I-SVML_088,I-SVML_088,binding,115,0.0,0.0,0.0,True
