ic,name,direction,level,key,families,layer,n_units,own_diff,own_ci_lo,own_ci_hi,placebo_clean
V-SA,Heywood,reverse,K2,I-JNWO_63,I-JNWO_63,setter,124,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,I-JNWO_RADIAL,I-JNWO_RADIAL,setter,124,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,I-JNWO_RADIAL,I-JNWO_RADIAL,setter,124,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,I-SV_HEY_250,I-SV_HEY_250,setter,88,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,I-SV_HEY_250,I-SV_HEY_250,setter,88,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,I-VS_HEY_250,I-VS_HEY_250,setter,88,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,I-VS_HEY_250,I-VS_HEY_250,setter,88,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,setter,166,0.280421686746988,-0.09549320175438598,0.6559185680566483,True
V-SA,Heywood,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,setter,166,0.2627510040160642,-0.09941290045766592,0.6240220064237679,True
V-SA,Heywood,forward,K2,N-BABU,N-BABU,setter,895,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,N-BABU,N-BABU,setter,895,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,setter,562,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,setter,562,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,N-LTWG_63,N-LTWG_63,setter,14,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,N-LTWG_63,N-LTWG_63,setter,14,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,setter,130,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,setter,130,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,N-LTWG_X5,N-LTWG_X5,setter,574,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,N-LTWG_X5,N-LTWG_X5,setter,574,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,N-WGWA_63,N-WGWA_63,setter,340,-0.002916666666666667,-0.010480045370791054,0.0,True
V-SA,Heywood,reverse,K2,N-WGWA_63,N-WGWA_63,setter,340,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,N-WGWA_63_X5,N-WGWA_63_X5,setter,320,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,N-WGWA_63_X5,N-WGWA_63_X5,setter,320,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,N-WGWA_RADIAL,N-WGWA_RADIAL,setter,324,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,N-WGWA_RADIAL,N-WGWA_RADIAL,setter,324,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,N-WGWA_X5,N-WGWA_X5,setter,806,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,N-WGWA_X5,N-WGWA_X5,setter,806,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-BGDV,S-BGDV,setter,585,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-BGDV,S-BGDV,setter,585,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-DVLK,S-DVLK,setter,41,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-DVLK,S-DVLK,setter,41,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-KHKN,S-KHKN,setter,362,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-KHKN,S-KHKN,setter,362,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-KHTB2,S-KHTB2,setter,240,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-KHTB2,S-KHTB2,setter,240,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-KNPW,S-KNPW,setter,517,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-KNPW,S-KNPW,setter,517,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-KNPW_BC-2CP,S-KNPW_BC-2CP,setter,226,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-KNPW_BC-2CP,S-KNPW_BC-2CP,setter,226,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-MOTB,S-MOTB,setter,349,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-MOTB,S-MOTB,setter,349,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-PA_VC1,S-PA_VC1,setter,1613,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-PA_VC1,S-PA_VC1,setter,1613,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-RBTU,S-RBTU,setter,699,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-RBTU,S-RBTU,setter,699,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-SECB6611_10,S-SECB6611_10,setter,1968,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-SECB6611_10,S-SECB6611_10,setter,1968,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-SE_1CP,S-SE_1CP,setter,631,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-SE_1CP,S-SE_1CP,setter,631,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-SE_VC1,S-SE_VC1,setter,2753,-0.001947370545263753,-0.005674977239873669,0.0008212437365943087,True
V-SA,Heywood,reverse,K2,S-SE_VC1,S-SE_VC1,setter,2753,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-TB132_E_BUS,S-TB132_E_BUS,setter,168,0.07156084656084656,-0.007240948813982521,0.2222713864306784,True
V-SA,Heywood,reverse,K2,S-TB132_E_BUS,S-TB132_E_BUS,setter,168,0.002380952380952381,-0.0030651340996168583,0.013043478260869565,True
V-SA,Heywood,forward,K2,S-TB275_E_BUS,S-TB275_E_BUS,setter,325,0.035965811965811965,-0.0038480072111912902,0.10951017993431514,True
V-SA,Heywood,reverse,K2,S-TB275_E_BUS,S-TB275_E_BUS,setter,325,0.0012307692307692306,-0.001722736509370061,0.006462369843152757,True
V-SA,Heywood,forward,K2,S-TB275_W_BUS,S-TB275_W_BUS,setter,1319,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-TB275_W_BUS,S-TB275_W_BUS,setter,1319,-0.00032853171594642407,-0.0008894464118259656,0.0,True
V-SA,Heywood,forward,K2,S-TB275_W_BUS_BC-2CP,S-TB275_W_BUS_BC-2CP,setter,244,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-TB275_W_BUS_BC-2CP,S-TB275_W_BUS_BC-2CP,setter,244,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-TBCP1,S-TBCP1,setter,1835,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-TBCP1,S-TBCP1,setter,1835,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-TBSE,S-TBSE,setter,1741,-0.0005265173272065863,-0.003855402626166746,0.0029186784848215376,True
V-SA,Heywood,reverse,K2,S-TBSE,S-TBSE,setter,1741,-0.0005265173272065863,-0.003855402626166746,0.0029186784848215376,True
V-SA,Heywood,forward,K2,S-TBTU,S-TBTU,setter,1373,0.01065792668123331,-0.003040372670807454,0.03695509756015802,True
V-SA,Heywood,reverse,K2,S-TBTU,S-TBTU,setter,1373,0.011580480699198833,-0.002162308650113528,0.03889723101201241,True
V-SA,Heywood,forward,K2,S-TBTX4,S-TBTX4,setter,194,-0.012600229095074456,-0.02932581018518518,0.0,True
V-SA,Heywood,reverse,K2,S-TBTX4,S-TBTX4,setter,194,-0.0018613974799541809,-0.004024163894853549,0.0,True
V-SA,Heywood,forward,K2,S-TB_CB6536,S-TB_CB6536,setter,503,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-TB_CB6536,S-TB_CB6536,setter,503,-0.0006626905235255136,-0.0018367349809800346,0.0,True
V-SA,Heywood,forward,K2,S-TB_CB6596,S-TB_CB6596,setter,729,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-TB_CB6596,S-TB_CB6596,setter,729,-0.00319311080627953,-0.0075390761299118534,-0.00019098800202706104,False
V-SA,Heywood,forward,K2,S-TPRS,S-TPRS,setter,922,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-TPRS,S-TPRS,setter,922,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-WE_MWP4,S-WE_MWP4,setter,473,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-WE_MWP4,S-WE_MWP4,setter,473,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-X_BDBU+SECB6611_10,S-X_BDBU+SECB6611_10,setter,487,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-X_BDBU+SECB6611_10,S-X_BDBU+SECB6611_10,setter,487,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-X_BGBW+BGDV+BGTX,S-X_BGBW+BGDV+BGTX,setter,706,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-X_BGBW+BGDV+BGTX,S-X_BGBW+BGDV+BGTX,setter,706,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,setter,685,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-X_BRMN_RBTU,S-X_BRMN_RBTU,setter,685,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-X_KNPW+CB36_BC-2CP,S-X_KNPW+CB36_BC-2CP,setter,88,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-X_KNPW+CB36_BC-2CP,S-X_KNPW+CB36_BC-2CP,setter,88,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-X_MGTI+PATI,S-X_MGTI+PATI,setter,297,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-X_MGTI+PATI,S-X_MGTI+PATI,setter,297,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-X_TBSE+BDBU,S-X_TBSE+BDBU,setter,60,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-X_TBSE+BDBU,S-X_TBSE+BDBU,setter,60,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,S-X_TBTU+BDBU,S-X_TBTU+BDBU,setter,57,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,S-X_TBTU+BDBU,S-X_TBTU+BDBU,setter,57,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-ARCW,V-ARCW,setter,110,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-ARCW,V-ARCW,setter,110,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-AR_WB_BA,V-AR_WB_BA,setter,436,-0.0005733944954128441,-0.0018769531249999997,0.0,True
V-SA,Heywood,reverse,K2,V-AR_WB_BA,V-AR_WB_BA,setter,436,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-BAML1_15M,V-BAML1_15M,setter,329,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-BAML1_15M,V-BAML1_15M,setter,329,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-BUCW,V-BUCW,setter,40,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-BUCW,V-BUCW,setter,40,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-CPRC,V-CPRC,setter,36,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-CPRC,V-CPRC,setter,36,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-CRML,V-CRML,setter,447,-0.0029642058165548096,-0.020085705184496445,0.011863977768314707,True
V-SA,Heywood,reverse,K2,V-CRML,V-CRML,setter,447,-0.006096196868008948,-0.02580082128199885,0.009648004434589796,True
V-SA,Heywood,forward,K2,V-CRML1,V-CRML1,setter,86,-0.03488372093023256,-0.08571428571428573,0.0,True
V-SA,Heywood,reverse,K2,V-CRML1,V-CRML1,setter,86,-0.040310077519379844,-0.11851851851851854,0.0,True
V-SA,Heywood,forward,K2,V-CRMO,V-CRMO,setter,147,-0.018310657596371883,-0.15568862275449102,0.14194381294964023,True
V-SA,Heywood,reverse,K2,V-CRMO,V-CRMO,setter,147,-0.0666477702191988,-0.1612310009178167,0.0,True
V-SA,Heywood,forward,K2,V-CWHO,V-CWHO,setter,62,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-CWHO,V-CWHO,setter,62,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-DDMS,V-DDMS,setter,690,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-DDMS,V-DDMS,setter,690,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-HGMO,V-HGMO,setter,17,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-HGMO,V-HGMO,setter,17,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-HGTR,V-HGTR,setter,45,-0.022222222222222223,-0.041666666666666664,0.0,True
V-SA,Heywood,reverse,K2,V-HGTR,V-HGTR,setter,45,-0.022222222222222223,-0.041666666666666664,0.0,True
V-SA,Heywood,forward,K2,V-HYMO,V-HYMO,setter,239,-0.0021617852161785233,-0.050682312647260024,0.042416229466188324,True
V-SA,Heywood,reverse,K2,V-HYMO,V-HYMO,setter,239,0.044607159460715945,-0.0069468896713615015,0.10890457277801631,True
V-SA,Heywood,forward,K2,V-HYTR,V-HYTR,setter,41,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-HYTR,V-HYTR,setter,41,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-KG_WE_RC,V-KG_WE_RC,setter,229,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-KG_WE_RC,V-KG_WE_RC,setter,229,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-KMRC,V-KMRC,setter,523,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-KMRC,V-KMRC,setter,523,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-KOWE,V-KOWE,setter,352,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-KOWE,V-KOWE,setter,352,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-MLSY_NOEMTT_P,V-MLSY_NOEMTT_P,setter,17,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-MLSY_NOEMTT_P,V-MLSY_NOEMTT_P,setter,17,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,setter,921,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-MLSY_NOEMTT_R,V-MLSY_NOEMTT_R,setter,921,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-MOTR,V-MOTR,setter,41,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-MOTR,V-MOTR,setter,41,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-MRKM,V-MRKM,setter,319,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-MRKM,V-MRKM,setter,319,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-RCTS_BUS2,V-RCTS_BUS2,setter,156,0.0,0.0,0.0,True
V-SA,Heywood,reverse,K2,V-RCTS_BUS2,V-RCTS_BUS2,setter,156,0.0,0.0,0.0,True
V-SA,Heywood,forward,K2,V-SMSC,V-SMSC,setter,1400,0.01619642857142857,-0.021790670522196014,0.06305960819541229,True
V-SA,Heywood,reverse,K2,V-SMSC,V-SMSC,setter,1400,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,setter,6,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,setter,6,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,setter,16,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,setter,16,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,CA_SYDS_56FB4FDD,CA_SYDS_56FB4FDD,setter,14,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,CA_SYDS_56FB4FDD,CA_SYDS_56FB4FDD,setter,14,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,CA_SYDS_57BBC96F,CA_SYDS_57BBC96F,setter,30,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,CA_SYDS_57BBC96F,CA_SYDS_57BBC96F,setter,30,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,I-6F_NS_050,I-6F_NS_050,setter,17,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,I-6F_NS_050,I-6F_NS_050,setter,17,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,I-BDBU_ONE,I-BDBU_ONE,setter,2118,-0.024074074074074074,-0.0445855104536821,-0.0087575224570335,False
VIC1-NSW1,VNI,reverse,K2,I-BDBU_ONE,I-BDBU_ONE,setter,2118,0.007869058860560276,-9.070706777929286e-05,0.018369795031303583,True
VIC1-NSW1,VNI,forward,K2,I-BURC,I-BURC,setter,416,-0.001282051282051282,-0.003382087284969413,0.0,True
VIC1-NSW1,VNI,reverse,K2,I-BURC,I-BURC,setter,416,-0.001282051282051282,-0.003382087284969413,0.0,True
VIC1-NSW1,VNI,forward,K2,I-HYSE,I-HYSE,setter,658,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,I-HYSE,I-HYSE,setter,658,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,I-JNWO_63,I-JNWO_63,setter,138,-0.00322061191626409,-0.009525522439191502,0.0,True
VIC1-NSW1,VNI,reverse,K2,I-JNWO_63,I-JNWO_63,setter,138,-0.001610305958132045,-0.004762761219595751,0.0,True
VIC1-NSW1,VNI,forward,K2,I-JNWO_RADIAL,I-JNWO_RADIAL,setter,138,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,I-JNWO_RADIAL,I-JNWO_RADIAL,setter,138,-0.036674718196457325,-0.09908386942347559,0.0,True
VIC1-NSW1,VNI,forward,K2,I-LTMS,I-LTMS,setter,196,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,I-LTMS,I-LTMS,setter,196,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,I-MURRAY_SRAS_R,I-MURRAY_SRAS_R,setter,20,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,I-MURRAY_SRAS_R,I-MURRAY_SRAS_R,setter,20,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,I-X_64_DDSM,I-X_64_DDSM,setter,30,-0.03916666666666667,-0.05833333333333333,-0.02,False
VIC1-NSW1,VNI,reverse,K2,I-X_64_DDSM,I-X_64_DDSM,setter,30,-0.14777777777777779,-0.20666666666666667,-0.08888888888888889,False
VIC1-NSW1,VNI,forward,K2,I-X_BABU_BURC,I-X_BABU_BURC,setter,94,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,I-X_BABU_BURC,I-X_BABU_BURC,setter,94,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,setter,170,0.017124183006535943,0.0,0.034248366013071886,True
VIC1-NSW1,VNI,reverse,K2,I-X_BDBU+HYSE,I-X_BDBU+HYSE,setter,170,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-4+1_WG_CLOSE,N-4+1_WG_CLOSE,setter,30,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-4+1_WG_CLOSE,N-4+1_WG_CLOSE,setter,30,-0.06722222222222224,-0.24062500000000003,0.13095238095238096,True
VIC1-NSW1,VNI,forward,K2,N-AVMA_17,N-AVMA_17,setter,1839,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-AVMA_17,N-AVMA_17,setter,1839,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-BABU,N-BABU,setter,903,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-BABU,N-BABU,setter,903,-0.00022148394241417498,-0.000730877481687732,0.0,True
VIC1-NSW1,VNI,forward,K2,N-BADP,N-BADP,setter,266,-0.004385964912280702,-0.016912336514669495,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-BADP,N-BADP,setter,266,-0.043233082706766915,-0.1515247410817031,0.005265987549518956,True
VIC1-NSW1,VNI,forward,K2,N-BJYS_970,N-BJYS_970,setter,246,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-BJYS_970,N-BJYS_970,setter,246,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-BU_330_TX_ONE,N-BU_330_TX_ONE,setter,771,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-BU_330_TX_ONE,N-BU_330_TX_ONE,setter,771,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-CNLT_07,N-CNLT_07,setter,1328,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-CNLT_07,N-CNLT_07,setter,1328,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,setter,1003,-0.08086573612495845,-0.133893326752368,-0.037867705466810134,False
VIC1-NSW1,VNI,reverse,K2,N-CTMN_4_WG_CLOSE,N-CTMN_4_WG_CLOSE,setter,1003,-0.11010856319929102,-0.19894599679186978,-0.026746986679662126,False
VIC1-NSW1,VNI,forward,K2,N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,setter,1444,0.011645891043397971,-0.018237233166456864,0.043182600353956185,True
VIC1-NSW1,VNI,reverse,K2,N-CTYS_3L_WG_CLOSE,N-CTYS_3L_WG_CLOSE,setter,1444,-0.024143967374576802,-0.0865152203606402,0.0310328990260926,True
VIC1-NSW1,VNI,forward,K2,N-DPWG_63,N-DPWG_63,setter,868,-0.00019201228878648233,-0.0006197337750254733,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-DPWG_63,N-DPWG_63,setter,868,-0.00038402457757296467,-0.0012394675500509466,0.0,True
VIC1-NSW1,VNI,forward,K2,N-DPWG_63_X5,N-DPWG_63_X5,setter,826,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-DPWG_63_X5,N-DPWG_63_X5,setter,826,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,setter,176,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-DTKV_18_WG_CLOSE,N-DTKV_18_WG_CLOSE,setter,176,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,setter,1233,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,setter,1233,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-DTSS_11,N-DTSS_11,setter,1331,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-DTSS_11,N-DTSS_11,setter,1331,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-ER_TX,N-ER_TX,setter,681,-0.00024473813020068524,-0.0007925194054145593,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-ER_TX,N-ER_TX,setter,681,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-GRYS_3J_15M,N-GRYS_3J_15M,setter,41,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-GRYS_3J_15M,N-GRYS_3J_15M,setter,41,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,setter,572,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-JNWG_RADIAL,N-JNWG_RADIAL,setter,572,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-KVCW_3W_WG_CLOSE,N-KVCW_3W_WG_CLOSE,setter,591,-0.09015792442188383,-0.17163663729380638,-0.003503893406100379,False
VIC1-NSW1,VNI,reverse,K2,N-KVCW_3W_WG_CLOSE,N-KVCW_3W_WG_CLOSE,setter,591,-0.2542865200225607,-0.4000896990740741,-0.11143179942721228,False
VIC1-NSW1,VNI,forward,K2,N-LTUT_64_15M,N-LTUT_64_15M,setter,1061,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-LTUT_64_15M,N-LTUT_64_15M,setter,1061,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-LTWG_63,N-LTWG_63,setter,19,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-LTWG_63,N-LTWG_63,setter,19,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,setter,128,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-LTWG_RADIAL,N-LTWG_RADIAL,setter,128,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-LTWG_X5,N-LTWG_X5,setter,678,0.001966568338249754,0.0,0.00566720909110568,True
VIC1-NSW1,VNI,reverse,K2,N-LTWG_X5,N-LTWG_X5,setter,678,-0.04927892494264176,-0.1422326870610089,0.04309763565761786,True
VIC1-NSW1,VNI,forward,K2,N-MA_CB172A,N-MA_CB172A,setter,455,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-MA_CB172A,N-MA_CB172A,setter,455,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE,setter,1704,0.05180457746478873,-0.019140325127157902,0.11684671055423763,True
VIC1-NSW1,VNI,reverse,K2,N-MNYS_5_WG_CLOSE,N-MNYS_5_WG_CLOSE,setter,1704,0.02637421752738654,-0.04236751521091826,0.09526420551574313,True
VIC1-NSW1,VNI,forward,K2,N-MNYS_5_WG_OPEN,N-MNYS_5_WG_OPEN,setter,83,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-MNYS_5_WG_OPEN,N-MNYS_5_WG_OPEN,setter,83,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-MPWW_ONE,N-MPWW_ONE,setter,700,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-MPWW_ONE,N-MPWW_ONE,setter,700,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-TUTBJ_992,N-TUTBJ_992,setter,8,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-TUTBJ_992,N-TUTBJ_992,setter,8,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-WAGGA_330_BUSA,N-WAGGA_330_BUSA,setter,396,0.0,0.0,0.0,True
VIC1-NSW1,VNI,reverse,K2,N-WAGGA_330_BUSA,N-WAGGA_330_BUSA,setter,396,0.0,0.0,0.0,True
VIC1-NSW1,VNI,forward,K2,N-WAGGA_330_BUSB,N-WAGGA_330_BUSB,setter,662,0.0,0.0,0.0,True
