as_of,ic,direction,GENCONSETID,embargo_effect,embargo_ci_lo,embargo_ci_hi,rerun_effect,rerun_ci_lo,rerun_ci_hi,rerun_units,embargo_units,agree
2026-07-10 00:00:11,VIC1-NSW1,forward,V-BAML1_15M,-52.53349666666665,-256.93551833333333,82.1006365833332,-54.595267500000034,-272.6256016666667,81.94456833333334,191,191,True
2026-07-10 00:00:11,VIC1-NSW1,forward,V-CRML,-8.685988333333285,-136.06991499999992,75.31711616666648,-20.04228374999991,-136.06991499999992,62.44838333333337,174,180,True
2026-07-10 00:00:11,VIC1-NSW1,reverse,V-CRML,6.575330833333368,-52.51459166666666,63.679551166666606,12.824598333333341,-26.211816666666664,74.01637399999996,174,180,True
2026-07-10 00:00:11,VIC1-NSW1,forward,V-DDMS,-60.81620833333338,-131.41066999999998,-32.404795000000036,-59.81010583333327,-129.81796666666673,-31.44136833333323,280,280,True
2026-07-10 00:00:11,VIC1-NSW1,reverse,V-DDMS,-82.92827416666668,-155.40673333333334,-3.552948125000121,-98.1355733333333,-190.6154010833333,-18.2106133333333,280,280,True
2026-07-10 00:00:11,VIC1-NSW1,forward,V-DDSM,-117.684425,-283.64145558333325,-3.0515316666666763,-115.80268666666655,-283.64145558333325,-3.0515316666666763,131,131,True
2026-07-10 00:00:11,VIC1-NSW1,reverse,V-DDSM,8.81439499999999,-59.610203333333345,47.169226666666646,8.81439499999999,-59.610203333333345,47.169226666666646,131,131,True
2026-07-10 00:00:11,VIC1-NSW1,forward,V-KG_WE_RC,134.0636633333333,0.2613500000000002,429.1488633333332,134.0636633333333,0.2613500000000002,429.1488633333332,149,149,True
2026-07-10 00:00:11,VIC1-NSW1,reverse,V-KG_WE_RC,-1.7480883333333281,-113.71406000000002,84.12082500000008,-1.7480883333333281,-113.71406000000002,84.12082500000008,149,149,True
2026-07-10 00:00:11,VIC1-NSW1,forward,V-KMRC,126.7340466666667,39.12821333333332,197.85930333333332,119.92435000000003,34.24864166666674,190.95700166666668,294,294,True
2026-07-10 00:00:11,VIC1-NSW1,reverse,V-KMRC,-87.27684249999996,-127.13931050000002,-36.60288333333335,-88.55466999999996,-133.2826588333334,-36.60288333333335,294,294,True
2026-07-10 00:00:11,VIC1-NSW1,forward,V-MLSY_NOEMTT_R,-24.01727666666659,-79.8452616666666,20.44549500000005,-20.299144166666906,-76.02399566666651,24.072289999999953,1451,1449,True
2026-07-10 00:00:11,VIC1-NSW1,reverse,V-MLSY_NOEMTT_R,16.801545000000147,-53.88538083333333,78.90166064583327,29.55885833333332,-47.63518129166668,89.11543229166669,1451,1449,True
2026-07-10 00:00:11,VIC1-NSW1,forward,V-MRKM,-2.3135516666666263,-115.46366666666671,133.65883000000008,25.939559166666754,-110.09522500000003,150.21269833333332,139,151,True
2026-07-10 00:00:11,VIC1-NSW1,reverse,V-MRKM,-17.991073333333247,-105.10827,98.40419499999996,-37.31379000000004,-134.12523333333337,46.93153666666666,139,151,True
2026-07-10 00:00:11,V-SA,forward,I-HYSE,48.76416833333334,-20.40655,121.11938679166666,51.48320833333332,-13.83573754166667,146.69280333333333,607,602,True
2026-07-10 00:00:11,V-SA,forward,N-BABU,20.436226666666585,0.0,52.80100166666671,20.80642624999996,0.0,53.93387833333327,736,733,True
2026-07-10 00:00:11,V-SA,forward,S-BGDV,-39.28463999999998,-165.96941666666663,4.0,-12.843198333333362,-148.99470000000008,6.202553333333299,369,368,True
2026-07-10 00:00:11,V-SA,reverse,S-BGDV,0.0,-108.91978499999999,87.63931333333335,0.0,-108.91978499999999,121.43412166666667,369,368,True
2026-07-10 00:00:11,V-SA,forward,S-KNPW,-91.51341000000002,-283.691335,-49.85788000000002,-85.86994833333333,-236.86128529166663,-28.58726333333334,231,233,True
2026-07-10 00:00:11,V-SA,reverse,S-KNPW,42.82729166666664,-43.35311333333334,198.53700574999993,48.40267666666665,-20.44447500000001,213.81496195833327,231,233,True
2026-07-10 00:00:11,V-SA,forward,S-PA_VC1,-14.81472666666673,-68.08325333333335,18.70924775000001,-8.134719166666628,-52.30785333333333,28.857770874999982,935,925,True
2026-07-10 00:00:11,V-SA,reverse,S-PA_VC1,-65.00911500000001,-87.33551000000001,-3.5016124166667026,-61.89939833333335,-80.0,-17.425543333333337,935,925,True
2026-07-10 00:00:11,V-SA,forward,S-RBTU,1.0318141666666634,-55.25389262500004,56.742464958333315,-1.6944600000000491,-67.19435154166668,58.46847333333329,491,490,True
2026-07-10 00:00:11,V-SA,reverse,S-RBTU,-6.774327916666692,-53.61058833333333,46.86162572916662,-4.262627500000008,-51.46388000000002,44.90767758333322,491,490,True
2026-07-10 00:00:11,V-SA,forward,S-SECB6611_10,-5.327748333333325,-41.308632666666654,37.36086999999998,-3.7125924999999995,-33.07867666666666,49.88534666666667,1160,1132,True
2026-07-10 00:00:11,V-SA,reverse,S-SECB6611_10,30.044472500000012,-30.566611437500015,117.79016333333345,30.936018333333337,-24.54651656250001,105.68891512499998,1160,1132,True
2026-07-10 00:00:11,V-SA,forward,S-SE_1CP,-32.542709583333306,-117.96196500000005,-0.1879432500000004,-17.846814999999992,-96.07557366666671,3.3667266250000054,467,472,True
2026-07-10 00:00:11,V-SA,reverse,S-SE_1CP,4.0759166666666715,-21.832355000000064,52.62613333333337,0.0,-33.27110166666671,27.674861666666686,467,472,True
2026-07-10 00:00:11,V-SA,reverse,S-SE_VC1,-19.62735083333331,-62.18979424999995,5.257450833333337,-11.968943333333314,-52.68268249999991,13.54980166666678,1168,1140,True
2026-07-10 00:00:11,V-SA,forward,S-TB275_W_BUS,-78.69183333333335,-141.2179987083333,-28.372088333333295,-72.60205166666667,-134.31652964583333,-27.017321666666646,656,650,True
2026-07-10 00:00:11,V-SA,reverse,S-TB275_W_BUS,28.13365041666669,-24.110420000000005,94.33226666666661,12.21764499999999,-51.41443833333335,72.3159583333333,656,650,True
2026-07-10 00:00:11,V-SA,forward,S-TBSE,-283.74603375000004,-355.23879750000003,-214.27592758333333,-293.95244249999996,-353.3614033333333,-223.19350000000003,918,904,True
2026-07-10 00:00:11,V-SA,reverse,S-TBSE,-283.47342333333336,-353.75747833333327,-221.52087970833335,-288.7716049999999,-356.8054644166666,-222.90703233333338,918,904,True
2026-07-10 00:00:11,V-SA,forward,S-TBTU,-144.03216500000002,-246.7394039166667,-67.16092820833337,-155.91285541666664,-252.70996437499994,-80.66441833333334,1250,1227,True
2026-07-10 00:00:11,V-SA,reverse,S-TBTU,-129.20838166666667,-220.36196637499998,-31.21916995833341,-116.0907733333334,-213.9015895416666,-14.741615729166677,1250,1227,True
2026-07-10 00:00:11,V-SA,forward,S-TB_CB6536,-19.88886583333334,-90.48033177083332,38.07853833333331,0.4274083333333465,-43.87415500000003,72.70871349999997,343,326,True
2026-07-10 00:00:11,V-SA,forward,S-TB_CB6596,81.51477333333334,19.947575916666665,143.1632301666666,79.00466333333335,19.53909129166667,146.74791579166663,794,791,True
2026-07-10 00:00:11,V-SA,forward,S-WE_MWP4,25.234234999999984,-32.009461333333235,101.43023054166659,30.73624500000001,-27.112894999999924,104.60147629166663,1717,1726,True
2026-07-10 00:00:11,V-SA,reverse,S-WE_MWP4,8.74108166666663,-28.645478958333335,51.9245733333334,3.445506666666688,-32.45463999999993,47.65824833333335,1717,1726,True
2026-07-10 00:00:11,V-SA,forward,S-X_BRMN_RBTU,5.566455000000019,-87.75248000000005,99.18421999999993,1.0318141666666634,-102.34085333333326,96.47311499999995,506,505,True
2026-07-10 00:00:11,V-SA,reverse,S-X_BRMN_RBTU,-12.147979999999961,-65.75292999999994,55.053711916666686,-5.946079999999938,-61.036048333333326,50.13760499999995,506,505,True
2026-07-10 00:00:11,V-SA,forward,S-X_MGTI+PATI,47.78857000000005,-36.477874999999926,228.21321666666663,47.78857000000005,-36.557304833333255,224.1105190416665,207,207,True
2026-07-10 00:00:11,V-SA,reverse,S-X_MGTI+PATI,-56.78184833333336,-219.00847483333334,-7.659819999999968,-56.78184833333336,-229.41450166666664,-10.43373891666673,207,207,True
2026-07-10 00:00:11,V-SA,forward,V-AR_WB_BA,33.97909583333333,1.5421816666666928,102.91277333333335,27.47041666666678,-20.578928458333273,113.08881083333324,217,226,True
2026-07-10 00:00:11,V-SA,reverse,V-AR_WB_BA,10.389535416666696,-37.563914166666734,59.841409999999996,-6.325411666666696,-50.89744833333339,45.76454333333339,217,226,True
2026-07-10 00:00:11,V-SA,forward,V-BAML1_15M,18.81596249999999,-37.841472479166626,69.70484833333333,-14.984156666666763,-89.24532756250002,58.0337077291667,207,206,True
2026-07-10 00:00:11,V-SA,reverse,V-BAML1_15M,-38.83620124999999,-172.75969,-2.8836183333333265,-22.619791666666686,-163.58671570833332,103.9462916666667,207,206,True
2026-07-10 00:00:11,V-SA,forward,V-CRML,-127.35386958333333,-184.70906166666668,-31.085211666666623,-119.11189166666671,-184.70906166666668,-31.085211666666623,169,160,True
2026-07-10 00:00:11,V-SA,reverse,V-CRML,-138.86895708333336,-282.66056749999996,-24.104386666666656,-124.64333333333343,-282.66056749999996,-14.318331666666666,169,160,True
2026-07-10 00:00:11,V-SA,reverse,V-DDMS,-72.043995,-90.0,7.701402583333263,-71.61476500000003,-89.74970166666662,19.883467062499918,348,343,True
2026-07-10 00:00:11,V-SA,forward,V-KG_WE_RC,-15.115859999999998,-75.95923333333332,137.02665999999994,-15.115859999999998,-75.95923333333332,137.02665999999994,141,141,True
2026-07-10 00:00:11,V-SA,reverse,V-KG_WE_RC,1.3790983333333315,-58.75622999999996,16.961949187499975,1.3790983333333315,-58.75622999999996,16.961949187499975,141,141,True
2026-07-10 00:00:11,V-SA,forward,V-MLSY_NOEMTT_R,-131.33220708333332,-167.42362833333328,-95.05238954166667,-131.33220708333332,-166.97081162499993,-95.43675339583328,1412,1400,True
2026-07-10 00:00:11,V-SA,reverse,V-MLSY_NOEMTT_R,0.0,-0.2628866666667591,0.0,0.0,0.0,0.0,1412,1400,True
2026-07-10 00:00:11,V-S-MNSP1,forward,I-BURC,-0.11271833333330505,-10.106439458333352,8.65299833333333,-0.1277466666666669,-14.429399999999987,8.523275291666677,273,273,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,I-BURC,65.06269833333332,31.419083333333333,78.17556649999999,63.045076666666674,31.419083333333333,76.44154008333335,273,273,True
2026-07-10 00:00:11,V-S-MNSP1,forward,I-HYSE,-4.619698749999998,-31.66666666666667,44.32476333333333,-4.350205833333334,-31.66666666666667,44.327304083333324,485,482,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,I-HYSE,28.6401325,6.072737500000002,46.166666666666664,30.0,6.469361666666664,47.78354083333333,485,482,True
2026-07-10 00:00:11,V-S-MNSP1,forward,I-SVML_088,10.27697,-18.16666666666667,21.70712333333334,10.27697,-18.16666666666667,21.70712333333334,39,39,True
2026-07-10 00:00:11,V-S-MNSP1,forward,I-SVML_132,82.61666083333333,0.0,123.5,82.61666083333333,0.0,123.5,58,58,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,I-SVML_132,-8.333333333609971e-06,-59.58568,49.651343958333314,-8.333333333609971e-06,-59.58568,49.651343958333314,58,58,True
2026-07-10 00:00:11,V-S-MNSP1,forward,I-VSML_088,9.795199999999994,-24.16666666666667,21.70712333333334,9.795199999999994,-24.16666666666667,21.70712333333334,39,39,True
2026-07-10 00:00:11,V-S-MNSP1,forward,I-VSML_132,82.61666083333333,-0.9166666666666643,123.5,82.61666083333333,-0.9166666666666643,123.5,58,58,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,I-VSML_132,-8.333333333609971e-06,-59.58568,49.441504458333284,-8.333333333609971e-06,-59.58568,49.441504458333284,58,58,True
2026-07-10 00:00:11,V-S-MNSP1,forward,I-VSML_176,13.199149166666686,-14.0,18.874956666666662,13.199149166666686,-14.0,18.874956666666662,52,52,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,I-VSML_176,46.03233916666666,-1.5026183333333165,69.66666666666667,46.03233916666666,-1.5026183333333165,69.66666666666667,52,52,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-BABU,-86.30484833333333,-115.59165166666666,-64.61350833333333,-86.12269666666666,-115.68879333333334,-64.61350833333333,710,710,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-BABU,54.463725,25.66225679166667,74.20063500000002,54.77853375,26.0,74.46867133333332,710,710,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-BADP,-16.666666666666664,-51.99486,0.0,-16.666666666666664,-51.99486,0.0,160,160,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-BADP,8.222809166666668,0.0,29.273491666666658,8.222809166666668,0.0,29.273491666666658,160,160,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-CLDE_99L_C,-3.3333333333333337e-06,-13.002421666666667,10.319283999999993,-3.3333333333333337e-06,-13.002421666666667,10.319283999999993,501,501,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-CLDE_99L_C,-12.984585000000003,-48.709647749999995,7.50860999999999,-12.984585000000003,-48.709647749999995,7.50860999999999,501,501,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-CNLT_07,7.253271666666663,0.0,13.5,7.217585833333317,0.0,13.5,1373,1373,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-CNLT_07,-1.31688166666666,-13.636203333333299,8.008333333333326,-1.5,-14.0,8.008333333333326,1373,1373,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-CTMN_4_WG_CLOSE,-1.866074999999995,-7.584401416666675,1.8333333333333335,-2.4800650000000246,-7.931599166666672,1.71125397916667,2053,2037,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-CTMN_4_WG_CLOSE,14.25,6.682951374999997,24.4938209375,14.583333333333336,7.166666666666666,24.666666666666668,2053,2037,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-CTYS_3L_WG_CLOSE,3.0,-10.152508895833327,17.775578874999987,3.468481666666662,-9.655634541666661,18.389162499999994,1263,1267,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-CTYS_3L_WG_CLOSE,-12.833333333333329,-25.67083333333333,-0.7136494791666698,-13.500005,-26.5,-0.8388933333333455,1263,1267,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-DTKV_18_WG_CLOSE,0.0,0.0,8.692344999999998,0.0,0.0,24.605110000000025,114,109,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-DTKV_18_WG_CLOSE,0.0,-38.92461,0.0,0.0,-71.5526,0.0,114,109,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-DTMN_8_15M,-4.047239999999988,-15.338235249999999,4.090103333333317,-3.9267883333333344,-14.628051666666664,3.7735950000000003,540,540,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-DTSS_11,7.669916666666666,0.5506249999999966,26.026210833333323,7.669916666666666,0.5506249999999966,26.026210833333323,665,665,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-DTSS_11,-9.0,-25.333333333333332,-0.9263066666666688,-9.0,-25.333333333333332,-0.9263066666666688,665,665,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-GFYC-99J-C,3.3333333333333286,-1.6749700000000303,28.477733333333333,3.509609166666664,-1.557622500000008,28.603510000000007,602,603,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-GFYC-99J-C,-9.0,-31.5,1.6666666666666669e-06,-9.847948333333342,-31.837500000000002,1.6666666666666667e-06,602,603,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-KVCW_3W_WG_CLOSE,1.5043083333333414,-3.0,6.725783333333339,1.5043083333333414,-3.0,6.725783333333339,213,213,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-KVCW_3W_WG_CLOSE,-2.317303333333342,-9.666666666666666,1.4359262499999914,-2.317303333333342,-9.666666666666666,1.4359262499999914,213,213,True
2026-07-10 00:00:11,V-S-MNSP1,forward,N-LTUT_64_15M,3.7709233333333287,-9.166666666666657,20.52046679166667,3.7709233333333287,-9.166666666666657,20.52046679166667,613,613,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,N-LTUT_64_15M,13.172645000000017,-3.537704249999999,33.01211637499999,13.172645000000017,-3.537704249999999,33.01211637499999,613,613,True
2026-07-10 00:00:11,V-S-MNSP1,forward,S-BGDV,3.797506666666667,-9.73573745833334,20.16666666666667,3.797506666666667,-9.73573745833334,20.16666666666667,362,362,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,S-BGDV,3.793065000000013,-27.850825729166665,20.01549764583332,3.793065000000013,-27.850825729166665,20.01549764583332,362,362,True
2026-07-10 00:00:11,V-S-MNSP1,forward,S-PA_VC1,-3.3333333333333333e-06,-4.778168333333326,1.1666666666666668e-05,-3.3333333333333333e-06,-5.0841868750000465,8.333333333333334e-06,931,927,True
2026-07-10 00:00:11,V-S-MNSP1,forward,S-RBTU,-6.166666666666671,-30.16666666666667,4.5,-6.166666666666671,-30.16666666666667,4.5,529,529,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,S-RBTU,8.803638333333339,0.6666666666666643,29.845746958333326,8.803638333333339,0.6666666666666643,29.845746958333326,529,529,True
2026-07-10 00:00:11,V-S-MNSP1,forward,S-TBSE,-19.7659125,-56.91938833333334,3.3333333333333333e-06,-19.7659125,-56.91938833333334,3.3333333333333333e-06,784,784,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,S-TBSE,-4.272914166666666,-20.5,3.3333333333333337e-06,-4.272914166666666,-20.5,3.3333333333333337e-06,784,784,True
2026-07-10 00:00:11,V-S-MNSP1,forward,S-X_BRMN_RBTU,0.41433000000000675,-19.57362691666669,7.5,0.41433000000000675,-19.57362691666669,7.5,579,579,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,S-X_BRMN_RBTU,0.6666666666666643,-7.5,20.317409999999995,0.6666666666666643,-7.5,20.317409999999995,579,579,True
2026-07-10 00:00:11,V-S-MNSP1,forward,V-AR_WB_BA,-40.988682499999996,-126.57673333333334,4.585123333333334,-36.504644166666665,-126.93365499999999,8.243555000000015,196,200,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-AR_WB_BA,7.58602333333333,-14.672036208333333,99.01805166666668,7.58602333333333,-16.21531333333334,103.04366666666667,196,200,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-BAML1_15M,0.2662549999999726,-17.474504166666662,39.12054083333331,-0.665482499999996,-16.221554999999967,39.12054083333331,206,209,True
2026-07-10 00:00:11,V-S-MNSP1,forward,V-CRML,-11.990676666666666,-32.68826166666667,-0.2976583333333327,-11.990676666666666,-32.68826166666667,-0.2976583333333327,171,171,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-CRML,1.6666666666666669e-06,-11.552146666666667,18.10924500000001,1.6666666666666669e-06,-11.552146666666667,18.10924500000001,171,171,True
2026-07-10 00:00:11,V-S-MNSP1,forward,V-DDMS,0.0,-39.45443833333333,29.867013333333347,1.1820116666666696,-28.227622416666648,24.07310312499999,315,304,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-DDMS,2.0034774999999883,-2.8619999999999948,26.0,0.7363783333333345,-5.556170708333321,25.013649708333336,315,304,True
2026-07-10 00:00:11,V-S-MNSP1,forward,V-DDSM,-9.782168333333374,-58.24171333333334,4.642685000000029,-9.782168333333374,-58.24171333333334,4.642685000000029,153,153,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-DDSM,0.0,-21.88130666666669,24.152933333333323,0.0,-21.88130666666669,24.152933333333323,153,153,True
2026-07-10 00:00:11,V-S-MNSP1,forward,V-KG_WE_RC,-7.679114166666658,-91.89303666666669,4.754231666666669,-7.679114166666658,-92.47798833333333,5.992921124999999,140,140,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-KG_WE_RC,3.2457595833333386,-5.626109999999983,60.24999999999992,3.7916666666666643,-9.427761666666669,88.27618166666667,140,140,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-KMRC,21.583333333333343,0.8724495208333393,47.948935000000006,21.583333333333343,0.8724495208333393,47.948935000000006,287,287,True
2026-07-10 00:00:11,V-S-MNSP1,forward,V-MLSY_NOEMTT_R,4.141393333333355,-6.6666666666666675e-06,13.564400000000006,3.7615641666666733,-6.6666666666666675e-06,9.297626666666673,1432,1388,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-MLSY_NOEMTT_R,-4.200459999999983,-13.197171666666662,0.0,-4.200459999999983,-11.090607500000004,-3.3333333333333337e-06,1432,1388,True
2026-07-10 00:00:11,V-S-MNSP1,forward,V-MRKM,-53.522115,-83.75586666666668,-16.53418166666666,-62.17469916666667,-85.81917166666666,-16.53418166666666,147,158,True
2026-07-10 00:00:11,V-S-MNSP1,reverse,V-MRKM,45.39294916666667,18.33333333333333,71.01875833333335,44.0,18.33333333333333,71.01875833333335,147,158,True
2026-07-10 00:00:11,T-V-MNSP1,forward,N-LDTW_84,-11.322283333333289,-32.74307779166669,4.370827291666663,-11.322283333333289,-32.74307779166669,4.370827291666663,406,406,True
2026-07-10 00:00:11,T-V-MNSP1,reverse,N-LDTW_84,22.561411666666665,0.9325143749999973,41.229485833333285,22.561411666666665,0.9325143749999973,41.229485833333285,406,406,True
2026-07-10 00:00:11,T-V-MNSP1,forward,Q-X_BRHA_TWO,20.15106416666667,0.0,72.00673549999995,20.15106416666667,0.0,72.00673549999995,142,142,True
2026-07-10 00:00:11,T-V-MNSP1,reverse,Q-X_BRHA_TWO,-28.073334166666655,-106.40182341666669,-3.9669183333332967,-28.073334166666655,-106.40182341666669,-3.9669183333332967,142,142,True
2026-07-10 00:00:11,T-V-MNSP1,forward,S-TBSE,-18.48695083333331,-47.888058958333325,0.0,-18.48695083333331,-47.888058958333325,0.0,979,979,True
2026-07-10 00:00:11,T-V-MNSP1,reverse,S-TBSE,4.237788333333299,-0.004999999999999787,36.95076666666671,4.237788333333299,-0.004999999999999787,36.95076666666671,979,979,True
2026-07-10 00:00:11,T-V-MNSP1,forward,V-CRML,8.255587499999997,-4.466666666666669,53.97404666666668,8.255587499999997,-4.466666666666669,53.97404666666668,184,184,True
2026-07-10 00:00:11,T-V-MNSP1,reverse,V-CRML,-27.657879166666646,-61.490300250000004,2.9878316666666365,-27.657879166666646,-61.490300250000004,2.9878316666666365,184,184,True
2026-07-10 00:00:11,T-V-MNSP1,forward,V-DDMS,2.2254549999999824,-18.313330041666685,51.6999983333333,2.2254549999999824,-18.313330041666685,51.6999983333333,345,345,True
2026-07-10 00:00:11,T-V-MNSP1,reverse,V-DDMS,-28.660833333333358,-71.13627920833333,6.449426666666739,-28.660833333333358,-71.13627920833333,6.449426666666739,345,345,True
2026-07-10 00:00:11,T-V-MNSP1,forward,V-KG_WE_RC,18.268147500000026,-18.18759666666668,79.22864666666666,18.268147500000026,-18.18759666666668,79.22864666666666,156,156,True
2026-07-10 00:00:11,T-V-MNSP1,reverse,V-KG_WE_RC,-24.237416666666633,-110.93578500000001,22.699420000000032,-24.237416666666633,-110.93578500000001,22.699420000000032,156,156,True
2026-07-10 00:00:11,T-V-MNSP1,forward,V-MLSY_NOEMTT_R,0.7751799999999918,-8.146548333333328,20.83333333333333,0.7751799999999918,-8.146548333333328,20.83333333333333,1523,1523,True
2026-07-10 00:00:11,T-V-MNSP1,reverse,V-MLSY_NOEMTT_R,-5.4992599999999925,-31.001063333333377,3.408374999999978,-5.4992599999999925,-31.001063333333377,3.408374999999978,1523,1523,True
