ic,name,direction,level,key,families,layer,GENCONSETID,tier,n_units,treated_hours,own_treated,own_control,own_diff,own_ci_lo,own_ci_hi,treated_coverage,any_treated,any_control,any_diff,any_ci_lo,any_ci_hi,class_own_set_treated,class_own_set_control,class_other_outage_set_treated,class_other_outage_set_control,class_system_normal_other_treated,class_system_normal_other_control,class_fcas_treated,class_fcas_control,class_ramp_discretionary_treated,class_ramp_discretionary_control,top1_treated,top1_treated_share,top1_control_share,top1_control,top1_control_share_c,top1_control_share_t
N-Q-MNSP1,Directlink,reverse,K2,N-LDTM_82,N-LDTM_82,near,N-LDTM_82,supported,2459,1229.5,0.12450860783516333,0.0,0.12450860783516333,0.09095028624019218,0.16179697710733223,1.0,0.19703131354209028,0.16906149744702004,0.027969816095070262,-0.012768541404327488,0.06652188796235729,0.16246441642944257,0.0,0.026704622475260946,0.010559848176765625,0.27185847905652594,0.3251027969816085,0.009760065067100447,2.7111291853056796e-05,0.0028466856445709637,0.003361800189779043,N>>NIL_964_88_S,0.11996746644977563,0.1267735303420534,N>>NIL_964_88_S,0.1267735303420534,0.11996746644977563
N-Q-MNSP1,Directlink,forward,K2,N-LDTW_84,N-LDTW_84,near,N-LDTW_84,supported,437,218.5,0.07360793287566743,0.0007627765064836002,0.07284515636918382,0.0082502145002145,0.1696896745707586,1.0,0.11746758199847443,0.02520976353928299,0.09225781845919147,0.030108224393466446,0.18314512653656292,0.14492753623188404,0.0007627765064836002,0.033562166285278416,0.01885964912280702,0.004195270785659801,0.00015255530129672007,0.0,0.0,0.012585812356979406,0.018421052631578946,F_Q++LDTW_L6,0.05568268497330282,0.0,N^^Q_ARTW_B1,0.007977370963640987,0.03279938977879482
N-Q-MNSP1,Directlink,reverse,K2,N-LDTW_84,N-LDTW_84,near,N-LDTW_84,supported,437,218.5,0.0,0.0,0.0,0.0,0.0,1.0,0.028985507246376812,0.057932875667429454,-0.028947368421052635,-0.0700549473724312,0.010980165167729173,0.0,0.0,0.0,0.0,0.04805491990846682,0.10579710144927537,0.003051106025934401,0.0010678871090770404,0.0,0.018103229087210782,N>>NIL_964_84_S,0.024408848207475208,0.02890287312484109,N>>NIL_964_88_S,0.03894609712687517,0.023264683447749807
N-Q-MNSP1,Directlink,forward,K2,N-TWUL_85,N-TWUL_85,near,N-TWUL_85,supported,605,302.5,0.10132231404958676,0.008117539026629934,0.09320477502295682,0.028484445783289822,0.18529195562364634,1.0,0.10986225895316805,0.04950413223140495,0.06035812672176307,-0.0070599365743538416,0.1576861917439736,0.1305234159779614,0.008117539026629936,0.0008264462809917355,0.02189164370982553,0.0011019283746556473,0.014921946740128561,0.0,0.0,0.015977961432506887,0.010964187327823692,N^^Q_ARTW_B1,0.06798898071625342,0.008117539026629936,N>>NIL_33_34,0.011891643709825532,0.0002754820936639118
N-Q-MNSP1,Directlink,reverse,K2,N-TWUL_85,N-TWUL_85,near,N-TWUL_85,supported,605,302.5,0.023140495867768594,0.0,0.023140495867768594,0.0,0.07056260831658744,1.0,0.049311294765840216,0.07483011937557393,-0.0255188246097337,-0.07228329830653021,0.02803436567546756,0.04104683195592286,0.0,0.004407713498622589,0.013236914600550964,0.029752066115702483,0.13750688705234154,0.0,0.0013360881542699723,0.007162534435261708,0.004132231404958678,F_Q++85_R6,0.020110192837465565,0.0,N>>NIL_964_84_S,0.05258034894398528,0.01184573002754821
N-Q-MNSP1,Directlink,forward,K2,N-X_10+76,N-X_10+76,near,N-X_10+76,unsupported,6,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Q>>NIL_MRTX5_MRTX4,0.0,0.0,Q>>NIL_MRTX5_MRTX4,0.0,0.0
N-Q-MNSP1,Directlink,reverse,K2,N-X_10+76,N-X_10+76,near,N-X_10+76,unsupported,6,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.36111111111111116,-0.36111111111111116,-0.36111111111111116,-0.36111111111111116,0.0,0.0,0.0,0.0,0.0,0.7944444444444444,0.0,0.0,0.0,0.0,N>>NIL_964_88_S,0.0,0.33888888888888885,N>>NIL_964_88_S,0.33888888888888885,0.0
N-Q-MNSP1,Directlink,forward,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,near,N-X_4+17_WG_CLOSE,unsupported,72,36.0,0.0,0.0,0.0,0.0,0.0,1.0,0.041666666666666664,0.06905864197530863,-0.027391975308641972,-0.16666666666666666,0.04112554112554113,0.0,0.0,0.0,0.01890432098765432,0.0,0.042438271604938266,0.0,0.0,0.07638888888888888,0.046296296296296294,#R031940_002_RAMP_F,0.023148148148148147,0.0,N>N-BAMB_132_OPEN_A,0.042438271604938266,0.0
N-Q-MNSP1,Directlink,reverse,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,near,N-X_4+17_WG_CLOSE,unsupported,72,36.0,0.041666666666666664,0.08371913580246912,-0.04205246913580247,-0.06862745098039215,0.0,1.0,0.5069444444444444,0.26493055555555556,0.2420138888888889,0.09137931034482757,0.396736111111109,0.04166666666666666,0.08371913580246913,0.027777777777777776,0.011574074074074073,1.1944444444444446,0.4263117283950617,0.0,0.033950617283950615,0.032407407407407406,0.0,N>>NIL_964_88_S,0.3148148148148149,0.09062500000000002,N>>NIL_966/1,0.12411265432098764,0.2222222222222223
N-Q-MNSP1,Directlink,forward,K2,N-X_96T+9UG+9U2,N-X_96T+9UG+9U2,near,N-X_96T+9UG+9U2,indicative,36,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1247685185185185,-0.1247685185185185,-0.2914141414141414,-0.02953216374269006,0.0,0.0,0.0,0.02800925925925926,0.0,0.08950617283950615,0.0,0.0,0.0,0.02191358024691358,N>N-BAMB_132_OPEN_A,0.0,0.08487654320987653,N>N-BAMB_132_OPEN_A,0.08487654320987653,0.0
