ic,name,direction,GENCONSETID,effect_capacity,ci_lo_capacity,ci_hi_capacity,tier,episodes,treated_hours,relation,ci_excludes_zero
NSW1-QLD1,QNI,reverse,N-WGWA_X5,12.77715999999998,-17.056101666666734,159.4201783333333,unsupported,2,281.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,N-WNMR_991,-77.12284166666677,-521.3139583333333,331.82217999999995,indicative,4,63.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-WNMR_991,-162.14834666666667,-338.32008412499994,193.26320666666663,indicative,4,63.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,N-X_03+4_WG_CLOSE,-6.273728333333338,-38.55115837499998,4.691223333333255,unsupported,2,125.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-X_03+4_WG_CLOSE,21.422855000000027,-3.413738333333413,134.25865999999996,unsupported,2,125.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,N-X_051_X5,-71.0727016666666,-71.0727016666666,-71.0727016666666,unsupported,2,19.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,N-X_051_X5,25.14497833333337,25.14497833333337,25.14497833333337,unsupported,2,19.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,N-X_11+14,128.719945,58.520840000000135,153.63552416666676,indicative,3,17.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,N-X_11+14,25.412232499999845,-36.46035666666694,45.8897783333332,indicative,3,17.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,N-X_2_5,85.13781666666671,58.14329833333318,126.27439000000004,unsupported,2,58.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,N-X_2_5,-102.90497333333337,-235.5610650000001,89.24574333333328,unsupported,2,58.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,N-X_3L+07_WG_CLOSE,43.87343499999997,-3.0501650000001064,67.5704566666667,unsupported,2,56.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-X_3L+07_WG_CLOSE,-76.6837233333332,-149.9624533333332,48.9864675,unsupported,2,56.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,N-X_3L+2_WG_CLOSE,-38.6643183333332,-138.2290099999999,226.05091499999992,indicative,3,38.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-X_3L+2_WG_CLOSE,33.26279666666676,-152.31200666666666,42.151935000000094,indicative,3,38.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,N-X_4+07_WG_CLOSE,28.707779166666796,0.0,70.85031333333336,indicative,4,139.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-X_4+07_WG_CLOSE,-65.57054833333336,-102.64705962499993,-9.87801833333333,indicative,4,139.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,N-X_5+07_WG_CLOSE,-122.05112500000007,-155.09409333333343,-63.623343333333324,unsupported,2,33.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,N-X_5+07_WG_CLOSE,181.33750416666672,138.21411333333333,182.31656666666674,unsupported,2,33.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,N-X_61_76,-22.193414999999845,-57.98893666666663,-12.926940000000059,unsupported,2,17.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,N-X_61_76,39.845939999999985,37.59919666666667,39.845939999999985,unsupported,2,17.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,N-X_96T+9UG+9U2,69.97624916666655,-139.799535,118.27633416666674,indicative,4,18.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-X_96T+9UG+9U2,111.31891166666674,11.435576666666634,725.1500016666666,indicative,4,18.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,N-X_9U6_9G2,8.806856666666704,-150.31829500000003,74.90632666666664,supported,5,39.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-X_9U6_9G2,35.061950000000024,18.773955083333274,101.91761333333329,supported,5,39.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,N-X_ARKK_CH_CB892A,16.02654916666667,-9.490371291666658,58.18409416666666,supported,14,114.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-X_ARKK_CH_CB892A,66.91655499999999,27.614591208333305,138.24243,supported,14,114.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,N-X_BABU_BADP_MNYS,4.513364999999997,-53.12874333333333,28.052329999999998,unsupported,2,8.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,N-X_BABU_BADP_MNYS,464.5606058333333,82.39099999999996,545.49197,unsupported,2,8.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,N-X_LTYS_MNYS,-74.37850000000003,-148.41112166666665,-28.667346666666617,unsupported,2,48.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,N-X_LTYS_MNYS,86.18949999999995,30.27274166666666,146.85294166666677,unsupported,2,48.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,Q-GBMU_835_836,-6.914040000000114,-31.203409999999995,13.588346416666665,supported,17,2297.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,Q-GBMU_835_836,-14.94643833333339,-42.853989708333366,9.736785208333462,unsupported,17,2297.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,Q-X_BRTX1+BRHA,-51.57695250000006,-53.62527333333344,-53.62527333333344,unsupported,1,8.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,Q-X_BRTX1+BRHA,-328.2284525,-346.4934016666667,-346.4934016666667,unsupported,1,8.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-BGDV,16.924694999999815,-63.82571750000011,146.7577366666666,supported,5,191.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-BGDV,25.969461666666575,0.3393553333333017,133.244195,supported,5,191.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-BGRH,105.0467216666666,51.35568972916656,182.98628066666666,unsupported,1,1538.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-BGRH,81.67885166666673,27.96516349999999,137.1101633333335,unsupported,1,1538.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-BRBG,-67.1753558333333,-121.54475599999999,-41.406208333333325,indicative,3,297.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-BRBG,7.136002500000046,-39.67460643749988,78.47062499999993,indicative,3,297.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-BRTW,-872.12817,-941.9354866666666,5.744454999999988,unsupported,2,7.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-BRTW,-55.72701083333331,-109.23130833333329,-2.2227133333333313,unsupported,2,7.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-BWMP,3.4876450000000148,-101.61802666666665,143.73252666666664,unsupported,2,21.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-BWMP,1.1834024999999997,-26.539864999999992,181.35202999999998,unsupported,2,21.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-DVLK,86.57160000000002,85.91402333333335,85.91402333333335,unsupported,1,11.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-DVLK,-96.85373583333333,-124.40636166666667,-124.40636166666667,unsupported,1,11.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-KHKN,6.839240000000018,-22.23324333333335,23.637377625000042,indicative,4,94.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-KHKN,0.08082666666655314,-54.53465362500009,72.71546166666667,indicative,4,94.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-KHTB2,-30.3998925,-54.08154499999999,21.84286499999999,unsupported,2,61.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-KHTB2,36.92287583333331,-41.990431666666666,137.28588333333335,unsupported,2,61.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-KNPW,-47.14981083333331,-115.9931925,12.652416666666682,supported,7,133.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-KNPW,59.82432166666666,-17.589390000000094,124.54166220833325,supported,7,133.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-KNPW_BC-2CP,-82.00322666666666,-150.57434333333327,-40.1015,unsupported,2,59.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-KNPW_BC-2CP,115.55923583333316,31.049171666666723,292.6812458333334,unsupported,2,59.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-MKRB,-32.873006666666654,-88.948015,1.5003300000000053,indicative,3,74.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-MKRB,26.258240000000114,-71.74119833333339,79.09250833333329,indicative,3,74.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-MOTB,15.257278750000069,-32.688645208333426,39.53994916666659,indicative,3,98.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-MOTB,-14.489369999999951,-48.31348999999989,21.05188333333342,indicative,3,98.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-MWPS2-MWPS3,-21.483320833333323,-62.53612666666669,9.647351666666623,indicative,3,735.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-MWPS2-MWPS3,34.039303333333294,7.921450500000041,57.96977916666674,indicative,3,735.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-PA_VC1,39.931961666666666,8.745698020833343,89.97789237499995,supported,21,569.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-PA_VC1,10.556185000000028,-28.216373708333254,52.86577000000011,supported,21,569.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-RBTU,-103.82504250000004,-134.548785,-73.04983666666665,supported,13,339.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-RBTU,47.187836666666726,7.326874999999973,96.91563066666671,supported,13,339.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-SECB6611_10,-1.7950166666666973,-20.182964999999996,16.642371666666747,supported,38,1434.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-SECB6611_10,5.818520833333423,-9.00851083333331,21.466184999999996,supported,38,1434.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-SE_1CP,25.522895000000062,-47.32677566666665,74.18348958333343,supported,20,307.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-SE_1CP,39.71498999999994,5.513473333333309,98.01152920833322,supported,20,307.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-SE_VC1,-0.6813883333333592,-15.528826541666668,16.519348833333297,supported,14,850.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-SE_VC1,-6.049860000000081,-32.31969808333324,18.57988750000004,supported,14,850.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TB132_E_BUS,33.225750000000005,-19.363928333333334,221.10051333333342,indicative,3,49.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-TB132_E_BUS,189.4488783333333,-178.47150166666677,325.6666369166665,indicative,3,49.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TB275_E_BUS,21.223235000000003,-9.327943875000006,99.72582,supported,6,99.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-TB275_E_BUS,37.63912499999992,-114.22340666666673,255.71134666666666,supported,6,99.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TB275_W_BUS,16.109363333333363,-10.028488749999992,54.31282733333337,supported,31,635.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-TB275_W_BUS,2.48748333333333,-26.052515208333183,28.879609416666852,unsupported,31,635.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TB275_W_BUS_BC-2CP,123.44193124999998,16.557278291666616,199.3247550000001,supported,5,85.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-TB275_W_BUS_BC-2CP,-34.48781500000001,-64.0111741666667,18.241276666666636,supported,5,85.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TBCP1,53.56974833333331,13.57732,112.89757933333333,unsupported,11,2295.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-TBCP1,23.620702499999993,-6.633976500000001,55.93641533333333,unsupported,11,2295.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TBSE,54.85781166666666,26.313298333333307,89.7936483333333,unsupported,48,1023.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-TBSE,-51.81028666666657,-68.11950024999993,-33.97436833333336,supported,48,1023.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-TBTU,20.561733333333393,-9.063350916666664,77.23183524999992,supported,22,1285.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-TBTU,55.127346666666654,28.753434083333286,96.26723341666658,supported,22,1285.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-TBTX4,-74.374585,-116.58400833333337,-34.48797166666668,unsupported,2,119.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-TBTX4,-15.776293333333339,-123.53100008333334,15.533455000000004,unsupported,2,119.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TB_CB6536,-1.9073541666666642,-18.80618666666666,28.758707562499936,unsupported,24,187.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-TB_CB6536,16.43251250000003,-23.872418333333165,68.14272499999993,supported,24,187.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TB_CB6596,-14.177662916666662,-54.62183333333326,8.723074166666635,unsupported,13,438.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-TB_CB6596,-20.422671666666645,-60.43848366666674,43.766504999999995,supported,13,438.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-TPRS,-23.58065666666667,-91.51852560416668,18.81996666666666,indicative,4,481.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-TPRS,-41.419309999999996,-92.38901999999985,9.831074624999973,indicative,4,481.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-WE_MWP4,55.96803666666665,12.538277499999936,105.26702818749996,unsupported,5,1168.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-WE_MWP4,27.389160833333563,8.571682250000055,44.09671666666668,supported,5,1168.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-X_BDBU+SECB6611_10,17.792541666666693,-59.49485418749997,84.66224666666668,indicative,3,153.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-X_BDBU+SECB6611_10,20.63783250000006,-9.95470333333327,94.552737583333,indicative,3,153.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-X_BGBW+BGDV+BGTX,-29.265629999999987,-55.32703666666667,10.649758458333293,indicative,3,453.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-X_BGBW+BGDV+BGTX,32.993445000000065,6.489303333333282,52.715325666666615,indicative,3,453.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-X_BGRH+BRTX3,188.1274775,39.42628666666667,289.5660283333333,unsupported,2,22.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-X_BGRH+BRTX3,28.534771666666643,13.784961666666675,128.1326933333333,unsupported,2,22.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-X_BGRH+RBTX,-30.338026666666664,-429.5360083333333,82.01403916666675,indicative,3,81.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-X_BGRH+RBTX,0.0,-54.55580333333319,21.069504999999992,indicative,3,81.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-X_BRMN_RBTU,-76.70550166666658,-109.60637,-48.773477625000005,supported,5,356.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-X_BRMN_RBTU,53.92338833333332,18.264879375000156,105.69151500000004,supported,5,356.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-X_BRMN_WEWT,9.447950833333266,-3.3551049999999805,47.69457,unsupported,2,74.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-X_BRMN_WEWT,17.46630833333336,-32.324583333333294,60.7673616666666,unsupported,2,74.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-X_BWMP+MPPA,392.2177016666667,234.6744739583334,469.3017583333333,indicative,3,181.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-X_BWMP+MPPA,221.4653475,49.04275166666662,314.9334816666667,indicative,3,181.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-X_CNLK_CNRB,5.747313333333409,-83.56908229166676,338.9028208333333,indicative,3,60.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-X_CNLK_CNRB,167.89565499999998,49.78867500000001,203.44694833333313,indicative,3,60.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-X_KNPW+CB36_BC-2CP,-75.46393833333332,-155.09409333333343,3.4803850000000693,indicative,6,23.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-X_KNPW+CB36_BC-2CP,66.25589333333332,31.049171666666723,138.21411333333333,indicative,6,23.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-X_MGTI+PATI,-63.570809999999994,-358.828888375,0.0,unsupported,19,112.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,S-X_MGTI+PATI,-145.85736208333333,-376.59101666666663,4.183694999999943,supported,19,112.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-X_PA6510+BWPA,-271.4061916666667,-303.0954033333333,-303.0954033333333,unsupported,1,4.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-X_PA6510+BWPA,4.825874999999996,-30.389445000000023,-30.389445000000023,unsupported,1,4.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,S-X_TBSE+BDBU,73.0815366666667,34.98521499999998,87.03483666666662,indicative,3,15.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-X_TBSE+BDBU,-37.1213033333334,-74.0717033333334,25.93857,indicative,3,15.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,S-X_TBTU+BDBU,205.7408716666667,13.368688333333353,221.10051333333342,indicative,4,16.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,S-X_TBTU+BDBU,-176.23386500000004,-207.88559166666687,17.764028333333272,indicative,4,16.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-ARCW,-200.4521258333333,-374.5326441666666,-91.01304499999992,supported,5,29.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-ARCW,79.17706499999986,21.069504999999992,107.25200333333333,supported,5,29.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-AR_WB_BA,0.0,-41.11740666666668,24.333364166666684,supported,16,129.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-AR_WB_BA,-30.95856583333328,-140.11590918749997,24.81107849999999,supported,16,129.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-BAML1_15M,6.623158333333379,-34.02671666666669,59.43496750000003,supported,11,108.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-BAML1_15M,43.766504999999995,-18.5922403749999,113.14456833333327,unsupported,11,108.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-BAML2_15M,-60.52887083333334,-225.32707166666663,115.56186083333341,indicative,3,68.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-BAML2_15M,18.58508375000008,-67.35670416666653,72.69451008333323,indicative,3,68.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-BEKG,-26.949658333333332,-26.949658333333332,-26.949658333333332,unsupported,1,8.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-BEKG,-48.12682166666667,-48.12682166666667,-48.12682166666667,unsupported,1,8.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-BESH,72.87245249999998,66.54700666666662,66.54700666666662,unsupported,1,12.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-BESH,13.869795833333342,11.435576666666634,11.435576666666634,unsupported,1,12.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-BUCW,-39.148088333333305,-91.01304499999992,-91.01304499999992,unsupported,1,10.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-BUCW,79.17706499999986,72.39878166666654,72.39878166666654,unsupported,1,10.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-BUHO,-126.20912333333325,-352.6413933333334,-81.2473725000001,unsupported,2,21.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-BUHO,105.01929416666673,72.0,122.07809166666675,unsupported,2,21.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-CPRC,0.06594666666671856,0.06594666666671856,0.06594666666671856,unsupported,1,10.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-CPRC,-24.34954499999992,-24.34954499999992,-24.34954499999992,unsupported,1,10.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-CRGP,57.646319999999974,-48.424252916666674,191.92012866666656,indicative,3,162.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-CRGP,-45.57828416666666,-87.27980087500002,-7.227311666666765,indicative,3,162.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-CRML,-29.171816666666643,-98.59483666666667,21.24974166666675,supported,12,150.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-CRML,61.18707499999982,28.965963333333264,105.38242333333324,supported,12,150.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-CRML1,109.09035166666672,73.01216333333332,137.14858333333325,unsupported,2,21.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-CRML1,57.06264749999991,28.81620333333342,91.11337833333334,unsupported,2,21.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-CRMO,43.898186666666675,-20.02453137499994,94.93967666666663,indicative,4,37.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-CRMO,-32.430843333333314,-91.3916099999999,-14.570753333333414,indicative,4,37.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-CWHO,-57.631169999999884,-145.250535,-51.45879000000002,unsupported,2,20.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-CWHO,101.977665,67.04281333333324,108.0537608333334,unsupported,2,20.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-DDMS,-14.701954166666724,-62.234669916666626,18.62782833333334,unsupported,9,199.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-DDMS,-6.029309166666707,-75.08866499999999,40.89089197916658,supported,9,199.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-DDSM,-28.096721666666667,-177.17852,44.196515833333365,supported,8,99.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-DDSM,1.9299983333332875,-42.34627916666659,57.5,supported,8,99.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-DDWO_63,5.931285833333391,-137.28619333333333,43.77476249999998,indicative,3,30.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-DDWO_63,-47.337900000000005,-78.01482833333336,-12.826016666666675,indicative,3,30.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-DDWO_RADIAL,5.292608333333419,-137.28619333333333,43.77476249999998,indicative,3,31.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-DDWO_RADIAL,-48.58477500000001,-98.44330333333323,-12.826016666666675,indicative,3,31.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-DDWO_X5,9.47398000000004,-137.28619333333333,31.556110000000018,unsupported,2,21.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-DDWO_X5,-30.406402499999956,-92.33075666666662,-12.826016666666675,unsupported,2,21.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-HGMO,-49.42918083333325,-50.71758166666655,-50.71758166666655,unsupported,1,6.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-HGMO,49.912874166666654,-3.7696016666665173,-3.7696016666665173,unsupported,1,6.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-HGTR,132.85776083333332,122.89178000000004,122.89178000000004,unsupported,1,12.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-HGTR,56.09826583333336,53.00420500000007,53.00420500000007,unsupported,1,12.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-HOMR,7.2521299999999655,-99.05099999999993,640.1894166666666,indicative,3,43.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-HOMR,241.02464083333348,90.21099000000004,696.7851583333334,indicative,3,43.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-HYMO,-11.968863333333275,-83.37040166666671,126.09956499999998,unsupported,7,67.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-HYMO,-2.045174999999972,-78.13506833333338,90.21183297916669,supported,7,67.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-HYTR,-159.41554166666668,-424.4628275000001,-66.31093166666665,indicative,3,18.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-HYTR,-31.373249999999985,-75.13762500000007,53.280854999999974,indicative,3,18.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-KG_WE_RC,-60.80415999999997,-111.2815325,52.762011666666695,supported,7,78.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-KG_WE_RC,123.05805333333336,-20.104849999999942,251.8103466666667,supported,7,78.0,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-KMRC,0.0,-33.55186241666673,20.415590000000066,supported,20,174.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-KMRC,27.23917833333337,-19.95335,82.08862166666665,supported,20,174.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-KOWE,15.819358333333327,-20.082606666666667,135.68898166666668,unsupported,2,271.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-KOWE,192.68158083333338,56.08077345833333,412.169863125,unsupported,2,271.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-KO_WE_RC,-7.881111666666584,-7.881111666666584,-7.881111666666584,unsupported,1,11.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-KO_WE_RC,56.84676000000013,56.84676000000013,56.84676000000013,unsupported,1,11.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-MLSY_NOEMTT_P,7.326304999999962,7.326304999999962,7.326304999999962,unsupported,2,6.5,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-MLSY_NOEMTT_P,-156.42220999999995,-156.42220999999995,-156.42220999999995,unsupported,2,6.5,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-MLSY_NOEMTT_R,-24.0460516666667,-55.20011816666663,2.1798333333334767,unsupported,11,861.0,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-MLSY_NOEMTT_R,-37.96897666666666,-86.01767333333328,-6.497326666666595,unsupported,11,861.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-MOTR,-85.03637,-92.54611666666666,-92.54611666666666,unsupported,1,11.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-MOTR,-282.6657245833334,-304.8649333333334,-304.8649333333334,unsupported,1,11.0,not relevant (spillover),True
NSW1-QLD1,QNI,forward,V-MRKM,-12.624933333333388,-33.44030666666674,1.0241233333332502,supported,11,97.5,not relevant (spillover),False
NSW1-QLD1,QNI,reverse,V-MRKM,2.604433333333418,-53.345614999999725,52.83221666666668,unsupported,11,97.5,not relevant (spillover),False
NSW1-QLD1,QNI,forward,V-RCTS_BUS2,39.75639083333337,15.777039999999943,173.83997,indicative,4,49.0,not relevant (spillover),True
NSW1-QLD1,QNI,reverse,V-RCTS_BUS2,145.3438041666666,-155.9226533333333,378.0161033333334,indicative,4,49.0,not relevant (spillover),False
