ic,name,direction,constraint,DUID,contribution_rows,active_intervals,total_abs_impact,p95_abs_impact,total_tightening,p95_tightening,total_relief,contraction_rows,forced_rows,sensitivity_median,sensitivity_max_abs,mean_abs_impact,mean_tightening,tightening_rank,impact_rank,relief_rank,season_blocks
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,LIMBESS1,4190,4190,7485.631049362607,6.586402266288952,3976.8428817280455,0.0,3508.788167634561,204,3690,0.6586402266288952,0.6586402266288952,1.7865467898240113,0.9491271794100348,33.0,34.0,35.0,4
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,LIMOSF11,11575,11575,195820.89950833115,96.80813923512748,93995.75355659403,56.30583569405099,101825.1459517371,578,8737,0.6586402266288952,0.6589673913043478,16.917572311734872,8.120583460612876,5.0,1.0,1.0,8
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,LIMOSF21,11575,11575,29839.54328164651,14.559341005665722,14422.501281428127,8.608533144475922,15417.042000218386,578,8737,0.6586402266288952,0.6589673913043478,2.5779303051098497,1.2460044303609612,19.0,18.0,16.0,8
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,MOKOSF1,7157,7157,3918.413653860292,3.0019691358024687,1914.0139424348067,1.8907830246913577,2004.3997114254855,393,5759,-0.10493827160493827,0.11388101983002834,0.5474938736705731,0.267432435718151,38.0,38.0,38.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,MUWAWF1,11575,11575,42752.75455566703,21.25486402266289,19601.536612550866,9.863437500000003,23151.217943116168,578,8737,0.43621399176954734,0.4521739130434782,3.6935425102088146,1.6934372883413276,13.0,12.0,13.0,8
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,MUWAWF2,11575,11575,42299.81696969006,18.68476395061728,18529.82439771407,9.19233744855967,23769.992571975992,578,8737,0.43621399176954734,0.4521739130434782,3.6544118332345623,1.6008487600616907,15.0,13.0,12.0,8
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,NUMURSF1,8856,8856,19288.88856030126,11.30661179698217,9363.440164805332,6.713923182441701,9925.448395495927,471,6325,-0.15896739130434784,0.1784702549575071,2.1780587805218223,1.0572990249328513,21.0,21.0,21.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,RESS1,7356,7356,8541.02406330939,7.334903559782608,4707.527872901625,5.592592592592593,3833.496190407767,417,5944,0.1242798353909465,0.12432065217391304,1.161096256567345,0.6399575683661807,31.0,32.0,33.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,RESS1G,1697,1697,407.4844094791538,0.0,367.9084520195264,0.0,39.57595745962733,77,564,0.12432065217391304,0.12432065217391304,0.2401204534349757,0.21679932352358658,39.0,40.0,42.0,1
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,RESS1L,1697,1697,716.0456857944876,3.6559006211180125,316.35282946863356,0.820321949068323,399.69285632585405,77,564,-0.12432065217391304,0.12432065217391304,0.4219479586296332,0.18641887417126315,40.0,39.0,39.0,1
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,RIVNB2,8856,8856,14054.474008269573,8.078189300411523,6911.785771640774,6.96195652173913,7142.6882366288,471,6325,0.1242798353909465,0.12432065217391304,1.5870002267693737,0.7804636146839176,25.0,23.0,22.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,STWF1,11575,11575,96947.21710124523,33.642800543478266,37464.45209993226,15.8277580736544,59482.76500131297,578,8737,0.925925925925926,0.9266304347826088,8.37556951198663,3.236669727855919,9.0,9.0,7.0,8
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,SUNRSF1,11575,11575,140733.15389610233,52.840618206521725,71077.5248701133,39.206402549575074,69655.62902598905,578,8737,0.6586402266288952,0.6589673913043478,12.158371826877092,6.14060690022577,6.0,6.0,6.0,8
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,WEMENSF1,11575,11575,170722.76188038418,59.47765699716715,96053.64654504189,47.47333087818697,74669.11533534229,578,8737,1.3717421124828533,1.3937677053824362,14.749266685130383,8.298371191796276,2.0,4.0,4.0,8
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,WINTSF1,7377,7377,10147.814974211327,5.992247282608695,5115.490030147448,3.755740740740741,5032.324944063878,418,5964,-0.10240120101986044,0.11388101983002834,1.3756018671833168,0.6934377158936489,29.0,29.0,29.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,WUNUSF1,7157,7157,9413.403067574041,8.043832861189802,4654.4662592126,5.069549592391304,4758.936808361443,393,5759,-0.16598079561042525,0.1784702549575071,1.31527219052313,0.6503376078262679,32.0,31.0,30.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_KGTS,YATSF1,11575,11575,110504.73825,48.341280000000005,61019.32626,31.076,49485.41199,578,8737,1.0,1.0,9.546845637149028,5.271648057019439,7.0,7.0,8.0,8
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,BANN1,3993,3993,15527.995786621586,19.895979807692306,5911.083722619888,10.510485576923077,9616.912064001699,136,592,0.8702928870292888,0.870307167235495,3.8888043542753783,1.4803615633909062,20.0,20.0,17.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,BHB1,3993,3993,7885.372005430486,18.846153846153847,4351.572486349612,4.711538461538462,3533.799519080874,136,592,0.9423076923076923,0.945392491467577,1.9747988994316268,1.089800272063514,21.0,21.0,22.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,BROKENH1,3993,3993,7509.369451809014,9.6994769874477,3323.928101154799,5.624139931740616,4185.441350654215,136,592,0.9423076923076923,0.945392491467577,1.8806334715274267,0.8324387931767591,23.0,22.0,21.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,BULBES1,3261,3261,2956.4950695695716,5.615384615384614,1510.3356351929638,5.053846153846153,1446.1594343766078,88,358,0.2807692307692307,0.28122866894197956,0.9066222231124108,0.4631510687497589,27.0,28.0,28.0,4
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,BULGANA1,3261,3261,4772.67238857246,6.496567615384612,2238.012298785114,3.9377884615384624,2534.6600897873454,88,358,0.2807692307692307,0.28122866894197956,1.463560990055952,0.686296319774644,25.0,25.0,26.0,4
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,COHUNSF1,3844,3844,935.4121303365712,1.5669615384615383,452.07316644972434,0.3330423076923077,483.3389638868469,135,561,0.5051194539249146,0.5062761506276151,0.24334342620618396,0.11760488201085441,30.0,31.0,31.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,CROWLWF1,356,356,658.8165608600683,6.625344982935153,441.1317209180888,6.600027645051197,217.68483994197953,5,13,0.2467576791808874,0.2467576791808874,1.8506083170226637,1.2391340475227213,31.0,32.0,32.0,2
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,CRWARP1,323,323,1482.5006621160412,40.10807918088738,343.5986744027304,0.0,1138.9019877133107,3,33,0.9556313993174063,0.9556313993174063,4.589785331628611,1.063772985766967,32.0,30.0,29.0,3
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,DUNDWF1,3993,3993,196611.52093543918,199.84353514644351,129391.25976701867,146.51027440273035,67220.26116842052,136,592,3.815384615384615,4.154811715481172,49.239048568855296,32.404522856753985,4.0,5.0,5.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,DUNDWF2,3993,3993,46144.075747913004,48.6241769874477,26712.26403987457,37.348848953974894,19431.811708038433,136,592,3.815384615384615,4.154811715481172,11.556242361110193,6.689773112916247,7.0,9.0,9.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,DUNDWF3,3993,3993,96292.6421535062,101.86351999999998,54621.32413584859,73.03867076923073,41671.318017657606,136,592,3.815384615384615,4.154811715481172,24.115362422616126,13.67926975603521,6.0,6.0,6.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,GANNB1,3844,3844,4495.240513715936,10.580769230769231,2448.5086676738542,5.542307692307692,2046.731846042081,135,561,0.5051194539249146,0.5062761506276151,1.1694174073142394,0.6369689562106801,24.0,26.0,27.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,GANNSF1,3844,3844,5026.213490710164,7.794575576923075,2200.760413757903,3.9856598846153846,2825.4530769522607,135,561,0.5051194539249146,0.5062761506276151,1.3075477343158595,0.5725183178350424,26.0,24.0,24.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,HD1WF1,3993,3993,223740.6591815322,337.5153846153846,126472.43555758851,299.19795221843003,97268.22362394366,136,592,3.792307692307692,4.129707112970712,56.03322293552021,31.673537580162414,5.0,4.0,3.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,KARSF1,3993,3993,18291.95055,25.599990000000005,7630.87958,14.614999999999995,10661.07097,136,592,1.0,1.0,4.581004395191585,1.9110642574505383,16.0,15.0,15.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,KERNGSP1,3621,3621,2233.573124867157,4.204596153846155,1270.900621315962,2.433576923076923,962.6725035511945,119,470,0.5038461538461538,0.5062761506276151,0.6168387530701896,0.35098056374370673,29.0,29.0,30.0,5
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,KESSB1,3410,3410,16205.404349957997,45.769230769230774,7163.870309892362,7.575378461538462,9041.534040065635,89,389,0.5392491467576792,0.5392491467576792,4.752317991190028,2.1008417331062645,17.0,19.0,19.0,5
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,KIAMSF1,3993,3993,29895.157180351533,44.065069230769225,12660.634537526405,21.721757230769224,17234.52264282513,136,592,0.823076923076923,0.8259385665529011,7.486891354959061,3.1707073722830965,12.0,12.0,10.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,KIATAWF1,3844,3844,7032.61388705002,12.48328846153846,3631.7177248840585,10.267183430962342,3400.8961621659614,135,561,0.40543933054393305,0.4061433447098976,1.8295041329474557,0.9447756828522524,22.0,23.0,23.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,LIMBESS1,505,505,33.61774744027304,0.0,0.0,0.0,33.61774744027304,6,44,0.6723549488054609,0.6723549488054609,0.06656979691143176,0.0,33.0,33.0,33.0,3
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,LIMOSF11,3993,3993,22957.171789575044,39.719515384615384,7971.02504947006,12.582876923076922,14986.146740104983,136,592,0.6694560669456068,0.6723549488054609,5.749354317449297,1.9962496993413625,15.0,14.0,12.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,LIMOSF21,3993,3993,4126.380282080013,7.035494560669457,1477.8756866559163,2.49077252559727,2648.504595424097,136,592,0.6694560669456068,0.6723549488054609,1.0334035266917136,0.3701166257590574,28.0,27.0,25.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,MACARTH1,3993,3993,376101.35615391907,367.04010878661086,235947.28480374214,282.9478692307692,140154.07135017694,136,592,3.792307692307692,4.129707112970712,94.19017183919837,59.0902291018638,2.0,2.0,1.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,MLB01,13,13,0.0,0.0,0.0,0.0,0.0,0,2,3.385665529010239,3.385665529010239,0.0,0.0,33.0,34.0,34.0,1
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,MORTLK11,3993,3993,47632.996129075604,3.815384615384615,26185.80928772131,0.0,21447.186841354294,136,592,3.815384615384615,4.154811715481172,11.929125001020687,6.5579286971503405,8.0,8.0,8.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,MORTLK12,3993,3993,17284.99006304154,0.0,8284.90612663577,0.0,9000.083936405768,136,592,3.815384615384615,4.154811715481172,4.328822955933268,2.0748575323405385,14.0,16.0,20.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,MUWAWF1,3844,3844,50466.28040571736,83.60133891213388,24642.11182479144,50.0,25824.16858092593,135,561,0.5017064846416383,0.502092050209205,13.128584913037816,6.410538976272487,9.0,7.0,7.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,MUWAWF2,3844,3844,34911.534330572205,56.56315,19129.97348040056,26.285045,15781.560850171649,135,561,0.5017064846416383,0.502092050209205,9.082084893489128,4.976579989698377,10.0,10.0,11.0,6
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,RYANCWF1,3993,3993,265374.5056097539,302.640409556314,181362.4048103998,253.28823076923072,84012.10079935407,136,592,3.792307692307692,4.129707112970712,66.4599312821823,45.42008635371896,3.0,3.0,4.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,STOCKYD1,3993,3993,380216.70741915365,370.74597269624564,244620.49482689257,302.6798076923077,135596.21259226112,136,592,3.846153846153846,4.184100418410042,95.22081327802496,61.26233278910407,1.0,1.0,2.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,STWF1,3993,3993,33385.566512162746,34.342309615384615,19062.086691135763,25.28444560669457,14323.479821026984,136,592,0.9423076923076923,0.945392491467577,8.36102341902398,4.773875955706427,11.0,11.0,14.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,SUNRSF1,3993,3993,23232.246632835573,38.815384615384616,8872.225817935658,14.601404076923076,14360.020814899915,136,592,0.6694560669456068,0.6723549488054609,5.818243584481737,2.2219448579853887,13.0,13.0,13.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,WEMENSF1,3993,3993,16637.367180832203,24.00818365384615,6927.832816666182,12.903800682593856,9709.53436416602,136,592,0.8702928870292888,0.870307167235495,4.166633403664464,1.734994444444323,19.0,17.0,16.0,7
V-S-MNSP1,Murraylink,lower,V^^V_NIL_SWVIC,YATSF1,3993,3993,16506.64821,21.863999999999997,7073.48908,13.471999999999998,9433.15913,136,592,1.0,1.0,4.133896371149511,1.7714723466065616,18.0,18.0,18.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,AGLHAL,3996,3996,6702.676790532544,0.0,3445.358927218935,0.0,3257.3178633136095,1047,1824,-1.0059171597633136,1.0059171597633136,1.6773465441773134,0.8622019337384723,30.0,31.0,26.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,BLUFF1,3996,3996,17014.14361940828,14.805147928994081,11512.544975325443,13.220094674556211,5501.598644082839,1047,1824,-0.8934911242603549,0.8934911242603549,4.257793698550621,2.8810172610924534,16.0,18.0,22.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,BNGSF1,1955,1955,13137.864062130178,29.255745798816566,4634.162065917159,14.98128639053255,8503.701996213018,540,890,-0.6745562130177515,0.6745562130177515,6.720135070143313,2.370415378985759,27.0,24.0,16.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,BNGSF2,1955,1955,13256.744887810652,31.89301775147929,4688.287039881657,15.90603550295858,8568.457847928994,540,890,-0.6745562130177515,0.6745562130177515,6.780943676629489,2.3981007876632514,26.0,23.0,15.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,CATHROCK,1955,1955,5887.519429704142,9.915976331360948,3104.462664852071,7.199538461538461,2783.056764852071,540,890,-0.6745562130177515,0.6745562130177515,3.011518889874241,1.5879604423795761,32.0,32.0,31.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,CGBESS01,95,95,0.0,0.0,0.0,0.0,0.0,26,43,-0.5011834319526627,0.5011834319526627,0.0,0.0,42.0,42.0,41.0,1
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,CLEMGPWF,1955,1955,5122.03960452071,9.280914792899408,3097.2467916923074,7.677012538461538,2024.7928128284022,540,890,-0.5011834319526627,0.5011834319526627,2.619969107171719,1.5842694586661419,33.0,34.0,34.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,CNUNDAWF,3996,3996,29735.31503639053,29.900473372781057,11844.905837278106,14.642455621301783,17890.409199112426,1047,1824,3.0473372781065087,3.0473372781065087,7.441270029126759,2.964190649969496,15.0,12.0,7.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,DALNTH1,1955,1955,1026.4557972781065,3.0177514792899407,566.7864781065089,1.8106508875739644,459.66931917159764,540,890,-0.6035502958579881,0.6035502958579881,0.5250413285310007,0.28991635708772834,35.0,35.0,36.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,GSWF1A,3996,3996,77660.7729514793,72.62641420118345,55762.70047704143,58.466975147929,21898.07247443787,1047,1824,-1.1893491124260356,1.1893491124260356,19.43462786573556,13.954629749009367,2.0,3.0,4.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,GSWF1B1,3996,3996,97118.57410988167,109.89228994082842,62209.492102721895,76.59552195266274,34909.08200715976,1047,1824,-1.1893491124260356,1.1893491124260356,24.30394747494536,15.567940966647122,1.0,2.0,3.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,HALLWF1,3996,3996,32257.11743964497,30.805207100591716,24181.017680473375,27.612426035502963,8076.099759171598,1047,1824,-1.0059171597633136,1.0059171597633136,8.072351711622865,6.051305725844188,7.0,9.0,18.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,HALLWF2,3996,3996,29914.53718650887,29.145869822485203,21439.912791834315,24.642248520710055,8474.624394674554,1047,1824,-1.1005917159763312,1.1005917159763312,7.486120417044262,5.365343541500079,8.0,11.0,17.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,HDWF1,3996,3996,24784.35139260355,20.340310650887574,16926.49197366864,18.413633136094663,7857.8594189349105,1047,1824,-0.9171597633136094,0.9171597633136094,6.202290138289176,4.235858852269429,13.0,16.0,20.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,HDWF2,3996,3996,28283.21454349112,23.981801775147925,19242.161102071004,21.34661834319526,9041.053441420117,1047,1824,-0.9171597633136094,0.9171597633136094,7.07788151739017,4.8153556311489,12.0,15.0,11.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,HDWF3,3996,3996,30249.093355917157,24.43772189349112,20688.980903846154,22.569100591715966,9560.112452071005,1047,1824,-0.9171597633136094,0.9171597633136094,7.569843182161451,5.177422648610149,10.0,10.0,10.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,HPR1,3996,3996,40867.950807396446,51.594143786982244,24283.2245612426,40.35502958579881,16584.726246153845,1047,1824,-0.9171597633136094,0.9171597633136094,10.227214916765877,6.076883023333984,6.0,5.0,8.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LADBROK1,3996,3996,16629.585242899408,2.798816568047337,7799.289918994083,-0.0,8830.295323905326,1047,1824,2.798816568047337,2.798816568047337,4.161557868593445,1.9517742540025231,23.0,19.0,12.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LADBROK2,3996,3996,17801.477728106507,5.597633136094674,9853.257433786981,-0.0,7948.220294319526,1047,1824,2.798816568047337,2.798816568047337,4.45482425628291,2.4657801385853304,20.0,17.0,19.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LBB1,3996,3996,35231.64665502958,73.1360946745562,15609.586615384615,36.5680473372781,19622.06003964497,1047,1824,3.0473372781065087,3.0473372781065087,8.816728392149544,3.9063029568029566,14.0,8.0,5.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LGAPBS1,1295,1295,0.0,0.0,0.0,0.0,0.0,305,683,-0.6745562130177515,0.6745562130177515,0.0,0.0,42.0,42.0,41.0,2
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LGAPWF1,1955,1955,11954.551219171597,33.72781065088758,9180.674860828403,29.27236686390533,2773.8763583431955,540,890,-0.6745562130177515,0.6745562130177515,6.114859958655549,4.695997371267725,21.0,26.0,32.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LGAPWF2,1955,1955,13372.663777633135,33.72781065088758,10143.226751005917,30.307810650887575,3229.437026627219,540,890,-0.6745562130177515,0.6745562130177515,6.840237226410811,5.188351279286914,18.0,22.0,27.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LKBONNY1,3996,3996,56944.87089881657,64.49994082840236,20788.784586094673,29.120355029585795,36156.08631272189,1047,1824,3.0473372781065087,3.0473372781065087,14.250468192897038,5.202398545068737,9.0,4.0,2.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LKBONNY2,3996,3996,112871.64835384615,137.26816094674555,38883.85118934911,52.99471893491124,73987.79716449704,1047,1824,3.0473372781065087,3.0473372781065087,28.246158246708244,9.730693490828106,3.0,1.0,1.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,LKBONNY3,3996,3996,29397.060232840235,32.24387573964497,10051.618608284023,13.045346153846152,19345.441624556213,1047,1824,3.0473372781065087,3.0473372781065087,7.356621679889948,2.515420072143149,19.0,13.0,6.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,MBPS2PV1,1955,1955,603.241422035503,1.6054224852071006,281.27542673964496,0.8491704142011834,321.96599529585797,540,890,0.4301775147928994,0.4301775147928994,0.3085633872304363,0.1438748985880537,40.0,40.0,40.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,MINTARO,1955,1955,94.68258071005917,0.0,94.68258071005917,0.0,0.0,540,890,-0.6272189349112426,0.6272189349112426,0.048430987575477834,0.048430987575477834,41.0,41.0,41.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,MTMILLAR,1955,1955,7739.481005680474,17.03499976331361,4946.032290887574,13.642899408284025,2793.4487147928994,540,890,-0.6745562130177515,0.6745562130177515,3.9588138136473012,2.529939790735332,25.0,28.0,30.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,MWPS1PV1,3996,3996,939.89522,1.3359999999999999,464.79539,0.716,475.09983,1047,1824,-1.0,1.0,0.235209014014014,0.11631516266266266,36.0,36.0,35.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,MWPS2PV1,3996,3996,841.78095,1.224,437.79542,0.699,403.98553,1047,1824,-1.0,1.0,0.21065589339339338,0.10955841341341341,37.0,37.0,38.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,MWPS3PV1,3996,3996,761.43189,1.19,397.01566,0.559,364.41623,1047,1824,-1.0,1.0,0.19054852102102102,0.09935326826826828,38.0,39.0,39.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,MWPS4PV1,3996,3996,781.7259876923076,1.1289230769230767,363.88936615384614,0.5603076923076924,417.8366215384615,1047,1824,-0.923076923076923,0.923076923076923,0.19562712404712404,0.09106340494340494,39.0,38.0,37.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,NBHWF1,3996,3996,36457.86199585799,35.51359171597632,27720.35633236686,32.55434911242603,8737.505663491123,1047,1824,-0.8934911242603549,0.8934911242603549,9.12358908805255,6.937026109200916,4.0,6.0,13.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,PAREPS1,1955,1955,7592.665883076923,20.236686390532544,3246.6713779881657,13.004931124260356,4345.994505088757,540,890,-0.6745562130177515,0.6745562130177515,3.8837165642337204,1.6607014721167088,31.0,29.0,24.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,PAREPW1,1955,1955,29299.41167076923,67.45562130177515,20668.652060591718,64.05734875739645,8630.759610177514,540,890,-0.6745562130177515,0.6745562130177515,14.986911340546921,10.572200542502157,11.0,14.0,14.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,POR01,1955,1955,0.0,0.0,0.0,0.0,0.0,540,890,-0.6745562130177515,0.6745562130177515,0.0,0.0,42.0,42.0,41.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,POR03,1955,1955,0.0,0.0,0.0,0.0,0.0,540,890,-0.6745562130177515,0.6745562130177515,0.0,0.0,42.0,42.0,41.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,SNOWTWN1,1955,1955,12334.499058414201,28.165680473372785,9126.112687005918,27.113523313609473,3208.386371408284,540,890,-0.5633136094674557,0.5633136094674557,6.309206679495755,4.668088330949319,22.0,25.0,28.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,SNUG1,3996,3996,0.0,0.0,0.0,-0.0,0.0,1047,1824,3.0473372781065087,3.0473372781065087,0.0,0.0,42.0,42.0,41.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,TB2B1,1955,1955,5856.484688816568,23.85207100591716,2324.9558891715974,8.224852071005916,3531.5287996449706,540,890,0.8224852071005917,0.8224852071005917,2.9956443421056616,1.1892357489368786,34.0,33.0,25.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,TB2SF1,1955,1955,14263.324146568048,40.846523550295856,7023.569887100592,20.315384615384616,7239.754259467455,540,890,0.8224852071005917,0.8224852071005917,7.295817977784168,3.592618868082144,24.0,21.0,21.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,TBSF1,1955,1955,7273.75217076923,16.928242485207093,4568.39441408284,13.23453544378698,2705.3577566863905,540,890,0.8224852071005917,0.8224852071005917,3.7205893456620105,2.3367746363595088,29.0,30.0,33.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,WATERLWF,1955,1955,15358.132376804733,25.428161183431957,10450.97829301775,22.893284023668635,4907.154083786982,540,890,-0.7278106508875739,0.7278106508875739,7.855822187623905,5.345768947835166,17.0,20.0,23.0,5
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,WGWF1,3996,3996,35701.23071005917,29.226213017751476,24607.31426301775,26.025490532544374,11093.91644704142,1047,1824,-0.9171597633136094,0.9171597633136094,8.934241919434227,6.1579865523067445,5.0,7.0,9.0,7
V-S-MNSP1,Murraylink,upper,I_6F_SN_150,WPWF,1955,1955,7753.3937424852065,15.909585798816568,4621.271516094675,12.683005917159763,3132.1222263905324,540,890,-0.6035502958579881,0.6035502958579881,3.9659303030614868,2.363821747363005,28.0,27.0,29.0,5
V-S-MNSP1,Murraylink,upper,S>>MW2MW3_NWRB1,MWPS1PV1,3868,3868,1042.65465,1.417,497.75348,0.8029999999999999,544.90117,53,17,-1.0,1.0,0.26955911323681486,0.12868497414684593,1.0,1.0,1.0,1
V-S-MNSP1,Murraylink,upper,S>>MW2MW3_NWRB1,MWPS2PV1,3868,3868,527.67337,0.771,255.09053,0.401,272.58284,53,17,-1.0,1.0,0.13642020941054808,0.06594894777662876,2.0,2.0,2.0,1
V-S-MNSP1,Murraylink,upper,S>>NIL_BWMP_RBTU,AGLHAL,4259,4259,9498.241520751446,12.416184971098268,5085.64225549133,0.0,4412.599265260116,171,571,-1.0346820809248556,1.0358796296296298,2.2301576709911823,1.194093039561242,25.0,26.0,26.0,2
V-S-MNSP1,Murraylink,upper,S>>NIL_BWMP_RBTU,ANGAST1,4259,4259,170.94243128323703,0.0,55.98809563005781,0.0,114.95433565317921,171,571,-0.26157407407407407,0.2624277456647399,0.04013675306016366,0.013145831328964032,41.0,41.0,40.0,2
V-S-MNSP1,Murraylink,upper,S>>NIL_BWMP_RBTU,BLUFF1,4259,4259,12112.931741895953,9.738034682080924,6198.989938751445,7.327620416184972,5913.941803144508,171,571,-0.9641618497109826,0.9652777777777778,2.8440788311565983,1.4555036249709896,24.0,24.0,24.0,2
V-S-MNSP1,Murraylink,upper,S>>NIL_BWMP_RBTU,BLYTHB1,4259,4259,166447.69355563007,156.53179190751447,106148.79855946822,156.53179190751447,60298.89499616186,171,571,-0.7826589595375724,0.7835648148148149,39.08140257234798,24.923408912765492,1.0,1.0,1.0,2
