ic,GENCONSETID,DUID,duid_region,dispatch_type,sensitivity,example_equation
V-S-MNSP1,N-LTUT_64_15M,STWF1,NSW1,GENERATOR,-3.430379746835443,N>>V_64_66_NIL_S
V-S-MNSP1,N-LTUT_64_15M,BHB1,NSW1,BIDIRECTIONAL,-3.430379746835443,N>>V_64_66_NIL_S
V-S-MNSP1,N-LTUT_64_15M,TUMUT3-4,SNOWY1,GENERATOR,-3.0949367088607596,N>>V_64_66_NIL_S
V-S-MNSP1,N-LTUT_64_15M,TUMUT3-3,SNOWY1,GENERATOR,-3.0949367088607596,N>>V_64_66_NIL_S
V-S-MNSP1,N-LTUT_64_15M,TUMUT3,NSW1,GENERATOR,3.0949367088607596,N>>V_64_66_NIL_S
V-S-MNSP1,N-LTUT_64_15M,SNOWYP,NSW1,LOAD,-3.0949367088607596,N>>V_64_66_NIL_S
V-S-MNSP1,N-LTUT_64_15M,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_LTUT_1
V-S-MNSP1,N-LTWG_63,WKIEWA1,VIC1,GENERATOR,1.0718113612004287,V::N_LTWG_V2
V-S-MNSP1,N-LTWG_63,MCKAY1,VIC1,GENERATOR,1.0718113612004287,V::N_LTWG_V2
V-S-MNSP1,N-LTWG_63,DARTM1,VIC1,GENERATOR,1.0718113612004287,V::N_LTWG_V2
V-S-MNSP1,N-LTWG_63,MURRAY,VIC1,GENERATOR,0.8910191725529768,V::N_LTWG_S1
V-S-MNSP1,N-LTWG_63,MACARTH1,VIC1,GENERATOR,0.42885973763874874,V::N_LTWG_S2
V-S-MNSP1,N-LTWG_63,OAKLAND1,VIC1,GENERATOR,0.42885973763874874,V::N_LTWG_S2
V-S-MNSP1,N-LTWG_63,HD1WF1,VIC1,GENERATOR,0.42885973763874874,V::N_LTWG_S2
V-S-MNSP1,N-LTWG_63,RYANCWF1,VIC1,GENERATOR,0.42885973763874874,V::N_LTWG_S2
V-S-MNSP1,N-LTWG_63,TRGBESS1,VIC1,BIDIRECTIONAL,0.42885973763874874,V::N_LTWG_S2
V-S-MNSP1,N-LTWG_63,SALTCRK1,VIC1,GENERATOR,0.42885973763874874,V::N_LTWG_S2
V-S-MNSP1,N-LTWG_RADIAL,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,JEMALNG1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,BOMENSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-LTWG_RADIAL,WSTWYSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,JEMALNG1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,BOMENSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-LTWG_X5,WSTWYSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-WGNA_994_C,HILLSTN1,NSW1,GENERATOR,3.3444816053511706,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,RESS1,NSW1,BIDIRECTIONAL,3.3444816053511706,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,RIVNB2,NSW1,BIDIRECTIONAL,3.3444816053511706,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,DPNTB1,NSW1,BIDIRECTIONAL,3.3444816053511706,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,COLEASF1,NSW1,GENERATOR,3.1839464882943145,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,LIMBESS1,NSW1,BIDIRECTIONAL,1.9464882943143813,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,LIMOSF21,NSW1,GENERATOR,1.9464882943143813,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,BHB1,NSW1,BIDIRECTIONAL,1.3043478260869565,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,YATSF1,VIC1,GENERATOR,1.0,N>>994_99F_63
V-S-MNSP1,N-WGNA_994_C,KARSF1,VIC1,GENERATOR,1.0,N>>994_99F_63
V-S-MNSP1,N-WGWA_63,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-WGWA_63,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_WGWA_63_1
V-S-MNSP1,N-WGWA_63,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_WGWA_63_1
V-S-MNSP1,N-WGWA_63,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63,WAGGNSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63,JEMALNG1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63,WSTWYSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_WGWA_63_1
V-S-MNSP1,N-WGWA_63_X5,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63_X5,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63_X5,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63_X5,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-WGWA_63_X5,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63_X5,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63_X5,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63_X5,FINLYSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63_X5,WYASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_63_X5,WAGGNSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_RADIAL,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_RADIAL,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_RADIAL,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_RADIAL,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-WGWA_RADIAL,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-WGWA_RADIAL,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-WGWA_RADIAL,WYASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-WGWA_RADIAL,JUNEESF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-WGWA_RADIAL,WAGGNSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-WGWA_RADIAL,BOMENSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_BADP_1
V-S-MNSP1,N-WGWA_X5,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_X5,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_X5,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_X5,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_BADP_1
V-S-MNSP1,N-WGWA_X5,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_X5,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_X5,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_X5,FINLYSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_X5,WYASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WGWA_X5,WAGGNSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_JNWG_1
V-S-MNSP1,N-WNMR_991,WSTWYSF1,NSW1,GENERATOR,7.4074074074074066,N>>991_990_051
V-S-MNSP1,N-WNMR_991,WAGGNSF1,NSW1,GENERATOR,7.4074074074074066,N>>991_990_051
V-S-MNSP1,N-WNMR_991,BOMENSF1,NSW1,GENERATOR,7.4074074074074066,N>>991_990_051
V-S-MNSP1,N-WNMR_991,SEBSF1,NSW1,GENERATOR,7.4074074074074066,N>>991_990_051
V-S-MNSP1,N-WNMR_991,JUNEESF1,NSW1,GENERATOR,7.4074074074074066,N>>991_990_051
V-S-MNSP1,N-WNMR_991,WYASF1,NSW1,GENERATOR,7.4074074074074066,N>>991_990_051
V-S-MNSP1,N-WNMR_991,URANQ11,NSW1,GENERATOR,6.785185185185185,N>>991_990_051
V-S-MNSP1,N-WNMR_991,URANQ12,NSW1,GENERATOR,6.785185185185185,N>>991_990_051
V-S-MNSP1,N-WNMR_991,URANQ13,NSW1,GENERATOR,6.785185185185185,N>>991_990_051
V-S-MNSP1,N-WNMR_991,URANQ14,NSW1,GENERATOR,6.785185185185185,N>>991_990_051
V-S-MNSP1,N-X_03+4_WG_CLOSE,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,COLEASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,HILLSTN1,NSW1,GENERATOR,-2.8645833333333335,V^^N_03+4_1
V-S-MNSP1,N-X_03+4_WG_CLOSE,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_03+4_1
V-S-MNSP1,N-X_051_X5,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,JEMALNG1,NSW1,GENERATOR,-2.8645833333333335,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,BOMENSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_051_X5,WSTWYSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_DPWG_X5_1
V-S-MNSP1,N-X_2_5,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,COLEASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,HILLSTN1,NSW1,GENERATOR,-2.8645833333333335,V^^N_2+5_1
V-S-MNSP1,N-X_2_5,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_2+5_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,COLEASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,HILLSTN1,NSW1,GENERATOR,-2.8645833333333335,V^^N_4+07_1
V-S-MNSP1,N-X_3L+07_WG_CLOSE,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_4+07_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,COLEASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,HILLSTN1,NSW1,GENERATOR,-2.8645833333333335,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+11_WG_CLOSE,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_3L+11_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,COLEASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,HILLSTN1,NSW1,GENERATOR,-2.8645833333333335,V^^N_2+3L_1
V-S-MNSP1,N-X_3L+2_WG_CLOSE,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_2+3L_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,COLEASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,HILLSTN1,NSW1,GENERATOR,-2.8645833333333335,V^^N_4+07_1
V-S-MNSP1,N-X_4+07_WG_CLOSE,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_4+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,LIMOSF21,NSW1,GENERATOR,-2.9322916666666665,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,BROKENH1,NSW1,GENERATOR,-2.9322916666666665,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,BHB1,NSW1,BIDIRECTIONAL,-2.9322916666666665,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,STWF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,SUNRSF1,NSW1,GENERATOR,-2.9322916666666665,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,LIMOSF11,NSW1,GENERATOR,-2.9322916666666665,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,CRWASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,COLEASF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,HILLSTN1,NSW1,GENERATOR,-2.8645833333333335,V^^N_5+07_1
V-S-MNSP1,N-X_5+07_WG_CLOSE,DARLSF1,NSW1,GENERATOR,-2.8645833333333335,V^^N_5+07_1
V-S-MNSP1,S-BGDV,PAREPW1,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,HDWF1,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,HDWF2,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,HDWF3,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,BNGSF2,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,BNGSF1,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,PAREPS1,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,LGAPWF2,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,LGAPBS1,SA1,BIDIRECTIONAL,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGDV,MTMILLAR,SA1,GENERATOR,-12.853470437017997,S>>DVBG_CNRB_DVBR
V-S-MNSP1,S-BGRH,MINTARO,SA1,GENERATOR,2.801120448179272,S>>BGRH_WTTP_WEMWP4
V-S-MNSP1,S-BGRH,DALNTH1,SA1,BIDIRECTIONAL,2.1372549019607843,S>>BGRH_WTTP_WEMWP4
V-S-MNSP1,S-BGRH,WPWF,SA1,GENERATOR,2.1372549019607843,S>>BGRH_WTTP_WEMWP4
V-S-MNSP1,S-BGRH,WATERLWF,SA1,GENERATOR,1.680672268907563,S>>BGRH_NIL_WEMWP4
V-S-MNSP1,S-BGRH,SNOWTWN1,SA1,GENERATOR,1.5378151260504203,S>>BGRH_WTTP_WEMWP4
V-S-MNSP1,S-BGRH,CLEMGPWF,SA1,GENERATOR,1.5042016806722691,S>>BGRH_WTTP_WEMWP4
V-S-MNSP1,S-BGRH,CGBESS01,SA1,BIDIRECTIONAL,1.5042016806722691,S>>BGRH_WTTP_WEMWP4
V-S-MNSP1,S-BGRH,MWPS4PV1,SA1,GENERATOR,-1.277310924369748,S>>BGRH_WTTP_WEMWP4
V-S-MNSP1,S-BGRH,MWPS3PV1,SA1,GENERATOR,-1.0,S>>BGRH_RBTU_WEWT
V-S-MNSP1,S-BGRH,MWPS1PV1,SA1,GENERATOR,-1.0,S>>BGRH_RBTU_WEWT
V-S-MNSP1,S-BRBG,MINTARO,SA1,GENERATOR,2.801120448179272,S>>BRBG_WTTP_WEMWP4
V-S-MNSP1,S-BRBG,DALNTH1,SA1,BIDIRECTIONAL,2.1372549019607843,S>>BRBG_WTTP_WEMWP4
V-S-MNSP1,S-BRBG,WPWF,SA1,GENERATOR,2.1372549019607843,S>>BRBG_WTTP_WEMWP4
V-S-MNSP1,S-BRBG,WATERLWF,SA1,GENERATOR,1.680672268907563,S>>BRBG_NIL_WEMWP4
V-S-MNSP1,S-BRBG,SNOWTWN1,SA1,GENERATOR,1.5378151260504203,S>>BRBG_WTTP_WEMWP4
V-S-MNSP1,S-BRBG,MWPS4PV1,SA1,GENERATOR,-1.277310924369748,S>>BRBG_WTTP_WEMWP4
V-S-MNSP1,S-BRBG,MWPS1PV1,SA1,GENERATOR,-1.0,S>>BRBG_RBTU_WEWT
V-S-MNSP1,S-BRBG,MWPS2PV1,SA1,GENERATOR,-1.0,S>>BRBG_RBTU_WEWT
V-S-MNSP1,S-BRBG,MWPS3PV1,SA1,GENERATOR,-1.0,S>>BRBG_RBTU_WEWT
V-S-MNSP1,S-BRBG,ANGAS1,SA1,GENERATOR,0.9971830985915493,S>>BRBG_RBTU_WTTP
V-S-MNSP1,S-BRTW,CGBESS01,SA1,BIDIRECTIONAL,12.547051442910917,S>>BRTW_HUWT_RHBR-T
V-S-MNSP1,S-BRTW,CLEMGPWF,SA1,GENERATOR,12.547051442910917,S>>BRTW_HUWT_RHBR-T
V-S-MNSP1,S-BRTW,WPWF,SA1,GENERATOR,12.239902080783354,S>>BRTW_BRCN_HUWT
V-S-MNSP1,S-BRTW,DALNTH1,SA1,BIDIRECTIONAL,12.239902080783354,S>>BRTW_BRCN_HUWT
V-S-MNSP1,S-BRTW,MINTARO,SA1,GENERATOR,-10.515247108307046,S>>BRTW_WEMWP4_WTTP
V-S-MNSP1,S-BRTW,SNOWTWN1,SA1,GENERATOR,8.567931456548347,S>>BRTW_BRCN_HUWT
V-S-MNSP1,S-BRTW,SNOWSTH1,SA1,GENERATOR,-5.128205128205128,S>>BRTW_CNRB_BWMP
V-S-MNSP1,S-BRTW,BLYTHB1,SA1,BIDIRECTIONAL,-5.128205128205128,S>>BRTW_CNRB_BWMP
V-S-MNSP1,S-BRTW,SNOWNTH1,SA1,GENERATOR,-5.128205128205128,S>>BRTW_CNRB_BWMP
V-S-MNSP1,S-BRTW,ANGAS1,SA1,GENERATOR,3.123028391167192,S>>BRTW_WEMWP4_WTTP
V-S-MNSP1,S-BWMP,MINTARO,SA1,GENERATOR,-14.245014245014245,S>>BWMP_WEMWP4_WTTP
V-S-MNSP1,S-BWMP,WPWF,SA1,GENERATOR,-12.193732193732194,S>>BWMP_WEMWP4_WTTP
