ic,name,direction,level,key,families,layer,GENCONSETID,tier,n_units,treated_hours,own_treated,own_control,own_diff,own_ci_lo,own_ci_hi,treated_coverage,any_treated,any_control,any_diff,any_ci_lo,any_ci_hi,class_own_set_treated,class_own_set_control,class_other_outage_set_treated,class_other_outage_set_control,class_system_normal_other_treated,class_system_normal_other_control,class_fcas_treated,class_fcas_control,class_ramp_discretionary_treated,class_ramp_discretionary_control,top1_treated,top1_treated_share,top1_control_share,top1_control,top1_control_share_c,top1_control_share_t
N-Q-MNSP1,Directlink,forward,K2,CA_BRIS_5667C22F,CA_BRIS_5667C22F,setter,CA_BRIS_5667C22F,unsupported,48,24.0,0.892361111111111,0.0,0.892361111111111,0.7708333333333333,0.9531249999999999,1.0,1.0,1.0,0.0,0.0,0.0,0.8923611111111116,0.0,0.024305555555555552,0.2704861111111111,0.08333333333333334,0.7234953703703701,0.0,0.0,0.0,0.0060185185185185185,CA_BRIS_5667C22F_1,0.8923611111111116,0.0,N>>NIL_33_34,0.7075810185185184,0.07986111111111112
N-Q-MNSP1,Directlink,reverse,K2,CA_BRIS_5667C22F,CA_BRIS_5667C22F,setter,CA_BRIS_5667C22F,unsupported,48,24.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3854166666666666,0.36666666666666664,0.5694444444444443,0.6284722222222222,0.0,0.0,0.04513888888888888,0.004861111111111111,N>>NIL_964_88_S,0.5347222222222221,0.38640046296296304,N>>NIL_964_88_S,0.38640046296296304,0.5347222222222221
N-Q-MNSP1,Directlink,forward,K2,CA_BRIS_593C7214,CA_BRIS_593C7214,setter,CA_BRIS_593C7214,unsupported,5,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Q^NIL_GC,1.0,1.0,Q^NIL_GC,1.0,1.0
N-Q-MNSP1,Directlink,reverse,K2,CA_BRIS_593C7214,CA_BRIS_593C7214,setter,CA_BRIS_593C7214,unsupported,5,2.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9199999999999999,0.0,0.08000000000000002,0.0,0.0,0.0,0.0,CA_BRIS_593C7214_1,1.0,0.0,Q>GBMU_MDSSSPD_GBMU,0.9199999999999999,0.0
N-Q-MNSP1,Directlink,forward,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,setter,CA_BRIS_59712B29,unsupported,55,27.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,Q^NIL_GC,1.0000000000000002,1.0000000000000002,Q^NIL_GC,1.0000000000000002,1.0000000000000002
N-Q-MNSP1,Directlink,reverse,K2,CA_BRIS_59712B29,CA_BRIS_59712B29,setter,CA_BRIS_59712B29,unsupported,55,27.5,0.27878787878787875,0.0,0.27878787878787875,0.10416666666666664,0.41397849462365593,1.0,1.0,1.0,0.0,0.0,0.0,0.27878787878787886,0.0,0.7212121212121213,0.5401010101010102,0.0,0.45989898989899,0.0,0.0,0.0,0.0,Q>GBMU_MDSSSPD_GBMU,0.7212121212121213,0.5104040404040405,Q>GBMU_MDSSSPD_GBMU,0.5104040404040405,0.7212121212121213
N-Q-MNSP1,Directlink,forward,K2,CA_SYDS_57B55E34,CA_SYDS_57B55E34,setter,CA_SYDS_57B55E34,unsupported,41,20.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0000000000000004,1.0000000000000004,0.0,0.0,0.0,0.0,Q^NIL_GC,1.0000000000000004,1.0000000000000004,Q^NIL_GC,1.0000000000000004,1.0000000000000004
N-Q-MNSP1,Directlink,reverse,K2,CA_SYDS_57B55E34,CA_SYDS_57B55E34,setter,CA_SYDS_57B55E34,unsupported,41,20.5,0.7560975609756098,0.0,0.7560975609756098,0.6609195402298851,0.9861111111111112,1.0,1.0,1.0,0.0,0.0,0.0,0.75609756097561,0.0,0.044715447154471545,0.12845528455284555,0.1991869918699187,0.8626016260162604,0.0,0.0,0.0,0.008943089430894308,CA_SYDS_57B55E34_1,0.75609756097561,0.0,N>>NIL_967_89_S,0.6524390243902443,0.13414634146341464
N-Q-MNSP1,Directlink,forward,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,setter,CA_SYDS_59839EB2,indicative,56,28.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000000000001,1.000000000000001,0.0,0.0,0.0,0.0,Q^NIL_GC,1.000000000000001,1.000000000000001,Q^NIL_GC,1.000000000000001,1.000000000000001
N-Q-MNSP1,Directlink,reverse,K2,CA_SYDS_59839EB2,CA_SYDS_59839EB2,setter,CA_SYDS_59839EB2,indicative,56,28.0,0.40476190476190477,0.0,0.40476190476190477,0.26666666666666666,0.5161290322580645,1.0,1.0,1.0,0.0,0.0,0.0,0.4047619047619047,0.0,0.0,0.22767857142857134,0.5952380952380951,0.7687499999999999,0.0,0.0,0.0,0.0035714285714285713,N>>NIL_967_89_S,0.4464285714285713,0.46309523809523806,N>>NIL_967_89_S,0.46309523809523806,0.4464285714285713
N-Q-MNSP1,Directlink,forward,K2,N-96L_96R_CB4102,N-96L_96R_CB4102,setter,N-96L_96R_CB4102,supported,1597,798.5,0.12826132331454812,0.0,0.12826132331454812,0.05352690239393426,0.21092696086383855,1.0,1.0,1.0,0.0,0.0,0.0,0.12826132331454765,0.0,0.02734293466917134,0.024055520768106863,0.8417866833646321,0.9681312182564429,0.0,0.0,0.002609058651638489,0.007813260975440061,Q^NIL_GC,0.8303068252974228,0.8303068252974228,Q^NIL_GC,0.8303068252974228,0.8303068252974228
N-Q-MNSP1,Directlink,reverse,K2,N-96L_96R_CB4102,N-96L_96R_CB4102,setter,N-96L_96R_CB4102,supported,1597,798.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09507409726570654,0.04843804355388573,0.880192026716766,0.9329993738259277,0.0,0.0,0.024733876017532873,0.018562582620190633,N>>NIL_967_89_S,0.4787100814026356,0.5318722604884202,N>>NIL_967_89_S,0.5318722604884202,0.4787100814026356
N-Q-MNSP1,Directlink,forward,K2,N-ARTW_86,N-ARTW_86,setter,N-ARTW_86,supported,758,379.0,0.012752858399296393,0.0,0.012752858399296393,0.0,0.04665605148413331,1.0,1.0,1.0,0.0,0.0,0.0,0.012752858399296393,0.0,0.0,0.0012532981530343009,0.9716358839050109,0.9787379067722052,0.002198768689533861,0.0,0.013412489006156552,0.020008795074758133,N>>NIL_33_34,0.6763412489006136,0.6844840222808539,N>>NIL_33_34,0.6844840222808539,0.6763412489006136
N-Q-MNSP1,Directlink,reverse,K2,N-ARTW_86,N-ARTW_86,setter,N-ARTW_86,supported,758,379.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010876575784227498,0.9945030782761659,0.9668279097039008,0.0,0.0,0.005496921723834652,0.022295514511873348,N>>NIL_964_84_S,0.4659190853122251,0.4583553210202301,N>>NIL_964_84_S,0.4583553210202301,0.4659190853122251
N-Q-MNSP1,Directlink,forward,K2,N-AVMA_17,N-AVMA_17,setter,N-AVMA_17,supported,1276,638.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.10188087774294674,0.08978578892371993,0.8915882967606967,0.9021377568791223,0.0,0.0,0.0065308254963427365,0.008076454197143852,Q^NIL_GC,0.7452978056426192,0.742319749216287,Q^NIL_GC,0.742319749216287,0.7452978056426192
N-Q-MNSP1,Directlink,reverse,K2,N-AVMA_17,N-AVMA_17,setter,N-AVMA_17,supported,1276,638.0,0.017502612330198536,0.0,0.017502612330198536,0.003185366578375922,0.03877081793798065,1.0,1.0,1.0,0.0,0.0,0.0,0.01750261233019854,0.0,0.012408568443051202,0.05619122257053289,0.9601619644723018,0.9314263322883916,0.0,0.0,0.00992685475444096,0.012382445141065831,N>>NIL_967_89_S,0.5373563218390727,0.5868360327411959,N>>NIL_967_89_S,0.5868360327411959,0.5373563218390727
N-Q-MNSP1,Directlink,forward,K2,N-CHKS_ONE,N-CHKS_ONE,setter,N-CHKS_ONE,supported,401,200.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999938,0.9999999999999938,0.0,0.0,0.0,0.0,Q^NIL_GC,0.937655860349121,0.9396508728179489,Q^NIL_GC,0.9396508728179489,0.937655860349121
N-Q-MNSP1,Directlink,reverse,K2,N-CHKS_ONE,N-CHKS_ONE,setter,N-CHKS_ONE,unsupported,401,200.5,0.12718204488778054,0.0,0.12718204488778054,0.04417670682730924,0.21102740049047347,1.0,1.0,1.0,0.0,0.0,0.0,0.12718204488778048,0.0,0.08769742310889443,0.1372402327514547,0.779301745635911,0.8522028262676652,0.0,0.0,0.005818786367414796,0.01055694098088113,N>>NIL_967_89_S,0.25768911055694144,0.4605292324743705,N>>NIL_967_89_S,0.4605292324743705,0.25768911055694144
N-Q-MNSP1,Directlink,forward,K2,N-DTMN_8_15M,N-DTMN_8_15M,setter,N-DTMN_8_15M,supported,711,355.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09517112048757624,0.008790436005625879,0.8551336146272814,0.9495897796530666,0.036802625410220356,0.032559774964838264,0.012892639474917957,0.009060009376465072,Q^NIL_GC,0.6214252226910412,0.6256680731364231,Q^NIL_GC,0.6256680731364231,0.6214252226910412
N-Q-MNSP1,Directlink,reverse,K2,N-DTMN_8_15M,N-DTMN_8_15M,setter,N-DTMN_8_15M,supported,711,355.5,0.004219409282700422,0.0,0.004219409282700422,0.0,0.009476957869365492,1.0,1.0,1.0,0.0,0.0,0.0,0.004219409282700422,0.0,0.25339896858884214,0.15062119081106434,0.735583684950774,0.8331887794967968,0.0,0.0014064697609001407,0.006797937177684013,0.014783559931239256,N>>NIL_967_89_S,0.2660571964369434,0.34244803875605573,N>>NIL_967_89_S,0.34244803875605573,0.2660571964369434
N-Q-MNSP1,Directlink,forward,K2,N-LDTM_82,N-LDTM_82,setter,N-LDTM_82,supported,2459,1229.5,0.09563508201165785,0.0,0.09563508201165785,0.03605535369049536,0.16580986945118348,1.0,1.0,1.0,0.0,0.0,0.0,0.09563508201165735,0.0,0.014911210519181239,0.003549319958429353,0.8735258235055218,0.9913526275360673,0.013420089467263115,0.0,0.0025077944964077537,0.005098052505535222,Q^NIL_GC,0.81293208621394,0.8263521756812039,Q^NIL_GC,0.8263521756812039,0.81293208621394
N-Q-MNSP1,Directlink,reverse,K2,N-LDTM_82,N-LDTM_82,setter,N-LDTM_82,supported,2459,1229.5,0.20001355564592652,0.0,0.20001355564592652,0.1364796340832599,0.2705092287929962,1.0,1.0,1.0,0.0,0.0,0.0,0.2000135556459255,0.0,0.10092178392300377,0.17955017848267063,0.6687000135556489,0.8071991776241578,0.01870679137860919,0.0,0.011657855496814423,0.013250643893181509,N>>NIL_967_89_S,0.35976684289006794,0.4695122226740888,N>>NIL_967_89_S,0.4695122226740888,0.35976684289006794
N-Q-MNSP1,Directlink,forward,K2,N-LDTW_84,N-LDTW_84,setter,N-LDTW_84,supported,437,218.5,0.13386727688787187,0.0,0.13386727688787187,0.02943247608470424,0.31340895061728385,1.0,1.0,1.0,0.0,0.0,0.0,0.13386727688787187,0.0,0.0,0.0010297482837528604,0.850114416475971,0.9855835240274582,0.0,0.0,0.016018306636155607,0.013386727688787185,N>>NIL_33_34,0.7433257055682669,0.7705568268497313,N>>NIL_33_34,0.7705568268497313,0.7433257055682669
N-Q-MNSP1,Directlink,reverse,K2,N-LDTW_84,N-LDTW_84,setter,N-LDTW_84,supported,437,218.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004449529621154335,0.9954233409610966,0.9770531400966178,0.0,0.0,0.004576659038901602,0.018497330282227307,N>>NIL_964_84_S,0.4672006102212042,0.560469107551487,N>>NIL_964_84_S,0.560469107551487,0.4672006102212042
N-Q-MNSP1,Directlink,forward,K2,N-TWUL_85,N-TWUL_85,setter,N-TWUL_85,supported,605,302.5,0.041873278236914606,0.0,0.041873278236914606,0.0,0.1176879740797617,1.0,1.0,1.0,0.0,0.0,0.0,0.041873278236914585,0.0,0.11267217630854007,0.025004591368227733,0.8314049586776806,0.9475619834710685,0.0,9.182736455463728e-05,0.014049586776859503,0.02734159779614325,N>>NIL_33_34,0.7272727272727219,0.781744719926532,N>>NIL_33_34,0.781744719926532,0.7272727272727219
N-Q-MNSP1,Directlink,reverse,K2,N-TWUL_85,N-TWUL_85,setter,N-TWUL_85,supported,605,302.5,0.09889807162534435,0.0,0.09889807162534435,0.0,0.2768138111888111,1.0,1.0,1.0,0.0,0.0,0.0,0.09889807162534431,0.0,0.11680440771349862,0.07085399449035812,0.77741046831956,0.9201377410468323,0.0,0.0,0.006887052341597796,0.009008264462809917,N>>NIL_964_84_S,0.435812672176309,0.5085445362718093,N>>NIL_964_84_S,0.5085445362718093,0.435812672176309
N-Q-MNSP1,Directlink,forward,K2,N-X_10+76,N-X_10+76,setter,N-X_10+76,unsupported,6,3.0,0.8333333333333334,0.0,0.8333333333333334,0.8333333333333334,0.8333333333333334,1.0,1.0,1.0,0.0,0.0,0.0,0.8333333333333333,0.0,0.0,0.0,0.0,0.9999999999999999,0.0,0.0,0.16666666666666666,0.0,N::Q_10+76_LDTW,0.8333333333333333,0.0,N>>NIL_33_34,0.9999999999999999,0.0
N-Q-MNSP1,Directlink,reverse,K2,N-X_10+76,N-X_10+76,setter,N-X_10+76,unsupported,6,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.9999999999999998,0.0,0.0,0.0,0.0,N>>NIL_964_84_S,0.9999999999999999,0.9888888888888887,N>>NIL_964_84_S,0.9888888888888887,0.9999999999999999
N-Q-MNSP1,Directlink,forward,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,setter,N-X_4+17_WG_CLOSE,unsupported,72,36.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999983,0.9999999999999983,0.0,0.0,0.0,0.0,Q^NIL_GC,0.9999999999999983,0.9999999999999983,Q^NIL_GC,0.9999999999999983,0.9999999999999983
N-Q-MNSP1,Directlink,reverse,K2,N-X_4+17_WG_CLOSE,N-X_4+17_WG_CLOSE,setter,N-X_4+17_WG_CLOSE,unsupported,72,36.0,0.046296296296296294,0.08526234567901234,-0.03896604938271605,-0.05532212885154064,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.046296296296296294,0.08526234567901234,0.039351851851851846,0.013888888888888886,0.8958333333333333,0.8765432098765431,0.0,0.0,0.018518518518518517,0.024305555555555556,N>>NIL_967_89_S,0.37500000000000006,0.5993055555555555,N>>NIL_967_89_S,0.5993055555555555,0.37500000000000006
N-Q-MNSP1,Directlink,forward,K2,N-X_96T+9UG+9U2,N-X_96T+9UG+9U2,setter,N-X_96T+9UG+9U2,indicative,36,18.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018518518518518517,1.0000000000000002,0.9509259259259261,0.0,0.0,0.0,0.04722222222222223,N>>NIL_33_34,0.5277777777777779,0.5037037037037038,N>>NIL_33_34,0.5037037037037038,0.5277777777777779
N-Q-MNSP1,Directlink,reverse,K2,N-X_96T+9UG+9U2,N-X_96T+9UG+9U2,setter,N-X_96T+9UG+9U2,indicative,36,18.0,0.12037037037037036,0.0,0.12037037037037036,0.0,0.4333333333333333,1.0,1.0,1.0,0.0,0.0,0.0,0.12037037037037035,0.0,0.0,0.14135802469135803,0.8240740740740742,0.7910493827160494,0.0,0.0,0.05555555555555555,0.06759259259259259,N>>NIL_964_84_S,0.4722222222222223,0.44791666666666663,N>>NIL_964_84_S,0.44791666666666663,0.4722222222222223
N-Q-MNSP1,Directlink,forward,K2,N-X_9U6_9G2,N-X_9U6_9G2,setter,N-X_9U6_9G2,supported,76,38.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9780701754385976,0.8927631578947378,0.021929824561403508,0.10723684210526314,0.0,0.0,Q^NIL_GC,0.9780701754385976,0.8927631578947378,Q^NIL_GC,0.8927631578947378,0.9780701754385976
N-Q-MNSP1,Directlink,reverse,K2,N-X_9U6_9G2,N-X_9U6_9G2,setter,N-X_9U6_9G2,supported,76,38.0,0.39692982456140347,0.0,0.39692982456140347,0.0,0.5201149425287356,1.0,1.0,1.0,0.0,0.0,0.0,0.39692982456140324,0.0,0.017543859649122806,0.4886330409356725,0.33552631578947356,0.30566520467836256,0.22149122807017535,0.20263157894736838,0.02850877192982456,0.0030701754385964912,N>N-X_9U6_9G2_2,0.39692982456140324,0.0,Q>GBMU_MDSSSPD_GBMU,0.34316520467836253,0.0
N-Q-MNSP1,Directlink,forward,K2,N-X_ARKK_CH_CB892A,N-X_ARKK_CH_CB892A,setter,N-X_ARKK_CH_CB892A,unsupported,225,112.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.998,0.0019999999999999996,0.0,0.007544841317009387,0.0,0.0,0.0,0.0,0.9881481481481476,0.9870246913580238,0.0,0.0,0.011851851851851851,0.010975308641975311,N>>NIL_33_34,0.6814814814814811,0.6803580246913575,N>>NIL_33_34,0.6803580246913575,0.6814814814814811
N-Q-MNSP1,Directlink,reverse,K2,N-X_ARKK_CH_CB892A,N-X_ARKK_CH_CB892A,setter,N-X_ARKK_CH_CB892A,supported,225,112.5,0.15481481481481482,0.0,0.15481481481481482,0.05623263888888889,0.2531079052998011,1.0,1.0,0.998,0.0019999999999999996,0.0,0.007544841317009387,0.15481481481481477,0.0,0.03111111111111111,0.02117283950617284,0.7829629629629626,0.9582962962962969,0.0,0.0,0.03111111111111111,0.018530864197530868,N>>NIL_964_84_S,0.41407407407407376,0.32327160493827184,N>>NIL_964_84_S,0.32327160493827184,0.41407407407407376
N-Q-MNSP1,Directlink,forward,K2,N-X_AVMA_KCTX,N-X_AVMA_KCTX,setter,N-X_AVMA_KCTX,unsupported,67,33.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1616915422885572,0.6124378109452735,0.8059701492537318,0.3243781094527363,0.0,0.0,0.03233830845771144,0.06318407960199005,N>>NIL_33_34,0.703980099502488,0.25281923714759535,N>>LDTM_33_34_OPEN,0.5766169154228854,0.0
N-Q-MNSP1,Directlink,reverse,K2,N-X_AVMA_KCTX,N-X_AVMA_KCTX,setter,N-X_AVMA_KCTX,unsupported,67,33.5,0.0572139303482587,0.0,0.0572139303482587,0.0,0.10648148148148145,1.0,1.0,1.0,0.0,0.0,0.0,0.05721393034825871,0.0,0.0,0.5604477611940296,0.9104477611940298,0.4092039800995025,0.0,0.0,0.03233830845771144,0.030348258706467658,N>>NIL_964_88_S,0.5323383084577115,0.14195688225538972,N>>LDTM_964_81_OPEN,0.5599502487562187,0.0
N-Q-MNSP1,Directlink,forward,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,setter,N-X_AVMA_SSWW,supported,171,85.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9736842105263154,0.977404158544509,0.0,0.0,0.02631578947368421,0.022595841455490578,Q^NIL_GC,0.5497076023391809,0.5497076023391809,Q^NIL_GC,0.5497076023391809,0.5497076023391809
N-Q-MNSP1,Directlink,reverse,K2,N-X_AVMA_SSWW,N-X_AVMA_SSWW,setter,N-X_AVMA_SSWW,supported,171,85.5,0.1179337231968811,0.0,0.1179337231968811,0.040740740740740744,0.1946308724832215,1.0,1.0,1.0,0.0,0.0,0.0,0.11793372319688109,0.0,0.0,0.003508771929824562,0.8820662768031189,0.9725146198830408,0.0,0.0,0.0,0.023976608187134502,N>>NIL_964_88_S,0.2826510721247564,0.15687134502923972,N>>NIL_967_89_S,0.3876705653021442,0.21442495126705652
N-Q-MNSP1,Directlink,forward,K2,N-X_KCTX_LDTM,N-X_KCTX_LDTM,setter,N-X_KCTX_LDTM,unsupported,23,11.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999996,0.9999999999999996,0.0,0.0,0.0,0.0,Q^NIL_GC,0.9999999999999996,0.9999999999999996,Q^NIL_GC,0.9999999999999996,0.9999999999999996
N-Q-MNSP1,Directlink,reverse,K2,N-X_KCTX_LDTM,N-X_KCTX_LDTM,setter,N-X_KCTX_LDTM,unsupported,23,11.5,0.6666666666666666,0.19082125603864736,0.4758454106280193,0.4758454106280193,0.4758454106280193,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666664,0.19082125603864736,0.0,0.11376811594202899,0.3115942028985507,0.6954106280193236,0.0,0.0,0.021739130434782608,0.0,N>>LDTM_964_81_OPEN,0.6666666666666664,0.02318840579710145,N>>NIL_964_84_S,0.4729468599033816,0.15217391304347827
N-Q-MNSP1,Directlink,forward,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,setter,N-X_LPSS_MPWW,supported,929,464.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.000000000000005,1.000000000000005,0.0,0.0,0.0,0.0,Q^NIL_GC,1.000000000000005,1.000000000000005,Q^NIL_GC,1.000000000000005,1.000000000000005
N-Q-MNSP1,Directlink,reverse,K2,N-X_LPSS_MPWW,N-X_LPSS_MPWW,setter,N-X_LPSS_MPWW,supported,929,464.5,0.002152852529601722,0.0,0.002152852529601722,0.0,0.0069054868303286,1.0,1.0,1.0,0.0,0.0,0.0,0.002152852529601722,0.0,0.0,0.015724793684965904,0.971654108360248,0.9610243989953384,0.0,0.0,0.026193039110154286,0.023250807319698596,N>>NIL_967_89_S,0.7210261930391139,0.6929763186221773,N>>NIL_967_89_S,0.6929763186221773,0.7210261930391139
N-Q-MNSP1,Directlink,forward,K2,Q-BKBM,Q-BKBM,setter,Q-BKBM,supported,861,430.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009291521486643438,0.005845915602013163,0.9895470383275192,0.9928765001935668,0.0011614401858304297,0.0011614401858304297,0.0,0.00011614401858304297,Q^NIL_GC,0.9895470383275192,0.9607046070460639,Q^NIL_GC,0.9607046070460639,0.9895470383275192
N-Q-MNSP1,Directlink,reverse,K2,Q-BKBM,Q-BKBM,setter,Q-BKBM,supported,861,430.5,0.017228029423151374,0.0,0.017228029423151374,0.003479302509385497,0.0324723114971505,1.0,1.0,1.0,0.0,0.0,0.0,0.017228029423151374,0.0,0.02129307007355788,0.017511937024132146,0.9570267131242698,0.9737966189185673,0.0,0.0,0.004452187379016648,0.008691444057297716,N>>NIL_967_89_S,0.7129307007355742,0.6638824364434094,N>>NIL_967_89_S,0.6638824364434094,0.7129307007355742
N-Q-MNSP1,Directlink,forward,K2,Q-GBMU_835_836,Q-GBMU_835_836,setter,Q-GBMU_835_836,supported,3769,1884.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9971256743610827,0.9996359187524628,0.0028743256389846994,0.0003640812476047286,0.0,0.0,Q^NIL_GC,0.9971256743610827,0.9996359187524628,Q^NIL_GC,0.9996359187524628,0.9971256743610827
N-Q-MNSP1,Directlink,reverse,K2,Q-GBMU_835_836,Q-GBMU_835_836,setter,Q-GBMU_835_836,unsupported,3769,1884.5,0.5159635623949765,0.0,0.5159635623949765,0.43751720112830134,0.5997771638578713,1.0,1.0,1.0,0.0,0.0,0.0,0.5159635623949973,0.0,0.04952684177942869,0.025134872203060054,0.4157159281860783,0.9575005159046348,0.008446095339170425,0.0,0.010347572300344918,0.017364611892338077,Q>GBMU_MDSSSPD_GBMU,0.5159635623949973,0.0,N>>NIL_967_89_S,0.7598051354618417,0.2609003272309179
N-Q-MNSP1,Directlink,forward,K2,Q-LCCP_8859,Q-LCCP_8859,setter,Q-LCCP_8859,unsupported,242,121.0,0.01584022038567493,0.0,0.01584022038567493,0.0,0.0705521472392638,1.0,1.0,0.9933884297520661,0.006611570247933884,0.0,0.023777453887520717,0.01584022038567493,0.0,0.0,0.0,0.9593663911845706,0.9842975206611544,0.024793388429752067,0.008264462809917356,0.0,0.0008264462809917356,Q^NIL_GC,0.8801652892561959,0.8966942148760305,Q^NIL_GC,0.8966942148760305,0.8801652892561959
N-Q-MNSP1,Directlink,reverse,K2,Q-LCCP_8859,Q-LCCP_8859,setter,Q-LCCP_8859,supported,242,121.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.9933884297520661,0.006611570247933884,0.0,0.023777453887520717,0.0,0.0,0.0,0.05991735537190083,0.999999999999998,0.9286157024793367,0.0,0.0,0.0,0.004855371900826446,N>>NIL_967_89_S,0.6935261707988963,0.8006198347107417,N>>NIL_967_89_S,0.8006198347107417,0.6935261707988963
N-Q-MNSP1,Directlink,forward,K2,Q-RGLC_8875,Q-RGLC_8875,setter,Q-RGLC_8875,supported,359,179.5,0.08913649025069637,0.0,0.08913649025069637,0.0,0.22849537037037032,1.0,1.0,1.0,0.0,0.0,0.0,0.08913649025069639,0.0,0.0,0.017718972454348496,0.9029712163416865,0.9785670071185358,0.0,0.0,0.007892293407613741,0.003714020427112349,Q^NIL_GC,0.8412256267409437,0.8412256267409437,Q^NIL_GC,0.8412256267409437,0.8412256267409437
N-Q-MNSP1,Directlink,reverse,K2,Q-RGLC_8875,Q-RGLC_8875,setter,Q-RGLC_8875,unsupported,359,179.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.610956360259983,0.36478644382544173,0.37465181058495833,0.6192896935933156,0.0,0.0,0.014391829155060352,0.0159238625812442,Q>GBMU_MDSSSPD_GBMU,0.5064995357474482,0.32298050139275836,Q>GBMU_MDSSSPD_GBMU,0.32298050139275836,0.5064995357474482
NSW1-QLD1,QNI,forward,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,setter,CA_BRIS_569B1432,unsupported,7,3.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999999999999998,0.0,0.0,0.24761904761904763,0.0,0.7523809523809523,0.0,0.0,0.0,0.0,CA_BRIS_569B1432_1,0.9999999999999998,0.0,N>>NIL_86_85_N,0.3746031746031746,0.0
NSW1-QLD1,QNI,reverse,K2,CA_BRIS_569B1432,CA_BRIS_569B1432,setter,CA_BRIS_569B1432,unsupported,7,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.9999999999999999,0.9761904761904762,0.0,0.0,0.0,0.0,N>>NIL_964_84_S,0.5714285714285714,0.0,N>>NIL_85_86_S,0.8238095238095238,0.0
