n_treated,n_matched,match_rate,treated_hours,treated_days,exact_share,effect_capacity,treated_capacity,control_capacity,effect_headroom,treated_headroom,control_headroom,effect_directional_flow,treated_directional_flow,control_directional_flow,effect_restricted,treated_restricted,control_restricted,effect_forced_direction,treated_forced_direction,control_forced_direction,effect_tight_capacity,treated_tight_capacity,control_tight_capacity,effect_tightening,treated_tightening,control_tightening,effect_relief,treated_relief,control_relief,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,ci_lo_headroom,ci_hi_headroom,ci_lo_directional_flow,ci_hi_directional_flow,smd_before_temperature_mean,smd_after_temperature_mean,smd_before_vre_difference,smd_after_vre_difference,smd_before_residual_difference,smd_after_residual_difference,smd_before_half_hour,smd_after_half_hour,smd_before_other_count,smd_after_other_count,max_abs_smd_after,share_exact,share_count,share_coarse,placebo_n,placebo_effect_capacity,placebo_ci_lo,placebo_ci_hi,placebo_clean,ic,name,direction,level,key,GENCONSETID,episodes,lead_share,tier,treated_at_limit,control_at_limit,effect_at_limit
195,171,0.8769230769230769,97.5,10.0,0.2982456140350877,-17.991073333333247,475.99581166666667,517.7970833333333,0.0,379.9301866666667,503.0355433333334,26.440271666666675,62.20979833333333,35.23704,0.0,0.0,0.0,0.0,0.0,0.0,-25.013800000000003,425.51688,467.25869,-10.882306529999937,232.80174222,265.285239436,-33.74966791999998,221.4578381,271.48152792,-3.763264288142429,-99.00269583333335,80.98551666666663,-306.9943233333332,165.94702333333333,-148.37778666666665,216.35395666666665,-0.18186957489636071,-0.07673109918468901,-0.7645736895332735,-0.12619929449811043,0.8028523744883705,0.22701088978436978,-0.0050215514516039365,-0.00371691748017523,0.9776615390928622,0.0,0.22701088978436978,0.2982456140350877,0.30409356725146197,0.39766081871345027,356.0,-88.49406333333334,-172.31908833333335,70.62608833333331,True,VIC1-NSW1,VNI,reverse,K2,V-MRKM,V-MRKM,11,0.0,supported,0.22807017543859648,0.17543859649122806,0.05263157894736842
98,98,1.0,49.0,4.0,0.8979591836734694,68.8453495833333,806.5976433333333,764.0477316666667,-9.828392500000064,324.7314174999999,245.33565583333333,154.27818125000002,489.85443083333337,299.21376000000004,0.0,0.0,0.0,0.0,0.0,0.0,152.89527500000003,793.194255,643.38507,-1656.1704332356603,0.0,1840.6394036723766,-1014.1566432248501,0.0,1246.68544228145,8.243050089612254,30.74268870833345,69.84744499999988,-66.94111666666674,145.58085166666666,-44.040280000000024,460.9718766666668,-0.2702202812975776,-0.22319132613888182,-0.41569370481479934,-0.0754859929730897,1.0397499193560937,0.030591759003757078,0.1152758046764261,0.007843836636341334,-2.320588882886024,0.0,0.22319132613888182,0.8979591836734694,0.01020408163265306,0.09183673469387756,115.0,-35.785200000000145,-119.09885166666663,172.20560999999998,True,VIC1-NSW1,VNI,forward,K2,V-RCTS_BUS2,V-RCTS_BUS2,4,0.9591836734693877,indicative,0.37755102040816324,0.32653061224489793,0.05102040816326531
98,98,1.0,49.0,4.0,0.8979591836734694,-15.789745833333342,355.22826833333335,454.1298566666667,321.1117408333334,809.5518041666667,205.49530375,-154.27818125000002,-489.85443083333337,-299.21376000000004,0.0,0.0,0.0,0.0,0.0,0.0,40.86727000000002,329.471225,211.58018,-3949.7785934423337,32.038983589999994,4109.944052009764,-3358.989141214292,24.941784509999994,3360.5630075142917,-3.069498149871844,-88.5667883333333,32.38549333333333,212.80150087500016,744.1699666666666,-469.09086666666656,44.040280000000024,-0.2702202812975776,-0.22319132613888182,-0.41569370481479934,-0.0754859929730897,1.0397499193560937,0.030591759003757078,0.1152758046764261,0.007843836636341334,-2.320588882886024,0.0,0.22319132613888182,0.8979591836734694,0.01020408163265306,0.09183673469387756,115.0,-137.69808333333322,-263.11386666666664,-66.80973983333365,False,VIC1-NSW1,VNI,reverse,K2,V-RCTS_BUS2,V-RCTS_BUS2,4,0.9897959183673469,indicative,0.02040816326530612,0.05102040816326531,-0.030612244897959186
2954,2056,0.6960054163845633,1477.0,65.0,0.3098249027237354,8.566401666666692,631.4758016666667,636.2483649999999,-4.166666666804986e-06,125.94598249999996,207.24733416666672,50.541744166666696,177.3446933333333,62.52519833333334,0.0,0.0,0.0,0.0,0.0,0.0,10.22243000000001,582.2633000000001,568.93185,-46.46272277999999,576.9962451440158,715.0936160826595,-42.13819627602409,524.959916424375,691.0164367662524,1.092898455727114,-39.88188362499997,60.1678917083334,-16.768746583333417,6.666666657118014e-06,1.4507516041667137,91.69219475000004,0.7943333273875958,-0.03598284810299665,-0.07358354224407301,0.18282745305132792,-0.09702145364368943,-0.2834726888079072,-0.0030225044997035933,-0.002720888909347397,-0.01235724339014995,0.0,0.2834726888079072,0.3098249027237354,0.2587548638132296,0.43142023346303504,1196.0,-71.96666666666658,-126.52450647916672,-19.228657958333343,False,VIC1-NSW1,VNI,forward,K2,V-SMSC,V-SMSC,4,0.33852403520649965,indicative,0.2772373540856031,0.1828793774319066,0.09435797665369652
2954,2056,0.6960054163845633,1477.0,65.0,0.3098249027237354,-73.77528624999994,423.8660408333334,497.62955041666663,2.0833333493897044e-06,677.8763458333333,670.7501791666667,-47.73578999999992,-177.3446933333333,-74.5953625,0.0,0.0,0.0,0.0,0.0,0.0,-86.40841499999996,359.87248999999997,437.871045,-2.2083238899999937,271.80089195999994,296.7006053690001,-18.86726141999999,238.23491076,264.258678272,-14.172097486564356,-126.52885162499993,-36.35817999999995,-35.69014833333347,41.2608851041667,-92.30359866666666,7.854338333333345,0.7943333273875958,-0.018165945615440934,-0.07358354224407301,0.15867001089864607,-0.09702145364368943,-0.253036881563617,-0.0030225044997035933,-0.0011209522936160936,-0.01235724339014995,0.0,0.253036881563617,0.3098249027237354,0.22519455252918288,0.4649805447470817,1196.0,-14.144539583333284,-68.06681333333333,23.97863943749997,True,VIC1-NSW1,VNI,reverse,K2,V-SMSC,V-SMSC,4,0.0,indicative,0.08608949416342412,0.13691634241245138,-0.05082684824902725
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-SA,Heywood,forward,K2,CA_BRIS_5873DCEF,CA_BRIS_5873DCEF,0,,unsupported,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-SA,Heywood,reverse,K2,CA_BRIS_5873DCEF,CA_BRIS_5873DCEF,0,,unsupported,,,
3,3,1.0,1.5,1.0,0.0,-376.40409999999997,205.78595166666665,480.67505,-241.80276333333336,103.53863166666667,345.34139500000003,-75.52805666666666,59.805598333333336,135.333655,0.0,0.0,0.0,0.0,0.0,0.0,-490.4059,3.10299,449.20103,1214.9162704975072,1215.5098634975072,0.0,1903.3878027958008,1953.8898207958007,0.0,-93.87839297779311,-376.40409999999997,-376.40409999999997,-241.80276333333336,-241.80276333333336,-75.52805666666666,-75.52805666666666,-0.7686136829598429,0.4885615858916572,1.421532247882858,2.242837892242695,-0.6090316986858247,-2.3332040005464623,-0.15287226002450383,0.0,3.6998267513277168,0.0,2.3332040005464623,0.0,0.0,1.0,6.0,-12.284425000000041,-336.296245,4.252807500000074,True,V-SA,Heywood,forward,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,1,0.0,unsupported,0.0,0.0,0.0
3,3,1.0,1.5,1.0,0.0,-302.0466633333333,40.50044,342.5471033333333,-402.03396,75.84679833333334,477.88075833333335,75.52805666666666,-59.805598333333336,-135.333655,1.0,1.0,0.0,0.0,0.0,0.0,-691.87516,-399.70371,309.25062,3073.627682675763,3125.777925675763,52.150243,3023.2915300197237,3073.257777469724,49.966247450000004,-88.55896259097722,-302.0466633333333,-302.0466633333333,-402.03396,-402.03396,75.52805666666666,75.52805666666666,-0.7686136829598429,0.4885615858916572,1.421532247882858,2.242837892242695,-0.6090316986858247,-2.3332040005464623,-0.15287226002450383,0.0,3.6998267513277168,0.0,2.3332040005464623,0.0,0.3333333333333333,0.6666666666666666,6.0,-40.92851916666669,-68.96903500000002,-12.888003333333359,False,V-SA,Heywood,reverse,K2,CA_BRIS_5964121F,CA_BRIS_5964121F,1,1.0,unsupported,0.0,0.0,0.0
8,8,1.0,4.0,1.0,0.0,-85.48063000000002,113.67584333333332,184.93399833333334,-133.32969416666666,449.7517375,460.81094,118.00795416666665,-227.3854425,-469.38361541666666,0.0,1.0,1.0,0.0,0.0,0.0,-73.151805,58.75217,84.327265,-517.6299108773585,39.9321196045,544.6140519173586,-1032.6447844300378,0.0,1348.0607375518869,-20.770435577948543,-106.71994333333336,-106.71994333333336,-179.9015833333333,-179.9015833333333,47.438299999999984,47.438299999999984,-0.26560052074915874,0.3516825135394312,-1.5432018741794038,-0.6044373514830913,1.329680441704421,0.6745918818129523,-0.5036712035040395,0.015105867083850444,-0.025182229706240043,0.0,0.6745918818129523,0.0,0.625,0.375,10.0,-41.4667075,-194.25728166666667,-70.27068666666665,False,V-SA,Heywood,forward,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,1,0.375,unsupported,0.0,0.0,0.0
8,8,1.0,4.0,1.0,0.0,52.17099083333335,531.3694208333334,451.12714458333335,148.52997249999999,148.529975,7.499999952642611e-06,-89.68881333333331,227.3854425,447.59807666666666,0.0,0.0,0.0,0.0,0.0,0.0,65.86935,500.0,379.909005,-1067.7447407041864,17.926988899999998,1161.4689752441864,-1290.1445705474418,11.066872124999998,1359.4228503325583,9.720258496828738,51.82492500000001,51.82492500000001,76.69447833333327,76.69447833333327,-131.93932666666666,-131.93932666666666,-0.26560052074915874,0.25510491804615487,-1.5432018741794038,-0.6795861706029446,1.329680441704421,0.7536898694481625,-0.5036712035040395,0.010909792893892187,-0.025182229706240043,0.0,0.7536898694481625,0.0,0.5,0.5,10.0,-82.33652750000002,-585.4942433333333,-83.93509166666666,False,V-SA,Heywood,reverse,K2,CA_SYDS_562A9792,CA_SYDS_562A9792,1,0.0,unsupported,0.375,0.875,-0.5
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-SA,Heywood,forward,K2,CA_SYDS_56BD5936,CA_SYDS_56BD5936,0,,unsupported,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-SA,Heywood,reverse,K2,CA_SYDS_56BD5936,CA_SYDS_56BD5936,0,,unsupported,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-SA,Heywood,forward,K2,CA_SYDS_594882A3,CA_SYDS_594882A3,0,,unsupported,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-SA,Heywood,reverse,K2,CA_SYDS_594882A3,CA_SYDS_594882A3,0,,unsupported,,,
9,9,1.0,4.5,1.0,0.1111111111111111,128.71298249999995,550.7974133333333,413.513535,-29.031853333333345,58.20919833333335,110.05009916666668,156.40517166666666,493.2498183333334,199.00045166666666,0.0,0.0,0.0,0.0,0.0,0.0,264.78194,511.08553,188.13889,-370.7534084984986,78.72660376376373,370.7534084984986,-438.4358591941941,40.935606156156226,543.7527524724725,32.10211565835442,128.71298249999995,128.71298249999995,-29.031853333333345,-29.031853333333345,156.40517166666666,156.40517166666666,-0.6970484326980937,-0.019735506988739483,3.073535824694311,0.0817325845705168,-2.242849165868896,-1.4181123436305634,0.3513184674202649,0.022298659480128893,3.702990195659699,0.0,1.4181123436305634,0.1111111111111111,0.7777777777777778,0.1111111111111111,16.0,451.11301416666663,444.9881533333333,457.23787500000003,False,V-SA,Heywood,forward,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,1,0.0,unsupported,0.2222222222222222,0.0,0.2222222222222222
9,9,1.0,4.5,1.0,0.1111111111111111,-807.215305,-493.24981333333335,481.32331083333327,-658.9337683333333,1.6666666695641652e-06,658.9337716666666,-156.40517166666666,-493.2498183333334,-199.00045166666666,1.0,1.0,0.0,1.0,1.0,0.0,-760.37157,-585.13387,335.41549,1812.4647199467772,3484.5460091113746,1241.2234117261141,4231.770441504739,4772.82101492891,982.1414559237876,-236.67253665195577,-807.215305,-807.215305,-658.9337683333333,-658.9337683333333,-156.40517166666666,-156.40517166666666,-0.6970484326980937,-0.019735506988739483,3.073535824694311,0.0817325845705168,-2.242849165868896,-1.4181123436305634,0.3513184674202649,0.022298659480128893,3.702990195659699,0.0,1.4181123436305634,0.1111111111111111,0.7777777777777778,0.1111111111111111,16.0,-107.86620208333332,-128.0880600000001,-94.32681666666667,False,V-SA,Heywood,reverse,K2,CA_SYDS_597A8B26,CA_SYDS_597A8B26,1,1.0,unsupported,0.0,0.0,0.0
4,4,1.0,2.0,1.0,0.25,-446.13910833333335,6.0799891666666666,457.6102483333333,-248.0155033333333,-0.0005708333333327431,248.01493249999996,-43.04530166666667,6.080569166666667,49.12587083333334,1.0,1.0,0.0,0.0,0.0,0.0,-430.87417500000004,-14.82493,425.53778,-436.50927002652725,5.874499999999992,471.65607002652723,-234.61789966714178,9.819649999999994,240.11699966714178,-111.27089884217224,-456.67908500000004,-456.67908500000004,-330.6871383333333,-330.6871383333333,-70.248475,-70.248475,-1.8370397277115968,-0.4527250127625913,1.9801561189803487,-0.15070110890713195,-1.1173720459740377,0.07688701989874414,-2.1373485791079054,-0.027984999580735685,3.7891379312102926,0.0,0.4527250127625913,0.25,0.75,0.0,8.0,-10.752469166666657,-60.781825833333414,-7.201148333333322,False,V-SA,Heywood,forward,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,1,0.0,unsupported,0.75,0.125,0.625
4,4,1.0,2.0,1.0,0.25,-362.29403666666667,-6.0805750000000005,351.39661,-360.5031858333333,0.0,360.5031816666667,-2.0844958333333334,-6.080569166666667,12.875705,1.0,1.0,0.0,1.0,1.0,0.0,-336.98353499999996,-22.767435,314.2161,1547.5759337391305,1751.1049487391306,171.77955999999992,1673.7637459673913,1898.2096659673912,224.44592,-106.22326923270697,-371.38047,-371.38047,-417.53243499999996,-417.53243499999996,-6.058444999999999,-6.058444999999999,-1.8370397277115968,-0.35537121714213954,1.9801561189803487,-1.1217021042314994,-1.1173720459740377,0.5581086347147396,-2.1373485791079054,-0.02544090870975972,3.7891379312102926,0.0,1.1217021042314994,0.25,0.75,0.0,8.0,-257.5564591666667,-303.9744983333333,-270.4742683333333,False,V-SA,Heywood,reverse,K2,CA_SYDS_597B3DBD,CA_SYDS_597B3DBD,1,0.75,unsupported,0.25,0.25,0.0
14,14,1.0,7.0,1.0,0.07142857142857142,-526.8447141666666,-21.071731666666665,565.6888716666667,-0.0005766666666495723,-0.0005724999999934255,5.684341886080802e-14,-522.0608966666666,-11.930661666666667,545.7366283333333,1.0,1.0,0.0,1.0,1.0,0.0,-518.2207975,-28.755940000000002,543.966145,-108.69752219372384,5.691949999999981,109.94952219372385,-102.22105640753136,5.402704999999987,172.50001351945605,-131.39956529381965,-528.9200683333333,-528.9200683333333,-0.000716666666647825,-0.000716666666647825,-524.7693616666667,-524.7693616666667,-1.9199798169716598,0.046948891231216754,2.897464248660466,1.8139146421312002,-1.0151409719725413,-1.1369590003053973,-1.2747469881059041,0.016802931050219422,3.8745909167220938,0.0,1.8139146421312002,0.07142857142857142,0.5,0.42857142857142855,28.0,-8.407155000000017,-86.65600000000006,14.722891666666726,True,V-SA,Heywood,forward,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,2,0.0,unsupported,0.42857142857142855,0.9285714285714286,-0.5
14,14,1.0,7.0,1.0,0.07142857142857142,-315.9891083333333,27.63113,334.078955,-308.4844808333333,2.4999999990171773e-06,332.0642379166666,300.530215,11.930661666666667,-336.60966916666666,1.0,1.0,0.0,0.0,0.0,0.0,-302.72814,2.505635,310.72157,-25.831345800000015,247.59779352173928,45.51797755,97.25940621304349,374.29831080163046,118.5569123,-92.64683580750449,-325.12941166666667,-325.12941166666667,-348.3272116666666,-348.3272116666666,92.41714166666667,92.41714166666667,-1.9199798169716598,0.04956795073397696,2.897464248660466,2.067243257884455,-1.0151409719725413,-1.346652910964771,-1.2747469881059041,0.0063010991438323056,3.8745909167220938,0.0,2.067243257884455,0.07142857142857142,0.14285714285714285,0.7857142857142857,28.0,-349.9978316666667,-433.51138333333336,-344.690965,False,V-SA,Heywood,reverse,K2,CA_SYDS_597B5710,CA_SYDS_597B5710,2,0.5714285714285714,unsupported,0.5,0.0,0.5
13,12,0.9230769230769231,6.5,3.0,0.25,-67.34878833333332,-3.100998333333333,67.50640583333335,54.8309695833334,283.3860591666667,205.10733291666662,-191.31827291666667,-293.54315166666663,-120.56601916666666,0.0,1.0,1.0,0.0,0.5,0.0,-62.440554999999975,-35.304845,9.65921,-48.979299999999995,37.61090983656793,114.0128875,-27.089475000000004,40.7495,59.72012500000001,-16.797362243755778,-114.42719416666668,-55.85385833333332,-96.37567333333334,57.85591916666675,-195.7757116666667,-85.70049666666665,-0.483691696685889,0.10636530957764452,-0.9652606808845505,-0.4227717083658006,1.2538270295167944,0.1639878049578631,0.2120096099805059,0.026968567691434485,1.3940671767410335,0.0,0.4227717083658006,0.25,0.25,0.5,25.0,59.079978333333344,-23.554375000000107,206.42845499999999,True,V-SA,Heywood,forward,K2,F-I-HYSE,F-I-HYSE,5,0.9230769230769231,indicative,0.0,0.08333333333333333,-0.08333333333333333
13,12,0.9230769230769231,6.5,3.0,0.25,99.09906124999998,293.5418941666667,140.83291833333334,-0.0009325000000330874,-0.0010708333333582232,31.000869166666657,191.31827291666667,293.54315166666663,120.56601916666666,-0.5,0.0,0.5,0.0,0.0,0.0,108.01281999999999,278.857145,102.250315,-31.211861870000003,40.7495,103.21998687,-44.994721764999994,56.50742,92.58227500000001,29.05547759140299,19.469358333333332,122.37570916666664,-113.59512666666666,-0.0009283333333485189,85.70049666666665,195.7757116666667,-0.483691696685889,0.10636530957764452,-0.9652606808845505,-0.4227717083658006,1.2538270295167944,0.1639878049578631,0.2120096099805059,0.026968567691434485,1.3940671767410335,0.0,0.4227717083658006,0.25,0.25,0.5,25.0,143.2376733333333,50.89515333333338,244.24039499999998,False,V-SA,Heywood,reverse,K2,F-I-HYSE,F-I-HYSE,5,0.8461538461538461,unsupported,0.9166666666666666,0.5,0.41666666666666663
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-SA,Heywood,forward,K2,I-6F_NS_000,I-6F_NS_000,0,,unsupported,,,
0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,V-SA,Heywood,reverse,K2,I-6F_NS_000,I-6F_NS_000,0,,unsupported,,,
9,9,1.0,4.5,2.0,0.0,-212.06956666666665,158.35096333333334,367.7849616666667,-303.7857633333333,259.604945,446.26255833333335,-280.23850833333336,-182.01827,63.312414999999994,1.0,1.0,0.0,0.0,0.0,0.0,-224.8173,131.14509,251.638985,184.84737691,229.55857539000002,79.759271,247.93247804,362.70821033000004,156.71925553,-51.52953683768431,-819.6635841666666,-195.79398666666665,-431.8501633333333,-303.7857633333333,-595.3808483333333,294.1708366666667,0.8730731255468267,-0.10357977979723733,-0.721841543233866,0.35249567334208826,0.9680977423534063,-0.06219720777985581,0.9838571714611793,0.007908795652146403,0.46555918821654696,0.0,0.35249567334208826,0.0,0.3333333333333333,0.6666666666666666,13.0,113.31868500000002,18.627243333333325,233.66511333333318,False,V-SA,Heywood,forward,K2,I-6F_NS_050,I-6F_NS_050,1,0.7777777777777778,unsupported,0.0,0.0,0.0
9,9,1.0,4.5,2.0,0.0,-276.4824433333333,248.43761499999997,520.7142383333334,44.847473333333284,67.56589333333335,37.265225833333375,-294.1708366666667,182.01827,328.6378583333333,1.0,1.0,0.0,0.0,0.0,0.0,-273.76068000000004,227.48421,486.22829,2.8970318960000156,79.634375799,66.25121308,46.04494502286053,101.10585274,59.43516905,-51.51293422086407,-276.654635,140.3858866666667,-454.99496166666665,117.52695166666665,-334.12757999999997,537.59338,0.8730731255468267,-0.1659113359550217,-0.721841543233866,0.695032517081868,0.9680977423534063,-0.3966151369025784,0.9838571714611793,0.007908795652146403,0.46555918821654696,0.0,0.695032517081868,0.0,0.6666666666666666,0.3333333333333333,13.0,0.0,-18.40515833333336,0.0,True,V-SA,Heywood,reverse,K2,I-6F_NS_050,I-6F_NS_050,1,0.0,unsupported,0.3333333333333333,0.5,-0.16666666666666669
9,9,1.0,4.5,2.0,0.0,-434.4893883333333,158.35096333333334,592.8403516666666,-545.4098250000001,259.604945,907.970945,146.61958833333333,-182.01827,-307.970945,1.0,1.0,0.0,0.0,0.0,0.0,-459.83047999999997,131.14509,557.04211,153.8942488,229.55857539000002,49.94255400000001,362.70821033000004,362.70821033000004,106.184322147651,-105.57402126867532,-819.6635841666666,-398.7902366666667,-558.5215316666668,-303.7857633333333,-595.3808483333333,294.1708366666667,0.8730731255468267,-0.06712786123214139,-0.721841543233866,0.45895871755456846,0.9680977423534063,-0.13281989390472052,0.9838571714611793,-0.010545060869528116,0.46555918821654696,0.0,0.45895871755456846,0.0,0.5555555555555556,0.4444444444444444,13.0,113.31868500000002,18.627243333333325,233.66511333333318,False,V-SA,Heywood,forward,K2,I-6F_SN_050,I-6F_SN_050,1,0.0,unsupported,0.0,0.0,0.0
9,9,1.0,4.5,2.0,0.0,-288.76472,248.43761499999997,544.9693383333333,-454.99496166666665,67.56589333333335,454.99496166666665,345.7844133333333,182.01827,-85.42039833333334,1.0,1.0,0.0,0.0,0.0,0.0,-322.51579000000004,227.48421,519.81603,28.09612045,79.634375799,74.899222,49.593014880000005,101.10585274,51.51283786,-53.80131138646104,-301.56238500000006,140.3858866666667,-515.8375866666665,-454.99496166666665,228.024735,537.59338,0.8730731255468267,0.0863947207648665,-0.721841543233866,-0.08223327585213729,0.9680977423534063,0.4038629064037607,0.9838571714611793,-0.02174918804340229,0.46555918821654696,0.0,0.4038629064037607,0.0,0.2222222222222222,0.7777777777777778,13.0,0.0,-18.40515833333336,0.0,True,V-SA,Heywood,reverse,K2,I-6F_SN_050,I-6F_SN_050,1,0.7777777777777778,unsupported,0.3333333333333333,0.0,0.3333333333333333
6613,3821,0.5778013004687736,3306.5,144.0,0.2567390735409579,-34.32265666666672,340.909885,395.012745,1.8269333333333435,268.1853166666667,276.35663750000003,-36.5092516666667,27.52333333333333,96.94390333333332,0.0,0.0,0.0,0.0,0.0,0.0,-25.09543999999994,292.31974,345.47036,0.0,26.908577560000005,48.42851800000001,0.0,22.651557000000004,35.591313699000004,-7.8385652228380165,-50.008073333333336,-12.227196708333366,-4.168055000000032,36.85641885416663,-68.03268983333334,2.837862874999996,0.26830121976282817,0.06343748697428281,-0.13655356018214596,0.01693013146840777,-0.09511716038922574,-0.0026609855971937075,-0.003378361477303386,-0.0020423066767438214,-0.2501057053160076,0.0,0.06343748697428281,0.2567390735409579,0.20282648521329494,0.5404344412457471,2100.0,36.55890708333337,10.946478770833306,61.97959958333333,False,V-SA,Heywood,forward,K2,I-BDBU_ONE,I-BDBU_ONE,27,0.3849992439135037,unsupported,0.17299136351740382,0.1600366396231353,0.012954723894268522
6613,3821,0.5778013004687736,3306.5,144.0,0.2567390735409579,1.8612583333333532,463.67177999999996,429.94773833333335,-0.001363333333363137,323.36801166666663,319.66289083333334,38.43505333333333,-27.52333333333333,-102.29256749999999,0.0,0.0,0.0,0.0,0.0,0.0,6.552239999999983,424.85646,373.60716,0.0,80.98038,64.70728161099998,0.0,74.404,67.4145,0.3467810720170844,0.0,28.369274041666717,-40.908396833333335,32.76101999999991,-1.9419350833333417,75.4371617083333,0.26830121976282817,0.0633916936744888,-0.13655356018214596,0.02733320452695415,-0.09511716038922574,-0.01424871621622403,-0.003378361477303386,-0.0011166795691611533,-0.2501057053160076,0.0,0.0633916936744888,0.2567390735409579,0.18764721277152577,0.5556137136875163,2100.0,0.0,-24.03513047916662,34.83865270833333,True,V-SA,Heywood,reverse,K2,I-BDBU_ONE,I-BDBU_ONE,27,0.6190836231664902,unsupported,0.15650353310651663,0.09382360638576288,0.06267992672075375
846,719,0.8498817966903073,423.0,27.0,0.10848400556328233,31.19170916666667,146.60811,99.12526833333334,0.0001949999999908414,68.26581666666667,21.940163333333334,13.40702499999999,31.068393333333333,11.546288333333335,0.0,1.0,1.0,0.0,0.0,0.0,13.830859999999987,89.8171,69.645,22.491959999999978,118.0231386,77.26223999999999,19.38297884065372,111.08737,77.0556078,7.779478307482213,-36.193325291666675,97.98472429166665,-0.0005466666666791298,55.883646041666594,-55.015836666666665,74.72876916666667,-1.0915806396684509,-0.027477327519995223,0.43184682835548027,0.0788203951377256,0.32851545586057573,0.027927826071064796,0.03686373191833086,0.004722997280755971,0.6786079347284436,0.0,0.0788203951377256,0.10848400556328233,0.25591098748261476,0.6356050069541029,720.0,-69.68880916666666,-168.45608333333334,-2.469091250000017,False,V-SA,Heywood,forward,K2,I-HYSE,I-HYSE,15,0.30141843971631205,unsupported,0.3477051460361613,0.3240611961057024,0.02364394993045893
846,719,0.8498817966903073,423.0,27.0,0.10848400556328233,44.272841666666665,194.082855,123.25060083333332,47.291098333333196,239.71425666666664,118.26876833333334,-5.537571666666622,-31.068393333333333,-16.127760000000002,0.0,0.0,1.0,0.0,0.0,0.0,42.78053000000003,153.60902,82.90639,13.674537733000001,81.52416806899998,62.736000000000004,9.544627920000003,75.86519,64.72349999999999,12.237505144251156,-26.364806666666667,100.2692066666666,0.0006583333333480823,118.11899500000001,-68.66187000000002,58.54880683333328,-1.0915806396684509,-0.021145715809759415,0.43184682835548027,0.1340786764298657,0.32851545586057573,-0.026298328411791624,0.03686373191833086,0.004393446132821565,0.6786079347284436,0.0,0.1340786764298657,0.10848400556328233,0.22531293463143254,0.6662030598052852,720.0,-118.36743,-178.44449745833333,-19.149954125000058,False,V-SA,Heywood,reverse,K2,I-HYSE,I-HYSE,15,0.3061465721040189,unsupported,0.15855354659248957,0.23226703755215578,-0.0737134909596662
78,75,0.9615384615384616,39.0,3.0,0.0,26.274770833333378,541.9997883333334,386.8225016666667,173.17360666666667,431.842505,220.22607666666664,-7.3631166666666275,77.287735,105.13285,0.0,0.0,0.0,0.0,0.0,0.0,47.221499999999935,456.47216,325.52473,-127.95539043846443,21.251978018,208.940159554,-137.81155958,22.045992946000002,235.10720451999998,5.146265048835275,-18.340104999999994,236.94039000000004,28.40513666666658,268.10969,-220.97198500000002,110.83985666666666,1.123777591501027,-0.2739561190127081,0.0807024958812684,-0.04347558079411011,-0.054857136948828544,-0.10706891249245451,0.0,0.004904572848737925,-0.4752369739137413,0.0,0.2739561190127081,0.0,0.7866666666666666,0.21333333333333335,124.0,62.44805000000004,-26.43256750000006,177.55827333333337,True,V-SA,Heywood,forward,K2,I-JNWO_63,I-JNWO_63,2,0.0641025641025641,unsupported,0.09333333333333334,0.08,0.013333333333333336
78,75,0.9615384615384616,39.0,3.0,0.0,129.73250000000002,578.3153083333333,312.09695166666666,-9.999999974752427e-06,351.40238666666664,429.4200691666667,74.0071483333333,-77.287735,-190.3370633333333,0.0,0.0,0.0,0.0,0.0,0.0,155.357125,530.64443,158.038,-120.20148266260338,57.84846814,493.65994159493664,-293.9745567341771,59.194176236000004,552.2958035858964,27.42884125664761,-446.45619166666665,265.00981333333334,-88.90020833333332,61.24077,-178.18883833333334,263.7101333333333,1.123777591501027,-0.3174809278040506,0.0807024958812684,0.02327038323365115,-0.054857136948828544,-0.13827956330107335,0.0,-0.0028909067604351254,-0.4752369739137413,0.0,0.3174809278040506,0.0,0.8533333333333334,0.14666666666666667,124.0,0.0,-153.32051666666666,66.69792333333328,True,V-SA,Heywood,reverse,K2,I-JNWO_63,I-JNWO_63,2,0.0,unsupported,0.04,0.08666666666666667,-0.04666666666666667
