ic,name,direction,season,variable,regime,n,p10,p20,p80,p90,value_median,flow_median,capacity_median,tight_capacity_median,headroom_median,restricted_rate,forced_rate
V-SA,Heywood,reverse,Spring,sink_vre,low,2621,309.1834028333334,456.0878693333334,1283.3402150000002,1515.0077215000003,309.16605833333335,-263.61543166666667,534.6778766666666,504.76067,675.8735633333333,0.20259442960702023,0.06333460511255246
V-SA,Heywood,reverse,Spring,sink_vre,normal,7862,309.1834028333334,456.0878693333334,1283.3402150000002,1515.0077215000003,820.9509058333333,-9.077949999999998,537.0367633333334,506.9876,423.61280166666666,0.15899262274230475,0.03434240651233783
V-SA,Heywood,reverse,Spring,sink_vre,high,2621,309.1834028333334,456.0878693333334,1283.3402150000002,1515.0077215000003,1515.0760550000002,221.06715166666666,494.87341999999995,450.8955,126.7289283333333,0.2373140022892026,0.03243037008775276
V-SA,Heywood,reverse,Spring,vre_difference,low,2621,-315.73817033333324,-36.395477000000014,1309.3650840000003,1697.8449090000001,-315.8855483333333,131.953905,550.0,550.0,348.33823,0.0805036245707745,0.00534147272033575
V-SA,Heywood,reverse,Spring,vre_difference,normal,7862,-315.73817033333324,-36.395477000000014,1309.3650840000003,1697.8449090000001,540.9137874999999,28.5716,541.1051175,511.66846,388.5195633333333,0.13164589163062834,0.024930043245993384
V-SA,Heywood,reverse,Spring,vre_difference,high,2621,-315.73817033333324,-36.395477000000014,1309.3650840000003,1697.8449090000001,1697.9088000000002,-126.73907666666666,308.794095,243.81076,350.1297383333334,0.4414345669591759,0.1186570011446013
V-SA,Heywood,reverse,Spring,residual_difference,low,2621,1307.2807398333334,1763.9709380000002,3510.90772,3978.495295666666,1307.204128333333,-131.78535333333335,336.7704,270.91216,395.53441000000004,0.41549027088897367,0.1175123998473865
V-SA,Heywood,reverse,Spring,residual_difference,normal,7862,1307.2807398333334,1763.9709380000002,3510.90772,3978.495295666666,2657.5870225,48.399303333333336,541.3157,513.90088,362.61693749999995,0.13304502671076063,0.02543881963876876
V-SA,Heywood,reverse,Spring,residual_difference,high,2621,1307.2807398333334,1763.9709380000002,3510.90772,3978.495295666666,3978.6278866666657,98.41599166666667,549.1246466666666,538.20125,372.72784,0.10225104921785579,0.0049599389545974815
V-SA,Heywood,reverse,Spring,source_vre_ramp_1h,low,2621,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,-315.55133166666633,50.11163166666666,533.3333333333334,500.0,355.54712666666666,0.1770316673025563,0.035482640213658906
V-SA,Heywood,reverse,Spring,source_vre_ramp_1h,normal,7860,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,-8.038913333333426,-13.1544375,538.99738,511.66846,429.81151166666666,0.17608142493638676,0.036005089058524176
V-SA,Heywood,reverse,Spring,source_vre_ramp_1h,high,2621,-315.52989449999967,-181.06064400000014,183.98629399999962,327.16932066666647,327.21365166666664,111.59163333333333,505.3274966666666,460.0,216.2663116666667,0.21175123998473866,0.05532239603204884
V-SA,Heywood,reverse,Spring,sink_vre_ramp_1h,low,2621,-186.57418466666678,-114.03724766666667,109.46490766666673,189.74572733333315,-186.57798500000013,-23.236213333333335,515.27321,466.78639,410.01748166666664,0.19801602441816102,0.05150705837466616
V-SA,Heywood,reverse,Spring,sink_vre_ramp_1h,normal,7860,-186.57418466666678,-114.03724766666667,109.46490766666673,189.74572733333315,-3.82210166666664,-10.906309166666668,539.3920949999999,511.68134499999996,420.85132583333336,0.1763358778625954,0.03549618320610687
V-SA,Heywood,reverse,Spring,sink_vre_ramp_1h,high,2621,-186.57418466666678,-114.03724766666667,109.46490766666673,189.74572733333315,189.75200499999983,147.381485,524.9868316666667,490.84289,200.68356833333334,0.1900038153376574,0.040824112933994655
V-SA,Heywood,reverse,Summer,temperature_mean,low,2606,14.291666666666668,16.116666666666667,25.175000000000004,28.016666666666666,14.3,-119.21189333333334,547.060645,528.355465,560.0508066666666,0.17881811204911743,0.052954719877206444
V-SA,Heywood,reverse,Summer,temperature_mean,normal,7801,14.291666666666668,16.116666666666667,25.175000000000004,28.016666666666666,20.28333333333333,-56.792543333333334,504.55898666666667,464.4106,362.64822833333335,0.2998333546981156,0.13844378925778747
V-SA,Heywood,reverse,Summer,temperature_mean,high,2601,14.291666666666668,16.116666666666667,25.175000000000004,28.016666666666666,28.016666666666666,-100.18742666666667,350.9921283333333,256.50707,256.34802333333334,0.44213763936947326,0.26605151864667437
V-SA,Heywood,reverse,Summer,temperature_max,low,2630,16.5,18.15,29.5,32.5,16.5,-127.01534333333333,549.3042391666668,535.923035,571.9207033333333,0.16996197718631179,0.05171102661596958
V-SA,Heywood,reverse,Summer,temperature_max,normal,7807,16.5,18.15,29.5,32.5,23.3,-60.067910000000005,496.46511166666664,455.30885,360.41190499999993,0.3058793390546945,0.1429486358396311
V-SA,Heywood,reverse,Summer,temperature_max,high,2571,16.5,18.15,29.5,32.5,32.6,-69.69905833333333,369.89906833333333,278.00535,247.80895333333333,0.43562816024893036,0.2559315441462466
V-SA,Heywood,reverse,Summer,humidity_mean,low,2604,36.75,42.41666666666667,72.0,78.16666666666667,36.75,-72.83556250000001,325.79974416666664,232.12459,216.4565633333333,0.4589093701996928,0.271889400921659
V-SA,Heywood,reverse,Summer,humidity_mean,normal,7811,36.75,42.41666666666667,72.0,78.16666666666667,57.16666666666667,-37.16892,500.73956999999996,456.30525,349.9584883333333,0.309691460760466,0.1389066700806555
V-SA,Heywood,reverse,Summer,humidity_mean,high,2593,36.75,42.41666666666667,72.0,78.16666666666667,78.25,-193.11041833333334,550.0,550.0,656.4017633333333,0.13150790590050135,0.04512148091014269
V-SA,Heywood,reverse,Summer,source_wind,low,2602,263.582137,460.78523033333335,1732.512094666667,2127.415133666667,263.576525,-5.8607999999999985,531.1728258333333,500.958625,343.63444583333336,0.24212144504227517,0.12490392006149116
V-SA,Heywood,reverse,Summer,source_wind,normal,7804,263.582137,460.78523033333335,1732.512094666667,2127.415133666667,1029.2304133333332,-105.73490083333334,522.6382033333333,492.902655,430.7003216666667,0.2907483341875961,0.14325986673500768
V-SA,Heywood,reverse,Summer,source_wind,high,2602,263.582137,460.78523033333335,1732.512094666667,2127.415133666667,2127.4159916666667,-66.2867375,366.744235,292.64614,290.6486433333333,0.40584166026133744,0.17947732513451192
V-SA,Heywood,reverse,Summer,source_solar,low,4764,0.0,0.0,703.2550023333333,864.0248591666668,0.0,-193.37396416666664,528.7404808333333,500.39471000000003,557.5522025,0.267632241813602,0.10747271200671704
V-SA,Heywood,reverse,Summer,source_solar,normal,5642,0.0,0.0,703.2550023333333,864.0248591666668,334.8151525,25.901072499999998,527.6493125,500.0,336.22019666666665,0.23094647288195674,0.08773484579936193
V-SA,Heywood,reverse,Summer,source_solar,high,2602,0.0,0.0,703.2550023333333,864.0248591666668,864.0541241666667,-80.46660333333332,214.26936833333335,121.527395,73.60772166666666,0.5292083013066872,0.34704073789392775
V-SA,Heywood,reverse,Summer,source_vre,low,2602,557.2088405000001,816.7635976666667,2008.176732666667,2445.0161924999998,557.1031608333333,-78.71290666666667,550.0,550.0,503.15153166666664,0.1694850115295926,0.0568793235972329
V-SA,Heywood,reverse,Summer,source_vre,normal,7804,557.2088405000001,816.7635976666667,2008.176732666667,2445.0161924999998,1352.7357091666668,-82.546645,515.5547375,479.1231,401.21680083333337,0.2915171706817017,0.145822655048693
V-SA,Heywood,reverse,Summer,source_vre,high,2602,557.2088405000001,816.7635976666667,2008.176732666667,2445.0161924999998,2445.0469475,-58.883570833333344,291.06120583333336,219.35161499999998,161.06439916666668,0.4761721752498078,0.23981552651806304
V-SA,Heywood,reverse,Summer,sink_vre,low,2602,307.34056116666665,471.65136,1268.282002,1469.4942523333334,307.3108375,-261.65350083333334,427.4286208333333,387.622965,416.855145,0.3889315910837817,0.25249807840122984
V-SA,Heywood,reverse,Summer,sink_vre,normal,7804,307.34056116666665,471.65136,1268.282002,1469.4942523333334,849.5702758333333,-117.95417,515.0149833333332,479.14639999999997,433.85221666666666,0.30074320861096876,0.1374935930292158
V-SA,Heywood,reverse,Summer,sink_vre,high,2602,307.34056116666665,471.65136,1268.282002,1469.4942523333334,1469.498855,126.67893749999999,504.4562158333333,456.84664499999997,248.3964675,0.22905457340507301,0.06917755572636433
V-SA,Heywood,reverse,Summer,vre_difference,low,2602,-237.93934800000002,-21.23619799999974,1106.125235666667,1487.1325056666667,-238.00807333333336,15.746570833333333,550.0,550.0,426.19615999999996,0.15757109915449655,0.043812451960030745
V-SA,Heywood,reverse,Summer,vre_difference,normal,7804,-237.93934800000002,-21.23619799999974,1106.125235666667,1487.1325056666667,503.97280333333345,-90.35063249999999,522.89035,491.340075,420.32000916666664,0.26435161455663764,0.12032291132752435
V-SA,Heywood,reverse,Summer,vre_difference,high,2602,-237.93934800000002,-21.23619799999974,1106.125235666667,1487.1325056666667,1487.1638316666665,-190.09244333333334,193.24054166666667,114.83072,149.23116750000003,0.5695618754803997,0.3293620292083013
V-SA,Heywood,reverse,Summer,residual_difference,low,2602,1356.4054308333334,1736.4543806666666,3334.4855800000005,3801.6697488333343,1356.360109166667,-181.85332416666665,281.84309916666666,203.496805,305.0626425,0.4880860876249039,0.28209069946195237
V-SA,Heywood,reverse,Summer,residual_difference,normal,7804,1356.4054308333334,1736.4543806666666,3334.4855800000005,3801.6697488333343,2551.196960833333,-70.79127916666667,532.4186558333333,501.62219,427.9229641666667,0.24807790876473604,0.10917478216299334
V-SA,Heywood,reverse,Summer,residual_difference,high,2602,1356.4054308333334,1736.4543806666666,3334.4855800000005,3801.6697488333343,3801.8248758333334,-4.5366325,509.6027308333333,472.24717,348.88435,0.2878554957724827,0.1245196003074558
V-SA,Heywood,reverse,Summer,source_vre_ramp_1h,low,2602,-320.6473481666667,-191.58311033333354,188.71783166666654,341.5822718333333,-320.6487358333334,-56.22593666666667,475.98896749999994,421.09053500000005,355.4028125,0.32744043043812454,0.15949269792467333
V-SA,Heywood,reverse,Summer,source_vre_ramp_1h,normal,7804,-320.6473481666667,-191.58311033333354,188.71783166666654,341.5822718333333,-10.490675833333285,-95.87282666666667,520.8465658333333,489.239805,423.7820016666667,0.278575089697591,0.13262429523321373
V-SA,Heywood,reverse,Summer,source_vre_ramp_1h,high,2602,-320.6473481666667,-191.58311033333354,188.71783166666654,341.5822718333333,341.5945674999999,-55.41245666666667,445.5171508333333,371.9606,268.2506891666667,0.35703305149884706,0.1767870868562644
V-SA,Heywood,reverse,Summer,sink_vre_ramp_1h,low,2602,-180.93045616666654,-112.77093900000003,103.41264099999998,188.50044433333352,-180.94606916666658,-144.2075825,467.6363475,417.79256,408.578705,0.351652574942352,0.19023827824750192
V-SA,Heywood,reverse,Summer,sink_vre_ramp_1h,normal,7804,-180.93045616666654,-112.77093900000003,103.41264099999998,188.50044433333352,-6.633550000000071,-94.32525749999999,519.43394,482.02090499999997,427.15829916666667,0.2756278831368529,0.1323680164018452
V-SA,Heywood,reverse,Summer,sink_vre_ramp_1h,high,2602,-180.93045616666654,-112.77093900000003,103.41264099999998,188.50044433333352,188.51348166666673,41.44374333333333,467.2362875,409.42650000000003,217.48527166666665,0.34166026133743277,0.14681014604150652
V-SA,Heywood,reverse,Autumn,temperature_mean,low,2650,10.466666666666667,11.928333333333335,20.505000000000003,23.28333333333333,10.466666666666667,-176.89059083333336,493.0879208333333,470.0,591.3170883333333,0.20452830188679244,0.04264150943396226
V-SA,Heywood,reverse,Autumn,temperature_mean,normal,7948,10.466666666666667,11.928333333333335,20.505000000000003,23.28333333333333,15.733333333333334,-147.78565416666666,436.67681166666665,395.13018,469.1675491666667,0.2926522395571213,0.10354806240563663
V-SA,Heywood,reverse,Autumn,temperature_mean,high,2650,10.466666666666667,11.928333333333335,20.505000000000003,23.28333333333333,23.28333333333333,-122.46849499999999,402.6539175,342.78382999999997,402.79230999999993,0.3452830188679245,0.15320754716981133
V-SA,Heywood,reverse,Autumn,temperature_max,low,2719,13.2,14.5,23.0,26.25,13.3,-162.11584166666668,499.61293500000005,471.69791,588.60406,0.1724898859874954,0.029790364104450167
V-SA,Heywood,reverse,Autumn,temperature_max,normal,7893,13.2,14.5,23.0,26.25,17.85,-150.51082166666666,425.0275383333333,380.09535,461.81709,0.30850120359812494,0.11009755479538832
V-SA,Heywood,reverse,Autumn,temperature_max,high,2636,13.2,14.5,23.0,26.25,26.299999999999997,-132.04771,413.6307283333333,360.39208,424.31664250000006,0.3334597875569044,0.14871016691957512
V-SA,Heywood,reverse,Autumn,humidity_mean,low,2651,44.83333333333333,52.0,81.83333333333334,86.33333333333333,44.83333333333333,-14.41494166666667,452.97470666666663,408.39546,335.796885,0.2927197284043757,0.11806865333836288
V-SA,Heywood,reverse,Autumn,humidity_mean,normal,7949,44.83333333333333,52.0,81.83333333333334,86.33333333333333,68.83333333333333,-138.11067833333334,454.94952166666667,422.19941,487.1839766666667,0.2679582337400931,0.09221285696314002
V-SA,Heywood,reverse,Autumn,humidity_mean,high,2648,44.83333333333333,52.0,81.83333333333334,86.33333333333333,86.33333333333333,-308.9124416666667,404.5537391666667,375.912175,607.4063541666667,0.3311933534743202,0.11178247734138973
V-SA,Heywood,reverse,Autumn,source_wind,low,2650,133.8826435,284.9868763333333,1675.8562163333334,2288.587596000001,133.87201583333334,-139.48586749999998,470.0,450.21090000000004,523.4883725000001,0.26490566037735847,0.08754716981132075
V-SA,Heywood,reverse,Autumn,source_wind,normal,7948,133.8826435,284.9868763333333,1675.8562163333334,2288.587596000001,830.3045549999999,-166.21942833333333,459.2883266666667,424.57168,499.71460833333333,0.2827126321087066,0.10530951182687469
V-SA,Heywood,reverse,Autumn,source_wind,high,2650,133.8826435,284.9868763333333,1675.8562163333334,2288.587596000001,2288.738306666667,-100.11433833333334,379.87477,324.160235,382.29327416666666,0.31471698113207547,0.1030188679245283
V-SA,Heywood,reverse,Autumn,source_solar,low,6381,0.0,0.0,571.9427736666668,765.198424666667,0.0,-241.38904,410.580935,378.91828,540.601305,0.3154677950164551,0.10923052813038708
V-SA,Heywood,reverse,Autumn,source_solar,normal,4217,0.0,0.0,571.9427736666668,765.198424666667,268.1081633333333,-69.29321166666666,505.23418833333335,470.37823,475.6688033333333,0.1961109793692198,0.05430400758833294
V-SA,Heywood,reverse,Autumn,source_solar,high,2650,0.0,0.0,571.9427736666668,765.198424666667,765.2746033333333,-56.633435,386.81298166666664,315.98285999999996,324.7853266666667,0.3558490566037736,0.1569811320754717
V-SA,Heywood,reverse,Autumn,source_vre,low,2650,302.85297216666663,520.8782123333334,1972.039788666667,2521.0920633333335,302.8364825,-220.19276166666668,458.55256166666663,441.12010499999997,566.9999958333333,0.2743396226415094,0.08226415094339623
V-SA,Heywood,reverse,Autumn,source_vre,normal,7948,302.85297216666663,520.8782123333334,1972.039788666667,2521.0920633333335,1108.4375333333332,-142.00772333333333,466.2544475,436.438815,491.1018925000001,0.2706341217916457,0.10153497735279315
V-SA,Heywood,reverse,Autumn,source_vre,high,2650,302.85297216666663,520.8782123333334,1972.039788666667,2521.0920633333335,2521.1121599999997,-88.43641416666668,357.33365416666663,293.111715,352.0667175,0.34150943396226413,0.11962264150943397
V-SA,Heywood,reverse,Autumn,sink_vre,low,2650,207.34241016666667,343.775734,1157.3307543333333,1413.8646708333333,207.3197025,-431.0056491666667,315.9959525,267.307705,677.0376316666666,0.4218867924528302,0.19471698113207547
V-SA,Heywood,reverse,Autumn,sink_vre,normal,7948,207.34241016666667,343.775734,1157.3307543333333,1413.8646708333333,693.3980833333333,-165.9627975,460.0,430.93805,521.1509925,0.2756668344237544,0.09146955208857574
V-SA,Heywood,reverse,Autumn,sink_vre,high,2650,207.34241016666667,343.775734,1157.3307543333333,1413.8646708333333,1413.8779425,128.51076416666666,483.6906266666667,454.149315,258.0445391666667,0.17886792452830189,0.03735849056603774
V-SA,Heywood,reverse,Autumn,vre_difference,low,2650,-316.47455966666666,-82.24482833333336,1096.6345673333333,1515.9017651666668,-316.501555,-32.17002166666667,500.3976441666666,470.67527,402.1952708333333,0.22943396226415094,0.06075471698113208
V-SA,Heywood,reverse,Autumn,vre_difference,normal,7948,-316.47455966666666,-82.24482833333336,1096.6345673333333,1515.9017651666668,384.4888441666666,-163.11453333333333,470.0,448.26055499999995,526.8422533333334,0.25490689481630596,0.08316557624559638
V-SA,Heywood,reverse,Autumn,vre_difference,high,2650,-316.47455966666666,-82.24482833333336,1096.6345673333333,1515.9017651666668,1515.9039808333332,-242.7321,285.42491583333333,218.3942,429.99834,0.4335849056603774,0.19622641509433963
V-SA,Heywood,reverse,Autumn,residual_difference,low,2650,1575.138060166667,2072.2247703333333,3873.6996903333334,4333.2939393333345,1575.065419166667,-212.48252583333334,329.7224458333334,266.16031,434.1881475,0.3992452830188679,0.18150943396226416
V-SA,Heywood,reverse,Autumn,residual_difference,normal,7948,1575.138060166667,2072.2247703333333,3873.6996903333334,4333.2939393333345,3012.958644166667,-172.65234583333336,471.4418033333334,446.937295,525.5311775,0.2623301459486663,0.09235027679919476
V-SA,Heywood,reverse,Autumn,residual_difference,high,2650,1575.138060166667,2072.2247703333333,3873.6996903333334,4333.2939393333345,4333.393203333334,-39.00233,454.80369500000006,424.801425,408.3463816666666,0.24150943396226415,0.047924528301886794
V-SA,Heywood,reverse,Autumn,source_vre_ramp_1h,low,2650,-248.38902916666672,-137.88946566666678,142.55169733333315,259.7111988333338,-248.40643416666666,-134.37746833333333,412.77099250000003,364.33616,442.17066750000004,0.31056603773584907,0.12075471698113208
V-SA,Heywood,reverse,Autumn,source_vre_ramp_1h,normal,7948,-248.38902916666672,-137.88946566666678,142.55169733333315,259.7111988333338,-4.860510833333308,-156.33133500000002,460.0,436.85394499999995,507.19682833333337,0.27101157523905384,0.0897081026673377
V-SA,Heywood,reverse,Autumn,source_vre_ramp_1h,high,2650,-248.38902916666672,-137.88946566666678,142.55169733333315,259.7111988333338,259.79900583333324,-141.884165,428.6992408333333,376.92593999999997,455.6945791666667,0.3041509433962264,0.11660377358490566
V-SA,Heywood,reverse,Autumn,sink_vre_ramp_1h,low,2650,-149.16593349999994,-90.40817800000002,89.0678303333333,149.48842116666674,-149.1856658333333,-152.814845,446.91538833333334,399.17837,503.41971416666667,0.27962264150943394,0.11245283018867924
V-SA,Heywood,reverse,Autumn,sink_vre_ramp_1h,normal,7948,-149.16593349999994,-90.40817800000002,89.0678303333333,149.48842116666674,-3.319675833333303,-179.69357166666668,449.19151500000004,417.54814,514.80339,0.2817060895822848,0.0961248112732763
V-SA,Heywood,reverse,Autumn,sink_vre_ramp_1h,high,2650,-149.16593349999994,-90.40817800000002,89.0678303333333,149.48842116666674,149.49481750000007,-54.6270225,433.0851108333333,380.212085,368.13938499999995,0.3030188679245283,0.10566037735849057
V-SA,Heywood,reverse,Winter,temperature_mean,low,2650,6.8500000000000005,7.916666666666666,13.041666666666668,14.416666666666664,6.85,-85.33858333333333,181.43936333333335,148.76452,251.07632333333333,0.4826415094339623,0.14830188679245282
V-SA,Heywood,reverse,Winter,temperature_mean,normal,7949,6.8500000000000005,7.916666666666666,13.041666666666668,14.416666666666664,10.366666666666667,-12.982166666666666,276.5032733333333,229.0827,240.00003833333335,0.36620958611146054,0.10668008554535162
V-SA,Heywood,reverse,Winter,temperature_mean,high,2649,6.8500000000000005,7.916666666666666,13.041666666666668,14.416666666666664,14.416666666666664,108.14471333333331,400.103075,339.83188,164.68124333333327,0.25934314835787087,0.05964514911287278
V-SA,Heywood,reverse,Winter,temperature_max,low,2798,10.1,10.8,14.6,16.1,10.1,-63.314212500000004,173.79599666666667,142.556845,235.93459666666666,0.49285203716940673,0.13152251608291637
V-SA,Heywood,reverse,Winter,temperature_max,normal,7865,10.1,10.8,14.6,16.1,12.5,-19.23928666666667,286.37488833333333,240.37643,248.42291666666668,0.35626191989828354,0.11061665607120152
V-SA,Heywood,reverse,Winter,temperature_max,high,2585,10.1,10.8,14.6,16.1,16.15,113.68180000000001,383.9027283333333,324.75023,150.72129833333332,0.2692456479690522,0.062282398452611215
V-SA,Heywood,reverse,Winter,humidity_mean,low,2656,61.91666666666667,68.41666666666667,88.5,90.91666666666667,62.0,115.76199333333334,314.0401141666666,253.63599,122.6191025,0.3128765060240964,0.06099397590361446
V-SA,Heywood,reverse,Winter,humidity_mean,normal,7963,61.91666666666667,68.41666666666667,88.5,90.91666666666667,81.33333333333334,-11.546288333333335,278.12158166666666,231.33139,233.35063166666666,0.3670727112897149,0.1024739419816652
V-SA,Heywood,reverse,Winter,humidity_mean,high,2629,61.91666666666667,68.41666666666667,88.5,90.91666666666667,91.0,-129.05693666666667,233.65506166666668,196.74228,315.7505633333334,0.42715861544313427,0.1601369341955116
V-SA,Heywood,reverse,Winter,source_wind,low,2650,136.83473,324.67105933333335,2630.638538,3133.583618833335,136.80439333333334,8.321754166666667,222.59558833333335,186.718685,213.47954166666668,0.409811320754717,0.056981132075471695
V-SA,Heywood,reverse,Winter,source_wind,normal,7948,136.83473,324.67105933333335,2630.638538,3133.583618833335,1214.6968024999999,-31.432404166666664,338.02783,286.771845,274.25455166666666,0.32876195269250125,0.08366884750880725
V-SA,Heywood,reverse,Winter,source_wind,high,2650,136.83473,324.67105933333335,2630.638538,3133.583618833335,3133.8605191666666,31.052819999999997,199.12311,153.27513499999998,83.14763249999996,0.44452830188679243,0.22
V-SA,Heywood,reverse,Winter,source_solar,low,7041,0.0,0.0,421.40952666666675,622.6159585000001,0.0,-45.603521666666666,273.211125,237.59392,268.8656933333333,0.37963357477631016,0.1298111063769351
V-SA,Heywood,reverse,Winter,source_solar,normal,3557,0.0,0.0,421.40952666666675,622.6159585000001,147.13817,68.18275333333334,280.76826166666666,228.39105,129.84493999999998,0.3621028956986224,0.09221253865617093
V-SA,Heywood,reverse,Winter,source_solar,high,2650,0.0,0.0,421.40952666666675,622.6159585000001,622.6385941666667,-1.7280524999999995,270.4247733333333,204.84995500000002,235.7572741666667,0.3456603773584906,0.059245283018867924
V-SA,Heywood,reverse,Winter,source_vre,low,2650,264.25747433333333,558.592411,2760.2334843333333,3250.066211833334,264.23658166666667,-26.02124583333333,213.21475750000002,175.370045,221.82099666666664,0.4441509433962264,0.09622641509433963
V-SA,Heywood,reverse,Winter,source_vre,normal,7948,264.25747433333333,558.592411,2760.2334843333333,3250.066211833334,1464.3050775,-17.745925833333335,347.69089833333334,295.35291,273.9482775,0.3164318067438349,0.07033215903371917
V-SA,Heywood,reverse,Winter,source_vre,high,2650,264.25747433333333,558.592411,2760.2334843333333,3250.066211833334,3250.093254166667,26.775523333333332,198.05445166666667,151.942295,73.63125249999997,0.44716981132075473,0.22075471698113208
V-SA,Heywood,reverse,Winter,sink_vre,low,2650,207.50984183333335,369.7282656666667,1627.8134773333336,1847.4395741666667,207.43407416666668,-228.84061916666667,160.6310075,128.81369,401.3980591666667,0.5113207547169811,0.1569811320754717
V-SA,Heywood,reverse,Winter,sink_vre,normal,7948,207.50984183333335,369.7282656666667,1627.8134773333336,1847.4395741666667,897.5088708333333,-7.294607500000001,259.54273666666666,218.079385,243.30991083333333,0.36852038248616004,0.09901862103673881
V-SA,Heywood,reverse,Winter,sink_vre,high,2650,207.50984183333335,369.7282656666667,1627.8134773333336,1847.4395741666667,1847.4532725,218.35217749999998,390.51259166666665,332.04222000000004,73.66316249999998,0.22377358490566038,0.0739622641509434
V-SA,Heywood,reverse,Winter,vre_difference,low,2650,-471.0641068333334,-127.08622699999997,1447.6104983333332,1869.1788173333337,-471.07223250000004,154.77373749999998,387.70008666666666,349.704335,134.77472166666675,0.3139622641509434,0.04905660377358491
V-SA,Heywood,reverse,Winter,vre_difference,normal,7948,-471.0641068333334,-127.08622699999997,1447.6104983333332,1869.1788173333337,607.380445,-30.969999166666668,340.65450749999997,288.44158500000003,278.1013158333334,0.32813286361348765,0.07310015098137897
V-SA,Heywood,reverse,Winter,vre_difference,high,2650,-471.0641068333334,-127.08622699999997,1447.6104983333332,1869.1788173333337,1869.2045333333335,-117.91621166666667,152.14878166666668,103.15480500000001,171.41949749999998,0.5422641509433962,0.259622641509434
V-SA,Heywood,reverse,Winter,residual_difference,low,2650,1945.1218278333336,2437.1422543333338,4702.359622666667,5264.029431166667,1945.1212908333337,-50.40013333333333,237.82994916666667,188.26474000000002,252.4991366666667,0.3973584905660377,0.15547169811320755
V-SA,Heywood,reverse,Winter,residual_difference,normal,7948,1945.1218278333336,2437.1422543333338,4702.359622666667,5264.029431166667,3617.5971150000005,-31.735254166666664,317.63185416666664,258.59227999999996,262.07790583333326,0.35153497735279315,0.10958731756416709
V-SA,Heywood,reverse,Winter,residual_difference,high,2650,1945.1218278333336,2437.1422543333338,4702.359622666667,5264.029431166667,5264.034047499999,110.61099333333334,227.81088166666666,193.356225,140.10645333333332,0.3886792452830189,0.04377358490566038
V-SA,Heywood,reverse,Winter,source_vre_ramp_1h,low,2650,-257.664891833333,-141.65709833333312,145.58908800000015,260.5146961666671,-257.6834908333333,-16.253633333333333,289.164555,233.401995,243.4659975,0.3660377358490566,0.09018867924528302
V-SA,Heywood,reverse,Winter,source_vre_ramp_1h,normal,7948,-257.664891833333,-141.65709833333312,145.58908800000015,260.5146961666671,-0.0931800000001175,-21.0006725,274.0304958333333,233.02499,241.16749916666666,0.37481127327629593,0.10883241066935077
V-SA,Heywood,reverse,Winter,source_vre_ramp_1h,high,2650,-257.664891833333,-141.65709833333312,145.58908800000015,260.5146961666671,260.5525191666668,41.57888416666667,265.0078075,220.081335,180.80378916666666,0.350188679245283,0.11132075471698114
V-SA,Heywood,reverse,Winter,sink_vre_ramp_1h,low,2650,-155.05931099999995,-94.42520166666677,92.15714566666651,156.84688100000005,-155.05984166666664,-14.366700833333333,248.74235833333336,200.9742,224.96957833333335,0.38566037735849057,0.11547169811320755
V-SA,Heywood,reverse,Winter,sink_vre_ramp_1h,normal,7948,-155.05931099999995,-94.42520166666677,92.15714566666651,156.84688100000005,-1.6188466666667125,-33.41444833333333,280.8819658333333,238.406315,255.79136,0.3744338198288878,0.10920986411675894
V-SA,Heywood,reverse,Winter,sink_vre_ramp_1h,high,2650,-155.05931099999995,-94.42520166666677,92.15714566666651,156.84688100000005,156.84844500000008,76.4570675,281.9067391666666,231.34031,157.32481333333334,0.33169811320754716,0.08490566037735849
VIC1-NSW1,VNI,forward,Spring,temperature_mean,low,2621,9.555000000000003,11.533333333333333,20.083333333333332,22.049999999999997,9.55,649.4609116666667,943.1398783333334,901.56579,180.6247933333334,0.025944296070202214,0.0049599389545974815
VIC1-NSW1,VNI,forward,Spring,temperature_mean,normal,7863,9.555000000000003,11.533333333333333,20.083333333333332,22.049999999999997,15.683333333333334,408.58771500000006,779.9679283333334,731.36082,126.57705666666664,0.2479969477298741,0.1273050998346687
VIC1-NSW1,VNI,forward,Spring,temperature_mean,high,2620,9.555000000000003,11.533333333333333,20.083333333333332,22.049999999999997,22.049999999999997,0.0,232.903565,65.581595,1.3333333342302467e-05,0.6034351145038168,0.35458015267175574
VIC1-NSW1,VNI,forward,Spring,temperature_max,low,2635,12.600000000000001,15.1,26.0,28.9,12.65,640.2643216666667,939.7199099999999,892.57475,178.83073000000002,0.040227703984819736,0.01062618595825427
VIC1-NSW1,VNI,forward,Spring,temperature_max,normal,7890,12.600000000000001,15.1,26.0,28.9,19.9,409.2336775,777.0967316666668,727.35752,117.72747750000005,0.25310519645120405,0.12978453738910012
VIC1-NSW1,VNI,forward,Spring,temperature_max,high,2579,12.600000000000001,15.1,26.0,28.9,28.950000000000003,0.0,266.86863666666665,99.41013,2.333333333126575e-05,0.5800697944939899,0.3454827452500969
VIC1-NSW1,VNI,forward,Spring,humidity_mean,low,2629,45.33333333333333,50.833333333333336,80.58333333333334,85.5,45.333333333333336,43.44895,331.24417,171.64766,0.6661949999999877,0.5503993914035755,0.29821224800304297
