ic,direction,asset,asset_description,voltage_kv,substation,region,area_label,families,episodes_listed,electrically_near,plants_within_50km,published_level,published_key,tier,effect_capacity,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,effect_at_limit,effect_directional_flow,effect_headroom,treated_capacity,control_capacity,treated_hours,episodes,match_rate,name
V-S-MNSP1,reverse,KANGAROO/BUS/3 & 4,Kng Vly 3 & 4 330kV BUS,330.0,Kangaroo Valley Ps,NSW1,,N-KVCW_3W_WG_CLOSE,1,,,K2,N-KVCW_3W_WG_CLOSE,supported,-2.895256666666665,-4.626320359281447,-17.333626666666664,0.0,-0.003205128205128206,5.8490616666666675,-1.8333333315467826e-05,-1.6666666666666669e-06,-26.39239166666667,249.5,9.0,0.9378757515030061,Murraylink
V-S-MNSP1,forward,KANGAROO/BUS/53,Kng Vly PS 3 330kV BUS,330.0,Kangaroo Valley Ps,NSW1,,N-KVCW_3W_WG_CLOSE,2,,,K2,N-KVCW_3W_WG_CLOSE,supported,-10.17136166666667,-7.13518771978735,-79.87184687499999,-1.0606854375000034,-0.12179487179487175,-5.7224529166666676,-8.333333312293689e-07,0.0,134.0,249.5,9.0,0.9378757515030061,Murraylink
V-S-MNSP1,reverse,KANGAROO/BUS/53,Kng Vly PS 3 330kV BUS,330.0,Kangaroo Valley Ps,NSW1,,N-KVCW_3W_WG_CLOSE,2,,,K2,N-KVCW_3W_WG_CLOSE,supported,-2.895256666666665,-4.626320359281447,-17.333626666666664,0.0,-0.003205128205128206,5.8490616666666675,-1.8333333315467826e-05,-1.6666666666666669e-06,-26.39239166666667,249.5,9.0,0.9378757515030061,Murraylink
V-S-MNSP1,forward,KANGAROO/BUS/54,Kng Vly PS 4 330kV BUS,330.0,Kangaroo Valley Ps,NSW1,,N-DTKV_18_WG_CLOSE,1,BROKENH1 (-2.93); BHB1 (-2.93); STWF1 (-2.93); LIMOSF21 (-2.93); SUNRSF1 (-2.93); LIMOSF11 (-2.93),,K2,N-DTKV_18_WG_CLOSE,supported,0.0,0.0,0.0,8.692344999999998,0.07339449541284404,0.0,0.0,0.0,0.0,59.5,5.0,0.9159663865546218,Murraylink
V-S-MNSP1,reverse,KANGAROO/BUS/54,Kng Vly PS 4 330kV BUS,330.0,Kangaroo Valley Ps,NSW1,,N-DTKV_18_WG_CLOSE,1,BROKENH1 (-2.93); BHB1 (-2.93); STWF1 (-2.93); LIMOSF21 (-2.93); SUNRSF1 (-2.93); LIMOSF11 (-2.93),,K2,N-DTKV_18_WG_CLOSE,supported,0.0,0.0,-38.92461,0.0,0.03211009174311927,0.0,0.0,-1.6666666666666669e-06,0.0,59.5,5.0,0.9159663865546218,Murraylink
V-S-MNSP1,forward,KANGAROO/LINE/3W,Kng Vly-CapitalWF 3W 330kV LINE,330.0,Kangaroo Valley Ps,NSW1,,N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M,8,GUTHEGA (-6.33); UPPTUMUT (-3.65); BROKENH1 (-3.43); STWF1 (-3.43); BHB1 (-3.43); TUMUT3-4 (-3.09),,K1xK2,KANGAROO/LINE/3W × N-KVCW_3W_WG_CLOSE,supported,-16.41995708333333,-11.836429631357845,-86.00000166666666,-1.5782299999999907,0.0,-6.837599166666664,-7.105427357601002e-15,0.0,135.33939500000002,234.5,5.0,0.9339019189765458,Murraylink
V-S-MNSP1,reverse,KANGAROO/LINE/3W,Kng Vly-CapitalWF 3W 330kV LINE,330.0,Kangaroo Valley Ps,NSW1,,N-KVCW_3W_WG_CLOSE|N-LTUT_64_15M,8,GUTHEGA (-6.33); UPPTUMUT (-3.65); BROKENH1 (-3.43); STWF1 (-3.43); BHB1 (-3.43); TUMUT3-4 (-3.09),,K1xK2,KANGAROO/LINE/3W × N-KVCW_3W_WG_CLOSE,supported,-1.9650091666666682,-3.5299565868263505,-18.318091666666675,0.00993999999997186,0.0,6.935389166666672,-1.8333333315467826e-05,0.0,-20.05027666666667,234.5,5.0,0.9339019189765458,Murraylink
V-S-MNSP1,forward,KGTS/LINE/BETS_KGTS_220,Bendigo Kerang 220kV LINE,220.0,Kerang 220kV,VIC1,central Kerang,V-BEKG,1,ARWF1 (+1.85); CROWLWF1 (+1.82); DARTM1 (+1.82); MCKAY1 (+1.82); WKIEWA1 (+1.82); BULGANA1 (+1.77),Kerang Green Switch Solar Power (1 km); Gannawarra Solar Farm (14 km); Gannawarra Energy Storage System (14 km); Cohuna Solar Farm (29 km),none,,unsupported,,,,,,,,,,,,,Murraylink
V-S-MNSP1,reverse,KGTS/LINE/BETS_KGTS_220,Bendigo Kerang 220kV LINE,220.0,Kerang 220kV,VIC1,central Kerang,V-BEKG,1,ARWF1 (+1.85); CROWLWF1 (+1.82); DARTM1 (+1.82); MCKAY1 (+1.82); WKIEWA1 (+1.82); BULGANA1 (+1.77),Kerang Green Switch Solar Power (1 km); Gannawarra Solar Farm (14 km); Gannawarra Energy Storage System (14 km); Cohuna Solar Farm (29 km),none,,unsupported,,,,,,,,,,,,,Murraylink
V-S-MNSP1,forward,KGTS/LINE/KGTS_KOTS_220,Kerang-Koorangie 220kV LINE,220.0,Kerang 220kV,VIC1,central Kerang,V-KGKO,1,ARWF1 (+1.92); CROWLWF1 (+1.90); BULBES1 (+1.86); BULGANA1 (+1.86); DARTM1 (+1.82); MCKAY1 (+1.82),Kerang Green Switch Solar Power (1 km); Gannawarra Solar Farm (14 km); Gannawarra Energy Storage System (14 km); Cohuna Solar Farm (29 km),none,,unsupported,,,,,,,,,,,,,Murraylink
V-S-MNSP1,reverse,KGTS/LINE/KGTS_KOTS_220,Kerang-Koorangie 220kV LINE,220.0,Kerang 220kV,VIC1,central Kerang,V-KGKO,1,ARWF1 (+1.92); CROWLWF1 (+1.90); BULBES1 (+1.86); BULGANA1 (+1.86); DARTM1 (+1.82); MCKAY1 (+1.82),Kerang Green Switch Solar Power (1 km); Gannawarra Solar Farm (14 km); Gannawarra Energy Storage System (14 km); Cohuna Solar Farm (29 km),none,,unsupported,,,,,,,,,,,,,Murraylink
V-S-MNSP1,forward,KIAMALSF/LINE/KMTS_MRTS_220,KiamalSF-MuraWara 220kV LINE,220.0,Kiamal SF,VIC1,,V-MRKM,2,SUNRSF1 (+1.49); LIMOSF11 (+1.49); LIMOSF21 (+1.49); LIMBESS1 (+1.49); GANNB1 (+1.47); COHUNSF1 (+1.47),,K2,V-MRKM,supported,-51.72699583333334,-42.130532490834725,-81.28794833333333,-16.53418166666666,-0.07022471910112363,-45.64110875,5.547610000000013,54.090847499999995,112.58333333333334,97.5,11.0,0.9128205128205128,Murraylink
V-S-MNSP1,reverse,KIAMALSF/LINE/KMTS_MRTS_220,KiamalSF-MuraWara 220kV LINE,220.0,Kiamal SF,VIC1,,V-MRKM,2,SUNRSF1 (+1.49); LIMOSF11 (+1.49); LIMOSF21 (+1.49); LIMBESS1 (+1.49); GANNB1 (+1.47); COHUNSF1 (+1.47),,K2,V-MRKM,supported,50.916669166666665,75.62156732089323,24.967441666666666,71.01875833333335,0.016853932584269662,38.078565,9.369425000000014,44.333333333333336,0.0,97.5,11.0,0.9128205128205128,Murraylink
V-S-MNSP1,forward,KIAMALSF/LINE/KMTS_RCTS_220,KiamalSF-Red_Cliffs 220kV LINE,220.0,Kiamal SF,VIC1,,I-BDBU_ONE|I-X_6F_KMRC|V-KMRC,5,AVLSF1 (+14.08); BOMENSF1 (+8.26); JUNEESF1 (+8.26); WAGGNSF1 (+8.26); SEBSF1 (+8.26); WSTWYSF1 (+8.26),,K1xK2,KIAMALSF/LINE/KMTS_RCTS_220 × V-KMRC,indicative,-50.99451500000001,-38.617819782273294,-89.22384,-6.935979166666641,0.0,-84.56740708333334,1.6666666766695926e-06,60.73447,139.9201875,28.0,3.0,1.0,Murraylink
V-S-MNSP1,reverse,KIAMALSF/LINE/KMTS_RCTS_220,KiamalSF-Red_Cliffs 220kV LINE,220.0,Kiamal SF,VIC1,,I-BDBU_ONE|I-X_6F_KMRC|V-KMRC,5,AVLSF1 (+14.08); BOMENSF1 (+8.26); JUNEESF1 (+8.26); WAGGNSF1 (+8.26); SEBSF1 (+8.26); WSTWYSF1 (+8.26),,K2,V-KMRC,supported,21.000000000000004,35.497987590402545,8.333333326504544e-06,47.666228041666656,0.09740259740259741,15.106315833333333,7.50000000948603e-06,40.48837,21.5,174.5,20.0,0.8825214899713467,Murraylink
V-S-MNSP1,forward,KMTS_MRTS_220/LINE/KMTS_MRTS_220,Kiamal SF-MuraWara 220kV LINE,220.0,,,,V-MRKM,6,SUNRSF1 (+1.49); LIMOSF11 (+1.49); LIMOSF21 (+1.49); LIMBESS1 (+1.49); GANNB1 (+1.47); COHUNSF1 (+1.47),,K1xK2,KMTS_MRTS_220/LINE/KMTS_MRTS_220 × V-MRKM,supported,-53.522115,-45.4030118360785,-86.71021,-23.046711666666667,0.0,-45.88838208333332,22.192466250000013,48.90365166666666,91.65139666666667,47.5,5.0,0.8631578947368421,Murraylink
V-S-MNSP1,reverse,KMTS_MRTS_220/LINE/KMTS_MRTS_220,Kiamal SF-MuraWara 220kV LINE,220.0,,,,V-MRKM,6,SUNRSF1 (+1.49); LIMOSF11 (+1.49); LIMOSF21 (+1.49); LIMBESS1 (+1.49); GANNB1 (+1.47); COHUNSF1 (+1.47),,K2,V-MRKM,supported,50.916669166666665,75.62156732089323,24.967441666666666,71.01875833333335,0.016853932584269662,38.078565,9.369425000000014,44.333333333333336,0.0,97.5,11.0,0.9128205128205128,Murraylink
V-S-MNSP1,forward,KMTS_RCTS_220/LINE/KMTS_RCTS_220,Kiamal SF-Red Cliffs 220kV LINE,220.0,,,,I-BDBU_ONE|I-X_6F_KMRC|V-KMRC,11,AVLSF1 (+14.08); BOMENSF1 (+8.26); JUNEESF1 (+8.26); WAGGNSF1 (+8.26); SEBSF1 (+8.26); WSTWYSF1 (+8.26),,K2,I-X_6F_KMRC,indicative,-79.62627833333332,-67.54727195723139,-79.62627833333332,-79.62627833333332,0.0,-64.16609999999999,-52.356265,83.45403,159.5,11.0,4.0,0.5,Murraylink
V-S-MNSP1,reverse,KMTS_RCTS_220/LINE/KMTS_RCTS_220,Kiamal SF-Red Cliffs 220kV LINE,220.0,,,,I-BDBU_ONE|I-X_6F_KMRC|V-KMRC,11,AVLSF1 (+14.08); BOMENSF1 (+8.26); JUNEESF1 (+8.26); WAGGNSF1 (+8.26); SEBSF1 (+8.26); WSTWYSF1 (+8.26),,K2,V-KMRC,supported,21.000000000000004,35.497987590402545,8.333333326504544e-06,47.666228041666656,0.09740259740259741,15.106315833333333,7.50000000948603e-06,40.48837,21.5,174.5,20.0,0.8825214899713467,Murraylink
V-S-MNSP1,forward,KOTS/LINE/KOTS_WETS_220,Koorangie-Wemen 220kV LINE,220.0,Koorangie 220 kV Station,VIC1,,V-KOWE,1,ARWF1 (+1.92); CROWLWF1 (+1.90); BULGANA1 (+1.86); BULBES1 (+1.86); MCKAY1 (+1.82); WKIEWA1 (+1.82),,none,,unsupported,,,,,,,,,,,,,Murraylink
V-S-MNSP1,reverse,KOTS/LINE/KOTS_WETS_220,Koorangie-Wemen 220kV LINE,220.0,Koorangie 220 kV Station,VIC1,,V-KOWE,1,ARWF1 (+1.92); CROWLWF1 (+1.90); BULGANA1 (+1.86); BULBES1 (+1.86); MCKAY1 (+1.82); WKIEWA1 (+1.82),,none,,unsupported,,,,,,,,,,,,,Murraylink
V-S-MNSP1,forward,MARAGLE/LINE/66,MARAGLE-Upr Tumut 6M 330kV LINE,330.0,Maragle 500kV,NSW1,,N-LTUT_64_15M,2,GUTHEGA (-6.33); UPPTUMUT (-3.65); BROKENH1 (-3.43); STWF1 (-3.43); BHB1 (-3.43); TUMUT3-4 (-3.09),,K2,N-LTUT_64_15M,supported,5.826681666666673,4.353233830845768,-6.711817166666638,22.544420833333334,-0.042654028436018954,3.8697583333333334,1.6666666766695926e-06,106.66666666666667,100.58333333333334,425.0,9.0,0.7447058823529412,Murraylink
V-S-MNSP1,reverse,MARAGLE/LINE/66,MARAGLE-Upr Tumut 6M 330kV LINE,330.0,Maragle 500kV,NSW1,,N-LTUT_64_15M,2,GUTHEGA (-6.33); UPPTUMUT (-3.65); BROKENH1 (-3.43); STWF1 (-3.43); BHB1 (-3.43); TUMUT3-4 (-3.09),,K2,N-LTUT_64_15M,supported,12.951436666666652,18.13583034773301,-4.544202499999983,32.56318958333334,-0.034755134281200625,-4.917605,3.0009583333333296,30.5,0.0,425.0,9.0,0.7447058823529412,Murraylink
V-S-MNSP1,forward,MARULAN/LINE/5,Yass 330kV Marulan 5 330kV LINE,330.0,Marulan 330kV,NSW1,west of Wollongong (80 km),N-BABU|N-BADP|N-MNYS_5_WG_CLOSE|N-X_2_5|N-X_5+07_WG_CLOSE|N-X_LTYS_MNYS,15,BROKENH1 (-2.93); BHB1 (-2.93); STWF1 (-2.93); LIMOSF21 (-2.93); SUNRSF1 (-2.93); LIMOSF11 (-2.93),Taralga Wind Farm (28 km); Crookwell 3 Wind Farm (38 km); Bendeela Pumping and Power Station (40 km); Kangaroo Valley Pumping and Power Station (41 km); Crookwell 2 Wind Farm (45 km); Crookwell Wind Farm (48 km),K1,MARULAN/LINE/5,supported,5.060223333333312,3.6736716366625304,-1.3375289166666895,9.778093333333345,0.0,2.136400000000009,6.666666678256661e-06,134.33333333333334,132.5,1475.0,12.0,0.6030508474576272,Murraylink
V-S-MNSP1,reverse,MARULAN/LINE/5,Yass 330kV Marulan 5 330kV LINE,330.0,Marulan 330kV,NSW1,west of Wollongong (80 km),N-BABU|N-BADP|N-MNYS_5_WG_CLOSE|N-X_2_5|N-X_5+07_WG_CLOSE|N-X_LTYS_MNYS,15,BROKENH1 (-2.93); BHB1 (-2.93); STWF1 (-2.93); LIMOSF21 (-2.93); SUNRSF1 (-2.93); LIMOSF11 (-2.93),Taralga Wind Farm (28 km); Crookwell 3 Wind Farm (38 km); Bendeela Pumping and Power Station (40 km); Kangaroo Valley Pumping and Power Station (41 km); Crookwell 2 Wind Farm (45 km); Crookwell Wind Farm (48 km),K1,MARULAN/LINE/5,supported,-0.335324166666652,-0.4813265550239023,-6.25,7.252083333333331,0.0,-1.6758383333333313,4.9999999873762135e-06,4.0,-2.1666666666666665,1475.0,12.0,0.6030508474576272,Murraylink
V-S-MNSP1,forward,MINTAR/LINE/CLNMIN_1,ClareNth-Mintaro 132kV LINE,132.0,Mintaro 132kV,SA1,north-west of Robertstown (37 km),S-RBTU|S-X_BRMN_RBTU|S-X_BRMN_WEWT,4,ANGAST1 (-13.97); ANGAS1 (-13.97); MINTARO (-13.42); AGLHAL (+13.30); HALLWF1 (+13.30); WPWF (+12.97),Mintaro Power Station (0 km); Waterloo Wind Farm (19 km); Goyder South Stage 1 Wind Farm (22 km); Morgan-Whyalla Pipeline Pumping Station No 4 Solar Farm (30 km); Hallett Hill Wind Farm (40 km); Morgan-Whyalla Pipeline Pumping Station No 3 Solar Farm (43 km),K2,S-RBTU,supported,-5.874647916666667,-4.416741966668127,-25.472076666666666,4.841666624999988,-0.085387323943662,-4.4004295833333416,0.0,94.13173166666667,106.53845249999999,339.5,13.0,0.8365243004418262,Murraylink
V-S-MNSP1,reverse,MINTAR/LINE/CLNMIN_1,ClareNth-Mintaro 132kV LINE,132.0,Mintaro 132kV,SA1,north-west of Robertstown (37 km),S-RBTU|S-X_BRMN_RBTU|S-X_BRMN_WEWT,4,ANGAST1 (-13.97); ANGAS1 (-13.97); MINTARO (-13.42); AGLHAL (+13.30); HALLWF1 (+13.30); WPWF (+12.97),Mintaro Power Station (0 km); Waterloo Wind Farm (19 km); Goyder South Stage 1 Wind Farm (22 km); Morgan-Whyalla Pipeline Pumping Station No 4 Solar Farm (30 km); Hallett Hill Wind Farm (40 km); Morgan-Whyalla Pipeline Pumping Station No 3 Solar Farm (43 km),K2,S-RBTU,supported,8.860152500000002,15.978937500000004,-0.6666666666666643,29.588313333333303,-0.08010563380281689,4.0123966666666675,1.5,45.41666666666667,22.698685,339.5,13.0,0.8365243004418262,Murraylink
V-S-MNSP1,forward,MLRC/LINE/DC_CONVERTER,Murrylnk-V Murrylnk-S 165kV LINE,165.0,Murraylink Vic,VIC1,,I-SVML_044|I-SVML_088|I-SVML_132|I-VSML_044|I-VSML_088|I-VSML_132|I-VSML_176,20,,,K1xK2,MLRC/LINE/DC_CONVERTER × I-SVML_132,supported,99.5,65.86240687888599,-35.51082333333332,127.86653666666666,0.0,47.29197833333333,23.370805000000004,120.5,0.0,42.0,10.0,0.6190476190476191,Murraylink
V-S-MNSP1,reverse,MLRC/LINE/DC_CONVERTER,Murrylnk-V Murrylnk-S 165kV LINE,165.0,Murraylink Vic,VIC1,,I-SVML_044|I-SVML_088|I-SVML_132|I-VSML_044|I-VSML_088|I-VSML_132|I-VSML_176,20,,,K1xK2,MLRC/LINE/DC_CONVERTER × I-SVML_132,supported,-1.1192366666666675,-2.0106047904191633,-70.19698666666666,57.63840666666667,0.0,-32.25,3.137729999999992,3.9999908333333334,0.0,42.0,10.0,0.6190476190476191,Murraylink
V-S-MNSP1,forward,MLTS/LINE/BATS_MLTS1_220,Ballarat Moorabool 1 220kV LINE,220.0,Moorabool 500kV,VIC1,central Geelong,V-BAML1_15M,2,MERCER01 (+2.67); MOORAWF1 (+2.67); ELAINWF1 (+2.67); BALB1 (+2.13); YENDWF1 (+2.13); ARWF1 (+2.05),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),none,,unsupported,,,,,,,,,,,,,Murraylink
V-S-MNSP1,reverse,MLTS/LINE/BATS_MLTS1_220,Ballarat Moorabool 1 220kV LINE,220.0,Moorabool 500kV,VIC1,central Geelong,V-BAML1_15M,2,MERCER01 (+2.67); MOORAWF1 (+2.67); ELAINWF1 (+2.67); BALB1 (+2.13); YENDWF1 (+2.13); ARWF1 (+2.05),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K2,V-BAML1_15M,supported,0.2662549999999726,0.38218421052627644,-17.474504166666662,39.12054083333331,0.04066985645933015,3.834495000000004,-1.6666666908804473e-06,-129.75916333333333,-107.57444,108.0,11.0,0.9675925925925926,Murraylink
V-S-MNSP1,forward,MLTS/LINE/BATS_MLTS2_220,Ballart220-Moorabool 2 220kV LINE,220.0,Moorabool 500kV,VIC1,central Geelong,CA_SYDS_597A8B26|CA_SYDS_597B3DBD|CA_SYDS_597B5710|V-BAML2_15M|V-X_BAML2_MLTG_B2CB,3,MERCER01 (+2.67); ELAINWF1 (+2.67); MOORAWF1 (+2.67); BRYB2WF2 (+2.19); BRYB1WF1 (+2.19); BALB1 (+2.14),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K2,V-BAML2_15M,indicative,-140.1484125,-118.88842642980593,-203.35915166666666,-27.868892500000015,-0.10989010989010989,-111.91502666666666,-2.7663849999999854,-13.144183333333332,140.83870666666667,68.0,3.0,0.6691176470588235,Murraylink
V-S-MNSP1,reverse,MLTS/LINE/BATS_MLTS2_220,Ballart220-Moorabool 2 220kV LINE,220.0,Moorabool 500kV,VIC1,central Geelong,CA_SYDS_597A8B26|CA_SYDS_597B3DBD|CA_SYDS_597B5710|V-BAML2_15M|V-X_BAML2_MLTG_B2CB,3,MERCER01 (+2.67); ELAINWF1 (+2.67); MOORAWF1 (+2.67); BRYB2WF2 (+2.19); BRYB1WF1 (+2.19); BALB1 (+2.14),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K3,MLTS,supported,-5.956774999999993,-8.612404306220085,-18.458193625,1.8333333331624622e-06,0.0,-2.584962499999989,-3.3333333249174757e-06,-26.858708333333333,5.999998333333333,760.5,26.0,0.8231426692965155,Murraylink
V-S-MNSP1,forward,MLTS/LINE/CRTS_MLTS1_500,Moorabool-Cressy No.1 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-BAML1_15M|V-CRML|V-MLSY_NOEMTT_R,10,GPWFEST2 (+3.44); GPWFWST1 (+3.44); GPWFEST1 (+3.44); GPWFWST2 (+3.44); GPWFEST3 (+3.44); STOCKYD1 (+3.42),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/CRTS_MLTS1_500 × V-CRML,supported,-13.954681666666666,-11.837809041746095,-45.519328333333334,0.5189483333333271,0.0,-11.7242925,2.812123750000005,25.289341666666665,29.5000125,48.0,7.0,0.8125,Murraylink
V-S-MNSP1,reverse,MLTS/LINE/CRTS_MLTS1_500,Moorabool-Cressy No.1 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-BAML1_15M|V-CRML|V-MLSY_NOEMTT_R,10,GPWFEST2 (+3.44); GPWFWST1 (+3.44); GPWFEST1 (+3.44); GPWFWST2 (+3.44); GPWFEST3 (+3.44); STOCKYD1 (+3.42),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/CRTS_MLTS1_500 × V-CRML,supported,12.30330583333333,16.817743054748682,-7.583333333333329,41.75402666666667,0.0,23.795063749999997,-1.1666666667409231e-05,55.71038,16.231741666666665,48.0,7.0,0.8125,Murraylink
V-S-MNSP1,forward,MLTS/LINE/CRTS_MLTS_500,Moorabool-Cressy No.2 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-CRML,5,WKIEWA1 (+1.82); DARTM1 (+1.82); MCKAY1 (+1.82); MURRAY (+1.60); RYANCWF1 (+0.88); BULGANA1 (+0.88),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/CRTS_MLTS_500 × V-CRML,supported,0.0,0.0,-187.0467766666667,60.4198375,0.0,0.0,-3.771115,67.21992166666666,106.39184,53.5,5.0,0.9065420560747663,Murraylink
V-S-MNSP1,reverse,MLTS/LINE/CRTS_MLTS_500,Moorabool-Cressy No.2 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-CRML,5,WKIEWA1 (+1.82); DARTM1 (+1.82); MCKAY1 (+1.82); MURRAY (+1.60); RYANCWF1 (+0.88); BULGANA1 (+0.88),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/CRTS_MLTS_500 × V-CRML,supported,-37.166666666666664,-50.804186994036996,-79.03499333333333,61.5,0.0,0.0,-6.90032166666667,0.0,0.0,53.5,5.0,0.9065420560747663,Murraylink
V-S-MNSP1,forward,MLTS/LINE/MLTS_SYTS1_500,Moorabool Sydenham 1 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,CA_SYDS_562A9792|V-BAML1_15M|V-MLSY_NOEMTT_P|V-MLSY_NOEMTT_R,15,GPWFWST2 (+3.44); GPWFEST2 (+3.44); GPWFEST3 (+3.44); GPWFEST1 (+3.44); GPWFWST1 (+3.44); STOCKYD1 (+3.42),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/MLTS_SYTS1_500 × V-MLSY_NOEMTT_R,supported,3.8031866666666616,2.8381990049751207,-2.45134166666665,8.367130000000003,0.0,3.2295450000000017,0.0,147.64525666666665,139.97449,260.0,8.0,0.801923076923077,Murraylink
V-S-MNSP1,reverse,MLTS/LINE/MLTS_SYTS1_500,Moorabool Sydenham 1 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,CA_SYDS_562A9792|V-BAML1_15M|V-MLSY_NOEMTT_P|V-MLSY_NOEMTT_R,15,GPWFWST2 (+3.44); GPWFEST2 (+3.44); GPWFEST3 (+3.44); GPWFEST1 (+3.44); GPWFWST1 (+3.44); STOCKYD1 (+3.42),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K1xK2,MLTS/LINE/MLTS_SYTS1_500 × V-MLSY_NOEMTT_R,supported,-4.822778333333332,-7.270472560975557,-12.0,1.8234766666666644,0.0,-4.222181666666671,3.3333333311347246e-06,-54.833333333333336,-43.70299833333333,260.0,8.0,0.801923076923077,Murraylink
V-S-MNSP1,forward,MLTS/LINE/MLTS_SYTS2_500,Moorabool Sydenham 2 500kV LINE,500.0,Moorabool 500kV,VIC1,central Geelong,V-MLSY_NOEMTT_R,23,GPWFEST3 (+3.44); GPWFEST2 (+3.44); GPWFEST1 (+3.44); GPWFWST2 (+3.44); GPWFWST1 (+3.44); STOCKYD1 (+3.42),Victoria Big Battery (1 km); Deakin University Solar Farm (18 km); Black Rock Solar Farm (29 km); Yaloak South Wind Farm (35 km); Moorabool Wind Farm (39 km); Lal Lal (Elaine) Wind Farm (41 km); Mount Mercer Wind Farm (43 km); Laverton North Power Station (48 km); Mount Gellibrand Wind Farm (50 km),K2,V-MLSY_NOEMTT_R,supported,4.141393333333355,3.0587870024875654,-6.6666666666666675e-06,13.564400000000006,0.07997118155619598,2.756775833333336,0.0,138.1827616666667,125.0,861.0,11.0,0.8060394889663183,Murraylink
