n_treated,n_matched,match_rate,treated_hours,treated_days,exact_share,effect_capacity,treated_capacity,control_capacity,effect_headroom,treated_headroom,control_headroom,effect_directional_flow,treated_directional_flow,control_directional_flow,effect_at_limit,treated_at_limit,control_at_limit,effect_restricted,treated_restricted,control_restricted,effect_forced_direction,treated_forced_direction,control_forced_direction,effect_tight_capacity,treated_tight_capacity,control_tight_capacity,effect_tightening,treated_tightening,control_tightening,effect_relief,treated_relief,control_relief,effect_capacity_pct,ci_lo_capacity,ci_hi_capacity,ci_lo_headroom,ci_hi_headroom,ci_lo_directional_flow,ci_hi_directional_flow,ci_lo_at_limit,ci_hi_at_limit,smd_before_temperature_mean,smd_after_temperature_mean,smd_before_vre_difference,smd_after_vre_difference,smd_before_residual_difference,smd_after_residual_difference,smd_before_half_hour,smd_after_half_hour,smd_before_other_count,smd_after_other_count,max_abs_smd_after,share_exact,share_count,share_coarse,ic,name,direction,GENCONSETID,state,share_of_invoked
261,244,0.9348659003831418,130.5,13,0.2540983606557377,33.19213833333333,197.65107583333332,222.63230249999998,39.698430416666724,377.44494833333334,239.42122333333333,-42.10787583333334,-202.94889583333332,-60.583769999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.608229999999935,145.983265,172.34391,12.421429830000005,87.832486565,85.2127570965,5.423291680500005,74.95474032050001,73.73091794199999,9.464183135722443,-25.892987500000004,87.05673916666667,-22.757677124999997,159.144635,-299.40461858333333,84.31443999999999,0.0,0.0,-1.1684460632964146,-0.033679386372893846,0.6855291561997382,0.5269982161137384,0.2483443013344096,-0.20565387981622152,-0.0033863753481592107,-0.02106364639510433,0.20228620982462658,0.0,0.5269982161137384,0.2540983606557377,0.45901639344262296,0.28688524590163933,V-SA,Heywood,reverse,S-SECB6611_10,invoked_unbooked,0.08338658146964856
19,19,1.0,9.5,1,0.10526315789473684,188.77541166666668,569.9621599999999,400.993565,-284.1173216666667,85.28452500000003,376.05361500000004,534.8837500000001,496.81622999999996,27.398208333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.57639,545.74567,354.54032,-1.206943630000005,59.096397677999995,123.13740366800002,-31.127192382000008,31.261634638,57.715213291,36.97418749347123,188.77541166666668,188.77541166666668,-284.1173216666667,-284.1173216666667,534.8837500000001,534.8837500000001,0.0,0.0,-0.3202500558394427,-0.2481996742602314,-0.14953831373994445,0.40952998572803984,0.4434466499035934,-0.17331751891685288,0.23855557033951333,0.008375348658996482,-0.008394465062167783,0.0,0.40952998572803984,0.10526315789473684,0.8947368421052632,0.0,V-SA,Heywood,forward,S-SE_1CP,invoked_unbooked,0.02996845425867508
1,1,1.0,0.5,1,1.0,31.520645000000002,103.71598,72.195335,20.126318333333415,626.8766866666667,606.7503683333333,11.394326666666643,-523.1607066666667,-534.5550333333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.29165,92.65409,53.36244,-67.38212750000001,16.8,84.1821275,-28.59159249999999,51.271955000000005,79.8635475,7.150461117324819,,,,,,,,,3.160110583846003,-0.023822895040493543,2.125034822006495,0.5588224706536253,-0.3270680756973641,0.15636828227768484,0.5611272503170796,0.1015861323065088,-0.7523138789037581,0.0,0.5588224706536253,1.0,0.0,0.0,V-SA,Heywood,forward,S-SE_1CP,booked_only,
37,36,0.972972972972973,18.5,2,0.08333333333333333,288.6418395833333,588.4204741666667,347.8614133333333,-189.21402249999994,85.90907416666667,262.7527366666667,627.1774833333334,499.56485999999995,-280.1551083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.4134175,552.8917650000001,337.61628,0.03554209799999519,56.88759673999999,95.589317596,-2.032081879999991,30.200902468000002,91.85203213400001,56.5343621872715,184.92957999999993,528.8887033333334,-189.38599833333333,-189.04204666666658,291.2971633333333,732.9473433333333,0.0,0.0,-0.37885485860629514,-0.5769857595393302,-0.00035292328800185375,0.38898955420204834,0.22244739264727215,-0.05771282856832219,0.26257678676904084,0.0064518398186857,0.34210528507325694,0.0,0.5769857595393302,0.08333333333333333,0.3611111111111111,0.5555555555555556,V-SA,Heywood,forward,S-SE_1CP,withdrawn_booking,
19,19,1.0,9.5,1,0.10526315789473684,-375.40341166666667,75.53979166666666,463.1792633333334,191.88237166666664,585.4079933333334,365.80268333333333,-547.52018,-496.81622999999996,62.367133333333335,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-341.07928000000004,23.74415,399.33143,-129.66897661092838,102.84032213,173.79154694092838,-109.18563013199997,69.13511947,166.535051142,-79.37009296675029,-375.40341166666667,-375.40341166666667,191.88237166666664,191.88237166666664,-547.52018,-547.52018,0.0,0.0,-0.3202500558394427,-0.26813815224789456,-0.14953831373994445,0.3345571967509481,0.4434466499035934,-0.11443357914760119,0.23855557033951333,0.008458272903145098,-0.008394465062167783,0.0,0.3345571967509481,0.10526315789473684,0.8947368421052632,0.0,V-SA,Heywood,reverse,S-SE_1CP,invoked_unbooked,0.02996845425867508
1,1,1.0,0.5,1,1.0,-11.394329999999968,523.160705,534.555035,-3.3333333249174757e-06,-1.6666666624587378e-06,1.6666666624587378e-06,-11.394326666666643,523.1607066666667,534.5550333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.087159999999983,500.0,506.08716,1825.773386795204,1991.160651135204,165.38726434,171.7585621045919,246.5945621045919,74.83599999999998,-2.132550914067494,,,,,,,,,3.160110583846003,-0.023822895040493543,2.125034822006495,0.5588224706536253,-0.3270680756973641,0.15636828227768484,0.5611272503170796,0.1015861323065088,-0.7523138789037581,0.0,0.5588224706536253,1.0,0.0,0.0,V-SA,Heywood,reverse,S-SE_1CP,booked_only,
37,36,0.972972972972973,18.5,2,0.08333333333333333,-251.83771833333336,260.810665,513.1014808333334,390.5492225,741.8189841666667,277.352975,-534.6925183333333,-499.56485999999995,158.20573833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.69642999999996,217.11952000000002,479.25397,125.887012341,169.83047719,49.817749804,108.76786040350001,140.2650445555,23.8079094495,-53.24507581832874,-321.171825,-129.9438883333334,137.91348999999997,678.1591633333333,-732.9473433333333,-316.4237516666666,0.0,0.0,-0.37885485860629514,-0.5959186458021526,-0.00035292328800185375,0.4245906560257604,0.22244739264727215,-0.06314039856276092,0.26257678676904084,0.00886579349234302,0.34210528507325694,0.0,0.5959186458021526,0.08333333333333333,0.3611111111111111,0.5555555555555556,V-SA,Heywood,reverse,S-SE_1CP,withdrawn_booking,
235,194,0.825531914893617,117.5,8,0.14948453608247422,38.75916749999999,333.7008333333333,364.8431416666667,-41.927930833333306,4.045749999999998,253.02941916666663,-79.7488825,87.97442166666667,86.40519333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.946335000000005,274.92920000000004,325.28461,15.127521139999999,50.598950656810125,27.495075899999996,5.282884770000003,35.3814,29.2006886,9.417862170806025,-364.27716,140.0,-87.84905000000009,13.34413166666667,-220.74997833333333,269.40175916666664,0.0,1.0,-0.18130414786781734,-0.05442311866893952,0.2842740543237486,0.2528322845769158,0.13855988593465082,-0.08754243887715811,0.058107320987418824,-0.006360848786628444,1.4992707019053872,0.0,0.2528322845769158,0.14948453608247422,0.4072164948453608,0.44329896907216493,V-SA,Heywood,forward,S-SE_VC1,invoked_unbooked,0.12144702842377261
1,1,1.0,0.5,1,1.0,104.418955,205.31258,100.893625,18.882698333333323,18.882701666666662,3.3333333391283304e-06,85.53625666666667,186.42987833333333,100.89362166666666,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,167.77559000000002,129.27464,-38.50095,493.1726944318183,1367.7906629166666,874.6179684848483,80.66748102272709,678.454177121212,597.7866960984849,26.042977990464227,,,,,,,,,-1.4850223500351871,0.07350055534157324,0.7485613459727383,0.22071235401129397,1.6665706863100243,-0.0763949188939127,-0.6608911321721512,0.10179669802096873,2.3639634703596264,0.0,0.22071235401129397,1.0,0.0,0.0,V-SA,Heywood,forward,S-SE_VC1,booked_only,
96,53,0.5520833333333334,48.0,3,0.0,68.159525,624.3420766666667,562.4096466666666,44.072393333333366,229.71179166666656,151.0589333333333,119.01638666666668,350.1439966666667,71.30935583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.66420000000005,616.52324,555.93615,0.0,0.0,12.199104709999995,-12.887389940000006,0.0,22.123661740000006,13.349953972109057,0.0,157.88740583333336,8.133096666666688,164.01938999999993,-168.18635166666667,145.82633833333333,0.0,0.0,-0.3124459238005644,-0.5019691722067305,0.02729281241858889,-0.16417453624338785,-0.4264203120918222,-0.017413216784255572,0.0005733678199126392,-0.018791373191099237,-0.32423749841192867,0.0,0.5019691722067305,0.0,0.6415094339622641,0.3584905660377358,V-SA,Heywood,forward,S-SE_VC1,withdrawn_booking,
235,194,0.825531914893617,117.5,8,0.14948453608247422,1.2028941666666242,326.93762000000004,373.4060833333333,-22.11360833333333,226.7804675,307.65632500000004,-16.109760833333333,-87.97442166666667,-80.69068833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.583735,281.522245,-54.640930925,70.4469025,227.8594699999999,-19.388023125000004,85.97735338,128.062175,0.2241176956305071,-15.444831666666687,50.16553466666643,-116.34305333333333,222.78147999999996,-254.43188333333336,184.83562666666666,0.0,0.0,-0.18130414786781734,-0.08491596305430683,0.2842740543237486,0.22653148421003744,0.13855988593465082,-0.05239115724703814,0.058107320987418824,-0.005224016237528917,1.4992707019053872,0.0,0.22653148421003744,0.14948453608247422,0.31443298969072164,0.5360824742268041,V-SA,Heywood,reverse,S-SE_VC1,invoked_unbooked,0.12144702842377261
1,1,1.0,0.5,1,1.0,-219.46984000000003,331.2542583333333,550.7240983333334,-133.93358333333333,517.6841366666666,651.61772,-85.53625666666667,-186.42987833333333,-100.89362166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-246.94637,218.10933,465.0557,-722.5294392744677,2244.531219809126,2967.0606590835937,223.94772237715483,1278.3613522277326,1054.4136298505778,-64.34774394100329,,,,,,,,,-1.4850223500351871,0.07350055534157324,0.7485613459727383,0.22071235401129397,1.6665706863100243,-0.0763949188939127,-0.6608911321721512,0.10179669802096873,2.3639634703596264,0.0,0.22071235401129397,1.0,0.0,0.0,V-SA,Heywood,reverse,S-SE_VC1,booked_only,
96,53,0.5520833333333334,48.0,3,0.0,50.73670833333332,392.85153833333334,288.9775175,187.35323499999993,624.2319766666667,299.67942666666664,-125.358705,-350.1439966666667,-71.30935583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.851970000000001,342.53507,262.20967,5.731988272000006,109.19867491,76.53048953000001,3.277908882999995,117.44248791,89.38980132450001,10.727066222880383,0.2506216666666603,233.19980416666667,-158.9555333333335,365.5327966666666,-168.16688499999998,157.03112000000004,-1.0,0.0,-0.3124459238005644,-0.4839222433415387,0.02729281241858889,-0.14373797596180762,-0.4264203120918222,-0.031565892335230473,0.0005733678199126392,-0.019516733796786888,-0.32423749841192867,0.0,0.4839222433415387,0.0,0.660377358490566,0.33962264150943394,V-SA,Heywood,reverse,S-SE_VC1,withdrawn_booking,
411,248,0.6034063260340633,205.5,10,0.016129032258064516,88.09997916666669,498.1206375,380.9352529166666,-142.5837075,137.74743250000006,412.68931333333336,307.3085666666667,250.87142833333334,-75.34805083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.45344750000001,470.07439999999997,323.04678,-125.98699929999998,44.49780246,255.94060887387388,-26.232716174394383,46.093056326326334,124.23372100600602,17.25555843909956,31.777804999999944,131.8212670416666,-294.25888712499994,-35.85337000000001,186.37891166666665,389.89419333333336,0.0,0.0,-0.4463090260536117,-0.34715241656149254,0.1999747379913035,0.504309829055831,0.18473903223193922,0.057922733156385214,0.027318520151032755,-0.009587701400738492,1.67199567656588,0.0,0.504309829055831,0.016129032258064516,0.18951612903225806,0.7943548387096774,V-SA,Heywood,forward,S-TB132_E_BUS,booked_only,
411,248,0.6034063260340633,205.5,10,0.016129032258064516,-86.04610000000002,405.6319325,452.38893916666666,288.88451499999996,630.2836483333333,299.3049925,-325.03348625,-250.87142833333334,76.90306166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.88293750000003,382.25775,428.00746,0.0,9.2043,14.9717956,0.0,2.7684527999999995,17.269443575,-18.19239448598945,-184.33833333333334,12.651556666666636,102.39931916666666,403.456185,-409.60861,-188.68223333333333,0.0,0.0,-0.4463090260536117,-0.3384099467493399,0.1999747379913035,0.5479140029191236,0.18473903223193922,0.007601561252530952,0.027318520151032755,-0.011169279193278748,1.67199567656588,0.0,0.5479140029191236,0.016129032258064516,0.1975806451612903,0.7862903225806451,V-SA,Heywood,reverse,S-TB132_E_BUS,booked_only,
18,12,0.6666666666666666,9.0,1,0.0,63.54189916666671,249.9164725,174.19179999999997,201.95963124999994,560.7179958333334,313.0317170833333,-128.62912166666663,-366.5804083333333,-190.76707125000001,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.405240000000006,233.74720000000002,159.829375,0.0,0.0,0.0,0.0,0.0,0.0,15.439672392935721,59.164555000000036,59.164555000000036,198.95669999999996,198.95669999999996,-157.19074333333333,-157.19074333333333,0.0,0.0,0.24317208907327612,-0.19276443077751507,0.7323678927892788,0.14864739078560174,-1.108502077543011,-0.1023145892880201,0.09543495990749576,0.011945153209199387,0.747843080908512,0.0,0.19276443077751507,0.0,0.5833333333333334,0.4166666666666667,V-SA,Heywood,forward,S-TB275_E_BUS,invoked_unbooked,0.08294930875576037
412,249,0.6043689320388349,206.0,11,0.020080321285140562,87.54996166666666,495.45553333333334,381.093005,-141.2499483333334,136.63943333333336,412.68931333333336,303.29529333333335,251.34973333333332,-73.79304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.17987,469.79892,323.04678,-125.46205859999998,44.50521305,258.79179091091095,-26.690741744584574,46.062799999999996,130.17304760760763,17.14783016034681,27.51266333333325,131.32540166666666,-300.66328999999996,-35.955735000000004,162.7434455416667,389.89419333333336,0.0,0.0,-0.44376028194506756,-0.346044585582787,0.19886205999979506,0.501951171213061,0.18484264335101114,0.05727820789291593,0.027378535771571146,-0.00925900445232583,1.6822096675579488,0.0,0.501951171213061,0.020080321285140562,0.18875502008032127,0.7911646586345381,V-SA,Heywood,forward,S-TB275_E_BUS,booked_only,
18,12,0.6666666666666666,9.0,1,0.0,91.95215124999999,428.4725791666667,351.10099041666666,-38.07140666666663,58.45048166666663,119.49361583333331,73.59828958333331,366.5804083333333,207.45131750000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.22996,363.97098500000004,284.72221,260.44030696292003,870.4762376121263,539.1659938627906,129.79460920630655,541.97704872166,899.5871547802326,17.132100909197675,86.95024083333334,86.95024083333334,-49.69671999999997,-49.69671999999997,66.0865225,66.0865225,0.0,0.0,0.24317208907327612,-0.2025478111313482,0.7323678927892788,0.3510478130477136,-1.108502077543011,-0.3628304945700468,0.09543495990749576,0.01154698143555943,0.747843080908512,0.0,0.3628304945700468,0.0,0.3333333333333333,0.6666666666666666,V-SA,Heywood,reverse,S-TB275_E_BUS,invoked_unbooked,0.08294930875576037
412,249,0.6043689320388349,206.0,11,0.020080321285140562,-82.79121333333336,405.65226333333334,453.8032616666667,281.4861899999999,630.6555999999999,299.70536,-324.69812,-251.34973333333332,76.90306166666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-81.34328000000005,384.42015,428.00746,0.0,9.1931,14.9717956,0.0,2.4367056,16.9311657,-17.50422637323144,-184.33833333333334,16.365935000000036,91.22705266666667,411.420255,-410.60709499999996,-170.51861683333354,0.0,0.0,-0.44376028194506756,-0.337329295538618,0.19886205999979506,0.5453603454231878,0.18484264335101114,0.0071222997843430206,0.027378535771571146,-0.010834796964825606,1.6822096675579488,0.0,0.5453603454231878,0.020080321285140562,0.19678714859437751,0.7831325301204819,V-SA,Heywood,reverse,S-TB275_E_BUS,booked_only,
170,169,0.9941176470588236,85.0,6,0.47928994082840237,-46.883668333333276,480.233575,450.56,-11.845938333333379,112.81043166666666,213.90732750000004,26.049871666666718,268.7636283333333,196.60227999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.055195,464.2882,436.89166,0.0,133.53968119734427,103.99367091091085,0.0,114.87611612418408,57.465068,-9.18279307688289,-104.0945006666666,62.78822202083315,-88.69952833333332,28.443808333333322,-52.45505666666666,94.33531000000002,0.0,0.0,0.12813327240248215,-0.159470580875441,0.7381678939339752,0.18539714769050994,-0.5821608539216739,-0.07197313806105508,0.02600024585626397,-0.006006763672930092,-0.8732444244241006,0.0,0.18539714769050994,0.47928994082840237,0.22485207100591717,0.2958579881656805,V-SA,Heywood,forward,S-TB275_W_BUS,invoked_unbooked,0.1179736294240111
15,15,1.0,7.5,2,0.2,-342.744155,220.354405,563.4058916666667,0.0,0.0,0.0,-219.18656666666666,200.63175333333334,352.71706333333333,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-283.11332,187.01911,493.75689,-163.06120755000003,25.937499999999996,185.04480755000003,-100.41437679,44.5835,150.0596629,-85.48331560132219,-354.65664333333336,-4.359793333333357,-0.0005166666667832942,120.99448166666667,-342.7441583333333,-125.35427500000003,0.0,0.0,-1.1498328248957312,-0.09374189621038785,0.0697409310725388,-0.6825911875009055,1.841617954224155,0.6185194914575777,0.0680689322501006,0.005755101228109227,2.2751867689258845,0.0,0.6825911875009055,0.2,0.5333333333333333,0.26666666666666666,V-SA,Heywood,forward,S-TB275_W_BUS,booked_only,
170,169,0.9941176470588236,85.0,6,0.47928994082840237,-153.88967333333332,169.1857916666667,386.2206933333334,-45.04982499999994,364.36203333333333,407.3080616666667,-35.94207,-268.7636283333333,-196.603915,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-139.25775,108.51552,301.48035,-7.975855349999998,69.8129396,93.02024712222223,5.102101407483033,68.5403847,69.74554348,-30.34678199483181,-228.78980166666668,-23.406004166666776,-169.19217666666668,119.17515000000003,-101.25799833333332,47.864509999999996,0.0,0.0,0.12813327240248215,-0.14987280381384643,0.7381678939339752,0.12428310325459721,-0.5821608539216739,-0.04295944631540471,0.02600024585626397,-0.006947771036835628,-0.8732444244241006,0.0,0.14987280381384643,0.47928994082840237,0.22485207100591717,0.2958579881656805,V-SA,Heywood,reverse,S-TB275_W_BUS,invoked_unbooked,0.1179736294240111
15,15,1.0,7.5,2,0.2,-153.20345,33.4315,226.299575,-44.49123666666668,246.03003833333335,265.16217666666665,-44.59239500000001,-200.63175333333334,-184.27140333333332,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,-55.427040000000005,12.83273,100.74654,-31.214,44.5835,94.37823591,-93.2356825,25.937499999999996,164.77710000000002,-44.91868391337188,-194.32854833333334,2.3765599999999267,-122.97771499999999,-44.49123666666668,-64.45755333333335,125.35427500000003,0.0,0.0,-1.1498328248957312,-0.04893105343264256,0.0697409310725388,-1.4822284444208278,1.841617954224155,1.1692181220834434,0.0680689322501006,0.015346936608291274,2.2751867689258845,0.0,1.4822284444208278,0.2,0.13333333333333333,0.6666666666666666,V-SA,Heywood,reverse,S-TB275_W_BUS,booked_only,
1150,811,0.7052173913043478,575.0,27,0.04932182490752158,-45.09336583333322,488.94051999999994,457.34538083333337,-53.36817999999988,157.40337499999998,252.92959000000002,122.46795666666665,212.63675666666666,64.64639666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.758700000000005,422.1841,406.4987,8.391595203000001,135.6945648,74.6282496055,8.859149167999998,122.979721568,71.60640000000001,-8.868927093126496,-101.14359925000005,133.51202295833326,-139.4353733333333,3.3333333249174757e-06,-18.318009999999987,258.48165166666666,0.0,0.0,-1.0632737620102286,-0.1318255409477835,-0.16615279847771292,0.13058624428539714,0.5692562581037596,-0.0451213815868124,-0.0048879874027438555,-0.007730965964870807,0.9018339290314676,0.0,0.1318255409477835,0.04932182490752158,0.33292231812577067,0.6177558569667078,V-SA,Heywood,forward,S-TB275_W_BUS_BC-2CP,booked_only,
1150,811,0.7052173913043478,575.0,27,0.04932182490752158,18.75804499999998,381.12009000000006,291.48132166666664,86.69916166666667,484.9590866666667,340.604445,-126.83136166666668,-212.63675666666666,-63.52695833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.954279999999983,336.10562,253.51139,-2.249130000000001,63.25740680999999,70.31652616999999,0.0,56.251989349999995,55.420623361,4.279592713764818,-40.35252333333335,78.4910979583333,-35.57398833333343,275.9119197083333,-259.76520666666664,16.94514000000001,0.0,0.0,-1.0632737620102286,-0.13699198348244065,-0.16615279847771292,0.12588403358488232,0.5692562581037596,-0.03814800017009924,-0.0048879874027438555,-0.0014967902914110973,0.9018339290314676,0.0,0.13699198348244065,0.04932182490752158,0.31319358816276205,0.6374845869297164,V-SA,Heywood,reverse,S-TB275_W_BUS_BC-2CP,booked_only,
174,171,0.9827586206896551,87.0,7,0.49707602339181284,-29.392370000000028,480.902185,458.347995,-0.7567916666666861,40.896631666666664,148.90110333333342,30.827855,374.41481833333336,239.87621666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23.645070000000032,469.93934,430.89046,-25.58553724,16.681136220000003,68.28161119999999,-31.406117017137177,20.1254,67.79732964,-6.189218211375745,-120.65654583333333,34.87030499999992,-69.38203666666669,51.28078166666671,-114.64437833333332,114.70748154166657,0.0,0.0,0.26129591608604313,-0.06094642405966764,-0.18516834211807415,-0.29199577202634314,0.3238300653902428,0.30404407180563714,-0.022315623418281555,0.008951025520572925,-0.6943115438151213,0.0,0.30404407180563714,0.49707602339181284,0.19883040935672514,0.30409356725146197,V-SA,Heywood,forward,S-TBCP1,invoked_unbooked,0.03651626442812172
172,150,0.872093023255814,86.0,6,0.6466666666666666,-7.611649999999997,396.19265416666667,441.2899770833333,137.67706666666663,271.4843883333333,69.84566583333334,-164.35322041666666,-35.022422500000005,277.01110916666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.722270000000009,348.61032,426.56,0.0,109.61129750250251,71.51756498998999,0.0,96.87852877428932,67.72127398088088,-1.4908433876527731,-136.00645166666675,8.413635000000056,12.710354166666662,223.38098000000005,-306.72788,17.941344999999984,-0.5124999999999993,0.0,-0.00873976206105727,-0.15467141911198487,0.2190698769711351,0.08525807038876088,-0.4339456320290218,-0.29478268005560815,0.022375566540201442,0.031622197828667896,-0.5601834532173874,0.0,0.29478268005560815,0.6466666666666666,0.1,0.25333333333333335,V-SA,Heywood,forward,S-TBCP1,booked_only,
174,171,0.9827586206896551,87.0,7,0.49707602339181284,-7.972108333333324,227.13794833333336,290.0266066666667,54.49721499999998,412.66738999999995,429.4200691666667,-17.486001666666766,-374.41481833333336,-255.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.312640000000044,180.12203,187.50134,-29.971910443000006,31.087177500000003,64.7375148,-19.500256349999997,27.1734326,49.61697872500001,-1.6855120648703852,-119.16784166666666,174.3437791666667,-51.701794166666666,170.46019166666656,-121.32281833333337,132.78945333333326,0.0,0.0,0.26129591608604313,-0.08828728011684303,-0.18516834211807415,-0.2746915650272467,0.3238300653902428,0.3045249567203954,-0.022315623418281555,0.007446260398396746,-0.6943115438151213,0.0,0.3045249567203954,0.49707602339181284,0.23391812865497075,0.26900584795321636,V-SA,Heywood,reverse,S-TBCP1,invoked_unbooked,0.03651626442812172
172,150,0.872093023255814,86.0,6,0.6466666666666666,132.20511791666672,475.60500083333335,280.48633416666667,5.743532499999944,430.221625,436.36906708333333,170.64770625,35.022422500000005,-279.53884416666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.27133,442.66148999999996,221.07715,0.0,55.721847315000005,49.99787117000001,-5.176614149999995,38.49623500000001,46.12635685,27.95161730986938,-42.738541666666634,231.21942833333338,-62.61219499999993,51.022201666666604,-17.941344999999984,308.28776,0.0,0.0,-0.00873976206105727,-0.15345293284677175,0.2190698769711351,0.0778799030529836,-0.4339456320290218,-0.2847236082937107,0.022375566540201442,0.03158899867084257,-0.5601834532173874,0.0,0.2847236082937107,0.6466666666666666,0.09333333333333334,0.26,V-SA,Heywood,reverse,S-TBCP1,booked_only,
173,155,0.8959537572254336,86.5,6,0.14838709677419354,-40.118851666666615,323.04219166666667,358.45983333333334,58.14125666666666,427.8687766666667,343.05385333333345,-29.382751666666707,-159.89719166666666,-10.997678333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.72605999999999,248.22333,283.15211,0.0,196.448634988764,178.82519756486207,0.0,166.40480971195097,119.32199010418795,-9.100965063190223,-185.26325666666662,76.20108416666665,-41.09686250000004,233.24439166666667,-260.7969618125,144.78150418749988,0.0,0.0,-0.11591827719523713,-0.12790215411272862,-0.6117434375686484,-0.46805401959447734,0.3262839487857715,0.40408408837546267,-0.09566443049385864,0.028298082324184726,0.41529876455421766,0.0,0.46805401959447734,0.14838709677419354,0.36774193548387096,0.4838709677419355,V-SA,Heywood,forward,S-TBSE,invoked_unbooked,0.07796304641730509
386,306,0.7927461139896373,193.0,16,0.3202614379084967,-157.4133225,190.55973333333333,420.13531916666665,-0.0013433333333097153,46.548592499999984,121.86552666666665,-100.01361583333335,62.753746666666665,188.24133999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-131.1173275,164.70067,378.52798500000006,-40.6842,75.43778638138139,181.7844434,-26.74696659999999,68.76175115999999,138.86761483,-39.26022524620503,-315.5749208333333,-36.27533500000004,-28.26385833333338,24.68709074999992,-202.62004066666665,-5.248102208333369,0.0,0.0,-1.4568270005135493,-0.05765681102083331,-0.23980350444578233,-0.34251579182266384,1.003194082710646,0.3042159869423371,0.011583759733137652,0.0060787996162431895,1.6512498566940959,0.0,0.34251579182266384,0.3202614379084967,0.238562091503268,0.4411764705882353,V-SA,Heywood,forward,S-TBSE,booked_only,
173,155,0.8959537572254336,86.5,6,0.14838709677419354,25.931727499999965,514.9158416666667,490.01375,-22.69978000000009,316.5990233333333,336.79994500000004,11.089676666666605,159.89719166666666,18.528561666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.15502499999991,466.88816,454.832985,-0.05155539999999981,34.140115084,71.57235485,0.0,37.781230108943404,45.641526002,4.853355061989098,-26.316805000000045,86.21127333333334,-189.97959499999985,166.84698500000002,-144.65645916666665,184.48319500000002,0.0,0.0,-0.11591827719523713,-0.1512564651556412,-0.6117434375686484,-0.39390852485591094,0.3262839487857715,0.32458564487112096,-0.09566443049385864,0.03705170734010257,0.41529876455421766,0.0,0.39390852485591094,0.14838709677419354,0.5096774193548387,0.3419354838709677,V-SA,Heywood,reverse,S-TBSE,invoked_unbooked,0.07796304641730509
386,306,0.7927461139896373,193.0,16,0.3202614379084967,30.896271666666667,146.67854333333332,147.79454333333334,-64.07974083333329,183.90965333333335,264.7591766666667,92.77281791666667,-62.753746666666665,-176.44717208333333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.762775,113.47352000000001,66.45619,-14.228074275000003,47.79910000000001,70.922247,-8.20956085,52.34795,67.55414329999999,7.659735166368778,-68.97129200000002,96.21062416666666,-159.56508995833332,12.096511666666686,-42.449265,178.52685833333328,0.0,0.0,-1.4568270005135493,-0.05856057445535511,-0.23980350444578233,-0.3025145416307135,1.003194082710646,0.26531812185285936,0.011583759733137652,0.006363438725919625,1.6512498566940959,0.0,0.3025145416307135,0.3202614379084967,0.17647058823529413,0.5032679738562091,V-SA,Heywood,reverse,S-TBSE,booked_only,
