fold,target,band,model,selected,MAPE ≥50 (%),MAPE coverage,MAE (MW; origin-balanced),DR-NMAE (%),>100 MW overstatement,>200 MW overstatement
2025-12,export_tight,2,T0_mae,True,53.44209787571048,0.9906001446131598,204.17527931130704,50.14572102630779,0.32682574114244395,0.18823812966979994
2025-12,export_tight,2,T6_mae,False,68.75547437824916,0.9906001446131598,222.353529902984,55.8711636671125,0.4839720414557725,0.38732224632441553
2025-12,import,2,persistence,False,32.277770982980755,1.0,218.1697744899882,28.89401559753379,0.32176428054953,0.21450952036635335
2025-12,import,2,seasonal_daily,False,25.058739035635845,1.0,161.62172112033767,19.597573776549158,0.27645215714630034,0.14798746685948422
2025-12,import,2,seasonal_weekly,False,28.464573809104948,1.0,175.2952983612093,21.248977987979995,0.2750060255483249,0.13280308508074234
2025-12,import,2,T0_mae,False,31.371509094248783,1.0,210.18947822361528,27.691682680316156,0.3126054470956857,0.20824295010845986
2025-12,import,2,T2_mae,True,31.033802964332224,1.0,207.69100921839552,27.380398277999458,0.3150156664256447,0.20824295010845986
2025-12,import_tight,2,persistence,False,38.33597292117585,0.9971077368040492,239.01316872438167,34.42419498158456,0.3386358158592432,0.22559652928416485
2025-12,import_tight,2,seasonal_daily,False,29.69391328716665,0.9971077368040492,177.53934189281512,22.998674602884382,0.2938057363220053,0.15377199325138588
2025-12,import_tight,2,seasonal_weekly,False,35.68100292610744,0.9971077368040492,201.9991618303887,26.31963749209264,0.28633405639913234,0.15063870812243915
2025-12,import_tight,2,T0_mae,False,37.210637699487734,0.9971077368040492,229.33409914429734,32.83705787872455,0.32393347794649313,0.2186068932272837
2025-12,import_tight,2,T2_mae,True,36.75144391458429,0.9971077368040492,226.2387158219109,32.41402813147635,0.3248975656784767,0.21643769583032055
2025-12,export,3,persistence,False,59.21075180355467,0.9918233851185609,233.73888233537107,56.8344667361872,0.32011447260834014,0.2295584627964023
2025-12,export,3,seasonal_daily,False,60.85445720891563,0.9918233851185609,240.51723472125698,56.99169580996889,0.3346279640228945,0.24243663123466885
2025-12,export,3,seasonal_weekly,False,63.16606772609883,0.9918233851185609,257.0924441069284,59.690612537477705,0.3701962387571545,0.294358135731807
2025-12,export,3,T0_mae,False,57.10857063764625,0.9918233851185609,225.37010595709702,54.64198696847523,0.312346688470973,0.22097301717089124
2025-12,export,3,T6_mae,True,65.01216200623925,0.9918233851185609,214.07033957213613,50.33665759671654,0.5431316434995912,0.4159852820932134
2025-12,export_tight,3,persistence,False,68.63842657872921,0.990596892886345,245.00132567310166,62.77496806700362,0.3237939493049877,0.23078495502861815
2025-12,export_tight,3,seasonal_daily,False,70.8694682320215,0.990596892886345,251.6619735855856,63.40215639287893,0.3327882256745707,0.24448078495502862
2025-12,export_tight,3,seasonal_weekly,False,73.05046589725525,0.990596892886345,269.27904487451735,66.52698039012151,0.36569910057236305,0.2927228127555192
2025-12,export_tight,3,T0_mae,True,65.91763381948934,0.990596892886345,235.50885129856164,60.24512651196431,0.31459525756336876,0.2213818479149632
2025-12,export_tight,3,T6_mae,False,74.87196268751141,0.990596892886345,224.36964233046717,56.03228804852575,0.5504905968928864,0.4417416189697465
2025-12,import,3,persistence,False,24.573777894581657,1.0,158.76819008333334,21.35018559548891,0.27187244480784956,0.1267375306623058
2025-12,import,3,seasonal_daily,False,24.808126267905585,1.0,157.6353583460961,20.27185850240148,0.27187244480784956,0.12203597710547834
2025-12,import,3,seasonal_weekly,False,26.5026047312393,1.0,165.4866961840412,21.25664958196347,0.2847506132461161,0.12796402289452166
2025-12,import,3,T0_mae,False,24.021169054397674,1.0,153.4474120905522,20.420302998463495,0.26655764513491415,0.12653311529026984
2025-12,import,3,T2_mae,True,23.962280010715116,1.0,152.94108603056105,20.33753423499509,0.267988552739166,0.12551103843008996
2025-12,import_tight,3,persistence,False,30.568525512977395,0.9973426001635323,175.48944586422138,25.87626225838879,0.2867947669664759,0.1445216680294358
2025-12,import_tight,3,seasonal_daily,False,30.93630915975564,0.9973426001635323,174.26257667374517,24.226104951517367,0.2825020441537204,0.14145543744889616
2025-12,import_tight,3,seasonal_weekly,False,33.768473368957814,0.9973426001635323,187.02054862998713,25.953028156065216,0.29170073589533935,0.1455437448896157
2025-12,import_tight,3,T0_mae,False,29.830573163032227,0.9973426001635323,169.11228097316163,24.636025250265558,0.27902698282910876,0.14431725265739984
2025-12,import_tight,3,T2_mae,True,29.708162463533867,0.9973426001635323,168.25918294387193,24.474834203303956,0.2804578904333606,0.14309076042518398
2026-01,export,0,persistence,False,32.244270992427396,0.9925755939524838,125.25705602088009,26.76873538113386,0.1879049676025918,0.12041036717062635
2026-01,export,0,seasonal_daily,False,30.367779402878288,0.9925755939524838,131.24016085097952,25.760596628776966,0.2473002159827214,0.13606911447084233
2026-01,export,0,seasonal_weekly,False,38.29462846388093,0.9925755939524838,156.18054415836698,32.232938898884186,0.32356911447084236,0.20491360691144708
2026-01,export,0,T0_mae,False,31.671579609599583,0.9925755939524838,123.38464655031575,26.327759143234125,0.18210043196544276,0.11433585313174946
2026-01,export,0,T6_mae,True,27.215029652988125,0.9925755939524838,97.2706299019783,19.297679741541334,0.22826673866090713,0.10542656587473002
2026-01,export_tight,0,persistence,False,34.92280468014465,0.9878509719222462,133.09299051536564,30.998965426762474,0.19046976241900648,0.1271598272138229
2026-01,export_tight,0,seasonal_daily,False,32.468963871226634,0.9878509719222462,137.77941961283088,28.7676301504196,0.2574244060475162,0.14740820734341253
2026-01,export_tight,0,seasonal_weekly,False,41.575513012813275,0.9878509719222462,163.2501615271422,36.01992515723562,0.3309935205183585,0.21490280777537796
2026-01,export_tight,0,T0_mae,False,34.22082969889319,0.9878509719222462,131.16906945421385,30.43072635624995,0.18250539956803455,0.12122030237580994
2026-01,export_tight,0,T1_mae,False,34.01687105876243,0.9878509719222462,130.36597009659172,30.28078373438775,0.18250539956803455,0.121085313174946
2026-01,export_tight,0,T2_mae,False,33.65202875551126,0.9878509719222462,129.04020346570658,30.047124642237495,0.1818304535637149,0.11987041036717062
2026-01,export_tight,0,T3_mae,False,33.925497046124335,0.9878509719222462,130.08146196994292,30.216339356211357,0.18142548596112312,0.12041036717062635
