fold,target,band,model,selected,MAPE ≥50 (%),MAPE coverage,MAE (MW; origin-balanced),DR-NMAE (%),>100 MW overstatement,>200 MW overstatement
2025-12,import,0,T6_mae,True,49.77471298335791,0.9770518358531317,214.81343396866177,55.32935401911182,0.179670626349892,0.12054535637149028
2025-12,import_tight,0,persistence,False,73.213872468402,0.9419546436285097,307.23716392519066,97.09483251524121,0.3181695464362851,0.23002159827213822
2025-12,import_tight,0,seasonal_daily,False,73.72236342840182,0.9419546436285097,330.4647232581875,91.4933820858748,0.38606911447084236,0.2868520518358531
2025-12,import_tight,0,seasonal_weekly,False,86.37993000295067,0.9419546436285097,354.9795325374607,93.66568253934547,0.41239200863930886,0.3017008639308855
2025-12,import_tight,0,T0_mae,False,69.9570880126733,0.9419546436285097,296.7200641614418,94.01366184895355,0.2894168466522678,0.21476781857451405
2025-12,import_tight,0,T1_mae,False,69.92581452854317,0.9419546436285097,296.6278900035175,93.98004584580399,0.28914686825054,0.21476781857451405
2025-12,import_tight,0,T2_mae,False,69.11900542104075,0.9419546436285097,292.7558525561045,92.85795498812726,0.28739200863930886,0.21274298056155508
2025-12,import_tight,0,T3_mae,False,69.54016592354752,0.9419546436285097,294.3302515680849,93.54171292868062,0.28820194384449244,0.2136879049676026
2025-12,import_tight,0,T4_mae,False,69.8036392862561,0.9419546436285097,297.4674988260643,94.74225935509489,0.28266738660907126,0.21220302375809935
2025-12,import_tight,0,T5_mae,False,68.19667009283201,0.9419546436285097,287.65764635014284,93.33796859197156,0.2838822894168467,0.20491360691144708
2025-12,import_tight,0,T6_mae,True,54.65346506252161,0.9419546436285097,253.22853017377886,77.65966867002642,0.2093682505399568,0.1511879049676026
2025-12,import_tight,0,T6_dr_nmae,False,54.73916552923529,0.9419546436285097,254.47978403680847,77.23977595394878,0.20774838012958963,0.15024298056155508
2025-12,import_tight,0,T5_dr_nmae,False,73.54007875108167,0.9419546436285097,298.52278543283927,88.23214712424524,0.40982721382289417,0.2683585313174946
2025-12,export,1,persistence,False,181.40445825676846,0.9396967608545831,577.6302900313283,160.1063862340903,0.42453480358373535,0.35665058580289455
2025-12,export,1,seasonal_daily,False,93.23921687192912,0.9396967608545831,296.4356096388699,79.93700868075001,0.3673328738800827,0.2584424534803584
2025-12,export,1,seasonal_weekly,False,104.20078015248227,0.9396967608545831,325.45038296308957,87.52011433183866,0.40902825637491386,0.3022053756030324
2025-12,export,1,T0_mae,False,170.84658572001445,0.9396967608545831,532.2590143164199,145.13086169409823,0.44348725017229496,0.3697450034458994
2025-12,export,1,T6_mae,True,87.71564941208796,0.9396967608545831,263.44374130511795,70.01245041546296,0.5024121295658167,0.38077188146106133
2025-12,export_tight,1,persistence,False,175.14310125625065,0.9614059269469332,615.8103510321258,155.5651887696594,0.42074431426602343,0.35975189524465884
2025-12,export_tight,1,seasonal_daily,False,95.82252516690046,0.9614059269469332,319.1845579357485,82.66614301323658,0.3714679531357684,0.2684355616815989
2025-12,export_tight,1,seasonal_weekly,False,108.01425764286626,0.9614059269469332,355.0730706937799,93.33939086623434,0.40213645761543765,0.3025499655410062
2025-12,export_tight,1,T0_mae,False,162.40021988855233,0.9614059269469332,565.2966011463515,141.96151415054257,0.4448656099241902,0.3787043418332185
2025-12,export_tight,1,T6_mae,True,83.40501312656721,0.9614059269469332,280.4798056801513,73.46005937018556,0.5330806340454859,0.4028256374913852
2025-12,import,1,persistence,False,86.74386976375504,0.9765678842177808,355.15797550808844,94.09442502567373,0.3990351481736733,0.3159889731219848
2025-12,import,1,seasonal_daily,False,68.37388710483656,0.9765678842177808,274.95118940647075,63.53804359354359,0.3787043418332185,0.2587870434183322
2025-12,import,1,seasonal_weekly,False,78.03101232304932,0.9765678842177808,304.18693718102077,69.35782515235297,0.39421088904204,0.27291523087525843
2025-12,import,1,T0_mae,False,80.96072196750454,0.9765678842177808,332.7259541552614,88.8222317743849,0.37594762232942797,0.290144727773949
2025-12,import,1,T6_mae,True,55.293514197156256,0.9765678842177808,237.3692452333794,57.7641692798372,0.2039972432804962,0.14093728463128877
2025-12,import_tight,1,persistence,False,94.93580936377182,0.9410751206064782,403.56742728639784,121.51769266931183,0.41419710544452104,0.3366643694004135
2025-12,import_tight,1,seasonal_daily,False,76.38241829876759,0.9410751206064782,328.87461615516065,88.33779318167726,0.39421088904204,0.2898001378359752
