event_id,DUID,net_tightening_mw,gross_tightening_mw,gross_relief_mw
VSA-lower-20241220T0635,MBPS2PV1,-0.05875599999999997,0.0,0.05875599999999997
VSA-lower-20241220T0635,MOKOSF1,0.0,0.0,-0.0
VSA-lower-20241220T0635,MUWAWF1,-204.77700827906975,0.0,204.77700827906975
VSA-lower-20241220T0635,MUWAWF2,-271.99615572093023,9.082092372093031,281.07824809302326
VSA-lower-20241220T0635,NUMURSF1,-18.805981395348837,6.31364651162791,25.119627906976746
VSA-lower-20241220T0635,RESS1,0.0,0.0,-0.0
VSA-lower-20241220T0635,RIVNB2,0.0,26.811627906976746,26.811627906976746
VSA-lower-20241220T0635,SNUG1,0.0,0.0,-0.0
VSA-lower-20241220T0635,STWF1,17.799248372093032,69.223951627907,51.42470325581396
VSA-lower-20241220T0635,SUNRSF1,173.59505744186046,401.32980767441853,227.7347502325581
VSA-lower-20241220T0635,TB2B1,0.0,0.0,-0.0
VSA-lower-20241220T0635,TB2SF1,0.0,0.0,-0.0
VSA-lower-20241220T0635,TBSF1,-0.1007774299999999,0.0,0.1007774299999999
VSA-lower-20241220T0635,WEMENSF1,-245.41176744186046,210.7538139534884,456.16558139534885
VSA-lower-20241220T0635,WINTSF1,0.0,0.0,-0.0
VSA-lower-20241220T0635,WUNUSF1,-5.974999534883722,1.8712381395348843,7.846237674418606
VSA-lower-20241220T0635,YATSF1,190.15843720930232,203.06411162790693,12.905674418604612
VSA-lower-20241230T2135,ARWF1,229.75213675213664,229.75213675213664,-0.0
VSA-lower-20241230T2135,BHB1,0.0,0.0,-0.0
VSA-lower-20241230T2135,BROKENH1,0.0,0.0,-0.0
VSA-lower-20241230T2135,BULBES1,-24.384615384615383,0.0,24.384615384615383
VSA-lower-20241230T2135,BULGANA1,89.12576923076925,92.51523076923081,3.389461538461551
VSA-lower-20241230T2135,CROWLWF1,80.90367256410255,90.85129649572644,9.947623931623909
VSA-lower-20241230T2135,KARSF1,0.0,0.0,-0.0
VSA-lower-20241230T2135,KIAMSF1,0.0,0.0,-0.0
VSA-lower-20241230T2135,KIATAWF1,5.9842820512820385,6.139598290598267,0.15531623931622804
VSA-lower-20241230T2135,LIMOSF11,0.0,0.0,-0.0
VSA-lower-20241230T2135,LIMOSF21,0.0,0.0,-0.0
VSA-lower-20241230T2135,MUWAWF1,99.50230769230762,99.50230769230762,-0.0
VSA-lower-20241230T2135,MUWAWF2,303.6555038461539,324.57858076923077,20.92307692307685
VSA-lower-20241230T2135,STWF1,-19.387951282051308,0.0,19.387951282051308
VSA-lower-20241230T2135,SUNRSF1,0.0,0.0,-0.0
VSA-lower-20241230T2135,YATSF1,0.0,0.0,-0.0
VSA-lower-20250205T0735,ARWF1,-70.5219194625324,71.34678445159986,141.86870391413228
VSA-lower-20250205T0735,BANN1,86.9919620026449,158.28755463672178,71.29559263407687
VSA-lower-20250205T0735,BHB1,31.334271794871793,40.85055086463923,9.516279069767442
VSA-lower-20250205T0735,BROKENH1,76.2511066640908,76.2511066640908,-0.0
VSA-lower-20250205T0735,BULBES1,10.418604651162791,24.093023255813954,13.674418604651166
VSA-lower-20250205T0735,BULGANA1,0.04143637447825865,13.041204746571282,12.999768372093023
VSA-lower-20250205T0735,COHUNSF1,0.0,0.0,-0.0
VSA-lower-20250205T0735,COLEASF1,8.086727683720932,21.78790855813954,13.701180874418611
VSA-lower-20250205T0735,CROWLWF1,81.6958882015504,94.00508606201552,12.30919786046512
VSA-lower-20250205T0735,DARLSF1,8.717426302325586,40.04691139534886,31.329485093023262
VSA-lower-20250205T0735,DPNTB1,0.0,10.639300813953488,10.639300813953488
VSA-lower-20250205T0735,DUNDWF1,3.621790178571425,11.436092219387755,7.8143020408163295
VSA-lower-20250205T0735,DUNDWF2,0.2944802295918345,1.6559288265306094,1.3614485969387748
VSA-lower-20250205T0735,DUNDWF3,15.497766198979592,17.389659183673476,1.8918929846938826
VSA-lower-20250205T0735,GANNB1,0.0,41.5327776459421,41.5327776459421
VSA-lower-20250205T0735,GANNSF1,3.526224695200979,37.23583804403818,33.7096133488372
VSA-lower-20250205T0735,GIRGSF,0.0,0.0,-0.0
VSA-lower-20250205T0735,GLENSF1,-0.5408372093023175,47.89767441860466,48.438511627906976
VSA-lower-20250205T0735,GLRWNSF1,33.792906976744185,75.58711625581394,41.79420927906976
VSA-lower-20250205T0735,HD1WF1,-95.60303571428571,0.0,95.60303571428571
VSA-lower-20250205T0735,HILLSTN1,0.0,0.0,-0.0
VSA-lower-20250205T0735,KARSF1,83.25948540958706,107.91962611182957,24.660140702242497
VSA-lower-20250205T0735,KERNGSP1,0.0,0.0,-0.0
VSA-lower-20250205T0735,KIAMSF1,94.6561586640472,169.3726366878993,74.7164780238521
VSA-lower-20250205T0735,KIATAWF1,-2.810829059829068,18.257555555555545,21.068384615384613
VSA-lower-20250205T0735,LIMOSF11,38.83132660472416,150.378799042021,111.54747243729688
VSA-lower-20250205T0735,LIMOSF21,9.502615808477245,10.415638309663768,0.9130225011865247
VSA-lower-20250205T0735,MACARTH1,49.88378571428571,49.88378571428571,-0.0
VSA-lower-20250205T0735,MOKOSF1,-1.9656976744186045,0.0,1.9656976744186045
VSA-lower-20250205T0735,MORTLK11,0.0,0.0,-0.0
VSA-lower-20250205T0735,MORTLK12,0.0,0.0,-0.0
VSA-lower-20250205T0735,MUWAWF1,55.903911538461635,57.86538461538476,1.9614730769231306
VSA-lower-20250205T0735,MUWAWF2,41.072550313971846,44.504624450549564,3.432074136577711
VSA-lower-20250205T0735,NUMURSF1,38.84199739534885,84.2627306511628,45.42073325581394
VSA-lower-20250205T0735,RESS1,-5.106976744295102e-05,0.00010213953488590204,0.00015320930232885305
VSA-lower-20250205T0735,RIVNB2,0.0,49.367441860465114,49.367441860465114
VSA-lower-20250205T0735,RYANCWF1,-8.686607142857149,28.816874999999982,37.50348214285713
VSA-lower-20250205T0735,STOCKYD1,-30.157538265306112,4.3310714285714145,34.48860969387752
VSA-lower-20250205T0735,STWF1,-1.3937144962305226,58.76480888001535,60.15852337624587
VSA-lower-20250205T0735,SUNRSF1,56.72879772699061,87.54837776021319,30.819580033222586
VSA-lower-20250205T0735,WEMENSF1,66.2970251804526,82.30060657580144,16.003581395348842
VSA-lower-20250205T0735,WINTSF1,-1.7400697674418555,25.366046511627903,27.106116279069763
VSA-lower-20250205T0735,WUNUSF1,27.34762897674419,27.34762897674419,-0.0
VSA-lower-20250205T0735,YATSF1,82.7787041601256,102.28099253221863,19.502288372093034
VSA-lower-20250222T1735,ARWF1,-54.76409840425528,46.82123271276599,101.58533111702128
VSA-lower-20250222T1735,BALB1,0.0,39.68617021276595,39.68617021276595
VSA-lower-20250222T1735,BALDHWF1,-0.8378164893617022,1.0782287234042562,1.9160452127659582
VSA-lower-20250222T1735,BANN1,-51.041093882978714,4.677855186170212,55.71894906914893
VSA-lower-20250222T1735,BDL01,0.0,0.0,-0.0
VSA-lower-20250222T1735,BDL02,0.0,0.0,-0.0
VSA-lower-20250222T1735,BHB1,0.0,0.0,-0.0
VSA-lower-20250222T1735,BROKENH1,-6.830734042553193,3.6486010638297866,10.479335106382978
VSA-lower-20250222T1735,BRYB1WF1,219.0735454787234,263.598867287234,44.52532180851061
VSA-lower-20250222T1735,BRYB2WF2,105.04098526595746,151.42607569148936,46.3850904255319
VSA-lower-20250222T1735,BULBES1,1.017872340425532,1.9251063829787236,0.9072340425531915
VSA-lower-20250222T1735,BULGANA1,-3.7395744680851024,57.930212765957464,61.66978723404257
VSA-lower-20250222T1735,COHUNSF1,0.0,0.0,-0.0
VSA-lower-20250222T1735,CROWLWF1,-25.827297872340413,14.794691489361721,40.621989361702134
VSA-lower-20250222T1735,DARTM1,0.0,0.0,-0.0
VSA-lower-20250222T1735,DUNDWF1,27.263099999999994,41.7873,14.524200000000008
VSA-lower-20250222T1735,DUNDWF2,8.628399999999996,12.723999999999993,4.0955999999999975
VSA-lower-20250222T1735,DUNDWF3,23.387699999999995,29.267200000000003,5.879500000000007
