time,REGIONID,coal_target_mw,coal_initial_mw,coal_available_mw,online_units_proxy,not_generating_units_proxy,unknown_units,observed_units,online_registered_mw_proxy,not_generating_registered_mw_proxy,capacity_covered_units,expected_units,missing_units,not_generating_is_not_verified_outage
2024-09-09 16:35:00,NSW1,4731.03442,4528.85132,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:35:00,QLD1,3628.13029,3532.66628,4203.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:40:00,NSW1,4892.95469,4696.13965,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:40:00,QLD1,3680.70001,3641.58578,4203.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:45:00,NSW1,5028.9640500000005,4826.51345,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:45:00,QLD1,3744.5,3701.6284800000003,4253.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:50:00,NSW1,5206.52302,5004.2022799999995,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:50:00,QLD1,3755.30642,3735.94689,4253.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 16:55:00,NSW1,5390.28851,5212.60449,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 16:55:00,QLD1,3849.21852,3763.13406,4243.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:00:00,NSW1,5477.30416,5363.92591,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:00:00,QLD1,3914.65174,3840.6552,4243.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:05:00,NSW1,5638.45483,5487.0730300000005,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:05:00,QLD1,3857.33903,3917.93787,4243.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:10:00,NSW1,5723.14772,5562.63631,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:10:00,QLD1,3836.20764,3821.34561,4243.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:15:00,NSW1,5816.4559,5695.72006,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:15:00,QLD1,3889.71003,3815.34171,4243.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:20:00,NSW1,5910.81094,5786.93293,6180.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:20:00,QLD1,3911.7373,3882.6528,4243.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:25:00,NSW1,5924.41785,5870.8949,5960.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:25:00,QLD1,3914.37716,3906.25904,4213.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:30:00,NSW1,5929.65436,5892.64851,5960.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:30:00,QLD1,3964.58545,3906.85018,4414.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:35:00,NSW1,5928.07642,5905.3193,5960.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:35:00,QLD1,4023.55714,3953.03669,4524.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:40:00,NSW1,5914.6299500000005,5886.6425,5915.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:40:00,QLD1,4065.19832,3999.2177699999997,4524.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:45:00,NSW1,5914.58112,5914.62139,5915.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:45:00,QLD1,4139.952,4085.66675,4524.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:50:00,NSW1,5930.57953,5897.79966,5985.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:50:00,QLD1,4150.81938,4119.99716,4473.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 17:55:00,NSW1,5942.2254,5901.9992999999995,5985.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 17:55:00,QLD1,4171.3253,4134.60107,4473.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:00:00,NSW1,5958.43679,5940.62304,5985.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:00:00,QLD1,4154.74338,4134.83037,4473.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:05:00,NSW1,5985.83956,5952.02483,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:05:00,QLD1,4163.24353,4135.93336,4473.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:10:00,NSW1,5999.65436,5965.40436,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:10:00,QLD1,4187.37466,4140.7534,4473.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:15:00,NSW1,5999.60553,5986.42547,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:15:00,QLD1,4212.0625,4191.91599,4453.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:20:00,NSW1,5999.60553,5979.6626,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:20:00,QLD1,4239.09114,4191.46067,4473.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:25:00,NSW1,5999.60553,5987.15783,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:25:00,QLD1,4248.186,4227.85341,4473.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:30:00,NSW1,5999.60553,5983.25159,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
2024-09-09 18:30:00,QLD1,4255.0,4235.12803,4473.0,12,3,0,15,4884.0,1100.0,15,41,26,True
2024-09-09 18:35:00,NSW1,5999.60553,5983.88635,6030.0,9,3,0,12,6190.0,2080.0,12,12,0,True
