event_id,DUID,net_tightening_mw,gross_tightening_mw,gross_relief_mw
QNI-lower-20241108T1510,EDENVSF1,1.4170000000000016,1.9429999999999836,0.525999999999982
QNI-lower-20241108T1510,EMERASF1,627.3459608745684,656.3641887226696,29.018227848101244
QNI-lower-20241108T1510,GANGARR1,0.0,95.0,95.0
QNI-lower-20241108T1510,GSTONE1,-38.64966029919457,0.0,38.64966029919457
QNI-lower-20241108T1510,GSTONE2,0.0,0.0,-0.0
QNI-lower-20241108T1510,GSTONE3,0.0,0.0,-0.0
QNI-lower-20241108T1510,GSTONE4,0.0,0.0,-0.0
QNI-lower-20241108T1510,GSTONE5,-88.83774453394706,0.0,88.83774453394706
QNI-lower-20241108T1510,GSTONE6,0.0,0.0,-0.0
QNI-lower-20241108T1510,HAMISF1,-6.886671116225537,36.01739976985042,42.90407088607596
QNI-lower-20241108T1510,HAUGHT11,-125.43131553509761,837.3949215189874,962.826237054085
QNI-lower-20241108T1510,HAYMSF1,-22.10866651323362,0.06158803222094594,22.170254545454565
QNI-lower-20241108T1510,KABANWF1,0.0,164.57348676639816,164.57348676639816
QNI-lower-20241108T1510,KAREEYA1,0.0,0.0,-0.0
QNI-lower-20241108T1510,KAREEYA2,184.55696202531644,184.55696202531644,-0.0
QNI-lower-20241108T1510,KAREEYA3,0.0,0.0,-0.0
QNI-lower-20241108T1510,KAREEYA4,133.2911392405063,133.2911392405063,-0.0
QNI-lower-20241108T1510,KEPSF1,-12.810310701956263,0.9238204833141527,13.734131185270416
QNI-lower-20241108T1510,KEPWF1,-10.162025316455695,5.440276179516686,15.602301495972382
QNI-lower-20241108T1510,KINGASF1,-7.24912,4.46721,11.71633
QNI-lower-20241108T1510,KPP_1,0.0,0.0,-0.0
QNI-lower-20241108T1510,KSP1,-52.24964418872261,2.442991944764092,54.6926361334867
QNI-lower-20241108T1510,LILYSF1,-0.9208437284234408,25.774591484465002,26.695435212888444
QNI-lower-20241108T1510,MARYRSF1,25.23802,25.248,0.00998000000000232
QNI-lower-20241108T1510,MCINTYR1,1.2800000000000011,13.942999999999998,12.662999999999997
QNI-lower-20241108T1510,MEWF1,26.421265822784832,150.67861081703109,124.25734499424624
QNI-lower-20241108T1510,MIDDLSF1,-229.4872727272727,1.190701956271573,230.67797468354428
QNI-lower-20241108T1510,MOUSF1,169.72626006904488,293.34914430379746,123.62288423475258
QNI-lower-20241108T1510,MPP_1,-1.0,2.0,3.0
QNI-lower-20241108T1510,MPP_2,1.0,3.0,2.0
QNI-lower-20241108T1510,MSTUART1,0.0,0.0,-0.0
QNI-lower-20241108T1510,MSTUART2,0.0,0.0,-0.0
QNI-lower-20241108T1510,MSTUART3,0.0,0.0,-0.0
QNI-lower-20241108T1510,OAKEY1,0.0,0.0,-0.0
QNI-lower-20241108T1510,OAKEY1SF,20.944,20.944,-0.0
QNI-lower-20241108T1510,OAKEY2,10.0,10.0,-0.0
QNI-lower-20241108T1510,OAKEY2SF,0.44769999999999754,27.627699999999997,27.18
QNI-lower-20241108T1510,ROMA_7,0.0,0.0,-0.0
QNI-lower-20241108T1510,ROMA_8,0.0,0.0,-0.0
QNI-lower-20241108T1510,RRSF1,236.55655235903333,286.3843498273879,49.827797468354525
QNI-lower-20241108T1510,RUGBYR1,-78.80096340621404,0.36952819332567566,79.17049159953972
QNI-lower-20241108T1510,SMCSF1,-63.74361334867649,736.0385730724971,799.7821864211736
QNI-lower-20241108T1510,SRSF1,31.137280000000004,31.137280000000004,-0.0
QNI-lower-20241108T1510,STAN-1,0.0,0.0,-0.0
QNI-lower-20241108T1510,STAN-2,0.0,0.0,-0.0
QNI-lower-20241108T1510,STAN-3,0.0,0.0,-0.0
QNI-lower-20241108T1510,STAN-4,0.0,0.0,-0.0
QNI-lower-20241108T1510,SWAN_E,0.0,0.0,-0.0
QNI-lower-20241108T1510,TARONG#1,0.0,0.0,-0.0
QNI-lower-20241108T1510,TARONG#2,0.0,0.0,-0.0
QNI-lower-20241108T1510,TARONG#3,0.0,0.0,-0.0
QNI-lower-20241108T1510,TARONG#4,0.0,0.0,-0.0
QNI-lower-20241108T1510,TNPS1,0.0,0.0,-0.0
QNI-lower-20241108T1510,W/HOE#1,0.0,0.0,-0.0
QNI-lower-20241108T1510,W/HOE#2,0.0,0.0,-0.0
QNI-lower-20241108T1510,WANDB1,-11.0,1.0,12.0
QNI-lower-20241108T1510,WANDSF1,-9.763649999999998,23.99208,33.75573
QNI-lower-20241108T1510,WARWSF1,24.618,29.78,5.162000000000003
QNI-lower-20241108T1510,WARWSF2,31.936,31.936,-0.0
QNI-lower-20241108T1510,WDBESSG1,0.0,0.0,-0.0
QNI-lower-20241108T1510,WDBESSL1,0.0,7.0,7.0
QNI-lower-20241108T1510,WDGPH1,120.10931000000002,210.05956,89.95024999999998
QNI-lower-20241108T1510,WHITSF1,-43.22535512082856,4.701219792865273,47.926574913693834
QNI-lower-20241108T1510,WOOLGSF1,15.517000000000003,96.132,80.61500000000001
QNI-lower-20241108T1510,YABULU,0.0,0.0,-0.0
QNI-lower-20241108T1510,YABULU2,0.0,0.0,-0.0
QNI-lower-20241108T1510,YARANSF1,74.0,74.0,-0.0
QNI-lower-20241124T1055,GNNDHSF1,2.231147453083103,7.961895442359268,5.730747989276164
QNI-lower-20241124T1055,HEZ1,0.0,0.0,-0.0
QNI-lower-20241124T1055,METZSF1,0.01747319034852613,0.064068364611268,0.046595174262741866
QNI-lower-20241124T1055,MOREESF1,0.29155495978552015,8.532841823056295,8.241286863270775
QNI-lower-20241124T1055,NEWENSF1,191.84294906166218,434.62403369973197,242.78108463806976
QNI-lower-20241124T1055,NEWENSF2,190.14924932975873,353.64221994638075,163.492970616622
QNI-lower-20241124T1055,SAPHWF1,-3.745013404825738,4.404896782841822,8.149910187667562
QNI-lower-20241124T1055,WRSF1,-0.22639946380697096,38.98072788203754,39.20712734584451
QNI-lower-20241124T1055,WRWF1,0.0,0.0,-0.0
QNI-lower-20241209T1440,BERYLSF1,3.321904279600571,3.321904279600571,-0.0
QNI-lower-20241209T1440,BODWF1,0.20822624821683314,0.2874465049928674,0.07922025677603425
QNI-lower-20241209T1440,BW01,19.583024593437948,19.583024593437948,-0.0
QNI-lower-20241209T1440,BW02,0.0,0.0,-0.0
QNI-lower-20241209T1440,BW03,9.929049158345228,9.929049158345228,-0.0
QNI-lower-20241209T1440,BW04,10.444430898716117,10.444430898716117,-0.0
QNI-lower-20241209T1440,CG1,0.0,0.0,-0.0
QNI-lower-20241209T1440,CG2,0.0,0.0,-0.0
QNI-lower-20241209T1440,CG3,0.0,0.0,-0.0
QNI-lower-20241209T1440,CG4,0.0,0.0,-0.0
QNI-lower-20241209T1440,CRURWF1,0.17353552068473627,0.1943720399429389,0.020836519258202634
QNI-lower-20241209T1440,ER01,-6.982729700427963,0.0,6.982729700427963
QNI-lower-20241209T1440,ER02,0.0,0.0,-0.0
QNI-lower-20241209T1440,FLYCRKWF,0.6143808844507849,0.6143808844507849,-0.0
QNI-lower-20241209T1440,GNNDHSF1,3.26893009985735,21.647246790299576,18.378316690442226
QNI-lower-20241209T1440,HEZ1,0.0,0.0,-0.0
QNI-lower-20241209T1440,MANSLR1,-0.3555346077032811,0.0,0.3555346077032811
QNI-lower-20241209T1440,METZSF1,-19.58713266761768,36.67609129814551,56.26322396576319
QNI-lower-20241209T1440,MOLNGSF1,-2.1224079885877325,1.0359372325249645,3.1583452211126968
QNI-lower-20241209T1440,MOREESF1,6.981797432239656,20.94539229671897,13.963594864479315
