scope,DUID,contraction_contribution_rows,contraction_onsets,contraction_tightening_mw_observations,contraction_relief_mw_observations,contraction_abs_impact_mw_observations,contraction_mean_positive_tightening_mw,contraction_positive_share,contraction_rank
lower,MCKAY1,5346,1613,14005.091598085663,6477.675599087426,20482.76719717309,2.6197328092191663,0.050505050505050504,66
lower,DUNDWF2,3261,1342,13630.991661414737,10228.929340641838,23859.921002056577,4.180003576024145,0.40202391904323825,67
lower,LYA1,572,185,13079.493388075713,2911.9008118964407,15991.394199972154,22.866247181950545,0.48776223776223776,68
lower,MORTLK11,3261,1342,12543.52758220081,3242.6157431119823,15786.14332531279,3.8465279307576847,0.019319227230910764,69
lower,LOYYB1,572,185,12407.746230857898,3591.41999274521,15999.166223603108,21.69186403996136,0.4458041958041958,70
lower,WUNUSF1,2712,1032,12349.164884016687,13405.673508450793,25754.83839246748,4.553526874637422,0.2488938053097345,71
lower,LOYYB2,572,185,11894.334876752228,3544.6525473583324,15438.987424110559,20.794291742573826,0.3811188811188811,72
lower,CRWARP1,720,250,11340.580728262681,15646.46586050151,26987.04658876419,15.750806567031502,0.1986111111111111,73
lower,LYA4,572,185,11301.147262825303,3002.5267917541096,14303.674054579413,19.757250459484794,0.4230769230769231,74
lower,WLWLSF2,3692,991,11208.680843706992,6013.239086686722,17221.919930393713,3.0359373899531397,0.2630010834236186,75
lower,SNOWYP,5606,1709,11135.263196079999,7180.62,18315.88319608,1.9863116653728146,0.026043524794862646,76
lower,GPWFWST2,699,241,11096.790984150943,8216.601692181635,19313.392676332576,15.875237459443408,0.20028612303290416,77
lower,WLWLSF1,3692,991,11084.333554856625,7151.534276836445,18235.86783169307,3.002257192539714,0.26354279523293606,78
lower,MLB01,636,216,10717.46918238994,11519.39380030843,22236.862982698367,16.851366638977893,0.026729559748427674,79
lower,MREHA1,1132,377,10700.569079440349,5028.485882389938,15729.054961830285,9.452799540141651,0.1978798586572438,80
lower,MREHA2,1132,377,9964.132567680204,4753.864203459119,14717.996771139324,8.802237250600887,0.1872791519434629,81
lower,LYA3,572,185,9650.485230504099,2424.2184651031303,12074.70369560723,16.871477675706466,0.38286713286713286,82
lower,LYA2,572,185,9096.045615983596,1929.2500027897727,11025.295618773369,15.902177650320972,0.4195804195804196,83
lower,DPNTB1,5344,1889,8706.702559370417,7135.975789639845,15842.67834901026,1.6292482334151228,0.14277694610778444,84
lower,LIMBESS1,739,259,7972.829782379794,5791.108257557446,13763.93803993724,10.788673589147217,0.19621109607577808,85
lower,MORTLK12,3261,1342,7714.305575466703,3527.8877557089763,11242.19333117568,2.3656257514463976,0.019012572830420117,86
lower,MOKOSF1,3406,1372,7670.756846787069,5932.6528222879915,13603.40966907506,2.2521306068077127,0.24133881385789782,87
lower,TRGBESS1,652,222,5797.484276729559,3125.8279424977536,8923.312219227311,8.89184705019871,0.03834355828220859,88
lower,BOMENSF1,405,111,5700.315415219572,5000.169192787968,10700.48460800754,14.074852877085362,0.4345679012345679,89
lower,SEBSF1,405,111,5152.762330127923,4111.415632474823,9264.177962602747,12.722869950933143,0.4074074074074074,90
lower,RANGEB1,19,6,5122.739665427509,403.5942007434944,5526.333866171004,269.6178771277636,0.42105263157894735,91
lower,GOESF1,745,259,4947.092681018326,4955.720758116245,9902.81343913457,6.6403928604272835,0.19328859060402684,92
lower,WSTWYSF1,405,111,4812.924623925646,4686.497328798734,9499.421952724382,11.883764503520114,0.40987654320987654,93
lower,CRWASF1,421,120,4641.092389232227,1450.8774138849233,6091.969803117151,11.023972420979161,0.6223277909738717,94
lower,DARTM1,1153,394,4485.743870883549,2379.429603449329,6865.173474332878,3.890497719760233,0.033824804856895055,95
lower,HBESS1,572,185,3567.4700740078747,2958.6025858055496,6526.072659813424,6.2368357937200605,0.17307692307692307,96
lower,WAGGNSF1,405,111,3120.8661454039548,2544.253763117129,5665.119908521083,7.705842334330752,0.41975308641975306,97
lower,GESF1,40,17,3064.2541647204966,94.56558560325755,3158.819750323754,76.60635411801242,0.575,98
lower,WYASF1,405,111,2955.42328367799,2491.312754805122,5446.736038483113,7.297341441180222,0.44938271604938274,99
lower,GULLRWF1,3290,875,2862.885272535,1401.353915182,4264.239187716999,0.8701778943875379,0.46717325227963524,100
lower,CAPBES1,1903,593,2479.850351296,1806.267702959,4286.118054255,1.3031268267451392,0.2527588018917499,101
lower,BALDHWF1,572,185,2419.428144202144,1051.451256268173,3470.879400470317,4.229769482870881,0.5891608391608392,102
lower,CROOKWF2,3290,875,2162.11359622,1050.2591409739998,3212.372737194,0.6571773848693009,0.4860182370820669,103
lower,JUNEESF1,405,111,2058.7487079725206,1901.290744605421,3960.0394525779416,5.083330143142026,0.41728395061728396,104
lower,LVES1,514,164,1536.0285550192843,1641.5674775119883,3177.5960325312726,2.9883824027612538,0.06809338521400778,105
lower,TARALGA1,3290,875,1195.617717308,1003.3195398155608,2198.937257123561,0.3634096405191489,0.4848024316109423,106
lower,WKIEWA1,1153,394,1077.542847982865,595.5667263725455,1673.1095743554106,0.9345558091785472,0.06938421509106678,107
lower,WKIEWA2,1140,386,1061.0715861235249,285.7931472822224,1346.8647334057473,0.9307645492311621,0.07719298245614035,108
lower,GUNNING1,3609,960,1012.0338805237185,877.9352036827355,1889.9690842064542,0.28041947368349085,0.4427819340537545,109
lower,YWPS1,217,72,808.4840255853962,355.4565197675524,1163.9405453529484,3.725732836799061,0.14285714285714285,110
lower,BULBESL1,141,51,764.377358490566,235.31508264150943,999.6924411320754,5.421116017663589,0.0425531914893617,111
lower,BANGOWF1,319,85,712.7962687551683,1604.8479975159937,2317.644266271162,2.2344710619284274,0.36990595611285265,112
lower,CUSF1,40,17,622.1946507176481,508.31281113402065,1130.5074618516687,15.554866267941202,0.2,113
lower,WOODLWN1,3296,875,597.236667471,519.9147676499999,1117.1514351209998,0.18120044522785195,0.38774271844660196,114
lower,GUTHEGA,359,93,568.9352741697264,453.59099508432286,1022.5262692540493,1.5847779224783467,0.14763231197771587,115
lower,LANCSF1,655,222,550.7094501886793,1083.4943520754719,1634.203802264151,0.8407777865476019,0.11145038167938931,116
lower,YWPS3,19,6,523.5513513011151,0.0,523.5513513011151,27.555334279006058,0.3157894736842105,117
lower,YWPS2,19,6,514.4095951672862,0.0,514.4095951672862,27.07418921933085,0.3157894736842105,118
lower,BANGOWF2,319,85,508.85106422472586,809.7157781101286,1318.5668423348545,1.5951444019583882,0.30407523510971785,119
lower,GULLRWF2,737,245,451.26884135700004,315.456324861,766.725166218,0.612305076468114,0.41655359565807326,120
lower,NPS,1262,421,450.6272727272727,2766.205750886149,3216.833023613422,0.3570739086586947,0.003169572107765452,121
lower,JLA03,572,185,446.4276515151515,86.99772727272726,533.4253787878788,0.7804679222292858,0.038461538461538464,122
lower,HUMENSW,421,120,391.34411745673475,719.5649707565742,1110.9090882133091,0.9295584737689662,0.07125890736342043,123
lower,JLB03,572,185,390.0053787878788,160.00848484848484,550.0138636363636,0.6818275852934944,0.02972027972027972,124
lower,PIBESS1,572,185,273.7310793634599,180.9674615845273,454.6985409479872,0.47855083804800685,0.20454545454545456,125
lower,GULLRSF1,3290,875,262.9212685956355,145.69906986,408.6203384556355,0.07991527920839986,0.339209726443769,126
lower,JLA01,572,185,256.01969696969695,65.61174242424241,321.6314393939394,0.4475868828141555,0.022727272727272728,127
lower,LNGS2,1262,421,253.38289962825277,630.1271111771995,883.5100108054522,0.20077884281161076,0.002377179080824089,128
lower,JLB01,572,185,248.47339015151513,19.465454545454545,267.9388446969697,0.43439403872642507,0.012237762237762238,129
lower,JLA02,572,185,159.15151515151518,10.721685606060609,169.87320075757577,0.278236914600551,0.02097902097902098,130
lower,QBYNB1,1903,593,137.47063305198506,118.69067842,256.1613114719851,0.07223890333787969,0.18024172359432475,131
lower,JEMALNG1,74,38,126.0252029285714,279.1362996496598,405.1615025782312,1.7030432828185325,0.36486486486486486,132
lower,BULBESG1,141,51,119.43396226415094,143.32075471698113,262.75471698113205,0.8470493777599357,0.028368794326241134,133
lower,JLB02,572,185,117.74916666666667,111.22625,228.97541666666666,0.20585518648018647,0.005244755244755245,134
lower,VPGS5,572,185,32.19375,1.8937499999999998,34.0875,0.05628277972027972,0.0017482517482517483,135
lower,LNGS1,1262,421,17.625,48.7371373106061,66.3621373106061,0.013965927099841522,0.002377179080824089,136
lower,HUMEV,3915,1551,17.340867626745133,47.03694456982938,64.37781219657451,0.004429340389973214,0.0020434227330779057,137
lower,BOCORWF1,11,2,12.048091343283582,15.072899651276327,27.12099099455991,1.0952810312075985,0.36363636363636365,138
lower,MULWASF1,5,4,6.028342465753425,20.407610616438355,26.43595308219178,1.205668493150685,0.2,139
lower,LBB1,2,2,4.266850068775791,0.0,4.266850068775791,2.1334250343878955,0.5,140
lower,CHYTWF1,3,2,0.9235781249999986,0.4346249999999993,1.3582031249999977,0.30785937499999955,0.3333333333333333,141
lower,AGLSOM,3,2,0.0,0.0,0.0,0.0,0.0,142
lower,BDL01,572,185,0.0,0.0,0.0,0.0,0.0,142
lower,BDL02,572,185,0.0,0.0,0.0,0.0,0.0,142
lower,BLOWERNG,403,111,0.0,232.43048897411313,232.43048897411313,0.0,0.0,142
lower,CNUNDAWF,2,2,0.0,0.0,0.0,0.0,0.0,142
lower,COLWF01,0,0,0.0,0.0,0.0,,,142
lower,EILDON1,34,11,0.0,0.0,0.0,0.0,0.0,142
lower,EILDON2,34,11,0.0,0.0,0.0,0.0,0.0,142
lower,HBESSG1,0,0,0.0,0.0,0.0,,,142
lower,HBESSL1,0,0,0.0,0.0,0.0,,,142
lower,JLA04,572,185,0.0,0.0,0.0,0.0,0.0,142
lower,LADBROK1,2,2,0.0,0.0,0.0,0.0,0.0,142
lower,LADBROK2,2,2,0.0,0.0,0.0,0.0,0.0,142
lower,LKBONNY1,2,2,0.0,3.761477235213205,3.761477235213205,0.0,0.0,142
lower,LKBONNY2,2,2,0.0,14.466833383768915,14.466833383768915,0.0,0.0,142
lower,LKBONNY3,2,2,0.0,3.5557083906464926,3.5557083906464926,0.0,0.0,142
lower,MRNBESS1,3,2,0.0,0.0,0.0,0.0,0.0,142
lower,PIBESSG1,0,0,0.0,0.0,0.0,,,142
lower,PIBESSL1,0,0,0.0,0.0,0.0,,,142
lower,PLBESS1,366,127,0.0,0.0,0.0,0.0,0.0,142
lower,RESS1G,8,1,0.0,0.0,0.0,0.0,0.0,142
lower,RESS1L,8,1,0.0,0.0,0.0,0.0,0.0,142
lower,SNUG1,2,2,0.0,0.0,0.0,0.0,0.0,142
lower,VBBG1,0,0,0.0,0.0,0.0,,,142
lower,VBBL1,0,0,0.0,0.0,0.0,,,142
lower,VPGS1,572,185,0.0,0.0,0.0,0.0,0.0,142
lower,VPGS2,572,185,0.0,0.0,0.0,0.0,0.0,142
lower,VPGS3,572,185,0.0,0.0,0.0,0.0,0.0,142
lower,VPGS4,572,185,0.0,0.0,0.0,0.0,0.0,142
lower,VPGS6,572,185,0.0,0.0,0.0,0.0,0.0,142
lower,YWPS4,19,6,0.0,0.0,0.0,0.0,0.0,142
overall,TUMUT3,9166,2793,1491382.3698112688,55838.4642532804,1547220.834064549,162.70809184063592,0.3716997599825442,1
overall,LIMOSF11,18240,6599,1435835.5396763415,209418.56345100558,1645254.103127347,78.71905371032574,0.4731907894736842,2
overall,SUNRSF1,18240,6599,949764.8613248665,182189.460546738,1131954.3218716045,52.07044195860014,0.49199561403508774,3
overall,MURRAY,15871,5995,900971.259041307,58901.81961316996,959873.078654477,56.768398906263435,0.36387121164387876,4
overall,DARLSF1,16649,6010,530758.6264864295,157500.82110951224,688259.4475959417,31.87930965742264,0.4719802991170641,5
overall,UPPTUMUT,9294,2838,514433.5932205354,53370.73874487697,567804.3319654124,55.351150550950656,0.42952442435980204,6
overall,KIAMSF1,8305,3365,500011.01501671097,220559.6134226291,720570.62843934,60.20602227774967,0.3296809151113787,7
overall,MUWAWF1,9303,3724,480883.0548235197,181748.36897714334,662631.4238006631,51.691180782921606,0.3923465548747716,8
overall,AVLSF1,9084,3462,456062.63209287036,123505.63143500667,579568.263527877,50.20504536469291,0.5273007485689124,9
overall,VBB1,3786,1411,349011.18022205523,85803.5280910408,434814.7083130961,92.18467517751063,0.38827258320126784,10
overall,COLEASF1,16648,6011,289508.5168799779,107687.45608658218,397195.9729665601,17.389987799133703,0.4614368092263335,11
overall,MUWAWF2,9283,3719,286744.98043309513,142051.01889088436,428795.9993239795,30.889257829698927,0.4292793278035118,12
overall,MOORAWF1,4224,1568,268842.54814059,119453.92863696357,388296.47677755356,63.646436586313925,0.5146780303030303,13
overall,STWF1,18622,6707,268842.4028293176,241145.98037284563,509988.38320216327,14.436816820390806,0.38470626141123404,14
overall,KARSF1,10074,4206,259010.2742568751,115389.6199240642,374399.8941809393,25.710767744379105,0.3590430811991265,15
overall,YATSF1,10074,4206,229636.8314224255,103019.17833839817,332656.0097608237,22.795000141197686,0.3664879888822712,16
overall,MERCER01,4227,1570,224059.08667697347,142529.2754218352,366588.36209880863,53.00664458882741,0.4764608469363615,17
overall,HILLSTN1,9910,3787,220669.48303042157,82206.26170773822,302875.7447381598,22.26735449348351,0.47648839556004036,18
overall,CUSF1,2679,1150,208897.5313631447,140536.8810519822,349434.4124151269,77.97593555921787,0.5203434117207913,19
overall,LIMOSF21,18241,6600,207657.65667138886,38213.871769095225,245871.52844048408,11.384115819932507,0.4958061509785648,20
overall,KESSB1,5913,2364,201028.96285155768,73074.63829945218,274103.6011510099,33.99779517191911,0.16810417723659732,21
overall,WEMENSF1,8294,3361,187046.5156082523,128628.74899091163,315675.2645991639,22.552027442518963,0.301181577043646,22
overall,ARWF1,8820,3572,183159.7218895635,169532.41393633193,352692.13582589536,20.76640837750153,0.4740362811791383,23
overall,YENDWF1,6066,2427,175328.59538468733,50483.23371071634,225811.82909540366,28.903494128698867,0.44939004286185297,24
overall,BANN1,8294,3361,175202.04098382965,105076.71370013285,280278.7546839625,21.123949961879628,0.29961417892452374,25
overall,BROKENH1,18628,6708,170048.1991610133,87652.67398960082,257700.87315061412,9.128634268896999,0.40374704745544343,26
overall,WLWLSF1,9391,3034,150530.88100355046,78837.61026567339,229368.49126922383,16.029270685076185,0.412203173250985,27
overall,WSTWYSF1,7111,2489,147323.78847311044,49160.30337285852,196484.09184596897,20.717731468585352,0.5460554071157362,28
overall,WLWLSF2,9391,3034,146697.25452185064,77482.20452861841,224179.45905046904,15.621047228394275,0.41337450750718774,29
overall,RIVNB2,13249,4863,139561.53551935166,65593.47369261626,205155.0092119679,10.53374107625871,0.18386293305155105,30
overall,ELAINWF1,4224,1568,139321.67303305492,35401.43176938037,174723.10480243526,32.983350623355804,0.5097064393939394,31
overall,BOMENSF1,6921,2422,139307.27346314082,44483.44865556248,183790.7221187033,20.128200182508426,0.5636468718393296,32
overall,FINLYSF1,14452,5007,139272.83214162997,64401.190490114364,203674.02263174433,9.636924449323967,0.3910877387212843,33
overall,BULGANA1,8904,3614,135032.18262570948,97957.50955510164,232989.69218081114,15.165339468296214,0.42138364779874216,34
overall,SEBSF1,7111,2489,130699.39273531719,46587.865500826236,177287.25823614342,18.379889289174123,0.46646041344396005,35
overall,BRYB1WF1,4227,1570,127705.20416775536,79431.19245171324,207136.39661946858,30.211782391236188,0.49609652235628104,36
overall,BRYB2WF2,4227,1570,116835.49793373919,76722.86828051685,193558.36621425604,27.640288131946814,0.4667612964277265,37
overall,URANQ13,12843,4247,107892.5474489143,12910.494319989235,120803.04176890352,8.400883551266393,0.1224013081055828,38
overall,MACARTH1,5631,2272,103321.26617081405,82122.40655001231,185443.67272082635,18.348653200286638,0.4175102113301367,39
overall,GPWFEST2,1448,493,101082.92522934309,39017.71460011291,140100.639829456,69.80865002026457,0.4509668508287293,40
overall,MRTLSWF1,4221,1569,99570.96388571267,61836.94325482346,161407.90714053615,23.589425227603098,0.47571665482113246,41
overall,RESS1,14112,5287,97471.06195379303,71769.44211159476,169240.50406538782,6.906963006929779,0.18076814058956917,42
overall,STOCKYD1,3290,1352,97264.75137945624,73293.52234934043,170558.2737287967,29.56375421867971,0.4939209726443769,43
overall,URANQ14,12843,4247,92899.01398960839,12142.791492487519,105041.8054820959,7.233435645068004,0.12247917153313088,44
overall,GPWFEST1,1448,493,90291.35733764381,32137.05593851813,122428.41327616194,62.35590976356617,0.4198895027624309,45
overall,MCKAY1,7812,2577,89387.879827548,7880.253470954318,97268.13329850232,11.442380930305683,0.0890937019969278,46
overall,WAGGNSF1,6921,2422,83287.0095996099,24953.873687236188,108240.88328684607,12.03395601786012,0.5484756538072533,47
overall,RYANCWF1,4936,1931,82895.38768805546,60046.152110143,142941.53979819844,16.794041265813505,0.446515397082658,48
overall,WYASF1,7111,2489,80315.95876613764,36553.30625844689,116869.26502458453,11.294608179740914,0.48769512023625367,49
overall,URANQ12,12843,4247,79437.52162911168,9234.702305022072,88672.22393413376,6.185277709967428,0.08705131199875418,50
overall,SALTCRK1,4221,1569,75317.88690301655,20668.505475166345,95986.39237818289,17.843612154232776,0.5055674010897891,51
overall,CROWLWF1,8824,3573,73881.06793663074,75419.54078765085,149300.6087242816,8.372741153289976,0.4520625566636446,52
overall,URANQ11,12843,4247,73106.76378703218,9570.250844853188,82677.01463188537,5.692343205406227,0.08518258973760025,53
overall,BANGOWF1,6413,2251,69282.19642031986,37491.16543246841,106773.36185278826,10.80339878688911,0.43037579915796037,54
overall,GANNSF1,7849,3225,66115.73867653694,41244.2075177702,107359.94619430714,8.423460144800222,0.3111224359791056,55
overall,SNOWYP,9261,2829,63140.80620107025,13635.032205179756,76775.83840625,6.817925299759232,0.043947737825288845,56
overall,BHB1,18623,6708,61424.23073552569,67322.19137041998,128746.42210594568,3.2982994541978035,0.1284433227729152,57
overall,BANGOWF2,6413,2251,56266.40841805135,23458.301244312584,79724.70966236395,8.773804524879363,0.39310774988305003,58
overall,HD1WF1,4936,1931,55875.731641305705,31620.86293117069,87496.5945724764,11.320042877087866,0.4021474878444084,59
overall,LIMBESS1,3429,1407,55683.934710810776,22642.408689382824,78326.3434001936,16.239117734269694,0.15718868474773987,60
overall,JUNEESF1,7111,2489,55413.863732764265,17492.771029329597,72906.63476209386,7.792696348300417,0.5442272535508368,61
overall,DPNTB1,13249,4863,52634.139083025846,27751.424883469892,80385.56396649574,3.9726876808080496,0.16582383576118953,62
overall,DUNDWF1,3290,1352,50753.280271065916,36660.21468983427,87413.49496090018,15.426528957770795,0.35987841945288757,63
overall,RYEPARK1,2497,734,49414.55375388432,45383.84068319339,94798.39443707772,19.78956898433493,0.47817380857028435,64
overall,GPWFEST3,1448,493,47646.26264036059,25396.07314947952,73042.33578984012,32.904877514061184,0.3425414364640884,65
overall,CRWASF1,7834,2788,47566.28153982849,16038.558364639532,63604.83990446802,6.071774513636519,0.5393158029103906,66
overall,KIATAWF1,7727,3181,47447.127418268174,30328.148799684554,77775.27621795272,6.140433210595079,0.343082697036366,67
overall,MTGELWF1,4203,1558,45951.240523615925,31564.016607913527,77515.25713152946,10.932962294460129,0.4387342374494409,68
overall,BULBES1,7466,3110,42372.69761191144,39785.4762845806,82158.17389649205,5.6754215928089256,0.166220198231985,69
overall,GESF1,2652,1139,40041.86302513764,22093.998530293153,62135.86155543079,15.098741713852805,0.39328808446455504,70
overall,CAPBES1,4585,1384,35919.81500262543,14034.416685510048,49954.23168813548,7.834201745392678,0.23598691384950926,71
overall,GANNB1,7813,3209,34462.462622367326,30632.430729380998,65094.893351748324,4.410912917236314,0.1986432868296429,72
overall,NUMURSF1,6096,2439,33887.82448411313,38188.96263232255,72076.78711643569,5.559026326134044,0.2271981627296588,73
overall,GPWFWST1,710,245,32556.260102744705,21270.74089937174,53827.00100211645,45.85388746865451,0.37183098591549296,74
overall,COLWF01,2418,716,31808.53619967504,26119.33089521484,57927.86709488988,13.154895037086451,0.49793217535153017,75
overall,OAKLAND1,4221,1569,31235.18608251488,30315.59043209345,61550.77651460833,7.399949320662137,0.4010897891494906,76
overall,DUNDWF3,3290,1352,30037.099108402992,23670.49748918136,53707.59659758436,9.1298173581772,0.3924012158054711,77
overall,KERNGSP1,7131,2956,29489.753611939163,26280.200902698038,55769.954514637204,4.135430320002687,0.2095077829196466,78
overall,RANGEB1,2379,933,28929.649255968754,7897.2715957232385,36826.92085169199,12.160424235379889,0.23203026481715006,79
overall,GLRWNSF1,6096,2439,26922.12577214698,30651.15665056661,57573.282422713586,4.41635921459104,0.22326115485564305,80
overall,NEWENSF2,565,215,26877.74275563532,14051.94060130299,40929.683356938316,47.57122611616871,0.35752212389380533,81
overall,BW01,565,215,25624.407352699287,8836.762648729451,34461.17000142874,45.35293336760936,0.3256637168141593,82
overall,DARTM1,3619,1358,25278.81083911966,3833.0208392941486,29111.831678413804,6.985026482210461,0.056921801602652665,83
overall,BW02,565,215,24414.359103736093,5112.982697486099,29527.341801222192,43.211255050860345,0.35752212389380533,84
overall,NEWENSF1,565,215,24251.254961302457,12516.61576613663,36767.87072743908,42.92257515274771,0.35575221238938054,85
overall,BALB1,6066,2427,23996.307768870094,14583.786494132857,38580.09426300295,3.9558700575123793,0.0972634355423673,86
overall,BW03,570,216,21790.965882288263,6368.017355440462,28158.983237728724,38.22976470576888,0.3912280701754386,87
overall,GLENSF1,5401,2098,21345.373056450826,23815.32824986385,45160.70130631468,3.952114989159568,0.2269950009257545,88
overall,GULLRWF1,5769,1607,20670.590157174833,19502.39954752686,40172.9897047017,3.5830456157349335,0.4503380135205408,89
overall,SAPHWF1,565,215,19853.62755566385,13934.872265843926,33788.49982150778,35.13916381533425,0.431858407079646,90
overall,COHUNSF1,7849,3225,19289.437531034586,13964.495912401344,33253.933443435926,2.457566254431722,0.13645050324882152,91
overall,GULLRWF2,3216,977,18984.424059500372,15846.930048685253,34831.354108185624,5.903116933924245,0.4322139303482587,92
overall,GIRGSF,5401,2098,18942.5382087459,22074.194188542173,41016.73239728808,3.5072279594049065,0.19329753749305684,93
overall,WELNSF1,867,301,18526.590276432562,9967.767827207934,28494.358103640494,21.368616235793034,0.38985005767012687,94
overall,JEMALNG1,3569,1117,17975.11882842613,10545.068287629932,28520.187116056062,5.036458063442457,0.4174838890445503,95
overall,WRWF1,565,215,16619.385423600397,22186.920515324688,38806.305938925085,29.41484145769982,0.4407079646017699,96
overall,MP1,570,216,15991.897937260961,4062.708573816384,20054.606511077345,28.055961293440284,0.39824561403508774,97
overall,METZSF1,565,215,15950.126675124979,9600.685805521314,25550.812480646295,28.230312699336245,0.2831858407079646,98
overall,MREHA3,1043,347,15512.975218789308,8948.326303679118,24461.301522468424,14.873418234697324,0.15627996164908917,99
overall,WINTSF1,5401,2098,15375.873162406306,16122.678190689701,31498.551353096005,2.8468567232746356,0.22588409553786337,100
overall,GOONSF1,3331,1015,14794.963970800696,9688.66294879323,24483.626919593924,4.441598310057249,0.44220954668267787,101
overall,CROOKWF2,5769,1607,14360.45530462306,14446.751737097366,28807.207041720427,2.4892451559409015,0.47096550528687814,102
overall,GUNNING1,9703,3126,14071.835500730722,10124.382284272908,24196.217785003628,1.4502561579646214,0.45532309594970627,103
overall,DUNDWF2,3290,1352,13640.687974338458,10273.299997926471,23913.98797226493,4.1461057672761275,0.40030395136778113,104
overall,LYA1,591,192,13448.90535141678,2911.9008118964407,16360.806163313222,22.75618502777797,0.4856175972927242,105
overall,WUNUSF1,5041,1948,13376.73843842681,17466.086450808616,30842.824889235428,2.653588263921208,0.17595715135885737,106
overall,GNNDHSF1,565,215,12860.521875194465,13373.096417875053,26233.618293069514,22.761985619813213,0.3274336283185841,107
overall,LOYYB1,591,192,12757.553493745927,4227.090952121012,16984.644445866936,21.586384930196154,0.43824027072758037,108
overall,STUBSF1,488,184,12546.56031856203,6405.7213019761,18952.281620538128,25.710164587217275,0.2540983606557377,109
overall,MORTLK11,3290,1352,12543.52758220081,3242.6157431119823,15786.14332531279,3.8126223654105806,0.019148936170212766,110
overall,BOCORWF1,2693,793,12489.833038161607,14284.591357542915,26774.424395704526,4.637888242911848,0.44485703676197547,111
overall,STUBSF2,488,184,12403.494407233353,5527.568930534481,17931.063337767835,25.41699673613392,0.305327868852459,112
overall,HBESS1,2932,1112,12033.815470311802,8151.056303503867,20184.871773815667,4.104302684280969,0.15040927694406547,113
overall,LOYYB2,591,192,12031.573855870556,4191.596708590283,16223.17056446084,20.357992987936644,0.37055837563451777,114
overall,BW04,570,216,12029.308022676916,5505.526491548772,17534.834514225688,21.10404916259108,0.19824561403508772,115
overall,WOLARSF1,525,194,11871.436905617611,8492.934673717042,20364.371579334653,22.612260772604973,0.2419047619047619,116
overall,LYA4,591,192,11584.561878324143,3002.5267917541096,14587.088670078254,19.601627543695674,0.4213197969543147,117
overall,CRWARP1,739,256,11470.706555359455,15646.46586050151,27117.172415860965,15.5219303861427,0.1975642760487145,118
overall,MLB01,647,220,11376.824697540751,11519.39380030843,22896.21849784918,17.583963983834238,0.030911901081916538,119
overall,GPWFWST2,710,245,11214.131100160223,8393.763233341728,19607.89433350195,15.794550845296088,0.2028169014084507,120
overall,SUNTPSF1,2474,736,11082.145091083481,7244.914627494778,18327.059718578257,4.479444256703105,0.43249797898140663,121
overall,MP2,570,216,11034.938991195446,4552.166969771737,15587.105960967183,19.35954208981657,0.3456140350877193,122
overall,BLOWERNG,7006,2450,10982.985500271467,2857.141940816421,13840.127441087889,1.5676542249887906,0.014987153868113046,123
overall,PARSF1,3331,1015,10816.246616671178,7743.784238897308,18560.030855568486,3.2471469878928785,0.4311017712398679,124
overall,MREHA1,1150,383,10706.391585240814,5055.010864860935,15761.402450101747,9.30990572629636,0.1956521739130435,125
overall,WTAHB1,398,165,10515.73116397917,9662.813250452511,20178.54441443168,26.4214350853748,0.14824120603015076,126
overall,LYA3,591,192,10017.544525631709,2424.2184651031303,12441.762990734838,16.95015994184722,0.3840947546531303,127
overall,MREHA2,1150,383,9969.123286937744,4753.864203459119,14722.987490396865,8.668802858206734,0.18521739130434783,128
overall,LYA2,591,192,9096.045615983596,1936.308007430144,11032.35362341374,15.390940128567843,0.40609137055837563,129
overall,GUTHEGA,4191,1282,8849.747966486631,3662.924853496079,12512.672819982708,2.1116077228553163,0.09472679551419709,130
overall,FLYCRKWF,860,299,8550.156388846037,5742.360856706197,14292.517245552233,9.94204231261167,0.4313953488372093,131
overall,WELLSF1,867,301,8503.944990156124,7030.432892846189,15534.377883002313,9.80847173028388,0.3644752018454441,132
overall,MOKOSF1,5736,2289,8199.324418235463,8720.186496603454,16919.510914838917,1.4294498637091113,0.18148535564853557,133
overall,RESS1L,762,264,7981.338516134293,2806.0347987980163,10787.373314932309,10.474197527735292,0.19291338582677164,134
overall,MORTLK12,3290,1352,7714.305575466704,3527.8877557089763,11242.19333117568,2.344773731144895,0.01884498480243161,135
overall,CROOKWF3,2479,732,7531.611164755925,11093.002677686345,18624.613842442268,3.038165052342043,0.4118596208148447,136
overall,NEVERSF1,867,301,7453.09639803155,3651.769139643676,11104.865537675227,8.596420297614245,0.40369088811995385,137
overall,CRURWF1,867,301,6861.469375370321,4567.802992205224,11429.272367575544,7.914036188431743,0.4555940023068051,138
overall,TRGBESS1,1788,669,6699.068781747062,4230.889848780881,10929.958630527943,3.7466827638406386,0.031879194630872486,139
overall,MOREESF1,565,215,6086.541554506929,5057.548793430206,11144.090347937137,10.772639919481291,0.36460176991150445,140
overall,SHGEN,561,163,6070.356033730936,1395.7393111919323,7466.095344922869,10.82059899060773,0.15508021390374332,141
