scope,DUID,contraction_contribution_rows,contraction_onsets,contraction_tightening_mw_observations,contraction_relief_mw_observations,contraction_abs_impact_mw_observations,contraction_mean_positive_tightening_mw,contraction_positive_share,contraction_rank
overall,NBHWF1,3912,1751,40448.024073978784,14608.354328121644,55056.378402100425,10.339474456538545,0.44350715746421265,43
overall,DUNDWF1,2712,988,38113.410776405275,6194.233205791817,44307.643982197085,14.053617542922298,0.43289085545722716,44
overall,RANGEB1,4087,1628,38111.497902315066,41582.34007757814,79693.8379798932,9.32505453934795,0.12870075850256912,45
overall,GPWFEST2,1042,362,37626.46304468597,9635.670114981525,47262.133159667486,36.10984937109978,0.46449136276391556,46
overall,DARLSF1,5697,2329,36906.621014529665,22027.73660307685,58934.35761760652,6.478255400128079,0.39740214147797087,47
overall,GANNB1,11596,4694,35645.47352122825,24662.189761479018,60307.66328270726,3.073945629633343,0.15565712314591237,48
overall,LGAPWF1,2789,1297,34879.80058936727,12800.440418741466,47680.24100810873,12.506203151440397,0.4983865184653998,49
overall,SALTCRK1,5122,1976,34760.10415330367,18955.80748122899,53715.91163453266,6.786431892484122,0.47012885591565795,50
overall,KIATAWF1,11899,4829,34449.57575681255,23412.298079192162,57861.87383600471,2.895165623734141,0.3380115976132448,51
overall,GPWFEST1,1042,362,34259.64188296751,7385.108166396149,41644.75004936366,32.87873501244483,0.40307101727447214,52
overall,LIMBESS1,3503,1453,33202.267616282974,15436.475170031461,48638.74278631443,9.47823797210476,0.11276049100770767,53
overall,KERNGSP1,10533,4284,33118.46461650836,37685.50896070058,70803.97357720893,3.144257535033548,0.26507167948352794,54
overall,HALLWF1,3914,1752,32908.81153471611,11414.427631019755,44323.23916573586,8.407974331813007,0.4501788451711804,55
overall,BHB1,10312,4151,30781.06856139357,23621.112015391245,54402.18057678481,2.9849756168923167,0.1183087664856478,56
overall,DARTM1,4337,1703,29250.131441337086,18659.075856672287,47909.20729800938,6.744323597264719,0.020982245792022135,57
overall,BNGSF2,2789,1297,29086.87469596012,24282.454678573744,53369.32937453386,10.4291411602582,0.2527787737540337,58
overall,NUMURSF1,8410,3394,28721.646781684878,29294.326583787642,58015.97336547253,3.4151779764191295,0.27717003567181925,59
overall,MCKAY1,4337,1703,28636.697559463737,5281.271750169075,33917.96930963281,6.602881613895259,0.022826838828683423,60
overall,BNGSF1,2789,1297,27726.530630011082,23353.774163482627,51080.304793493706,9.941387820011144,0.2319827895302976,61
overall,HDWF3,3914,1752,27156.019127633917,16723.198581412496,43879.21770904642,6.938175556370444,0.4831374552887072,62
overall,COHUNSF1,11596,4694,26913.459899817546,25269.117448858065,52182.577348675615,2.320926172802479,0.18825457054156605,63
overall,HALLWF2,3917,1755,25922.70609782773,9509.874910811937,35432.58100863967,6.618000024975167,0.45340822057697217,64
overall,BULBES1,10099,4051,25571.138442248495,24255.613561069073,49826.75200331757,2.5320465830526286,0.15437171997227447,65
overall,WATERLWF,2616,1240,25212.494358842985,17918.560397846428,43131.05475668942,9.637803653991966,0.5118501529051988,66
overall,HDWF2,3914,1752,24237.43381155693,14704.606117402616,38942.03992895955,6.1924971414299765,0.4634644864588656,67
overall,MTGELWF1,5092,1967,24057.170697334175,20495.79252377821,44552.96322111239,4.724503279130828,0.4664179104477612,68
overall,HDWF1,3914,1752,23248.805965270956,13260.070260999433,36508.87622627039,5.9399095465689715,0.49003576903423607,69
overall,WPWF,2826,1324,23164.269137557138,17938.516801435355,41102.785938992485,8.196839751435647,0.45329087048832273,70
overall,GLRWNSF1,8380,3378,22669.729310258565,22160.957000227372,44830.68631048594,2.7052182947802583,0.2840095465393795,71
overall,MTMILLAR,2789,1297,22221.950696567164,17417.835335712796,39639.78603227996,7.967712691490557,0.46288992470419504,72
overall,GPWFWST1,636,227,22052.26439325597,6374.610394865762,28426.874788121735,34.67337168750939,0.41037735849056606,73
overall,HBESS1,4204,1670,21778.73104576672,19094.294961584626,40873.02600735135,5.18047836483509,0.1170313986679353,74
overall,GLENSF1,8037,3238,21394.574746814626,20000.00587975938,41394.580626574,2.662010046884985,0.29774791588901334,75
overall,GIRGSF,8067,3254,20945.08322260322,19789.744579967217,40734.827802570435,2.5963906312883624,0.2485434486178257,76
overall,LKBONNY1,5403,2364,20558.02385111671,6492.947323661208,27050.971174777922,3.8049276052409238,0.49620581158615584,77
overall,COLEASF1,5697,2329,18741.992262003827,13391.342071591187,32133.334333595012,3.2898002917331626,0.3745831139196068,78
overall,BLUFF1,3912,1751,17914.10391171657,7616.965803355023,25531.069715071593,4.579269916082968,0.40567484662576686,79
overall,OAKLAND1,5122,1976,17682.66370516471,18991.504967990593,36674.1686731553,3.4522967015159525,0.43674345958609917,80
overall,WUNUSF1,7328,2984,16070.87620134425,14335.937890088742,30406.814091432992,2.1930780842445756,0.2232532751091703,81
overall,PAREPS1,2789,1297,16058.90735154989,11240.650322411086,27299.55767396098,5.757944550573643,0.23234134098243098,82
overall,WINTSF1,8037,3238,14587.318197554556,14527.38672620807,29114.704923762627,1.8150203057800867,0.2774667164364813,83
overall,HILLSTN1,5079,2086,14348.58448149719,10304.061020865629,24652.64550236282,2.825080622464499,0.3191573144319748,84
overall,DUNDWF3,2712,988,14044.161663809637,5710.940936671391,19755.102600481026,5.1785256872454415,0.431047197640118,85
overall,SNOWNTH1,1652,857,12827.493389378262,8960.62014259146,21788.11353196972,7.764826506887568,0.5030266343825666,86
overall,GPWFEST3,1042,362,12791.976004646222,12899.981148826842,25691.957153473064,12.276368526531883,0.32245681381957775,87
overall,GPWFWST2,636,227,12658.34431850319,2812.2766880739027,15470.621006577094,19.903057104564763,0.2751572327044025,88
overall,BALDHWF1,4204,1670,11796.945145767448,11415.38147346213,23212.326619229578,2.8061239642643785,0.45670789724072314,89
overall,LYA1,408,143,11694.768363831687,1766.5324402928404,13461.300804124527,28.66364795056786,0.37745098039215685,90
overall,MLB01,676,247,11638.719843856812,3419.5536780831408,15058.273521939953,17.217041189137294,0.10059171597633136,91
overall,LYA3,408,143,10964.8121267225,1742.173885546954,12706.986012269454,26.874539526280635,0.3799019607843137,92
overall,SNOWSTH1,1652,857,10390.209340288155,8256.336620535638,18646.545960823794,6.289472966276123,0.49092009685230026,93
overall,CLEMGPWF,2806,1315,10336.716246428168,5668.266146052614,16004.982392480782,3.6837905368596466,0.42444761225944405,94
overall,LYA4,408,143,10090.141388275293,1614.8782801102598,11705.019668385554,24.730738696753168,0.33578431372549017,95
overall,TB2B1,1955,814,10080.645823379647,3285.098120768858,13365.743944148504,5.156340574618746,0.14271099744245525,96
overall,MORTLK11,2725,993,9828.980359201909,2353.4968134880323,12182.477172689943,3.606965269431893,0.05614678899082569,97
overall,LOYYB2,408,143,9756.209177000314,4798.650017625048,14554.859194625362,23.912277394608612,0.3897058823529412,98
overall,CATHROCK,2789,1297,9744.592165902464,9205.008868306948,18949.601034209412,3.4939376715318984,0.41735389028325565,99
overall,LKBONNY3,5403,2364,9333.377005563376,3199.261499578771,12532.638505142146,1.7274434583681983,0.4821395521006848,100
overall,LOYYB1,408,143,9127.946343750158,4878.586940401626,14006.533284151785,22.372417509191564,0.41421568627450983,101
overall,CNUNDAWF,5084,2248,7965.497988124869,3337.1186953989263,11302.616683523795,1.5667777317318783,0.45357985837922893,102
overall,LYA2,408,143,7538.953070707126,1397.838371352389,8936.791442059513,18.477826153693936,0.27205882352941174,103
overall,CHYTWF1,4071,1624,7339.413381358545,7638.059663200668,14977.473044559214,1.8028527097417206,0.46671579464505036,104
overall,MREHA3,633,211,7286.7225048608625,6192.713670763984,13479.436175624844,11.511409960285723,0.2132701421800948,105
overall,TB2BL1,224,106,7122.885503355705,237.5853087248322,7360.470812080536,31.79859599712368,0.09821428571428571,106
overall,BALB1,6158,2396,7120.547978146341,6307.271627374191,13427.819605520532,1.1563085381855052,0.06609288730107178,107
overall,LBB1,5084,2248,6924.645244200983,5401.332508984226,12325.977753185209,1.3620466648703744,0.12057435090479937,108
overall,MOKOSF1,7641,3108,6779.517998352446,5598.095790114441,12377.613788466886,0.8872553328559672,0.21201413427561838,109
overall,WKIEWA1,4337,1703,6160.123329102554,7638.861064598952,13798.984393701507,1.4203650747296641,0.06248558911690109,110
overall,DUNDWF2,2712,988,5989.3881799328055,2650.476323792489,8639.864503725294,2.208476467526846,0.42957227138643067,111
overall,RIVNB2,2933,1269,5888.558578704493,6621.708396259686,12510.26697496418,2.0076912985695508,0.14490282986703035,112
overall,YWPS3,4076,1617,5724.694925883388,8746.35396885971,14471.0488947431,1.4044884509036772,0.05716388616290481,113
overall,YWPS4,4076,1617,5347.218768040417,8702.746112391556,14049.964880431973,1.3118789911777273,0.06084396467124632,114
overall,AGLHAL,3914,1752,5267.541632168697,1504.386380624777,6771.928012793474,1.3458205498642557,0.06029637199795605,115
overall,MORTLK12,2725,993,5225.110401231659,2052.0999330805407,7277.2103343122,1.9174717068740033,0.033761467889908255,116
overall,YWPS2,4076,1617,5159.784443221762,4397.0056802963645,9556.790123518127,1.2658941224783518,0.05176643768400393,117
overall,RESS1,3429,1474,5041.098125233141,5023.359478760098,10064.45760399324,1.4701365194614002,0.15748031496062992,118
overall,LVES1,268,99,4502.400273085732,1312.375956427792,5814.7762295135235,16.800001018976612,0.24253731343283583,119
overall,MREHA2,662,228,4388.899592202698,2970.741267603622,7359.64085980632,6.629757692149091,0.2537764350453172,120
overall,MREHA1,662,228,4386.247690374026,2976.4355656222765,7362.683255996301,6.625751798148076,0.24924471299093656,121
overall,VBBG1,324,103,4227.990380808845,3012.165785722023,7240.156166530867,13.049353027187792,0.23765432098765432,122
overall,LADBROK1,4956,2203,4171.401522874709,4852.614915293955,9024.016438168665,0.8416871515082142,0.0433817594834544,123
overall,VBBL1,324,103,3673.429645950152,3172.894642921665,6846.324288871816,11.337745820833803,0.24382716049382716,124
overall,WKIEWA2,3837,1486,3602.0486609928985,2133.476692556656,5735.525353549555,0.9387669171209013,0.05056033359395361,125
overall,LADBROK2,4956,2203,3032.509317996606,3041.491066048745,6074.000384045351,0.6118864644868051,0.03470540758676352,126
overall,TEMPB1,1302,752,2897.8246293232273,2363.5616393665327,5261.38626868976,2.2256717583127705,0.07757296466973887,127
overall,TRGBESS1,2059,811,2562.7130667668835,1749.3604568377664,4312.073523604649,1.2446396633156307,0.029140359397765905,128
overall,DALNTH1,2826,1324,2556.7398965973944,2091.335398814299,4648.075295411692,0.9047204163472733,0.1599433828733192,129
overall,DPNTB1,2933,1269,2292.2269873883697,2638.4512058614464,4930.678193249816,0.7815298286356528,0.13876576883736788,130
overall,YWPS1,1814,723,2101.4144976441303,701.5902160635213,2803.0047137076513,1.158442391204041,0.03307607497243661,131
overall,MWPS1PV1,3914,1752,1691.597323317924,1103.6272446836006,2795.224568001525,0.43219144693866224,0.2261113949923352,132
overall,MWPS2PV1,3914,1752,1690.46823451227,1216.166425911442,2906.6346604237124,0.4319029725376265,0.22943280531425653,133
overall,PIBESS1,4204,1670,1457.320732936066,1467.226699121056,2924.547432057122,0.34665098309611464,0.12178877259752617,134
overall,FINLYSF1,2147,818,1432.0752084518826,3466.6693047001395,4898.744513152022,0.667012207010658,0.09501630181648812,135
overall,MWPS4PV1,3914,1752,1424.9035939231399,756.3445085147225,2181.248102437862,0.3640530388153142,0.21691364333163005,136
overall,MANNSF2,517,256,1376.2886669049185,1340.9350671499801,2717.223734054898,2.662067053974697,0.32108317214700194,137
overall,MWPS3PV1,3914,1752,1358.0942121625396,865.9363140352516,2224.030526197791,0.3469837026475574,0.2266223811957077,138
overall,AVLSF1,530,203,990.5989731833438,354.89895370065096,1345.4979268839948,1.8690546663836676,0.47547169811320755,139
overall,GOESF1,978,397,906.3592672550817,2499.630497755078,3405.98976501016,0.9267477170297359,0.10224948875255624,140
overall,MANNUMB1,154,64,869.8958927973043,123.21062567421791,993.1065184715222,5.648674628553924,0.06493506493506493,141
overall,MRNBESS1,1446,600,738.3313807531381,687.7246406297579,1426.0560213828958,0.5106026146287262,0.007607192254495159,142
overall,CRWASF1,2147,818,698.2316397237926,1150.6181316527195,1848.8497713765123,0.3252126873422415,0.1304145319049837,143
overall,LANCSF1,2059,811,694.1324301185318,750.6938972980001,1444.826327416532,0.33712114138831073,0.07139388052452647,144
overall,AGLSOM,759,288,501.90100558159764,313.7500575369197,815.6510631185172,0.6612661470113276,0.017127799736495388,145
overall,CUSF1,1,1,469.2077087794433,0.0,469.2077087794433,469.2077087794433,1.0,146
overall,MAPS2PV1,528,263,419.1575253615375,550.6195931107685,969.7771184723058,0.7938589495483666,0.32007575757575757,147
overall,NPS,1303,467,375.6618538261736,1906.677612362298,2282.3394661884718,0.28830533678140724,0.006907137375287797,148
overall,MBPS2PV1,1496,633,352.6762795067287,515.5870420137887,868.2633215205174,0.23574617614086144,0.4766042780748663,149
overall,MAPS3PV1,528,263,309.71175538728687,285.2465169608089,594.9582723480958,0.5865752942941039,0.26515151515151514,150
overall,RESS1L,324,114,253.74229223616416,337.4341128139535,591.1764050501176,0.7831552229511239,0.09876543209876543,151
overall,MINTARO,2826,1324,217.8443333333333,182.34915897320755,400.19349230654086,0.07708575135645199,0.0017692852087756545,152
overall,TB2BG1,224,106,201.34228187919464,201.34228187919464,402.6845637583893,0.8988494726749761,0.004464285714285714,153
overall,BULBESL1,367,123,190.7209918861346,115.46075879610633,306.18175068224093,0.5196757272101761,0.02452316076294278,154
overall,LBBL1,224,78,179.6288210712929,150.9546663289857,330.58348740027856,0.8019143797825575,0.05357142857142857,155
overall,PPCCGT,13,7,149.18454616338047,0.0,149.18454616338047,11.475734320260036,0.7692307692307693,156
overall,WAGGNSF1,1,1,145.11867398286938,0.0,145.11867398286938,145.11867398286938,1.0,157
overall,BUNGAMB1,156,64,143.48387096774192,43.34408602150537,186.8279569892473,0.9197684036393713,0.01282051282051282,158
overall,RESS1G,324,114,135.81461968645908,10.346794093817804,146.16141378027686,0.419180924958207,0.05555555555555555,159
overall,EILDON1,318,107,123.0231594325981,283.2629864715848,406.2861459041829,0.38686528123458525,0.031446540880503145,160
overall,EILDON2,318,107,116.79261349036896,313.12546093437334,429.9180744247423,0.36727236946656905,0.03459119496855346,161
overall,JUNEESF1,1,1,79.90566970021413,0.0,79.90566970021413,79.90566970021413,1.0,162
overall,LBBG1,224,78,64.15,77.31320754716981,141.46320754716982,0.2863839285714286,0.022321428571428572,163
overall,SNAPPER1,13,7,59.01079028956493,0.0,59.01079028956493,4.539291560735764,0.46153846153846156,164
overall,ANGAST1,1763,918,56.20112539835441,65.44150408342189,121.6426294817763,0.0318781199083122,0.003970504821327283,165
overall,JLB03,408,143,51.23325526932085,51.37442074841796,102.6076760177388,0.12557170409147267,0.014705882352941176,166
overall,JLA02,408,143,35.45744680851064,45.27423513877124,80.73168194728188,0.0869055068836045,0.012254901960784314,167
overall,BULBESG1,367,123,31.91090466397182,102.08506335139371,133.99596801536555,0.08695069390728016,0.013623978201634877,168
overall,JLB01,408,143,15.042553191489363,17.13776595744681,32.18031914893617,0.036869002920317064,0.004901960784313725,169
overall,LNGS1,1311,469,14.973404255319148,461.1651347455164,476.1385390008355,0.011421360988039014,0.0007627765064836003,170
overall,LNGS2,1311,469,14.810748164893607,0.0,14.810748164893607,0.01129729074362594,0.0015255530129672007,171
overall,ADPPV1,13,7,14.45531831729821,2.3378279792746115,16.79314629657282,1.111947562869093,0.6153846153846154,172
overall,JLA03,408,143,11.281914893617023,35.059239374159155,46.341154267776176,0.0276517521902378,0.007352941176470588,173
overall,JLA01,408,143,11.281914893617023,0.8058510638297873,12.08776595744681,0.0276517521902378,0.007352941176470588,173
overall,ADPBA1,13,7,7.988279088485337,10.258829385582246,18.24710847406758,0.6144830068065643,0.15384615384615385,175
overall,HVWWBA1,13,7,4.636461704422869,4.957852106725499,9.594313811148368,0.3566509003402207,0.15384615384615385,176
overall,STARHLWF,13,7,4.553513096373895,0.6305297451358491,5.1840428415097435,0.35027023818260733,0.6153846153846154,177
overall,HVWWPV1,13,7,4.537880962643153,0.2607975272621583,4.798678489905312,0.34906776635716563,0.5384615384615384,178
overall,HUMEV,1921,702,4.408167893686053,1.6252780102896176,6.033445903975672,0.002294725608373791,0.004685059864653826,179
overall,CBWWBA1,13,7,2.1067961165048543,2.082860315442664,4.189656431947519,0.16206123973114264,0.15384615384615385,180
overall,BOWWBA1,13,7,0.43149946062567424,0.3421605655272841,0.7736600261529584,0.03319226620197494,0.15384615384615385,181
overall,BOWWPV1,13,7,0.1358916478555305,0.1864756476683938,0.3223672955239243,0.010453203681194654,0.07692307692307693,182
overall,WLWLSF2,1,1,0.0,306.16381156316913,306.16381156316913,0.0,0.0,183
overall,SNUG1,5084,2248,0.0,0.0,0.0,0.0,0.0,183
overall,CGBESS01,124,57,0.0,0.0,0.0,0.0,0.0,183
overall,JLB02,408,143,0.0,37.37236533957846,37.37236533957846,0.0,0.0,183
overall,WLWLSF1,1,1,0.0,170.22751605995725,170.22751605995725,0.0,0.0,183
overall,BOLIVPS1,13,7,0.0,57.02642564450971,57.02642564450971,0.0,0.0,183
overall,PTSTAN1,13,7,0.0,0.0,0.0,0.0,0.0,183
overall,JLA04,408,143,0.0,0.0,0.0,0.0,0.0,183
overall,VPGS5,408,143,0.0,53.07804510538642,53.07804510538642,0.0,0.0,183
overall,BLOWERNG,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,BDL02,408,143,0.0,0.0,0.0,0.0,0.0,183
overall,BOMENSF1,1,1,0.0,8.599371520342606,8.599371520342606,0.0,0.0,183
overall,POR01,2789,1297,0.0,0.0,0.0,0.0,0.0,183
overall,POR03,2789,1297,0.0,0.0,0.0,0.0,0.0,183
overall,LONSDALE,13,7,0.0,0.0,0.0,0.0,0.0,183
overall,WSTWYSF1,1,1,0.0,0.6284341541755931,0.6284341541755931,0.0,0.0,183
overall,WYASF1,1,1,0.0,0.3700728051391824,0.3700728051391824,0.0,0.0,183
overall,GUTHEGA,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,BDL01,408,143,0.0,0.0,0.0,0.0,0.0,183
overall,DRYCGT1,13,7,0.0,0.0,0.0,0.0,0.0,183
overall,DRYCGT2,13,7,0.0,0.0,0.0,0.0,0.0,183
overall,HBESSL1,51,14,0.0,0.0,0.0,0.0,0.0,183
overall,HBESSG1,51,14,0.0,0.0,0.0,0.0,0.0,183
overall,HPRG1,27,6,0.0,0.0,0.0,0.0,0.0,183
overall,HUMENSW,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,DRYCGT3,13,7,0.0,0.0,0.0,0.0,0.0,183
overall,LGAPBS1,518,238,0.0,0.0,0.0,0.0,0.0,183
overall,HPRL1,27,6,0.0,0.0,0.0,0.0,0.0,183
overall,UPPTUMUT,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,SEBSF1,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,PIBESSL1,51,14,0.0,0.0,0.0,0.0,0.0,183
overall,PIBESSG1,51,14,0.0,0.0,0.0,0.0,0.0,183
overall,PLBESS1,326,106,0.0,0.0,0.0,0.0,0.0,183
overall,VPGS6,408,143,0.0,0.0,0.0,0.0,0.0,183
overall,URANQ11,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,VPGS2,408,143,0.0,0.0,0.0,0.0,0.0,183
overall,VPGS3,408,143,0.0,0.0,0.0,0.0,0.0,183
overall,VPGS4,408,143,0.0,0.0,0.0,0.0,0.0,183
overall,URANQ14,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,URANQ13,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,URANQ12,1,1,0.0,0.0,0.0,0.0,0.0,183
overall,VPGS1,408,143,0.0,0.0,0.0,0.0,0.0,183
upper,MURRAY,4800,1919,164866.4360507848,61544.08212290201,226410.5181736868,34.347174177246835,0.18083333333333335,1
upper,BLYTHB1,1639,850,142864.07957736833,15109.067633374087,157973.1472107424,87.16539327478239,0.3038438071995119,2
upper,GSWF1A,1750,911,126351.60341499391,42350.619436753215,168702.22285174712,72.20091623713938,0.5937142857142857,3
upper,GSWF1B1,1750,911,121568.22470846289,31333.98866349659,152902.2133719595,69.4675569762645,0.5131428571428571,4
upper,PAREPW1,1713,884,90468.7525698145,37415.89869339774,127884.65126321225,52.813048785647695,0.5382370110916521,5
upper,TB2SF1,634,289,87956.82892375882,2331.8183698182497,90288.64729357706,138.73316864946185,0.6009463722397477,6
upper,KIAMSF1,5611,2248,79715.19344596553,19796.589722231307,99511.78316819685,14.206949464616919,0.3322045981108537,7
upper,TBSF1,634,289,75625.69697741374,3328.2700025301456,78953.96697994389,119.28343371831821,0.583596214511041,8
upper,LIMOSF11,3951,1537,52481.023931142074,14047.676232280772,66528.70016342285,13.282972394619609,0.325487218425715,9
upper,HPR1,1750,911,51120.62234091967,23194.239663826207,74314.86200474587,29.21178419481124,0.37485714285714283,10
upper,SNOWTWN1,1750,911,51015.855376274616,14722.103894180593,65737.9592704552,29.15191735787121,0.5657142857142857,11
upper,SUNRSF1,3951,1537,45652.602647987485,12522.256448386597,58174.859096374086,11.554695684127433,0.3492786636294609,12
upper,MACARTH1,4841,1949,45598.380529701935,42701.993836175745,88300.37436587768,9.419206884879557,0.45362528403222474,13
upper,VBB1,3839,1535,44787.182327517046,38467.449017878855,83254.6313453959,11.666366847490766,0.2729877572284449,14
upper,MUWAWF1,5497,2202,43058.43769592015,49497.52787958404,92555.96557550419,7.833079442590531,0.33309077678733856,15
upper,WGWF1,1748,910,41802.15507272867,24446.858216326822,66249.0132890555,23.91427635739626,0.5429061784897025,16
upper,MOORAWF1,3849,1538,40751.52250729276,39211.34531433496,79962.86782162772,10.587561056714149,0.4731098986749805,17
upper,LGAPWF2,1713,884,40236.317493736184,14940.740644556588,55177.05813829278,23.488801806033965,0.5335668417980152,18
upper,NBHWF1,1748,910,39326.15921235878,13739.556278409953,53065.715490768736,22.497802753065667,0.5411899313501144,19
upper,KESSB1,4900,2002,38318.08762875551,22983.099636765106,61301.18726552061,7.820017883419491,0.10183673469387755,20
upper,KARSF1,5611,2248,38089.141442347456,8907.552977199397,46996.694419546846,6.788298243155847,0.33166993405810014,21
upper,MUWAWF2,5497,2202,35926.80706336086,41737.38278944327,77664.18985280412,6.535711672432392,0.3680189194105876,22
upper,WEMENSF1,5611,2248,34881.710778334134,10391.954993393036,45273.66577172717,6.216665617240088,0.32275886651220814,23
upper,LGAPWF1,1713,884,34524.41441815451,12597.109289236858,47121.523707391374,20.15435751205751,0.5288966725043783,24
upper,RYANCWF1,4485,1804,33247.416576166244,34505.123715695416,67752.54029186166,7.41302487762904,0.4383500557413601,25
upper,RANGEB1,3794,1525,32192.234179174593,40307.049164148106,72499.28334332269,8.485038001891036,0.12150764364786505,26
upper,YATSF1,5611,2248,32042.613999460296,8058.922979572495,40101.53697903279,5.710677953922705,0.34468009267510247,27
upper,HALLWF1,1750,911,31898.939371625536,10699.742354347341,42598.68172597288,18.227965355214593,0.5308571428571428,28
upper,BNGSF2,1713,884,28605.95593982319,22493.898029537784,51099.85396936098,16.699332130661524,0.3175715119673088,29
upper,DARTM1,3840,1530,28522.189514691003,17376.474674653557,45898.66418934456,7.427653519450782,0.020052083333333335,30
upper,BRYB1WF1,3849,1538,28087.286739690953,24278.98646805972,52366.27320775067,7.297294554349429,0.5029877890361133,31
upper,BANN1,5611,2248,27523.790830305366,8378.390817852243,35902.18164815761,4.905327184157079,0.3350561397255391,32
upper,MRTLSWF1,3849,1538,27363.389425430043,20124.831288431327,47488.220713861374,7.1092204274954645,0.5061054819433619,33
upper,BNGSF1,1713,884,27238.244837692047,21441.587239825425,48679.83207751747,15.900901831694132,0.29480443666082895,34
upper,ARWF1,5456,2174,26775.160465665882,27595.881802435928,54371.04226810182,4.907470759836122,0.43548387096774194,35
upper,MCKAY1,3840,1530,26696.47275725824,5281.171850169075,31977.644607427315,6.952206447202667,0.019010416666666665,36
upper,HDWF3,1750,911,26266.28388993392,15947.170297546336,42213.45418748025,15.009305079962239,0.5188571428571429,37
upper,HALLWF2,1750,911,25036.34279718863,8854.35651633675,33890.69931352538,14.306481598393503,0.5222857142857142,38
upper,WATERLWF,1540,827,24815.126294759426,17547.71475050825,42362.841045267676,16.113718373220408,0.535064935064935,39
upper,HDWF2,1750,911,23410.78825330693,13976.135124092783,37386.92337739971,13.377593287603961,0.5017142857142857,40
upper,WPWF,1750,911,22884.512531170094,17699.117789289245,40583.630320459335,13.076864303525769,0.4725714285714286,41
upper,HDWF1,1750,911,22422.838079728295,12562.193762558305,34985.0318422866,12.813050331273311,0.5445714285714286,42
upper,LKBONNY2,2548,1233,22189.629603795926,6422.774446067854,28612.404049863784,8.708645841364177,0.5121664050235479,43
upper,MTMILLAR,1713,884,22012.433993366452,17251.938652502005,39264.372645868454,12.850224164253621,0.45475773496789257,44
upper,YENDWF1,4884,1957,21056.488480468255,25583.321748436603,46639.810228904855,4.311320327696203,0.4264946764946765,45
upper,MERCER01,3849,1538,19861.265795726544,22649.169902505855,42510.4356982324,5.160110625026382,0.4533645102624058,46
upper,BULGANA1,5472,2179,19611.516410640375,20157.306157750136,39768.82256839051,3.583975952236911,0.3839546783625731,47
upper,STWF1,3951,1539,19035.403501893776,15119.917030908444,34155.320532802216,4.817869780281897,0.42951151607188054,48
upper,BRYB2WF2,3849,1538,18870.25725814731,15990.599044338502,34860.856302485816,4.902638934306913,0.4954533645102624,49
upper,HD1WF1,4485,1804,17940.345876312473,21792.436605194292,39732.782481506765,4.000077118464319,0.41783723522853955,50
upper,BLUFF1,1748,910,17481.697768230722,7225.594250265023,24707.292018495747,10.000971263289888,0.4662471395881007,51
upper,HBESS1,3794,1525,16155.586818397936,17287.354823797985,33442.94164219592,4.258193679071676,0.1088560885608856,52
upper,MTGELWF1,3839,1535,16009.328064748532,13993.061981502004,30002.390046250533,4.170181835047807,0.47330033862985155,53
upper,PAREPS1,1713,884,15810.464065441896,10422.987310982382,26233.45137642428,9.229692974572036,0.29305312317571514,54
upper,NUMURSF1,4809,1921,13027.012991949368,8509.904010841574,21536.917002790942,2.7088818864523536,0.2566022042004575,55
upper,SNOWNTH1,1639,850,12826.299433477507,8947.798543807276,21774.097977284782,7.8256860484914625,0.5064063453325198,56
upper,GLENSF1,4466,1781,12716.835035766664,7265.9035145402695,19982.738550306934,2.8474776166069558,0.2711598746081505,57
upper,ELAINWF1,3849,1538,12478.94545286692,13850.090325149733,26329.035778016652,3.2421266440288177,0.4232268121590023,58
upper,CROWLWF1,5465,2176,12234.963734306835,13653.243217326848,25888.206951633685,2.2387856787386706,0.41152790484903934,59
upper,LIMBESS1,710,286,12074.99245223209,3886.4497695559508,15961.44222178804,17.0070316228621,0.1591549295774648,60
upper,GLRWNSF1,4809,1921,11988.03810125744,7778.3454893031685,19766.38359056061,2.492833874247752,0.2678311499272198,61
upper,GANNSF1,5611,2248,11866.333303430714,4499.669918321753,16366.003221752468,2.114833951778776,0.327392621636072,62
upper,LKBONNY1,2548,1233,11060.220854445208,3402.3950484550073,14462.615902900217,4.340746018228104,0.4768445839874411,63
upper,BROKENH1,3958,1540,10775.97474926677,3631.5409523650796,14407.51570163185,2.7225807855651265,0.3256695300656897,64
upper,SALTCRK1,3849,1538,10629.431019600583,13450.335267239625,24079.766286840208,2.761608474824781,0.44842816315926215,65
upper,SNOWSTH1,1639,850,10390.176726713025,8248.358447213383,18638.535173926408,6.33933906449849,0.4942037827943868,66
upper,CLEMGPWF,1730,902,10197.874877923558,5538.83611220358,15736.710990127136,5.894725362961594,0.49710982658959535,67
upper,BALDHWF1,3794,1525,10197.354014428978,9895.529657742592,20092.88367217157,2.687758042812066,0.4562467053241961,68
upper,GIRGSF,4466,1781,9660.179330069046,6085.570905820654,15745.7502358897,2.163049558904847,0.2218987908643081,69
