season,direction,DUID,contribution_rows,total_abs_impact,mean_abs_impact,p95_abs_impact,total_tightening,total_relief,contraction_rows,reversal_rows,forced_rows,contraction_onsets,forced_onsets,contraction_abs_impact,contraction_tightening,contraction_relief,contraction_positive_rows
Autumn,upper,PIBESS1,22400,7799.510497485682,0.32639753601223326,2.16,3865.770209282474,3933.7402882032084,660,1039,40,253,10,336.294581246181,227.82729737161657,108.46728387456446,149
Autumn,upper,QBYNB1,9648,8922.426546354503,0.6482315462401221,8.062011737604006,4408.304410777623,4514.122135576879,1002,555,2472,277,218,1180.6623003420586,698.7512096440652,481.9110906979936,182
Autumn,upper,QPSFB1,2155,1568.332708468578,1.056844205318716,11.201629327902241,970.6547301237522,597.6779783448256,204,153,516,64,40,129.83463543788187,90.41342184317719,39.42121359470468,25
Autumn,upper,QPSFB2,2155,719.9426196914415,0.33711830365660017,2.520366598778004,368.51345586133357,351.4291638301079,204,153,516,64,40,51.76177698574338,23.245509164969448,28.51626782077393,8
Autumn,upper,RANGEB1,22400,180277.730648297,7.86824095561771,71.14175999999999,97185.92066608896,83091.80998220804,660,1039,40,253,10,7676.105231626331,6281.704949221524,1394.4002824048075,170
Autumn,upper,RESS1,21119,260975.52987153048,13.079121483496769,140.95744680851064,135021.74465282605,125953.78521870443,2021,1566,6300,742,652,31888.377336680165,20961.331013131567,10927.046323548599,422
Autumn,upper,RIVNB2,21119,316712.06757204386,15.602959819350694,172.87234042553192,167026.99847345796,149685.0690985859,2021,1566,6300,742,652,32835.128179001935,22955.997060747075,9879.131118254856,348
Autumn,upper,RYANCWF1,22400,92692.86617792677,4.135153496317715,16.18809599999999,47828.02968639174,44864.836491535025,660,1039,40,253,10,3176.651567446659,1882.2810901333582,1294.3704773133006,295
Autumn,upper,RYEPARK1,9215,210265.45502242935,24.325238545390587,88.89051592032678,107625.12780373963,102640.32721868974,974,547,2457,272,221,35863.82371033092,18866.608957144053,16997.214753186872,450
Autumn,upper,SALTCRK1,22415,27948.86350835248,1.2248636890979958,4.939228799999995,14158.579306053205,13790.284202299274,660,1039,40,253,10,962.761949235349,515.9564282588451,446.80552097650383,315
Autumn,upper,SAPHWF1,451,39261.27003875895,77.71186438822299,436.7650947712415,13774.674218436652,25486.595820322294,66,13,74,19,13,5079.9668570105,2398.6139704605775,2681.352886549922,34
Autumn,upper,SEBSF1,25687,223099.3844348192,8.528551713483559,69.07019281914891,110637.96022856765,112461.42420625154,1803,1487,5974,622,580,36861.22626958444,26201.480660570036,10659.745609014399,936
Autumn,upper,SHGEN,597,7636.053199110629,10.167387002979764,121.09311740890688,5505.239295689694,2130.8139034209353,85,17,89,20,10,1994.393385007171,1994.393385007171,0.0,27
Autumn,upper,SHPUMP,597,946.6159726172139,1.5108280804631955,44.40080971659919,773.0491709977806,173.5668016194332,85,17,89,20,10,221.7623063562753,181.39793388663966,40.364372469635626,3
Autumn,upper,SNOWYP,18003,168103.54389160714,8.488337076965449,189.0758655804481,102361.80491294128,65741.73897866585,1142,763,2621,327,253,23653.14301160336,21935.734517780264,1717.4084938230974,96
Autumn,upper,STOCKYD1,42,535.6116110114247,15.849928604357922,72.28873443090907,326.04020738002924,209.57140363139538,6,0,0,2,0,72.99425279565489,60.077857378021505,12.91639541763337,2
Autumn,upper,STUBSF1,451,5670.732231850616,12.629050721150758,167.20880404885656,734.2767297132134,4936.455502137403,66,13,74,19,13,1004.7463060335884,261.86416850236037,742.882137531228,18
Autumn,upper,STUBSF2,451,4321.517120260971,12.095741891569258,173.67499662162155,699.0143771563464,3622.5027431046246,66,13,74,19,13,1135.8321515933778,277.78194455465587,858.050207038722,19
Autumn,upper,STWF1,37353,289007.17653065006,7.778655999727065,46.3863881574803,134941.40658972829,154065.76994092177,2186,2006,6300,808,652,30810.304682476813,12763.895349250703,18046.409333226107,722
Autumn,upper,SUNRSF1,37311,508395.8974300435,13.918710964186536,81.36016090425524,276749.72073712776,231646.17669291573,2186,2006,6300,808,652,118024.98605109434,101088.56857643284,16936.417474661495,1241
Autumn,upper,SUNTPSF1,7344,16120.787526496186,2.3491731536914653,18.083668170043243,7690.901657791301,8429.885868704883,825,416,2075,231,203,3017.5867316318695,1569.562108499696,1448.0246231321737,360
Autumn,upper,TALWA1,108,2023.2783400809717,10.87784053806974,130.8406882591093,2009.1224696356276,14.155870445344132,37,8,34,8,4,612.3233491396761,612.3233491396761,0.0,7
Autumn,upper,TALWB1,108,0.0,0.0,0.0,0.0,0.0,37,8,34,8,4,0.0,0.0,0.0,0
Autumn,upper,TARALGA1,451,4242.382520422177,7.695000524202827,29.881912130718952,2361.2533293640354,1881.129191058141,66,13,74,19,13,541.1459708664011,301.80235665945776,239.34361420694333,40
Autumn,upper,TRGBESS1,13167,3180.13212,0.20918188207790567,0.0,1659.43424,1520.69788,446,620,17,166,2,2.90304,0.9504,1.95264,1
Autumn,upper,TUMUT3,12024,853711.07397385,56.026287400053825,932.4421987247379,494606.90702842624,359104.16694542376,1136,713,2621,326,253,387632.667240624,383305.0432358435,4327.624004780528,414
Autumn,upper,UPPTUMUT,12828,443714.3024514199,33.7496998779754,235.21925884419554,244355.27796646082,199359.02448495905,1136,741,2621,326,253,94648.1399498452,78498.51131783598,16149.628632009211,445
Autumn,upper,URANQ11,25687,51202.755446951356,2.2714287986020474,68.15313524004085,32245.4676059403,18957.287841011057,1803,1487,5974,622,580,16294.966446502278,14997.969329422862,1296.9971170794167,210
Autumn,upper,URANQ12,25687,47852.87930327519,2.1519991291984515,70.41787925925927,29957.5431151281,17895.336188147096,1803,1487,5974,622,580,14497.173577090989,14414.263334511012,82.91024257997853,185
Autumn,upper,URANQ13,25687,54519.272741470355,2.4237182625024274,69.82426587548248,36788.1395017126,17731.133239757757,1803,1487,5974,622,580,17736.53473941253,16462.498562712935,1274.0361766995964,195
Autumn,upper,URANQ14,25687,64849.35801226145,2.847458204816471,75.23779398772945,41620.09275657942,23229.265255682032,1803,1487,5974,622,580,15593.625851859053,14660.439582944833,933.1862689142209,252
Autumn,upper,VBB1,22415,194736.34164423245,8.710511003173547,62.208,101376.78295051063,93359.55869372179,660,1039,40,253,10,10049.199331833443,6352.703815414479,3696.4955164189623,275
Autumn,upper,VP5,436,23462.136051339734,63.24933499161333,333.1319828898127,8101.629128924101,15360.506922415632,66,13,74,19,13,2129.97748617081,436.349765903399,1693.6277202674114,16
Autumn,upper,VP6,436,17594.050951720375,63.32187358946554,266.58121440748425,7106.9208221368335,10487.130129583542,66,13,74,19,13,2272.2477493428364,494.3162883298683,1777.9314610129682,5
Autumn,upper,VPGS1,25,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Autumn,upper,VPGS2,25,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Autumn,upper,VPGS3,25,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Autumn,upper,VPGS4,25,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Autumn,upper,VPGS5,25,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Autumn,upper,VPGS6,25,0.0,0.0,0.0,0.0,0.0,5,0,0,1,0,0.0,0.0,0.0,0
Autumn,upper,WAGGNSF1,25687,115086.7419388869,4.411589450867262,33.10678750531915,56767.33811073375,58319.40382815316,1803,1487,5974,622,580,18715.565360448338,14112.420037388652,4603.145323059687,944
Autumn,upper,WELLSF1,1402,5656.071071227736,3.5460564568876425,43.720748440748416,1947.9174619992314,3708.153609228505,151,48,240,42,33,1115.5551958844853,619.8203914261808,495.7348044583045,62
Autumn,upper,WELNSF1,1402,14839.223998324926,9.139898658410614,122.52055353430342,5518.960452118803,9320.263546206123,151,48,240,42,33,2621.978045878038,1699.8321577399356,922.1458881381025,64
Autumn,upper,WEMENSF1,30618,68655.982255904,2.4709286699430253,38.36089919999995,36411.91754732688,32244.06470857712,885,1241,366,374,82,12677.708398154395,5556.866552292728,7120.841845861665,154
Autumn,upper,WINTSF1,22457,21573.48451501151,0.9610791333155314,7.243775999999993,9691.526307042299,11881.95820796921,660,1039,40,253,10,2112.6877918377604,161.81856972244003,1950.8692221153206,53
Autumn,upper,WKIEWA1,31215,18686.902069692864,0.5921584030810134,13.244,10451.382411058323,8235.519658634537,656,1195,17,250,2,695.3566248995984,566.3326248995984,129.024,62
Autumn,upper,WKIEWA2,31215,13817.823608474888,0.4096595300906307,4.48,7863.542039279129,5954.2815691957585,656,1195,17,250,2,609.3808,491.4488,117.932,37
Autumn,upper,WLWLSF1,19397,344049.38236002624,18.410694581250173,145.99901698670212,172849.50276662692,171199.87959339935,1735,1398,5858,605,570,49713.150415402786,30735.390212812705,18977.760202590085,844
Autumn,upper,WLWLSF2,19397,353794.5403249179,18.545900430660627,160.01464029255308,177549.38689176508,176245.15343315285,1735,1398,5858,605,570,53136.34879182879,32453.55319172244,20682.795600106343,883
Autumn,upper,WOLARSF1,451,2587.052593302421,7.37362541650371,96.18552711018711,507.49279256453764,2079.5598007378835,66,13,74,19,13,414.73045920454393,47.257628482328485,367.47283072221546,3
Autumn,upper,WOODLWN1,4135,13599.361508093005,2.527693312582203,13.822940659368193,6749.55634719242,6849.805160900585,411,212,877,109,107,1662.8982959706154,1010.8280537251237,652.0702422454916,148
Autumn,upper,WRSF1,451,879.9234541687496,2.0821089665276333,47.8464527027027,746.3374468169231,133.5860073518263,66,13,74,19,13,125.20506004003526,80.95054707362756,44.2545129664077,26
Autumn,upper,WRWF1,451,26550.438597657652,67.40368240503605,311.3788875816992,9629.622888431244,16920.81570922641,66,13,74,19,13,2984.7872982298804,1212.2361087646352,1772.551189465245,27
Autumn,upper,WSTWYSF1,25687,231824.53939878356,8.812259388239537,69.2729768617021,118991.02486960874,112833.5145291748,1803,1487,5974,622,580,38089.505255409626,27605.72772206118,10483.77753334845,970
Autumn,upper,WTAHB1,436,6511.692926608781,41.29809274961128,317.7516339869281,3309.3351072509613,3202.357819357819,66,13,74,19,13,2638.2271955213128,404.1307189542483,2234.0964765670647,3
Autumn,upper,WUNUSF1,22457,14534.77881911173,0.6900882877394348,8.031221999999996,6350.01773495905,8184.76108415268,660,1039,40,253,10,1226.2488677669103,68.53871493979503,1157.7101528271153,29
Autumn,upper,WYASF1,25687,143356.8868063545,5.483575716465065,42.765601228723376,74320.44002420346,69036.44678215105,1803,1487,5974,622,580,23729.281954509595,15077.110708779814,8652.171245729782,841
Autumn,upper,YATSF1,36075,74518.48193700731,2.3442810052396594,26.79716666666667,41496.05526679866,33022.426670208646,1493,1821,3445,646,398,13328.754640894607,9369.937262032254,3958.8173788623535,569
Autumn,upper,YENDWF1,22432,50795.015521852125,2.263528932921996,9.575488655999996,24503.73779401661,26291.27772783551,661,1039,40,254,10,1841.4868125232815,891.8987544808641,949.5880580424175,288
Autumn,upper,YWPS1,8043,4482.76557234878,0.5639508397504445,12.212999999999983,1306.899558960667,3175.866013388113,236,384,0,98,0,43.4475,0.0,43.4475,0
Autumn,upper,YWPS2,22287,8488.658509677896,0.4426620778195462,8.51167466139955,4746.51842050848,3742.1400891694166,635,1034,17,245,2,249.37043505373396,231.53765264999998,17.832782403733955,22
Autumn,upper,YWPS3,22287,13920.059473200374,0.6334241536272992,8.10416249999997,5807.295723659856,8112.763749540516,635,1034,17,245,2,444.15192476931156,276.7370364,167.41488836931154,28
Autumn,upper,YWPS4,22287,21871.69064056585,0.9739344874247561,10.79774999999999,10261.72563167849,11609.965008887359,635,1034,17,245,2,652.5234115,421.1891615,231.33425,45
Spring,lower,ARWF1,13814,416929.136055581,29.467629817819898,195.17601879611615,224759.78156978264,192169.3544857983,1314,370,1976,552,369,86248.16663373253,48013.19338317952,38234.97325055302,648
Spring,lower,AVLSF1,643,27357.795522710654,41.88440863132776,199.1948695587998,11887.134544029293,15470.66097868136,161,40,44,30,5,6793.882416429137,3297.1305596326392,3496.7518567964985,78
Spring,lower,BALB1,3253,18255.29670424986,6.616962951711937,131.42138364779873,10033.959529461046,8221.337174788816,1104,134,1775,476,329,6645.787358181298,4104.512191136202,2541.2751670450953,74
Spring,lower,BALDHWF1,267,2140.614080618917,6.599835662131561,31.541069062499968,1038.1191162108964,1102.4949644080207,100,2,120,36,20,922.2079922010532,633.1778033571228,289.03018884393043,66
Spring,lower,BANGOWF1,521,2677.2464852449825,5.028630699129034,29.948178926174503,1328.2545794409223,1348.99190580406,99,36,0,20,0,511.89824280585907,201.27488764590757,310.6233551599514,46
Spring,lower,BANGOWF2,521,2149.661064162431,3.492047236510508,24.1869533557047,1212.5152921058934,937.1457720565378,99,36,0,20,0,357.61383050788504,139.3318453647067,218.28198514317836,38
Spring,lower,BANN1,3848,171088.95593778434,40.02651193632818,287.8774612264151,105804.31910934245,65284.636828441886,1233,173,1778,498,330,61129.05023669706,40900.16365849343,20228.886578203637,394
Spring,lower,BDL01,267,0.0,0.0,0.0,0.0,0.0,100,2,120,36,20,0.0,0.0,0.0,0
Spring,lower,BDL02,267,0.0,0.0,0.0,0.0,0.0,100,2,120,36,20,0.0,0.0,0.0,0
Spring,lower,BHB1,50926,157471.8267860308,3.0838520695507525,30.0,77613.96081138766,79857.86597464314,2399,2300,2405,826,432,24927.1051263869,10377.252154495305,14549.852971891596,365
Spring,lower,BLOWERNG,995,108.50811785264673,0.26402047208614116,4.859813084112149,59.405861511181726,49.10225634146501,134,65,1,24,1,22.859060402684566,0.0,22.859060402684566,0
Spring,lower,BOCORWF1,414,246.23252186915886,0.5130263565616199,2.8052336448598116,103.44672822429906,142.7857936448598,5,28,1,2,1,5.739813084112149,0.0,5.739813084112149,0
Spring,lower,BOMENSF1,598,9669.345190384172,15.52034730235591,70.11353916406301,3193.2549775808166,6476.090212803356,135,37,4,23,1,2193.999786331325,1277.1463438857506,916.8534424455744,70
Spring,lower,BROKENH1,50926,184952.81812818407,3.6141222447134607,22.45007496928327,100784.09202106704,84168.72610711702,2399,2300,2405,826,432,43646.003236600765,27981.34511883174,15664.658117769024,733
