quarter,direction,state,hours,frequency_pct,spread_contribution,energy_contribution,scarcity_contribution
2025Q3,NSW to QLD,both,6.333333333333333,0.28683574879227053,-0.30571277324879226,0.0,-0.30571277324879226
2025Q4,NSW to QLD,neither,2193.75,99.35461956521739,-5.502535114356885,-5.502535114356885,0.0
2025Q4,NSW to QLD,destination_only,1.4166666666666667,0.06416062801932368,0.12419605298913045,0.05111435424214976,0.07308169874698069
2025Q4,NSW to QLD,origin_only,10.916666666666666,0.49441425120772947,-11.303822927989131,-1.1405817897041062,-10.163241138285024
2025Q4,NSW to QLD,both,1.9166666666666667,0.08680555555555555,-0.7621413028381644,0.0,-0.7621413028381644
2026Q1,NSW to QLD,neither,2150.5833333333335,99.56404320987654,-0.3115519772376542,-0.3115519772376542,0.0
2026Q1,NSW to QLD,destination_only,1.4166666666666667,0.06558641975308642,1.6780622372685186,0.14363973070987657,1.534422506558642
2026Q1,NSW to QLD,origin_only,7.916666666666667,0.3665123456790123,-9.078739804398149,-0.6301012507716051,-8.448638553626544
2026Q1,NSW to QLD,both,0.08333333333333333,0.0038580246913580245,-0.3676422380401235,0.0,-0.3676422380401235
2026Q2,NSW to QLD,neither,2182.75,99.94276556776556,-7.98152120764652,-7.98152120764652,0.0
2026Q2,NSW to QLD,destination_only,0.16666666666666666,0.007631257631257631,0.027979808455433457,0.024286469780219783,0.003693338675213676
2026Q2,NSW to QLD,origin_only,0.75,0.034340659340659344,-0.01234263774420024,-0.01022242483211233,-0.002120212912087909
2026Q2,NSW to QLD,both,0.3333333333333333,0.015262515262515262,-0.00039238743894993815,0.0,-0.00039238743894993815
2026Q3,NSW to QLD,neither,1486.6666666666667,99.91039426523297,-15.47821044186828,-15.47821044186828,0.0
2026Q3,NSW to QLD,destination_only,0.0,0.0,0.0,0.0,0.0
2026Q3,NSW to QLD,origin_only,1.3333333333333333,0.08960573476702509,-0.2079461295922939,-0.13272094310035845,-0.07522518649193549
2026Q3,NSW to QLD,both,0.0,0.0,0.0,0.0,0.0
2024Q3,VIC to SA,neither,710.4166666666666,98.66898148148148,10.149849767361111,10.149849767361111,0.0
2024Q3,VIC to SA,destination_only,9.583333333333334,1.3310185185185186,52.75199635416666,2.2100076377314815,50.54198871643517
2024Q3,VIC to SA,origin_only,0.0,0.0,0.0,0.0,0.0
2024Q3,VIC to SA,both,0.0,0.0,0.0,0.0,0.0
2024Q4,VIC to SA,neither,2196.0,99.45652173913044,-0.059075313254831334,-0.059075313254831334,0.0
2024Q4,VIC to SA,destination_only,7.5,0.33967391304347827,6.975376626283214,0.47277594919987925,6.502600677083333
2024Q4,VIC to SA,origin_only,1.8333333333333333,0.08303140096618357,-0.23337343825483087,-0.1620463077445652,-0.07132713051026571
2024Q4,VIC to SA,both,2.6666666666666665,0.12077294685990338,0.39788112054649755,0.0,0.39788112054649755
2025Q1,VIC to SA,neither,2140.5,99.09722222222223,-2.4460898383487653,-2.4460898383487653,0.0
2025Q1,VIC to SA,destination_only,7.333333333333333,0.3395061728395062,3.7014898614969134,0.44272660570987654,3.258763255787037
2025Q1,VIC to SA,origin_only,4.5,0.20833333333333334,-0.2180616238425926,-0.16511065046296303,-0.05295097337962963
2025Q1,VIC to SA,both,7.666666666666667,0.3549382716049383,6.0252137654321,0.0,6.0252137654321
2025Q2,VIC to SA,neither,2119.6666666666665,97.05433455433456,4.24067780448718,4.24067780448718,0.0
2025Q2,VIC to SA,destination_only,14.416666666666666,0.6601037851037851,0.5784310451007326,0.3609939598595849,0.2174370852411477
2025Q2,VIC to SA,origin_only,6.833333333333333,0.3128815628815629,-0.11232503777472529,-0.06138738171550671,-0.05093765605921856
2025Q2,VIC to SA,both,43.083333333333336,1.9726800976800976,-2.9567258092948725,0.0,-2.9567258092948725
2025Q3,VIC to SA,neither,2136.8333333333335,96.77687198067633,1.1695955091334544,1.1695955091334544,0.0
2025Q3,VIC to SA,destination_only,48.583333333333336,2.2003321256038646,25.89481543780193,2.7779363417119565,23.116879096089974
2025Q3,VIC to SA,origin_only,6.583333333333333,0.29815821256038644,-0.36156181159420286,-0.21470579785628016,-0.1468560137379227
2025Q3,VIC to SA,both,16.0,0.7246376811594203,-0.16824961805555552,0.0,-0.16824961805555552
2025Q4,VIC to SA,neither,2199.1666666666665,99.59993961352657,-2.4506291530797095,-2.4506291530797095,0.0
2025Q4,VIC to SA,destination_only,7.583333333333333,0.34344806763285024,2.451011063179348,0.7612698301630435,1.6897412330163042
2025Q4,VIC to SA,origin_only,0.5,0.022644927536231884,-0.07416211881038647,-0.04766479996980676,-0.026497318840579712
2025Q4,VIC to SA,both,0.75,0.033967391304347824,-0.006230540081521736,0.0,-0.006230540081521736
2026Q1,VIC to SA,neither,2122.8333333333335,98.27932098765432,6.508492305941357,6.508492305941357,0.0
2026Q1,VIC to SA,destination_only,30.25,1.4004629629629628,39.23110135223766,2.9360722318672843,36.295029120370366
2026Q1,VIC to SA,origin_only,4.416666666666667,0.20447530864197533,-1.289333256558642,-0.49674008680555554,-0.7925931697530866
2026Q1,VIC to SA,both,2.5,0.11574074074074073,0.8964106307870368,0.0,0.8964106307870368
2026Q2,VIC to SA,neither,2134.75,97.74496336996337,13.06796267055861,13.06796267055861,0.0
2026Q2,VIC to SA,destination_only,47.166666666666664,2.1596459096459095,17.33048536019536,3.21046982257326,14.1200155376221
2026Q2,VIC to SA,origin_only,0.0,0.0,0.0,0.0,0.0
2026Q2,VIC to SA,both,2.0833333333333335,0.09539072039072038,0.11597803762210013,0.0,0.11597803762210013
2026Q3,VIC to SA,neither,1454.1666666666667,97.72625448028674,12.91732089549731,12.91732089549731,0.0
2026Q3,VIC to SA,destination_only,26.25,1.7641129032258067,5.783253073476702,2.764536419130825,3.018716654345878
2026Q3,VIC to SA,origin_only,0.5833333333333334,0.03920250896057348,-0.007340211693548387,-0.005270616039426523,-0.002069595654121864
2026Q3,VIC to SA,both,7.0,0.47043010752688175,-0.3200004771505377,0.0,-0.3200004771505377
